N	2gram	Losev_Vlad_2	Problema
126	для меня	4	5
127	это то	1	5
128	связи с	8	5
129	будто бы	2	5
130	и это	3	5
131	как мы	11	5
132	данном случае	2	5
133	можно было	2	5
134	и на	4	5
135	тоже есть	1	5
136	же это	2	5
137	еще и	6	5
138	что не	2	5
139	а ф	7	5
140	уже давно	2	5
141	в частности	2	5
142	так же	4	5
143	кроме того	9	5
144	в связи	8	5
145	и все	7	5
146	самом деле	1	4
147	и есть	2	4
148	что если	2	4
149	не вполне	2	4
150	и самого	1	4
151	не был	2	4
152	но не	3	4
153	не все	1	4
154	в общем	2	4
155	в своем	8	4
156	и как	3	4
157	более или	3	4
158	что она	1	4
159	же именно	1	4
160	всех этих	3	4
161	их в	2	4
162	таким образом	3	4
163	заключается в	2	4
164	и тем	1	4
165	далеко не	1	4
166	которой он	2	4
167	между собою	1	4
168	на первый	2	4
169	или менее	3	4
170	в этих	4	4
171	но если	1	4
172	не будем	1	4
173	собой и	1	4
174	в отношении	3	4
175	до сих	1	4
176	но только	1	4
177	в каком	1	4
178	уже о	2	4
179	не могут	1	4
180	и вполне	3	4
181	все еще	1	4
182	и о	4	4
183	говоря уже	2	4
184	без всякого	2	4
185	будет сказать	1	4
186	разного рода	4	4
187	если бы	1	4
188	и здесь	1	4
189	значит что	1	4
190	тех пор	1	4
191	всякого рода	6	4
192	тот же	5	4
193	что он	13	4
194	то и	1	4
195	тем что	1	4
196	ни о	1	4
197	если не	2	4
198	или по	2	4
199	как бы	5	4
200	это значит	2	4
201	сих пор	1	4
202	все это	5	4
203	тут тоже	1	4
204	вообще говоря	2	4
205	в результате	5	4
206	а в	11	4
207	до тех	1	4
208	н г	1	4
209	не говоря	3	4
210	гораздо более	2	4
211	можно говорить	3	3
212	мы здесь	1	3
213	и этот	1	3
214	в их	2	3
215	мы уже	2	3
216	что иное	1	3
217	но даже	1	3
218	то это	4	3
219	большей частью	1	3
220	первый план	2	3
221	в нашем	1	3
222	только тогда	2	3
223	нет и	1	3
224	что они	1	3
225	нельзя было	1	3
226	хотя и	6	3
227	не было	10	3
228	и к	6	3
229	только то	1	3
230	в целом	4	3
231	из этих	3	3
232	при этом	5	3
233	и по	2	3
234	здесь мы	3	3
235	то ни	1	3
236	о в	2	3
237	лишь в	1	3
238	его в	4	3
239	для них	1	3
240	все равно	1	3
241	с тем	2	3
242	несмотря на	4	3
243	лет назад	1	3
244	и того	1	3
245	никто не	1	3
246	оказывается что	1	3
247	общения людей	1	3
248	но эта	1	3
249	иной раз	2	3
250	при всех	1	3
251	или что	1	3
252	с которой	2	3
253	как о	1	3
254	тогда когда	2	3
255	и притом	2	3
256	мы все	1	3
257	можно судить	4	3
258	только не	1	3
259	самое большее	1	3
260	только и	3	3
261	и является	1	3
262	она не	2	3
263	ничего общего	1	3
264	с самого	1	3
265	на том	1	3
266	с самим	1	3
267	он сам	2	3
268	для этого	1	3
269	иное как	1	3
270	но мы	1	3
271	автор настоящей	1	3
272	нас в	2	3
273	и можно	2	3
274	и наконец	4	3
275	ли он	2	3
276	никак нельзя	3	3
277	по этому	1	3
278	уже в	3	3
279	а это	3	3
280	или даже	1	3
281	и их	1	3
282	пока не	1	3
283	уже и	2	3
284	для того	2	3
285	это будет	1	3
286	даже не	1	3
287	же о	1	3
288	что для	2	3
289	и если	4	3
290	только его	2	3
291	от нас	2	3
292	к тому	2	3
293	и от	2	3
294	и ни	1	3
295	мы должны	4	3
296	от всего	1	3
297	это тоже	2	3
298	эту вещь	1	3
299	только как	1	3
300	не что	1	3
301	в своих	2	3
302	точно так	3	3
303	является для	1	2
304	не имел	2	2
305	мере в	1	2
306	нам кажется	3	2
307	от самого	1	2
308	по преимуществу	1	2
309	из трех	3	2
310	той же	4	2
311	от всякой	2	2
312	бы что	1	2
313	нам в	1	2
314	эти термины	1	2
315	в ней	4	2
316	столько же	1	2
317	здесь не	4	2
318	бы то	1	2
319	а м	1	2
320	во всех	3	2
321	не то	3	2
322	мы тоже	1	2
323	себе и	2	2
324	есть просто	2	2
325	учение о	3	2
326	в поисках	1	2
327	в той	2	2
328	независимо от	1	2
329	общего с	1	2
330	как нам	1	2
331	перед нами	1	2
332	и свою	1	2
333	и хотя	2	2
334	не очень	4	2
335	близкого к	1	2
336	тут и	1	2
337	во многих	2	2
338	человек не	2	2
339	никакого предмета	1	2
340	время и	1	2
341	он не	4	2
342	содержит в	4	2
343	его от	1	2
344	и ее	1	2
345	но все	2	2
346	который он	1	2
347	об этом	6	2
348	и никакого	1	2
349	и мы	4	2
350	бытия или	1	2
351	в них	3	2
352	и вы	2	2
353	и представить	2	2
354	эту тему	2	2
355	говорится о	2	2
356	ничем не	1	2
357	существует то	1	2
358	должно быть	3	2
359	точки зрения	7	2
360	и при	2	2
361	будет в	1	2
362	в такой	1	2
363	что до	1	2
364	мысли и	2	2
365	бы мы	1	2
366	которые в	1	2
367	не в	9	2
368	же тут	1	2
369	даже в	2	2
370	что с	1	2
371	самого начала	1	2
372	правда в	2	2
373	что их	1	2
374	на него	1	2
375	с и	2	2
376	того чтобы	2	2
377	самого предмета	1	2
378	или как	2	2
379	ни тем	1	2
380	не столь	1	2
381	ведь все	1	2
382	значение только	1	2
383	утверждать что	1	2
384	ясность и	1	2
385	в в	1	2
386	только при	1	2
387	процесс но	1	2
388	нет никакой	1	2
389	имеет никакого	2	2
390	и сам	2	2
391	здесь как	1	2
392	а пока	2	2
393	во все	1	2
394	еще в	2	2
395	можно только	1	2
396	быть самым	1	2
397	сводится к	1	2
398	о нем	2	2
399	язык и	1	2
400	а также	10	2
401	время не	1	2
402	это было	4	2
403	к нему	2	2
404	этому поводу	1	2
405	что и	3	2
406	тотчас же	1	2
407	которая и	1	2
408	если это	1	2
409	говорить только	1	2
410	в него	1	2
411	быть и	1	2
412	самым разнообразным	1	2
413	как нечто	1	2
414	сам собой	1	2
415	в качестве	1	2
416	до наших	1	2
417	же и	2	2
418	для всех	1	2
419	конечно не	4	2
420	с нею	1	2
421	уже с	1	2
422	а ведь	1	2
423	ни с	2	2
424	не так	1	2
425	себе в	2	2
426	с этими	1	2
427	только с	1	2
428	само по	2	2
429	каждый из	1	2
430	этот термин	1	2
431	в последние	2	2
432	и прежде	2	2
433	и др	1	2
434	вещь и	1	2
435	а главное	1	2
436	смысла и	1	2
437	и многие	1	2
438	что из	1	2
439	нет ничего	3	2
440	вместе с	8	2
441	и особенно	3	2
442	м с	9	2
443	поэтому если	1	2
444	из отдельных	1	2
445	относиться к	2	2
446	на эту	2	2
447	это за	2	2
448	в тех	1	2
449	вообще все	1	2
450	имеет значение	1	2
451	в с	10	2
452	собственно говоря	2	2
453	еще более	3	2
454	цельность однако	1	2
455	но вот	3	2
456	от всякого	1	2
457	по поводу	4	2
458	о своем	2	2
459	бы его	2	2
460	из этого	5	2
461	в действительности	1	2
462	а может	1	2
463	это в	3	2
464	том числе	1	2
465	говоря о	3	1
466	отношения к	3	1
467	не должны	1	1
468	одним из	1	1
469	для выяснения	1	1
470	сам по	2	1
471	нечто такое	1	1
472	но тем	2	1
473	в чистой	1	1
474	в чисто	2	1
475	конечно с	1	1
476	отношения между	1	1
477	не имело	1	1
478	речи на	1	1
479	и до	2	1
480	что эти	2	1
481	и теоретического	1	1
482	собственном смысле	1	1
483	и больше	3	1
484	вообще же	1	1
485	с таким	1	1
486	по его	1	1
487	для своего	1	1
488	мы имеем	1	1
489	и раньше	1	1
490	что между	1	1
491	бытием в	1	1
492	ничто то	1	1
493	а взятое	1	1
494	нас важно	1	1
495	пока только	1	1
496	именно к	3	1
497	эти шесть	1	1
498	материалы к	1	1
499	время как	2	1
500	требует от	1	1
501	оно есть	1	1
502	я не	4	1
503	ему в	2	1
504	значит и	1	1
505	а значит	1	1
506	была у	1	1
507	он был	6	1
508	дело заключается	1	1
509	время в	4	1
510	сам а	1	1
511	что его	4	1
512	и ввиду	1	1
513	потребует от	1	1
514	с его	4	1
515	только после	2	1
516	воду из	1	1
517	он говорит	1	1
518	и и	1	1
519	то он	1	1
520	мы будем	3	1
521	к которой	1	1
522	предмета если	1	1
523	отношение к	4	1
524	ни стало	1	1
525	этого последнего	2	1
526	мы сейчас	3	1
527	во что	1	1
528	меньше всего	1	1
529	что во	1	1
530	если она	1	1
531	как в	3	1
532	что именно	1	1
533	критический обзор	1	1
534	только об	1	1
535	чем мы	1	1
536	последнее время	2	1
537	которой они	1	1
538	а иной	1	1
539	а было	1	1
540	туда и	1	1
541	первых двух	2	1
542	что нет	1	1
543	и думать	1	1
544	как уже	1	1
545	чего мы	1	1
546	мало ли	1	1
547	поэтому и	1	1
548	о самом	1	1
549	что это	4	1
550	терминологии в	2	1
551	думать что	1	1
552	может считаться	1	1
553	часто даже	1	1
554	остановиться на	1	1
555	им в	3	1
556	далекой от	1	1
557	есть попросту	1	1
558	позицию в	1	1
559	если предмет	1	1
560	если он	1	1
561	н в	8	1
562	не могла	2	1
563	так сказать	1	1
564	выводу что	1	1
565	всего здесь	1	1
566	к выводу	1	1
567	в первых	1	1
568	в нем	4	1
569	и еще	1	1
570	на таком	1	1
571	и подготовка	1	1
572	статье посвященной	1	1
573	для понимания	1	1
574	на земле	2	1
575	свое время	1	1
576	взятое само	1	1
577	или вовсе	1	1
578	на этом	2	1
579	всех своих	1	1
580	так например	1	1
581	для характеристики	1	1
582	а для	1	1
583	об этой	1	1
584	весьма существенные	1	1
585	времени и	1	1
586	г в	2	1
587	в глазах	1	1
588	это не	2	1
589	он есть	1	1
590	должен был	3	1
591	ведь в	1	1
592	к теории	1	1
593	кажется что	2	1
594	основания для	1	1
595	то как	1	1
596	ли может	1	1
597	все моменты	1	1
598	же самый	1	1
599	оно имеет	1	1
600	очень важный	1	1
601	сейчас мы	1	1
602	такой же	1	1
603	зато в	1	1
604	не мог	8	1
605	но я	1	1
606	бы на	1	1
607	эта была	1	1
608	в следующем	3	1
609	то для	1	1
610	место в	1	1
611	говорил о	2	1
612	в которых	1	1
613	необходимо будет	1	1
614	идеализм который	1	1
615	единство и	2	1
616	может вызвать	1	1
617	выше мы	1	1
618	оба они	1	1
619	далека от	1	1
620	речи в	1	1
621	не могли	3	1
622	важный момент	1	1
623	вещей и	1	1
624	как можно	1	1
625	и очень	2	1
626	вообще но	1	1
627	не раз	1	1
628	но они	1	1
629	равно не	1	1
630	мы пока	2	1
631	если в	1	1
632	но вместе	1	1
633	следовательно и	1	1
634	бытие или	1	1
635	никогда не	7	1
636	в другое	1	1
637	и всегда	1	1
638	это просто	1	1
639	жизни не	1	1
640	этого общего	1	1
641	мира и	1	1
642	учения о	3	1
643	этих двух	1	1
644	ввиду своего	2	1
645	в слишком	1	1
646	вернее сказать	1	1
647	и его	6	1
648	понимает под	1	1
649	этом отношении	1	1
650	а мы	2	1
651	если только	1	1
652	и об	1	1
653	свое собственное	1	1
654	человека с	1	1
655	взятое в	2	1
656	и возможно	1	1
657	которую можно	1	1
658	должны быть	1	1
659	по возможности	1	1
660	от нее	1	1
661	что является	1	1
662	уже на	3	1
663	же оказывается	1	1
664	отказаться от	1	1
665	некоторой степени	2	1
666	мы его	1	1
667	сорок лет	1	1
668	вы не	2	1
669	раз даже	1	1
670	но по	2	1
671	однако дело	1	1
672	которого мы	1	1
673	то она	1	1
674	такое что	1	1
675	совершенно ясно	1	1
676	в собственном	1	1
677	характер и	1	1
678	если о	1	1
679	то время	6	1
680	в дальнейшем	5	1
681	об идеях	1	1
682	от того	1	1
683	литературы и	1	1
684	с собой	1	1
685	на нее	1	1
686	которыми мы	1	1
687	особенно в	1	1
688	здесь нет	1	1
689	во многом	1	1
690	я знаю	1	1
691	поэтому в	1	1
692	был не	1	1
693	совершенно невозможно	1	1
694	она есть	1	1
695	с ним	5	1
696	отдельные единицы	1	1
697	и нужно	2	1
698	в порядке	1	1
699	и та	1	1
700	то уже	1	1
701	общей форме	1	1
702	прямо и	2	1
703	и который	1	1
704	может не	1	1
705	вне всякой	1	1
706	и во	2	1
707	этому необходимо	2	1
708	необходимо прибавить	3	1
709	и малопонятным	1	1
710	и всю	1	1
711	также еще	2	1
712	и всякая	2	1
713	но несомненно	1	1
714	это нужно	1	1
715	и н	1	1
716	время может	1	1
717	которые можно	1	1
718	что бы	1	1
719	уже во	1	1
720	в теории	2	1
721	есть простое	1	1
722	еще только	1	1
723	не знаю	1	1
724	и она	2	1
725	о своих	1	1
726	судить по	4	1
727	все больше	1	1
728	насколько можно	1	1
729	критики в	1	1
730	что здесь	1	1
731	но с	1	1
732	его существовании	1	1
733	этот вопрос	1	1
734	дело с	1	1
735	что даже	1	1
736	в какой	1	1
737	но ни	1	1
738	то в	5	1
739	после появления	1	1
740	как н	1	1
741	которое мы	1	1
742	это очень	1	1
743	плохо это	1	1
744	и кончая	1	1
745	но то	2	1
746	здесь с	1	1
747	не мешает	1	1
748	нужно понимать	2	1
749	к существу	1	1
750	есть совсем	1	1
751	и хочет	1	1
752	но во	1	1
753	ничего нельзя	1	1
754	даже вообще	2	1
755	чтобы он	1	1
756	а то	2	1
757	в данной	1	1
758	не стал	1	1
759	но для	1	1
760	она действительно	1	1
761	и никаких	1	1
762	в одном	1	1
763	содержание и	1	1
764	содержания а	1	1
765	к ним	1	1
766	друг друга	2	1
767	но что	5	1
768	ввиду того	2	1
769	дом и	1	1
770	имеется еще	1	1
771	говорить отдельно	2	1
772	само собой	3	1
773	№ м	1	1
774	с общим	1	1
775	нужно было	1	1
776	возможно что	2	1
777	со стороны	4	1
778	о своей	1	1
779	нельзя сказать	1	1
780	именно в	4	1
781	здесь в	2	1
782	которых мы	1	1
783	можно сколько	1	1
784	том как	1	1
785	в каких	2	1
786	в последнее	2	1
787	было и	1	1
788	его из	1	1
789	больше и	1	1
790	те кто	2	1
791	в подлинном	1	1
792	а на	1	1
793	и опять	1	1
794	иначе но	1	1
795	до конца	7	1
796	не на	2	1
797	одно что	1	1
798	себе уже	1	1
799	всякому человеку	1	1
800	наши действия	1	1
801	слишком грубым	1	1
802	нет никаких	2	1
803	все более	1	1
804	и м	1	1
805	такой степени	1	1
806	прибавить еще	2	1
807	в советском	1	1
808	нужно считать	1	1
809	ни на	1	1
810	к его	2	1
811	и потому	2	1
812	как это	7	1
813	в москве	6	1
814	его на	3	1
815	осталось у	1	1
816	к своему	1	1
817	среди прочих	1	1
818	мы опять	1	1
819	чем в	1	1
820	лучшего будущего	1	1
821	что такого	1	1
822	это есть	1	1
823	ее был	1	1
824	подлинном смысле	1	1
825	философия с	1	1
826	общения с	1	1
827	деле если	1	1
828	даже с	1	1
829	в тот	1	1
830	чувства и	1	1
831	н а	1	1
832	думать не	1	1
833	действительно ли	1	1
834	мы сказали	2	1
835	у читателей	1	1
836	будет и	1	1
837	о его	5	1
838	между прочим	7	1
839	в смысле	1	1
840	даже больше	2	1
841	в более	2	1
842	еще больше	1	1
843	тем и	1	1
844	после их	1	1
845	понимать только	1	1
846	видно из	2	1
847	бы даже	1	1
848	и кроме	1	1
849	который является	1	1
850	но когда	1	1
851	вот теперь	2	1
852	у них	1	1
853	вообще в	3	1
854	разве только	1	1
855	года в	6	1
856	разной степени	1	1
857	сказать даже	1	1
858	же к	1	1
859	пришлось бы	1	1
860	во время	1	1
861	же в	2	1
862	далее же	1	1
863	а н	14	1
864	сведения о	3	1
865	всего мира	1	1
866	яснейшим образом	1	1
867	была бы	1	1
868	сколько угодно	2	1
869	что такие	1	1
870	какой мере	1	1
871	никакого отношения	3	1
872	есть и	2	1
873	в свое	1	1
874	в литературе	1	1
875	к этой	2	1
876	которая уже	1	1
877	также было	1	1
878	ее в	1	1
879	к этому	6	1
880	можно назвать	2	1
881	как результат	1	1
882	они не	1	1
