N	2gram	Vygotskiy__1	Literetu
206	хотя бы	1	2
207	по этому	2	2
208	только на	3	2
209	то и	2	2
210	по выражению	1	2
211	ту или	2	2
212	что для	2	2
213	для него	1	2
214	а потому	3	2
215	от тех	1	2
216	одной стороны	6	2
217	за пределы	1	2
218	одну из	1	2
219	так называемых	1	2
220	тому как	7	2
221	для понимания	1	2
222	эстетическое переживание	3	2
223	художественное произведение	10	2
224	не является	5	2
225	лев толстой	1	2
226	утверждал что	2	2
227	полагал что	1	2
228	не есть	3	2
229	не обладает	2	2
230	о своем	1	2
231	на это	2	2
232	в искусстве	4	2
233	по поводу	2	2
234	образом от	1	1
235	же как	4	1
236	на самом	2	1
237	и казалось	1	1
238	идет о	2	1
239	показать что	8	1
240	оно было	2	1
241	мы отрицаем	1	1
242	и этот	1	1
243	который в	3	1
244	есть не	2	1
245	мы не	12	1
246	анну каренину	2	1
247	говоря и	1	1
248	вопрос о	3	1
249	этом не	2	1
250	не была	1	1
251	художественного произведения	17	1
252	есть нечто	2	1
253	в полной	1	1
254	но даже	2	1
255	ему в	1	1
256	которое в	1	1
257	зависимости от	6	1
258	это время	1	1
259	столько же	1	1
260	быть в	2	1
261	бы то	1	1
262	в различных	1	1
263	в чем	2	1
264	только после	1	1
265	тем как	1	1
266	совершенно особое	1	1
267	из крупнейших	1	1
268	но как	2	1
269	самого искусства	1	1
270	в сторону	1	1
271	по тем	1	1
272	ответ на	1	1
273	отношение к	2	1
274	что они	2	1
275	один и	1	1
276	психологии психология	1	1
277	полное отсутствие	1	1
278	в центре	1	1
279	искусстве оказалось	1	1
280	в одной	3	1
281	для всех	4	1
282	как к	2	1
283	в различные	1	1
284	законы на	1	1
285	перед нами	1	1
286	в особый	2	1
287	на человека	1	1
288	совершенно без	1	1
289	мы можем	4	1
290	и слова	1	1
291	психологическую проблему	1	1
292	могли бы	1	1
293	как уже	1	1
294	и как	2	1
295	и художественного	2	1
296	духа и	1	1
297	взаимодействия этих	1	1
298	имеет в	2	1
299	я совершенно	1	1
300	как таковое	2	1
301	создает произведение	1	1
302	есть ли	2	1
303	то в	1	1
304	за собой	1	1
305	в которой	4	1
306	а во-вторых	1	1
307	если мы	12	1
308	в последнее	4	1
309	а напротив	1	1
310	не приводит	1	1
311	в образы	1	1
312	на то	10	1
313	вследствие этого	1	1
314	при рассмотрении	1	1
315	по словам	1	1
316	задний план	1	1
317	в статье	1	1
318	и лучше	1	1
319	личность художника	1	1
320	он не	3	1
321	главу угла	1	1
322	в понимании	1	1
323	едва ли	1	1
324	идеи и	1	1
325	к одному	1	1
326	и вот	3	1
327	теории искусства	5	1
328	и более	1	1
329	например стихотворение	1	1
330	в зависимости	5	1
331	у пушкина	3	1
332	оказывается невозможным	1	1
333	и по	3	1
334	или иных	2	1
335	не бывает	1	1
336	но все	1	1
337	человека в	1	1
338	в одну	1	1
339	в каждом	3	1
340	подход к	1	1
341	а затем	1	1
342	и с	2	1
343	говорил что	1	1
344	полной мере	1	1
345	знает что	1	1
346	она поддается	1	1
347	искусства в	9	1
348	может стать	3	1
349	и мы	1	1
350	десятилетий с	1	1
351	чаще всего	1	1
352	периоды его	1	1
353	произведение как	2	1
354	в них	2	1
355	он же	2	1
356	и вы	1	1
357	соответствии с	1	1
358	но лишь	1	1
359	в ее	5	1
360	мы имеем	4	1
361	с тем	3	1
362	не всегда	2	1
363	и уже	1	1
364	которая может	1	1
365	с такой	1	1
366	должно быть	1	1
367	иначе говоря	5	1
368	такой же	2	1
369	удовольствия от	1	1
370	автора и	1	1
371	автора или	2	1
372	который как	1	1
373	со всей	1	1
374	одного и	2	1
375	этимологическое значение	1	1
376	в этих	4	1
377	места в	1	1
378	художественного развития	1	1
379	представить себе	3	1
380	что от	1	1
381	основе всех	1	1
382	в условиях	1	1
383	в которых	3	1
384	сама собой	1	1
385	тот кто	2	1
386	в памяти	1	1
387	одном из	2	1
388	для изучения	1	1
389	если бы	6	1
390	всякий акт	1	1
391	ни было	1	1
392	не могли	1	1
393	тому чтобы	3	1
394	вовсе не	6	1
395	есть всегда	1	1
396	по одним	1	1
397	и тому	1	1
398	что есть	2	1
399	между людьми	1	1
400	случае в	3	1
401	произведения как	1	1
402	чистом виде	3	1
403	значение слова	1	1
404	поэзии то	1	1
405	она не	5	1
406	иной раз	1	1
407	мы вынуждены	1	1
408	как о	1	1
409	художника не	1	1
410	самого начала	1	1
411	тогда когда	5	1
412	только из	4	1
413	к новым	1	1
414	под знаком	1	1
415	к изучению	1	1
416	когда они	1	1
417	но только	3	1
418	это мы	2	1
419	на котором	1	1
420	имеем дело	1	1
421	эпохи в	3	1
422	и сальери	1	1
423	другой стороны	5	1
424	тех или	2	1
425	для нас	5	1
426	с новой	1	1
427	о нем	1	1
428	только с	1	1
429	уже и	2	1
430	в каком	2	1
431	перед ним	1	1
432	или бессознательно	1	1
433	все то	3	1
434	искусства от	4	1
435	отличается от	2	1
436	его создателя	1	1
437	признается что	1	1
438	так просто	1	1
439	имеет место	2	1
440	что при	3	1
441	отказаться от	2	1
442	одним и	1	1
443	на вопрос	2	1
444	следует отнести	1	1
445	можно и	1	1
446	как мы	2	1
447	стихи о	1	1
448	свою очередь	1	1
449	и от	2	1
450	последнее время	2	1
451	мысль о	1	1
452	мы никогда	4	1
453	за счет	1	1
454	в произведении	3	1
455	с самого	1	1
456	к жизни	2	1
457	в произведение	1	1
458	с известными	1	1
459	что может	1	1
460	искусство как	9	1
461	на нее	1	1
462	или в	1	1
463	он говорит	1	1
464	больше в	1	1
465	каждого из	3	1
466	собой в	1	1
467	к тем	1	1
468	по тому	3	1
469	предмет его	1	1
470	строго говоря	1	1
471	быть может	1	1
472	с этого	1	1
473	в эпоху	1	1
474	во главу	1	1
475	для созерцания	1	1
476	камня на	1	1
477	например все	1	1
478	искусство перестает	1	1
479	и здесь	2	1
480	в состав	1	1
481	люди с	1	1
482	никак не	4	1
483	и что	8	1
484	очевидно что	6	1
485	его жизни	1	1
486	есть так	1	1
487	можно сказать	1	1
488	пор пока	1	1
489	теми или	1	1
490	как форма	1	1
491	и многих	1	1
492	в значительной	1	1
493	на основе	2	1
494	самому себе	2	1
495	все в	1	1
496	не умеет	1	1
497	к нему	2	1
498	в евгении	2	1
499	во всех	1	1
500	том или	1	1
501	ее от	3	1
502	его существования	1	1
503	этому поводу	2	1
504	и во	2	1
505	и всякая	1	1
506	или иными	1	1
507	бесконечно малые	3	1
508	во всей	1	1
509	такими же	1	1
510	что же	2	1
511	и других	3	1
512	вслед за	6	1
513	наконец в	2	1
514	все предметы	1	1
515	что искусство	11	1
516	не мешает	1	1
517	и другую	2	1
518	в литературе	1	1
519	что художественное	1	1
520	психология это	1	1
521	тот же	2	1
522	одной из	1	1
523	что даже	2	1
524	в какой	5	1
525	гораздо более	2	1
526	и творчество	1	1
527	воображения так	1	1
528	бы ни	2	1
529	с самой	1	1
530	только при	3	1
531	со всеми	4	1
532	он их	1	1
533	теперь уже	1	1
534	не можем	3	1
535	искусства с	4	1
536	и у	4	1
537	в поэзии	2	1
538	оно в	1	1
539	от других	2	1
540	за ним	1	1
541	не так	1	1
542	идеи или	1	1
543	слова в	3	1
544	в котором	4	1
545	в одном	2	1
546	никто не	1	1
547	произведения и	1	1
548	так как	18	1
549	может служить	1	1
550	хх столетия	1	1
551	как такового	1	1
552	отдельного человека	10	1
553	до тех	2	1
554	или ином	1	1
555	перейти к	1	1
556	процесс в	1	1
557	из двух	1	1
558	со всем	1	1
559	что и	13	1
560	для художника	1	1
561	выходит за	1	1
562	до сих	3	1
563	именно в	1	1
564	на чем	1	1
565	может показаться	2	1
566	а с	1	1
567	во внешней	1	1
568	в воображении	1	1
569	себя и	2	1
570	не удивительно	1	1
571	резко отличается	1	1
572	на основании	7	1
573	до конца	6	1
574	в рассказе	1	1
575	понятие о	1	1
576	искусстве с	1	1
577	системы как	1	1
578	мы знаем	3	1
579	для этой	1	1
580	сам себе	1	1
581	между собою	1	1
582	в творчестве	1	1
583	и если	4	1
584	него в	2	1
585	согласно этой	1	1
586	он уже	1	1
587	из форм	1	1
588	многих случаях	1	1
589	в особенности	1	1
590	формы не	1	1
591	исходные предпосылки	1	1
592	чему нельзя	1	1
593	в художественных	1	1
594	целом ряде	2	1
595	искусства но	2	1
596	в той	1	1
597	найти то	1	1
598	и на	1	1
599	на эту	1	1
600	сознательно или	1	1
601	самого художественного	1	1
602	эту мысль	1	1
603	в обратном	1	1
604	вокруг себя	1	1
605	по существу	4	1
606	евгении онегине	3	1
607	в состоянии	3	1
608	тех пор	1	1
609	человека или	1	1
610	в это	1	1
611	произведения или	1	1
612	как например	2	1
613	и о	4	1
614	той мере	1	1
615	сих пор	3	1
616	при условии	1	1
617	о его	1	1
618	природу и	1	1
619	общественной жизни	1	1
620	имел в	1	1
621	произведении искусства	3	1
622	но для	1	1
623	уже было	1	1
624	пока еще	1	1
625	которые были	1	1
626	материалом поэзии	1	1
627	трагедии шекспира	1	1
628	из которых	3	1
629	и искусства	1	1
630	совершается в	1	1
631	и состоит	2	1
632	впервые увидевший	1	1
633	при таком	1	1
634	потому не	3	1
635	на задний	1	1
636	от психологии	2	1
637	искусства то	1	1
638	и другими	3	1
639	об искусстве	2	1
640	а к	1	1
641	говоря о	1	1
642	от него	2	1
643	и все	5	1
644	как явление	1	1
645	только что	2	1
646	или не	2	1
647	и развитием	1	1
648	в стихах	1	1
649	целый ряд	6	1
650	жизни в	1	1
651	в свою	1	1
652	между ними	1	1
653	сказать что	7	1
654	только как	1	1
655	была бы	1	1
656	от всех	3	1
657	совершенно не	5	1
658	понимается как	1	1
659	есть общая	1	1
660	из этого	2	1
661	как историк	1	1
662	в трех	2	1
663	самое и	1	1
664	в действительности	1	1
665	другими я	1	1
666	но эти	1	1
667	к этой	2	1
668	в роли	1	1
669	вместе с	8	1
670	сущности не	1	1
671	событий в	1	1
672	к этому	4	1
673	все что	3	1
674	от ее	1	1
675	том числе	1	1
