N	2gram	Bakhtin_Fr_4	Literetu
361	так в	1	1
362	на том	1	1
363	природе своей	1	1
364	времени и	2	1
365	было в	2	1
366	в борьбе	1	1
367	она была	1	1
368	имеется в	3	1
369	жизнь и	4	1
370	был не	1	1
371	и всякого	1	1
372	по мере	1	1
373	тем чем	1	1
374	самой жизни	1	1
375	тех кто	2	1
376	на этой	2	1
377	именно там	1	1
378	все прочие	1	1
379	но мы	2	1
380	с временем	5	1
381	с того	1	1
382	как было	1	1
383	нас в	1	1
384	в конечном	1	1
385	на нее	1	1
386	и были	2	1
387	на священные	1	1
388	лет спустя	1	1
389	людей в	1	1
390	эти два	1	1
391	принадлежности к	1	1
392	глубокой древности	1	1
393	них в	1	1
394	которая и	1	1
395	также в	2	1
396	и она	1	1
397	может все	2	1
398	вообще в	1	1
399	в литературе	4	1
400	тех пор	1	1
401	к нему	3	1
402	романа о	1	1
403	наиболее существенных	1	1
404	одной из	2	1
405	выдержана в	1	1
406	с каждым	1	1
407	будто бы	1	1
408	эту странную	1	1
409	именно на	1	1
410	этой системе	3	1
411	для всех	1	1
412	есть в	2	1
413	с двумя	1	1
414	переходит в	1	1
415	и у	2	1
416	в итоге	1	1
417	продолжает так	1	1
418	на протяжении	1	1
419	за счет	3	1
420	или даже	1	1
421	и других	3	1
422	есть когда	1	1
423	там на	1	1
424	и их	3	1
425	руки и	4	1
426	в котором	2	1
427	представлений о	2	1
428	так как	7	1
429	ее не	1	1
430	друг друга	2	1
431	у него	5	1
432	уж тут	2	1
433	расчетом чтобы	1	1
434	превращается в	3	1
435	момент в	1	1
436	только на	1	1
437	без того	1	1
438	ней и	1	1
439	как сам	1	1
440	конце этой	1	1
441	что они	2	1
442	в ряде	2	1
443	чем он	1	1
444	а с	1	1
445	борьба за	1	1
446	воспринимались как	1	1
447	смысла и	1	1
448	не на	2	1
449	власти и	2	1
450	было сказано	1	1
451	в свете	1	1
452	в руках	1	1
453	в связи	1	1
454	которого не	1	1
455	стороны в	2	1
456	на фоне	1	1
457	этой же	3	1
458	он представляет	1	1
459	некоторые из	3	1
460	подобного рода	2	1
461	и самой	1	1
462	из героев	1	1
463	над ним	1	1
464	конечно не	4	1
465	в той	2	1
466	и судьбы	1	1
467	и там	1	1
468	что здесь	3	1
469	спустя она	1	1
470	в живописи	1	1
471	все это	4	1
472	этом и	1	1
473	себе с	1	1
474	протеста против	1	1
475	год и	1	1
476	под названием	1	1
477	чем дело	1	1
478	этот образ	4	1
479	однако нужно	1	1
480	и возрождением	2	1
481	о котором	1	1
482	которая в	1	1
483	в другое	1	1
484	для нас	1	1
485	или менее	3	1
486	и все	13	1
487	у них	3	1
488	в этих	2	1
489	еще более	1	1
490	не должен	1	1
491	его уже	1	1
492	времени все	1	1
493	и земли	2	1
494	все остальные	3	1
495	в общем	1	1
496	нет ничего	2	1
497	сказать что	5	1
498	ведь он	1	1
499	к его	1	1
500	всех других	1	1
501	культуры в	1	1
502	из этого	2	1
503	есть и	4	1
504	начинается новый	1	1
505	два момента	2	1
506	традиция и	2	1
507	в таком	1	1
508	он однако	1	1
509	равно и	1	1
510	они не	2	1
