N	2gram	Propp_Isto_7	DiskursI
108	один из	7	3
109	все же	9	3
110	на смену	1	3
111	сказать что	2	3
112	другой стороны	8	3
113	в действительности	2	3
114	отношения к	1	2
115	одним из	1	2
116	например в	3	2
117	и есть	1	2
118	к сыну	3	2
119	к другому	1	2
120	для своего	1	2
121	мы имеем	12	2
122	на себя	2	2
123	ему в	1	2
124	между собой	1	2
125	влияния на	1	2
126	в различных	3	2
127	сказки и	1	2
128	определяется не	1	2
129	стороны и	2	2
130	хотя и	3	2
131	когда он	3	2
132	более или	1	2
133	исторические корни	2	2
134	то ли	2	2
135	не приходится	1	2
136	в тех	5	2
137	в этой	1	2
138	эпохи и	1	2
139	том чтобы	3	2
140	и по	3	2
141	так например	2	2
142	в каждом	1	2
143	могла бы	1	2
144	об этом	6	2
145	и тем	2	2
146	к области	1	2
147	не всегда	4	2
148	или менее	1	2
149	наших дней	1	2
150	и без	1	2
151	не от	2	2
152	направлен на	2	2
153	и герой	3	2
154	то с	1	2
155	по мере	1	2
156	не менее	5	2
157	но они	3	2
158	дело не	5	2
159	в науке	1	2
160	а о	1	2
161	нельзя не	1	2
162	имеем дело	1	2
163	можно усмотреть	1	2
164	и его	3	2
165	однако это	1	2
166	к себе	3	2
167	мифа не	1	2
168	отличается от	2	2
169	в сказках	4	2
170	же самое	1	2
171	оно не	1	2
172	и он	3	2
173	как мы	3	2
174	данном случае	3	2
175	на том	2	2
176	но зато	1	2
177	в другом	1	2
178	а по	1	2
179	и что	10	2
180	самому себе	1	2
181	на протяжении	1	2
182	и требует	1	2
183	и во	1	2
184	в форме	2	2
185	представления о	4	2
186	в литературе	2	2
187	дело с	1	2
188	в какой	1	2
189	и ее	2	2
190	уже в	3	2
191	или даже	2	2
192	как его	1	2
193	никогда не	4	2
194	из двух	1	2
195	на ее	1	2
196	здесь в	1	2
197	и др	2	2
198	героя и	5	2
199	его как	1	2
200	к некоторой	1	2
201	о чем	1	2
202	принадлежности к	1	2
203	что же	1	2
204	за рамки	1	2
205	для понимания	1	2
206	и было	1	2
207	в начале	1	2
208	или в	8	2
209	на небесах	2	2
210	и все	6	2
211	указывает на	1	2
212	может и	1	2
213	героя в	1	2
214	это в	1	2
215	они не	2	2
216	к этому	2	2
217	широкое распространение	1	1
218	как известно	1	1
219	не остается	1	1
220	однако здесь	1	1
221	и то	1	1
222	необходимо отметить	1	1
223	самом деле	1	1
224	и должны	1	1
225	чего не	1	1
226	от своей	1	1
227	не хочет	1	1
228	из его	1	1
229	видеть в	3	1
230	во-первых в	1	1
231	и за	1	1
232	тридевять земель	5	1
233	к зятю	3	1
234	но она	1	1
235	их имена	1	1
236	я не	1	1
237	но уже	1	1
238	какой ситуации	1	1
239	мы и	1	1
240	еще у	1	1
241	выстроить не	1	1
242	сказка никогда	1	1
243	я на	1	1
244	не могу	1	1
245	иного рода	1	1
246	не знала	1	1
247	ее к	1	1
248	они имеют	1	1
249	а только	1	1
250	только потому	1	1
251	и всякий	1	1
252	герой не	3	1
253	иногда и	1	1
254	себе и	3	1
255	он пишет	1	1
256	тут же	1	1
257	отличаются от	1	1
258	что они	3	1
259	что во	2	1
260	же с	1	1
261	независимо от	1	1
262	его на	2	1
263	не согласиться	1	1
264	есть оказывается	1	1
265	и нет	2	1
266	там же	2	1
267	власти от	1	1
268	просто как	1	1
269	тех случаях	4	1
270	этом же	2	1
271	это тоже	1	1
272	рода или	1	1
273	в непосредственной	1	1
274	следующим образом	3	1
275	или иную	1	1
276	о царе	1	1
277	со своей	2	1
278	на руку	1	1
279	из мифа	1	1
280	ситуации в	1	1
281	в которой	2	1
282	что это	6	1
283	образом и	1	1
284	он в	2	1
285	из этих	3	1
286	право на	5	1
287	рассказ о	2	1
288	для возникновения	1	1
289	что к	1	1
290	на то	3	1
291	что она	5	1
292	она еще	1	1
293	он не	6	1
294	с ней	3	1
295	за тридевять	5	1
296	всех этих	6	1
297	в первую	7	1
298	на земле	2	1
299	что ни	1	1
300	фольклор здесь	1	1
301	герой здесь	1	1
302	но все	4	1
303	не будет	2	1
304	то чтобы	2	1
305	и может	1	1
306	на все	1	1
307	этих форм	1	1
308	с целью	2	1
309	при помощи	3	1
310	свой на	1	1
311	от одного	1	1
312	отца к	3	1
313	приходит в	1	1
314	стоит на	1	1
315	в новое	1	1
316	здесь это	1	1
317	в жизни	1	1
318	от отца	4	1
319	сказка о	2	1
320	о которых	1	1
321	действительности это	1	1
322	с некоторым	1	1
323	с этой	6	1
324	с тем	1	1
325	со своими	1	1
326	которой он	3	1
327	и вне	1	1
328	более не	1	1
329	мы видели	7	1
330	фигурирует в	1	1
331	задач в	4	1
332	мы не	4	1
333	автора и	1	1
334	не мог	1	1
335	в этих	13	1
336	во время	6	1
337	бы на	1	1
338	интерес представляет	1	1
339	и при	1	1
340	что такое	2	1
341	от тестя	2	1
342	а как	1	1
343	это делает	1	1
344	с точки	1	1
345	не столько	3	1
346	в первый	1	1
347	первый в	1	1
348	от его	1	1
349	должны были	3	1
350	вплоть до	2	1
351	данный текст	1	1
352	работе о	1	1
353	которые в	1	1
354	тем не	4	1
355	и более	1	1
356	лежит не	1	1
357	не могли	1	1
358	не должно	1	1
359	вместе со	2	1
360	между двумя	1	1
361	характер в	1	1
362	чистом виде	1	1
363	стоит в	2	1
364	но далеко	1	1
365	тем самым	1	1
366	а иногда	1	1
367	как можно	1	1
368	передний план	1	1
369	то чего	1	1
370	не имеет	4	1
371	дело в	1	1
372	не по	2	1
373	в русской	5	1
374	можно указать	2	1
375	часто еще	1	1
376	тому на	1	1
377	мы все	1	1
378	для всего	1	1
379	имеет отношение	1	1
380	имеются и	1	1
381	не вполне	3	1
382	стал он	1	1
383	не все	3	1
384	во всем	2	1
385	с достаточной	1	1
386	на него	2	1
387	тестя к	2	1
388	как будто	1	1
389	героя а	2	1
390	и делает	1	1
391	особое внимание	1	1
392	перед ним	1	1
393	и оно	2	1
394	с передачей	1	1
395	в небытие	1	1
396	не могут	2	1
397	здесь совершенно	1	1
398	что отец	2	1
399	всего в	1	1
400	он стал	2	1
401	и другим	1	1
402	его с	1	1
403	здесь пока	1	1
404	все еще	1	1
405	если же	1	1
406	в работе	1	1
407	и это	2	1
408	основываясь на	1	1
409	но по	2	1
410	здесь не	2	1
411	здесь также	1	1
412	два события	1	1
413	и от	2	1
414	и стали	1	1
415	мысль о	1	1
416	и вернуться	2	1
417	обращаясь к	1	1
418	и сам	1	1
419	те же	1	1
420	он говорит	2	1
421	живет в	1	1
422	мог бы	1	1
423	во второй	1	1
424	том как	1	1
425	той ситуации	1	1
426	основана на	1	1
427	если бы	1	1
428	собой и	1	1
429	из одного	3	1
430	но здесь	2	1
431	о ней	1	1
432	имеет право	1	1
433	себя не	1	1
434	героя не	1	1
435	что его	2	1
436	должно было	2	1
437	к нему	7	1
438	и всю	1	1
439	теперь уже	1	1
440	вслед за	1	1
441	в середине	1	1
442	мне к	1	1
443	а его	3	1
444	делает это	1	1
445	по содержанию	1	1
446	герой в	2	1
447	что здесь	7	1
448	он обращается	1	1
449	которая однако	1	1
450	согласиться с	2	1
451	с ними	1	1
452	пришел к	1	1
453	в народе	1	1
454	сказка как	1	1
455	вступление в	2	1
456	необходимость такой	1	1
457	и действительно	1	1
458	и весьма	1	1
459	при некоторых	1	1
460	и кончая	1	1
461	он уже	1	1
462	эту связь	1	1
463	чаще всего	3	1
464	до наших	1	1
465	оказывается в	1	1
466	что сказка	4	1
467	не имеют	2	1
468	я в	1	1
469	в большинстве	1	1
470	только на	2	1
471	то и	4	1
472	в виде	1	1
473	если в	2	1
474	на определенной	1	1
475	большинстве случаев	1	1
476	в известном	1	1
477	но для	2	1
478	за ним	1	1
479	ту или	1	1
480	он имеет	1	1
481	очевидно что	1	1
482	это обстоятельство	2	1
483	и их	1	1
484	представлений о	1	1
485	в конце	3	1
486	не о	1	1
487	друг друга	2	1
488	мы можем	4	1
489	не случайно	3	1
490	не единственная	2	1
491	представляют собой	5	1
492	представление о	3	1
493	но эти	1	1
494	в исторической	1	1
495	с другим	1	1
496	до сих	2	1
497	связаны с	2	1
498	сюда же	2	1
499	а именно	6	1
500	в каких	2	1
501	было бы	2	1
502	общения а	1	1
503	сказке но	1	1
504	которая и	1	1
505	говорит о	2	1
506	связано с	3	1
507	только по	1	1
508	от этого	1	1
509	в любой	1	1
510	ничем не	2	1
511	за год	1	1
512	при более	1	1
513	здесь имеет	1	1
514	этом случае	1	1
515	в связи	2	1
516	на передний	1	1
517	но оно	2	1
518	является его	1	1
519	вместе с	7	1
520	до этого	1	1
521	как это	2	1
522	он ее	1	1
523	из трех	1	1
524	в иных	1	1
525	не удается	1	1
526	этом по	1	1
527	восходит к	2	1
528	требует от	1	1
529	же их	1	1
530	когда она	2	1
531	в современной	1	1
532	мировой истории	1	1
533	в чистом	1	1
534	только о	2	1
535	сих пор	3	1
536	в основном	2	1
537	в чем	5	1
538	о мире	1	1
539	и собственно	1	1
540	при всем	1	1
541	в книге	1	1
542	и часто	1	1
543	случаях когда	4	1
544	вопрос о	3	1
545	это как	2	1
546	как общую	1	1
547	это он	1	1
548	от того	1	1
549	тем более	2	1
550	мы должны	4	1
551	но это	3	1
552	превратился в	2	1
553	в мировом	1	1
554	или не	1	1
555	лежит в	2	1
556	в мифе	2	1
557	здесь только	1	1
558	сведения о	1	1
559	не знает	1	1
560	природой в	1	1
561	и также	1	1
562	всех других	2	1
563	в отдельности	2	1
564	в свое	1	1
565	определенной стадии	1	1
566	также не	1	1
567	и другие	9	1
568	или во	1	1
569	им и	1	1
570	в таком	1	1
