N	2gram	Nazirov_Tr_1	Myshleni
211	это мы	1	2
212	ничего не	2	2
213	что при	1	2
214	с ее	3	2
215	что все	2	2
216	вспомнить о	1	2
217	можно было	1	2
218	по природе	1	2
219	ситуации и	1	2
220	и здесь	2	2
221	ему нужно	1	2
222	к ней	1	2
223	для ребенка	1	2
224	один из	3	2
225	напоминает о	1	2
226	даже если	2	2
227	и ее	2	2
228	уже в	3	2
229	всем его	1	2
230	за счет	1	2
231	только к	2	2
232	никто не	3	2
233	и вместе	1	2
234	он понял	1	2
235	что на	1	2
236	с другим	1	2
237	что не	1	2
238	нашему мнению	1	2
239	и она	1	2
240	совершенно в	1	2
241	наряду с	1	2
242	могут быть	1	2
243	но этот	1	2
244	ко всему	1	2
245	только о	2	2
246	не мог	2	2
247	она должна	2	2
248	для нас	1	2
249	гораздо больше	1	2
250	в период	1	2
251	совершенно не	1	2
252	к этой	1	2
253	точно так	2	2
254	во всяком	1	2
255	эта новая	1	1
256	также что	1	1
257	и т	1	1
258	например в	1	1
259	что наконец	1	1
260	целое на	1	1
261	сам по	1	1
262	к своей	1	1
263	высшей степени	1	1
264	объясняется и	1	1
265	и могут	1	1
266	а как	2	1
267	не меньшей	1	1
268	от счастья	2	1
269	что уже	1	1
270	слов как	1	1
271	это сказывается	1	1
272	ему в	1	1
273	начала в	1	1
274	другим в	2	1
275	ответа на	1	1
276	не был	2	1
277	мысль что	1	1
278	но как	1	1
279	с совершенно	1	1
280	ту сторону	1	1
281	за пределы	1	1
282	отнюдь не	3	1
283	в центре	1	1
284	в своем	3	1
285	дистанция между	1	1
286	мысль о	1	1
287	и как	3	1
288	напомним что	1	1
289	слышать его	1	1
290	понятие в	1	1
291	есть особое	1	1
292	знать и	1	1
293	бы не	1	1
294	идей и	1	1
295	при этом	3	1
296	и лучше	2	1
297	в переводе	1	1
298	перестает быть	1	1
299	но гораздо	1	1
300	не как	1	1
301	на этом	1	1
302	но все	2	1
303	факт что	1	1
304	распространяется на	1	1
305	не скажет	1	1
306	в другом	1	1
307	вместо того	1	1
308	на ту	1	1
309	на все	1	1
310	это было	1	1
311	обоих случаях	1	1
312	ни разу	1	1
313	этого нового	1	1
314	из первых	1	1
315	к области	2	1
316	этом мы	1	1
317	в высшей	1	1
318	быть понят	1	1
319	тот самый	1	1
320	этого не	1	1
321	со своими	1	1
322	говорится о	1	1
323	еще в	2	1
324	человека мы	1	1
325	но я	1	1
326	с годами	1	1
327	где мы	1	1
328	не к	1	1
329	что я	4	1
330	в одном	2	1
331	на мысль	1	1
332	по всем	1	1
333	превратилось в	2	1
334	раз и	2	1
335	особым образом	1	1
336	линии не	1	1
337	чтобы сохранить	1	1
338	говорит по	1	1
339	ребенок не	1	1
340	так часто	1	1
341	в обоих	1	1
342	одна из	2	1
343	он еще	1	1
344	значение этого	1	1
345	символическое значение	1	1
346	его речи	1	1
347	или как	1	1
348	завершения в	1	1
349	без слов	1	1
350	почти не	1	1
351	так сказать	1	1
352	ли это	1	1
353	перед ним	1	1
354	от высшей	1	1
355	мы встречаем	1	1
356	один раз	1	1
357	по нашему	1	1
358	в недрах	1	1
359	обратно в	1	1
360	к речи	1	1
361	свое значение	1	1
362	он вдруг	5	1
363	самое главное	1	1
364	и это	2	1
365	того самого	1	1
366	не хочу	1	1
367	но при	2	1
368	всего этого	1	1
369	больше в	1	1
370	начала и	1	1
371	из сложнейших	1	1
372	понятно что	1	1
373	быть может	1	1
374	обратился к	1	1
375	он сам	7	1
376	о нем	1	1
377	развитие одной	1	1
378	и должно	1	1
379	вот почему	1	1
380	увидел что	1	1
381	и т.д	1	1
382	после того	1	1
383	это должно	1	1
384	между тем	1	1
385	является ее	1	1
386	ко всей	1	1
387	в глазах	2	1
388	в форме	1	1
389	в настоящей	1	1
390	все время	1	1
391	нет он	1	1
392	известно что	1	1
393	в двух	1	1
394	ее к	2	1
395	дело с	1	1
396	этом состоит	1	1
397	трагедии которое	1	1
398	в самое	1	1
399	который в	2	1
400	всяком случае	1	1
401	этой линии	1	1
402	это же	1	1
403	человека с	1	1
404	первостепенное значение	1	1
405	слова были	1	1
406	не знать	1	1
407	это неизбежно	1	1
408	в виде	2	1
409	а это	1	1
410	в понятие	1	1
411	приобретает символическое	1	1
412	не так	2	1
413	чтобы она	1	1
414	его речь	1	1
415	не для	1	1
416	к ним	1	1
417	как его	1	1
418	у него	6	1
419	этими словами	1	1
420	как будто	3	1
421	в них	1	1
422	может жить	1	1
423	за этим	1	1
424	как же	2	1
425	на неудачу	1	1
426	повод для	1	1
427	не было	1	1
428	ребенка в	2	1
429	в образах	1	1
430	на этот	1	1
431	ничем не	2	1
432	с которым	1	1
433	его как	1	1
434	одну из	1	1
435	под влиянием	2	1
436	он и	2	1
437	и сильнее	1	1
438	и вне	1	1
439	в связи	1	1
440	сравним с	1	1
441	в частности	2	1
442	и особенно	1	1
443	в разговоре	1	1
444	в романах	1	1
445	не удалось	1	1
446	из авторов	1	1
447	года и	1	1
448	быть не	1	1
449	так ли	1	1
450	которой он	1	1
451	в каких	1	1
452	в литературе	1	1
453	на одной	1	1
454	при таком	1	1
455	причем в	1	1
456	в результате	1	1
457	а к	1	1
458	и все	4	1
459	есть такая	1	1
460	и которое	1	1
461	случае и	1	1
462	конце концов	1	1
463	по самой	1	1
464	б это	1	1
465	к ее	1	1
466	по поводу	2	1
467	из тех	1	1
468	к женщине	1	1
469	состоит из	2	1
470	в точности	1	1
471	самой своей	1	1
472	этим объясняется	2	1
473	это понятие	1	1
474	в таком	2	1
