N	2gram	Tiupa_Hudo_2	FransuaR
249	свою жену	1	1
250	на месте	1	1
251	за собой	1	1
252	мать и	1	1
253	в самом	5	1
254	века в	1	1
255	и людей	1	1
256	при анализе	1	1
257	со смертью	1	1
258	не была	1	1
259	человека и	3	1
260	время как	1	1
261	принадлежит к	1	1
262	как было	1	1
263	жизни как	5	1
264	жизни это	1	1
265	кто же	1	1
266	и он	3	1
267	это время	1	1
268	он сам	2	1
269	именно тем	1	1
270	самом деле	3	1
271	не все	3	1
272	эта особенность	1	1
273	а он	1	1
274	конечном счете	3	1
275	в общем	1	1
276	отношение к	2	1
277	в наиболее	1	1
278	а всего	2	1
279	нет и	1	1
280	за пределы	1	1
281	этих людей	2	1
282	травестирован в	1	1
283	нами в	1	1
284	угодно и	1	1
285	и смеялась	1	1
286	напомним что	1	1
287	нового и	1	1
288	самом начале	1	1
289	в герое	1	1
290	истины и	1	1
291	бы и	4	1
292	он в	1	1
293	только на	5	1
294	всему что	1	1
295	ни одного	2	1
296	о ее	2	1
297	тому же	2	1
298	ее как	1	1
299	лица и	1	1
300	человек не	1	1
301	жизнью и	1	1
302	ей в	2	1
303	однако он	1	1
304	в силу	1	1
305	на земле	1	1
306	на жизнь	1	1
307	смертью в	1	1
308	людей и	1	1
309	прежде чем	2	1
310	что она	7	1
311	не бывает	1	1
312	встречаются и	1	1
313	здесь мы	1	1
314	он просто	1	1
315	начинается словами	1	1
316	в мире	7	1
317	об этом	7	1
318	зрения на	2	1
319	или даже	1	1
320	г в	1	1
321	это было	2	1
322	которого не	1	1
323	не одна	1	1
324	живых людей	1	1
325	то все	1	1
326	что один	1	1
327	даже в	1	1
328	почти единственным	1	1
329	делает его	1	1
330	страстный любитель	1	1
331	только о	1	1
332	в самую	1	1
333	а за	2	1
334	зубной боли	1	1
335	в данном	2	1
336	мы не	1	1
337	ему по	1	1
338	автора и	2	1
339	о которой	2	1
340	и тогда	2	1
341	и становится	2	1
342	колокольного звона	1	1
343	себе с	1	1
344	рассказа о	1	1
345	этом новом	1	1
346	где мы	1	1
347	нас увидеть	1	1
348	он понимал	1	1
349	эта как	1	1
350	на свою	1	1
351	мысли и	2	1
352	знаем что	1	1
353	всякий раз	3	1
354	и шесть	1	1
355	нельзя было	2	1
356	что было	3	1
357	также был	1	1
358	в аспекте	1	1
359	раз и	1	1
360	мы пока	1	1
361	виду что	1	1
362	и начинает	1	1
363	что ему	1	1
364	дело не	2	1
365	например не	1	1
366	только из	1	1
367	на него	3	1
368	своего героя	1	1
369	не по	2	1
370	первая половина	2	1
371	говорить о	2	1
372	и внутренней	3	1
373	же его	1	1
374	и стал	1	1
375	чем не	1	1
376	он мог	1	1
377	земли в	1	1
378	найти в	1	1
379	как два	1	1
380	казалось бы	6	1
381	на язык	1	1
382	ничего не	5	1
383	ему было	1	1
384	как она	1	1
385	потому что	2	1
386	по дороге	1	1
387	хочет быть	1	1
388	этом отношении	1	1
389	ему в	2	1
390	что на	3	1
391	от того	1	1
392	в городе	4	1
393	в духе	2	1
394	теперь когда	1	1
395	что все	3	1
396	но все	1	1
397	похож на	1	1
398	глава третья	1	1
399	же самое	3	1
400	на пол	1	1
401	бы он	1	1
402	на дворе	1	1
403	преображается в	1	1
404	они и	2	1
405	в каждой	1	1
406	не будет	2	1
407	он вовсе	1	1
408	данном случае	2	1
409	и от	2	1
410	всей своей	1	1
411	настаивая на	1	1
412	на том	1	1
413	можно было	3	1
414	на нее	1	1
415	те же	2	1
416	когда его	1	1
417	еще в	1	1
418	был не	1	1
419	и всякого	1	1
420	с этого	1	1
421	если бы	6	1
422	собой и	1	1
423	остановимся на	1	1
424	с утра	1	1
425	не случайна	1	1
426	обновления жизни	1	1
427	в самой	1	1
428	и что	1	1
429	с того	2	1
430	можно сказать	6	1
431	все его	3	1
432	чтобы обманывать	1	1
433	нас в	1	1
434	это была	3	1
435	в конечном	4	1
436	и откуда	1	1
437	людей в	2	1
438	из толпы	1	1
439	а у	1	1
440	и всякая	1	1
441	эти два	1	1
442	было на	2	1
443	что и	4	1
444	еще более	1	1
445	и она	1	1
446	вся жизнь	1	1
447	быть и	1	1
448	т с	2	1
449	но с	1	1
450	с себя	1	1
451	не как	2	1
452	о двух	2	1
453	дело с	2	1
454	будто бы	3	1
455	страх перед	2	1
456	к отцу	1	1
457	в разобранном	1	1
458	и ее	3	1
459	на мир	1	1
460	похожа на	1	1
461	именно на	2	1
462	со всеми	1	1
463	для всех	1	1
464	в серьезных	1	1
465	слита с	1	1
466	жертву в	1	1
467	в виде	2	1
468	на свое	1	1
469	него и	1	1
470	анализе его	1	1
471	превращаются в	1	1
472	к своим	1	1
473	характерно что	3	1
474	мы знаем	2	1
475	эти слова	1	1
476	для него	5	1
477	которая и	1	1
478	в одном	3	1
479	у нее	10	1
480	не столь	1	1
481	в соответствии	3	1
482	этими словами	2	1
483	жизни на	2	1
484	в это	3	1
485	без того	1	1
486	ней и	1	1
487	стало в	1	1
488	эта характеристика	1	1
489	и точно	1	1
490	как сам	1	1
491	до сих	2	1
492	с мотивом	2	1
493	а с	3	1
494	говорит о	4	1
495	выступает в	1	1
496	и опять	2	1
497	был в	1	1
498	на которых	1	1
499	с которым	1	1
500	человек в	3	1
501	были заняты	1	1
502	отступления от	1	1
503	на фоне	3	1
504	который бы	1	1
505	и потому	1	1
506	в строгом	2	1
507	независимо от	1	1
508	этот мотив	2	1
509	всех людей	1	1
510	в разговоре	1	1
511	это также	1	1
512	характерное для	1	1
513	из этой	1	1
514	с этой	1	1
515	с уксусом	1	1
516	слова и	1	1
517	в условиях	1	1
518	сих пор	2	1
519	этом и	3	1
520	эпизод и	1	1
521	оно и	1	1
522	жизнь в	2	1
523	для нас	3	1
524	но когда	1	1
525	боли и	1	1
526	в третьем	1	1
527	интерес к	1	1
528	не более	2	1
529	день то	1	1
530	у которого	2	1
531	приходится на	2	1
532	они даже	1	1
533	том случае	1	1
534	первый раз	1	1
535	и внутренне	2	1
536	почему он	1	1
537	даже своего	1	1
538	самое что	2	1
539	на это	1	1
540	в действительности	1	1
541	со всей	2	1
542	что в	5	1
543	разговоре с	2	1
544	а я	1	1
545	случае если	1	1
546	тайны и	2	1
547	в таком	1	1
548	все что	3	1
