N	2gram	Bakhtin_Fr_2	Myslijsy
488	для себя	1	1
489	была для	1	1
490	сказали что	1	1
491	вот все	1	1
492	наше время	1	1
493	не простое	1	1
494	имеет своим	1	1
495	именно на	2	1
496	со всеми	2	1
497	от одной	1	1
498	смысле мы	1	1
499	почти совсем	1	1
500	конечно не	1	1
501	этом что	1	1
502	в большинстве	1	1
503	в единстве	1	1
504	но самое	1	1
505	большинстве случаев	1	1
506	не связанных	1	1
507	никто не	2	1
508	пока не	1	1
509	узнает в	1	1
510	в известной	4	1
511	этом мы	1	1
512	с этими	1	1
513	к ним	1	1
514	не о	1	1
515	только с	3	1
516	человеке это	1	1
517	бы это	1	1
518	к самому	1	1
519	этот последний	1	1
520	в особенности	5	1
521	имели бы	1	1
522	не были	2	1
523	не раньше	1	1
524	значение которое	1	1
525	связаны с	2	1
526	что человек	1	1
527	нельзя сказать	2	1
528	именно в	6	1
529	только первый	1	1
530	по своим	1	1
531	и прежде	2	1
532	или меньшей	3	1
533	несколько примеров	1	1
534	во второй	1	1
535	на которые	1	1
536	и др	9	1
537	что будет	1	1
538	притом не	1	1
539	кто знает	1	1
540	в картине	1	1
541	как ни	1	1
542	за нею	1	1
543	что из	1	1
544	то она	1	1
545	ближе всего	1	1
546	эти слова	1	1
547	таким в	1	1
548	некоторые из	1	1
549	другая сторона	1	1
550	относятся к	1	1
551	же с	2	1
552	не смешиваются	1	1
553	к своему	1	1
554	не знал	1	1
555	видит в	3	1
556	сравнению с	2	1
557	всех предшествующих	1	1
558	в течение	3	1
559	это есть	1	1
560	независимая от	1	1
561	о человеке	2	1
562	так мало	1	1
563	этому в	1	1
564	к чему	1	1
565	более сложных	1	1
566	с этой	1	1
567	многочисленные и	1	1
568	этом случае	1	1
569	в условиях	2	1
570	и о	4	1
571	занимает в	1	1
572	и полно	1	1
573	но разумеется	1	1
574	вне его	1	1
575	в наше	1	1
576	в более	1	1
577	это уже	1	1
578	этот образ	1	1
579	время его	2	1
580	понять что	1	1
581	это как	1	1
582	видит только	1	1
583	наблюдения над	1	1
584	и совершенно	1	1
585	вообще в	1	1
586	и могли	2	1
587	что касается	2	1
588	в большей	3	1
589	такое явление	1	1
590	большую или	1	1
591	этом самый	1	1
592	них и	1	1
593	все они	1	1
594	не одну	1	1
595	отличает ее	1	1
596	связь с	3	1
597	иначе чем	1	1
598	состоит из	1	1
599	они еще	1	1
600	и еще	2	1
601	есть и	1	1
602	сила и	2	1
603	жизни и	7	1
604	ни на	1	1
605	ее в	2	1
606	в своих	4	1
607	и ни	1	1
608	рядом со	1	1
609	относится ко	1	1
