N	2gram	Tiupa_Hudo_2	Problema
599	что несмотря	1	1
600	а так	1	1
601	когда же	2	1
602	о сыне	1	1
603	на фоне	3	1
604	который теперь	1	1
605	и она	1	1
606	своего мужа	3	1
607	от страха	2	1
608	и а	2	1
609	и потому	1	1
610	как это	7	1
611	была такая	1	1
612	как одно	1	1
613	не сразу	1	1
614	в человеке	3	1
615	для искусства	1	1
616	впрочем еще	1	1
617	в ответ	3	1
618	из этой	1	1
619	там где	1	1
620	я с	2	1
621	на свете	1	1
622	проходит мимо	1	1
623	дело здесь	1	1
624	и смерти	1	1
625	на другое	1	1
626	думает о	1	1
627	своей жизни	4	1
628	но это	1	1
629	и таким	1	1
630	числе и	1	1
631	сердце не	1	1
632	в полном	1	1
633	любовь к	1	1
634	слова но	1	1
635	и от	2	1
636	котором он	1	1
637	душа не	1	1
638	только тем	2	1
639	обе эти	1	1
640	бы даже	1	1
641	из себя	1	1
642	уж он	1	1
643	не видит	1	1
644	на коленях	1	1
645	но зато	1	1
646	в г	2	1
647	я в	1	1
648	сообщением о	1	1
649	личности и	2	1
650	не обладает	1	1
651	с ними	3	1
652	а о	2	1
653	это все	1	1
654	героя и	3	1
655	с ней	1	1
656	от своего	2	1
657	только как	1	1
658	что угодно	1	1
659	но когда	1	1
660	почему он	1	1
661	природы или	1	1
662	только о	1	1
663	таким же	1	1
664	себе но	2	1
665	и состоит	3	1
666	которого нет	1	1
667	важно для	1	1
668	в голову	2	1
669	а я	1	1
670	того или	2	1
671	в искусстве	1	1
672	в своих	1	1
673	и этого	1	1
674	это в	1	1
675	по причине	2	1
676	вдруг на	1	1
677	к м	1	1
678	которая не	1	1
679	и вновь	1	1
