N	2gram	Tiupa_Anal_2	Komedia
144	отличие от	2	2
145	за пределы	4	2
146	в рамках	3	2
147	независимо от	1	2
148	от до	1	2
149	что касается	3	2
150	в противоположность	2	2
151	со своей	1	2
152	в самом	6	2
153	в известном	1	2
154	раз в	1	2
155	в себе	7	2
156	не следует	2	2
157	время и	1	2
158	в первой	3	2
159	в первую	1	2
160	в принципе	1	2
161	если они	1	2
162	не к	1	2
163	в силу	1	2
164	на этом	4	2
165	было бы	3	2
166	и тем	4	2
167	такой же	1	2
168	или менее	1	2
169	в следующем	1	2
170	и самого	1	2
171	тем не	3	2
172	одна из	1	2
173	предстает в	1	2
174	и внутренней	1	2
175	это еще	1	2
176	по своей	1	2
177	внешней и	1	2
178	как будто	3	2
179	а мы	1	2
180	же самое	1	2
181	указывает на	1	2
182	для себя	1	2
183	с ее	2	2
184	второй половине	1	2
185	в себя	4	2
186	времени и	1	2
187	в споре	2	2
188	и здесь	1	2
189	и во	2	2
190	путь к	1	2
191	от них	1	2
192	еще не	2	2
193	который в	1	2
194	для всех	2	2
195	строя в	1	2
196	а то	2	2
197	могли быть	1	2
198	вовсе не	2	2
199	когда бы	1	2
200	со стороны	3	2
201	даже не	1	2
202	и из	1	2
203	хоть и	1	2
204	вслед за	2	2
205	еще и	1	2
206	то и	1	2
207	одну из	2	2
208	должна была	2	2
209	не может	4	2
210	вместе с	2	2
211	но не	4	2
212	в состоянии	2	2
213	к нему	1	2
214	но это	1	2
215	между прочим	1	2
216	об отношении	1	2
217	или в	3	2
218	как теперь	1	2
219	будто бы	1	2
220	только что	1	2
221	то что	7	2
222	в свою	1	2
223	по одному	1	2
224	в действительности	3	2
225	ее в	1	2
226	все что	2	2
227	сторон и	1	2
228	и наиболее	1	1
229	а между	1	1
230	в применении	1	1
231	также и	1	1
232	зависимость от	1	1
233	не что	1	1
234	всех но	1	1
235	то многие	1	1
236	отношений в	1	1
237	тем же	1	1
238	между двумя	4	1
239	исходит из	1	1
240	и больше	1	1
241	в действие	1	1
242	намек на	1	1
243	и за	3	1
244	по его	1	1
245	мы уже	1	1
246	той же	2	1
247	со всех	1	1
248	содержание спора	1	1
249	в отношения	1	1
250	темы в	1	1
251	из своих	2	1
252	героя нашего	3	1
253	совпадает с	4	1
254	что иное	1	1
255	из того	1	1
256	ему в	3	1
257	в мире	6	1
258	и он	2	1
259	всех сторон	1	1
260	и самим	1	1
261	проявляется в	3	1
262	собой в	2	1
263	пристрастие к	1	1
264	иное как	1	1
265	быть в	1	1
266	служит для	1	1
267	во всех	4	1
268	сказать и	1	1
269	как у	1	1
270	о существе	1	1
271	не все	1	1
272	ответ на	3	1
273	очевидно что	1	1
274	а и	1	1
275	поскольку в	1	1
276	а всего	1	1
277	отнюдь не	8	1
278	исключение составляют	1	1
279	так называемая	1	1
280	мира в	1	1
281	с собой	1	1
282	из уст	1	1
283	в своем	4	1
284	тех случаях	1	1
285	в полном	1	1
286	когда он	1	1
287	следует упускать	1	1
288	его к	1	1
289	и к	5	1
290	оба раза	1	1
291	самом начале	3	1
292	более или	1	1
293	цельную картину	1	1
294	всего лишь	8	1
295	не приходится	1	1
296	с сюжетом	1	1
297	литературе нового	1	1
298	так или	1	1
299	представляет собой	8	1
300	он в	4	1
301	что же	1	1
302	бы не	1	1
303	из этих	1	1
304	этом фоне	1	1
305	но без	1	1
306	приводит к	3	1
307	только на	3	1
308	и тот	1	1
309	роль в	2	1
310	и те	1	1
311	как он	1	1
312	выступают не	1	1
313	бы от	1	1
314	к совершенно	1	1
315	от которого	2	1
316	что же?	1	1
317	оно в	1	1
318	состоит в	8	1
319	к одному	1	1
320	по существу	2	1
321	у читателя	1	1
322	нашего времени	4	1
323	чтобы в	1	1
324	его от	3	1
325	подобно тому	3	1
326	что она	2	1
327	человека в	1	1
328	значительной степени	2	1
329	выходит далеко	1	1
330	что все	2	1
331	же не	2	1
332	в совершенно	1	1
333	об этом	1	1
334	почти до	1	1
335	а их	1	1
336	то есть	9	1
337	на этой	2	1
338	это было	2	1
339	обоих случаях	2	1
340	перед нами	1	1
341	начала и	1	1
342	в жизни	1	1
343	говорить в	1	1
344	не всю	1	1
345	по домам	1	1
346	все равно	1	1
347	упоминаемая в	1	1
348	соответствии с	2	1
349	к которым	1	1
350	как об	1	1
351	выступать в	2	1
352	наибольшей степени	1	1
353	которой он	1	1
354	всегда и	1	1
355	жизни но	2	1
356	слова и	1	1
357	умещается в	1	1
358	являются наиболее	1	1
359	в эту	3	1
360	в этих	2	1
361	не так	4	1
362	себя внимание	3	1
363	но если	1	1
364	в ходе	4	1
365	именно та	1	1
366	почти нет	1	1
367	а как	2	1
368	в наибольшей	1	1
369	и третий	1	1
370	в отличие	2	1
371	миф о	1	1
372	стало быть	2	1
373	особое место	1	1
374	которые в	1	1
375	теми же	2	1
376	однако не	1	1
377	и эти	1	1
378	и более	1	1
379	его до	1	1
380	том же	1	1
381	по себе	2	1
382	между несколькими	1	1
383	при чтении	1	1
384	тому что	1	1
385	высказывания в	3	1
386	подтверждается и	1	1
387	вплоть до	1	1
388	и другое	1	1
389	в обоих	2	1
390	на себе	3	1
391	и сама	1	1
392	которого он	1	1
393	он с	1	1
394	л и	2	1
395	вся его	1	1
396	которые и	2	1
397	в тексте	24	1
398	персонажа в	1	1
399	и после	1	1
400	убедиться в	1	1
401	так например	2	1
402	обращает на	3	1
403	своих убеждений	1	1
404	что на	3	1
405	может показаться	1	1
406	конца и	1	1
407	и для	2	1
408	в специальном	1	1
409	еще одна	2	1
410	этой причине	1	1
411	далеко за	1	1
412	наоборот в	1	1
413	узнаем о	1	1
414	в поле	4	1
415	и объясняются	1	1
416	в каждом	1	1
417	отказаться от	1	1
418	следует отнести	1	1
419	т м	2	1
420	но при	1	1
421	это только	2	1
422	как один	1	1
423	данном случае	5	1
424	особенно в	7	1
425	говорить о	6	1
426	можно было	3	1
427	те же	2	1
428	каждого из	1	1
429	в борьбе	2	1
430	участия в	1	1
431	наше внимание	1	1
432	жизнь и	1	1
433	в последней	1	1
434	с ним	2	1
435	них не	2	1
436	воли и	3	1
437	о нем	1	1
438	упускать из	1	1
439	на вопрос	1	1
440	именно с	1	1
441	не означает	1	1
442	и внутреннее	1	1
443	и что	1	1
444	или их	2	1
445	все его	1	1
446	в значительной	2	1
447	которые могут	1	1
448	это была	1	1
449	их очевидная	1	1
450	на ее	1	1
451	организации текста	3	1
452	поводу того	1	1
453	может и	1	1
454	борьбе с	2	1
455	ибо и	1	1
456	с парадоксальной	1	1
457	непосредственно в	1	1
458	даже для	1	1
459	места и	1	1
460	в литературе	1	1
461	того что	2	1
462	почти все	1	1
463	сразу же	1	1
464	в двух	2	1
465	к внутреннему	2	1
466	дело с	1	1
467	нуждается в	1	1
468	хотя бы	1	1
469	здесь ни	1	1
470	к их	1	1
471	во времени	2	1
472	в эпических	1	1
473	себя в	2	1
474	так что	3	1
475	можно на	1	1
476	к земле	1	1
477	а напротив	1	1
478	больше не	1	1
479	не принимает	1	1
480	как вы	1	1
481	связывается с	2	1
482	за ним	1	1
483	этот раз	1	1
484	представить себе	1	1
485	может служить	1	1
486	составных частей	1	1
487	не случайно	8	1
488	не говорит	1	1
489	ты не	2	1
490	на уровне	9	1
491	нам не	1	1
492	или иначе	1	1
493	на этот	2	1
494	миру и	1	1
495	далеко не	1	1
496	его из	1	1
497	в соответствии	2	1
498	превращается в	2	1
499	автором в	1	1
500	голоса не	1	1
501	было сказано	1	1
502	его как	2	1
503	долгое время	1	1
504	о чем	2	1
505	впрочем в	1	1
506	и своим	1	1
507	молод и	1	1
508	ближе к	1	1
509	эти слова	1	1
510	ко всем	1	1
511	и потому	1	1
512	из трех	3	1
513	перекликается с	2	1
514	к своему	2	1
515	в данном	8	1
516	который мы	1	1
517	мы узнаем	2	1
518	применении к	1	1
519	тому как	3	1
520	в ответ	2	1
521	как бы	10	1
522	образ жизни	1	1
523	с тремя	1	1
524	сам не	1	1
525	материал для	1	1
526	этого слова	3	1
527	с этой	1	1
528	в основном	1	1
529	о его	4	1
530	со всей	1	1
531	не получает	1	1
532	за его	1	1
533	случаях когда	1	1
534	этого рода	2	1
535	общественной и	1	1
536	от него	1	1
537	или нет	1	1
538	бы в	3	1
539	еще более	2	1
540	зрения в	1	1
541	следит за	1	1
542	на такую	1	1
543	ориентированы на	1	1
544	отношении к	1	1
545	быть использованы	1	1
546	в общем	2	1
547	к ее	1	1
548	бы с	1	1
549	хотя как	1	1
550	слово в	1	1
551	сообщения о	2	1
552	и представляет	1	1
553	с ней	1	1
554	не знает	3	1
555	сказать что	2	1
556	понимать как	1	1
557	совершенно не	1	1
558	к его	2	1
559	остается на	1	1
560	ко всему	1	1
561	именно к	1	1
562	выходят за	2	1
563	ли он	1	1
564	на это	1	1
565	борьба и	1	1
566	к этой	1	1
567	именно здесь	1	1
568	это в	1	1
569	как на	1	1
570	в таком	2	1
571	в роли	2	1
572	этой точки	1	1
