N	2gram	Vygotskiy__1	Analitik
130	было бы	4	3
131	в речи	2	3
132	из трех	1	3
133	тому как	1	3
134	в первой	1	3
135	этого слова	4	3
136	или в	1	3
137	бы в	5	3
138	прежде всего	10	3
139	а в	2	3
140	в действительности	1	3
141	по поводу	1	3
142	с самим	1	3
143	речь идет	2	2
144	отношения к	3	2
145	и до	2	2
146	той же	2	2
147	в изложении	2	2
148	собой в	1	2
149	еще не	1	2
150	на основе	1	2
151	конечном счете	1	2
152	в общем	3	2
153	отличие от	1	2
154	и я	2	2
155	как говорит	2	2
156	оказывается не	1	2
157	в значительной	2	2
158	в противоположность	2	2
159	однако как	1	2
160	с их	1	2
161	на то	5	2
162	вообще не	1	2
163	он не	5	2
164	от которого	1	2
165	что она	4	2
166	таким образом	26	2
167	значительной степени	2	2
168	а затем	5	2
169	что все	4	2
170	и второй	1	2
171	на этой	1	2
172	на протяжении	1	2
173	этом смысле	1	2
174	по себе	5	2
175	соответствии с	1	2
176	результате чего	1	2
177	еще в	1	2
178	в этих	2	2
179	в своей	4	2
180	в котором	4	2
181	с точки	18	2
182	в отличие	1	2
183	о себе	1	2
184	но эта	1	2
185	речи в	14	2
186	даже в	2	2
187	она не	3	2
188	что с	2	2
189	в то	7	2
190	не имеет	2	2
191	на котором	1	2
192	на него	2	2
193	же время	2	2
194	так например	1	2
195	ли не	1	2
196	всего в	2	2
197	с ее	1	2
198	для читателя	1	2
199	языка и	1	2
200	в борьбе	1	2
201	на которую	1	2
202	строго говоря	2	2
203	нас к	8	2
204	что в	14	2
205	никак не	1	2
206	между тем	9	2
207	в его	14	2
208	же является	1	2
209	вообще и	1	2
210	того что	15	2
211	с той	2	2
212	один из	2	2
213	также оказывается	1	2
214	для всех	4	2
215	а то	1	2
216	по выражению	1	2
217	одно из	2	2
218	или даже	2	2
219	в одном	4	2
220	вовсе не	3	2
221	с действительностью	4	2
222	представляют собой	2	2
223	если говорить	1	2
224	вслед за	2	2
225	отношения в	1	2
226	в соответствии	1	2
227	превращается в	3	2
228	на этот	3	2
229	одну из	4	2
230	о чем	2	2
231	и слово	2	2
232	должна была	1	2
233	вместе с	9	2
234	так же	16	2
235	к его	2	2
236	при переходе	2	2
237	к своему	1	2
238	такого рода	1	2
239	в ответ	1	2
240	по существу	4	2
241	в состоянии	2	2
242	высказывания и	1	2
243	и для	1	2
244	этого рода	2	2
245	он по	1	2
246	в двух	2	2
247	внимание на	1	2
248	от своего	1	2
249	сказать что	11	2
250	другой стороны	9	2
251	речи и	28	2
252	все что	1	2
253	к этому	4	2
254	в таком	1	2
255	и наиболее	2	1
256	как известно	3	1
257	по законам	1	1
258	ко всем	3	1
259	и т	1	1
260	также и	1	1
261	этом она	1	1
262	которой лежит	1	1
263	самом деле	3	1
264	значении этого	1	1
265	переход от	1	1
266	идет о	2	1
267	в первом	2	1
268	и больше	1	1
269	действительности и	1	1
270	мышления но	4	1
271	по его	1	1
272	мы уже	1	1
273	полагает что	3	1
274	есть не	2	1
275	говорит сам	1	1
276	на первом	1	1
277	отдельно в	1	1
278	именно к	1	1
279	сущности это	1	1
280	не вполне	1	1
281	равной мере	2	1
282	почти исключительно	2	1
283	я не	3	1
284	из того	5	1
285	но даже	1	1
286	частный случай	1	1
287	о судьбе	2	1
288	что оба	1	1
289	когда речь	1	1
290	быть в	1	1
291	нам представляется	1	1
292	в чем	4	1
293	же самые	1	1
294	во внешнем	1	1
295	не изменилось	1	1
296	необходимо внутренне	1	1
297	то он	1	1
298	тех же	2	1
299	очевидно что	1	1
300	и будет	1	1
301	на речь	2	1
302	сознания впрочем	1	1
303	сама по	1	1
304	один и	1	1
305	и должны	2	1
306	бы для	1	1
307	независимо от	6	1
308	от до	4	1
309	это ни	1	1
310	этой стороны	1	1
311	тех случаях	2	1
312	в полном	1	1
313	короче говоря	2	1
314	когда он	2	1
315	и наконец	2	1
316	его к	1	1
317	и поведения	1	1
318	моментов в	1	1
319	при чтении	1	1
320	себе как	1	1
321	в которой	3	1
322	бы и	2	1
323	привести к	1	1
324	постановки вопроса	1	1
325	себя к	1	1
326	бы с	1	1
327	другого как	2	1
328	все эти	4	1
329	не оставляет	1	1
330	из этих	3	1
331	которые в	1	1
332	но без	1	1
333	в известном	2	1
334	раз в	1	1
335	что даже	1	1
336	и те	2	1
337	как он	3	1
338	в наших	3	1
339	но на	1	1
340	сам автор	2	1
341	с чем	1	1
342	в нем	1	1
343	всех остальных	3	1
344	а скорее	2	1
345	оно в	1	1
346	всех этих	2	1
347	в первую	3	1
348	анализа является	1	1
349	в принципе	1	1
350	к одному	1	1
351	не к	2	1
352	в силу	6	1
353	силу своей	1	1
354	борьбу с	1	1
355	об отношении	12	1
356	целого ряда	1	1
357	его можно	1	1
358	тут не	1	1
359	тоже могут	1	1
360	нам остается	1	1
361	об этом	3	1
362	он ничего	1	1
363	самим собой	1	1
364	заключается в	8	1
365	восприятия в	1	1
366	первую очередь	3	1
367	это не	1	1
368	сторону речи	1	1
369	каждого из	2	1
370	в жизни	1	1
371	ни в	4	1
372	останавливаться на	3	1
373	в них	2	1
374	к которым	1	1
375	глазами и	1	1
376	которой он	1	1
377	всегда и	3	1
378	ведет к	1	1
379	такой же	3	1
380	нисколько не	1	1
381	со всей	4	1
382	бы место	1	1
383	но если	1	1
384	что появление	1	1
385	и при	2	1
386	таким же	1	1
387	этой связи	1	1
388	в следующем	1	1
389	в такой	3	1
390	на каждом	1	1
391	означает в	1	1
392	что я	1	1
393	вплоть до	1	1
394	и эти	2	1
395	и более	5	1
396	том же	2	1
397	что этот	2	1
398	действием и	1	1
399	и системы	1	1
400	и вся	1	1
401	тому что	5	1
402	раз и	1	1
403	точно и	2	1
404	это наблюдали	1	1
405	тогда когда	3	1
406	в центр	1	1
407	материала в	1	1
408	эта внутренняя	1	1
409	констатировать что	1	1
410	для всего	1	1
411	он с	1	1
412	формой мышления	2	1
413	только и	1	1
414	именно с	1	1
415	слова как	2	1
416	этих двух	3	1
417	пути и	1	1
418	по своей	5	1
419	убедиться в	4	1
420	потому что	6	1
421	связи с	3	1
422	дело тут	1	1
423	понимать под	1	1
424	только с	1	1
425	и речь	4	1
426	с другом	4	1
427	всех прочих	2	1
428	всему этому	1	1
429	одно и	2	1
430	начиная с	2	1
431	всей их	1	1
432	его внутренней	1	1
433	прямо говорит	3	1
434	выход из	1	1
435	и заключается	1	1
436	во все	1	1
437	изменилось бы	1	1
438	его за	1	1
439	отличается от	1	1
440	же самое	3	1
441	должны быть	1	1
442	бы он	2	1
443	указывает на	2	1
444	анализа в	1	1
445	что при	1	1
446	говоря словами	3	1
447	для себя	4	1
448	следует отнести	1	1
449	значения и	2	1
450	в виду	1	1
451	свою очередь	3	1
452	речи ее	1	1
453	в ее	2	1
454	все прочие	2	1
455	только то	1	1
456	в совершенно	1	1
457	и взаимодействие	1	1
458	что может	5	1
459	который хотел	1	1
460	с собой	2	1
461	внутреннюю речь	3	1
462	судьбы и	1	1
463	в отношении	10	1
464	что нам	1	1
465	связан с	5	1
466	к анализу	3	1
467	неразрывное единство	1	1
468	речи как	8	1
469	две части	2	1
470	поэтому в	2	1
471	и здесь	1	1
472	вопроса и	3	1
473	мы могли	7	1
474	в другом	7	1
475	но к	1	1
476	всем протяжении	2	1
477	на вопрос	2	1
478	но мы	1	1
479	и что	5	1
480	не ту	1	1
481	что его	2	1
482	все его	1	1
483	может не	3	1
484	с его	4	1
485	в драме	1	1
486	от них	2	1
487	главы как	1	1
488	и писать	1	1
489	во внутренней	1	1
490	не будучи	1	1
491	от внешнего	1	1
492	слов и	1	1
493	и противопоставить	1	1
494	в заключительной	3	1
495	известном смысле	2	1
496	сразу же	1	1
497	мы видим	4	1
498	в основном	1	1
499	нуждается в	2	1
500	внутреннее единство	1	1
501	которых на	1	1
502	в какой	5	1
503	на природу	1	1
504	хотя бы	4	1
505	внутренней речью	1	1
506	который в	3	1
507	на несколько	1	1
508	между этими	6	1
509	и ее	7	1
510	делает его	1	1
511	человека с	2	1
512	этот вопрос	3	1
513	на всем	2	1
514	уже в	3	1
515	вопроса о	2	1
516	то и	3	1
517	единство всех	1	1
518	по оси	1	1
519	мышления и	40	1
520	представить себе	5	1
521	всегда оказывается	1	1
522	слова в	1	1
523	этого единого	1	1
524	так как	7	1
525	к ним	1	1
526	может служить	1	1
527	себе и	2	1
528	как его	1	1
529	которые могут	1	1
530	другом в	2	1
531	к совершенно	1	1
532	и речи	38	1
533	мы это	1	1
534	и из	1	1
535	на примере	2	1
536	который не	1	1
537	на ее	2	1
538	нельзя сказать	1	1
539	что тот	1	1
540	в свою	4	1
541	может показаться	1	1
542	обратиться к	3	1
543	автором в	1	1
544	более того	1	1
545	зависит от	1	1
546	же точно	9	1
547	возвращаясь к	1	1
548	в ряду	1	1
549	или с	1	1
550	ближе к	2	1
551	если не	3	1
552	оно ни	1	1
553	до этого	1	1
554	и потому	2	1
555	только его	1	1
556	свою собственную	2	1
557	всем остальным	2	1
558	целом ряде	2	1
559	который мы	2	1
560	не подтверждается	1	1
561	взятое в	1	1
562	в тех	1	1
563	стороны и	1	1
564	анализ может	1	1
565	друг с	4	1
566	что же	1	1
567	с этой	6	1
568	слова и	5	1
569	себя несколько	1	1
570	человека который	1	1
571	что сознание	1	1
572	на которой	2	1
573	только для	3	1
574	между прочим	1	1
575	перед нами	5	1
576	остается в	1	1
577	это явление	1	1
578	возможной не	1	1
579	не является	9	1
580	случаях когда	1	1
581	и сама	1	1
582	как на	4	1
583	его не	3	1
584	показать как	1	1
585	своей собственной	1	1
586	человек и	1	1
587	не оправдывает	1	1
588	за исключением	1	1
589	к этой	1	1
590	тем более	5	1
591	и как	5	1
592	мы должны	5	1
593	ни к	1	1
594	только что	4	1
595	все остальные	4	1
596	в равной	2	1
597	себя на	1	1
598	отношении к	1	1
599	к ее	1	1
600	слово в	1	1
601	с ней	2	1
602	совершенно не	1	1
603	из этого	5	1
604	к моменту	1	1
605	на это	1	1
606	ее в	2	1
607	этой точки	1	1
608	это в	1	1
609	значение в	3	1
610	точно так	1	1
611	из многих	1	1
