N	2gram	Losev_Prob_2	KulturaY
100	еще и	5	5
101	всяком случае	10	5
102	содержание и	1	5
103	что не	5	5
104	языка как	2	5
105	в той	2	5
106	в результате	4	5
107	этом отношении	1	5
108	а в	4	5
109	речи и	1	5
110	во всяком	13	5
111	это и	3	4
112	что эти	1	4
113	и на	5	4
114	с его	1	4
115	что они	3	4
116	в рамках	1	4
117	как в	1	4
118	в целом	3	4
119	из этих	3	4
120	учение о	2	4
121	роль в	2	4
122	на то	6	4
123	в нем	1	4
124	русском языке	2	4
125	того или	7	4
126	в данном	10	4
127	и тогда	1	4
128	из области	1	4
129	тем не	12	4
130	речи в	1	4
131	тем самым	7	4
132	в таких	3	4
133	в науке	3	4
134	на язык	1	4
135	и является	3	4
136	в пределах	1	4
137	не на	1	4
138	внимание на	3	4
139	что и	2	4
140	так что	11	4
141	есть в	4	4
142	не есть	33	4
143	со стороны	1	4
144	до сих	4	4
145	в частности	5	4
146	и потому	1	4
147	с этим	5	4
148	в тех	2	4
149	слова и	4	4
150	сих пор	4	4
151	один из	3	4
152	же в	1	4
153	в этих	4	4
154	так же	5	4
155	и то	10	3
156	науки о	1	3
157	той же	2	3
158	на себя	1	3
159	на практике	1	3
160	то это	3	3
161	с большим	1	3
162	то мы	1	3
163	только тогда	3	3
164	в общем	4	3
165	в истории	3	3
166	в связи	5	3
167	в своем	4	3
168	хотя и	3	3
169	более или	4	3
170	что слово	3	3
171	в этой	9	3
172	с их	1	3
173	в себе	5	3
174	и если	3	3
175	не имеют	1	3
176	должна быть	1	3
177	на том	3	3
178	что она	4	3
179	он есть	1	3
180	а это	3	3
181	несмотря на	3	3
182	должно быть	2	3
183	или менее	4	3
184	в их	3	3
185	представление о	5	3
186	даже в	2	3
187	тому что	3	3
188	значение слова	4	3
189	а а	6	3
190	казалось бы	7	3
191	только и	3	3
192	это слово	1	3
193	что оно	2	3
194	оно не	3	3
195	здесь не	2	3
196	сводится к	2	3
197	ясно что	8	3
198	том как	1	3
199	это только	3	3
200	для этого	3	3
201	и здесь	4	3
202	можно сказать	6	3
203	языке как	1	3
204	этом смысле	5	3
205	уже в	3	3
206	язык это	1	3
207	себе в	2	3
208	в одном	1	3
209	уже и	3	3
210	даже и	18	3
211	не было	3	3
212	и даже	11	3
213	или иной	5	3
214	а с	1	3
215	языка не	1	3
216	если не	4	3
217	в речи	1	3
218	как это	1	3
219	а если	1	3
220	в лингвистике	1	3
221	несколько слов	1	3
222	слова как	3	3
223	в системе	2	3
224	была бы	1	3
225	или иного	5	3
226	как на	2	3
227	в таком	11	3
228	они не	1	3
229	гораздо более	4	3
230	можно говорить	3	2
231	речь идет	2	2
232	одним из	1	2
233	также и	12	2
234	и есть	4	2
235	по преимуществу	2	2
236	все те	1	2
237	и значение	4	2
238	что если	4	2
239	языка есть	1	2
240	бы и	7	2
241	я не	1	2
242	этого термина	8	2
243	свой предмет	1	2
244	которую можно	1	2
245	иное как	3	2
246	что его	1	2
247	его так	1	2
248	на самом	4	2
249	но язык	1	2
250	значение и	8	2
251	не все	4	2
252	если в	1	2
253	себе и	2	2
254	относится к	6	2
255	меньше всего	1	2
256	могли бы	3	2
257	и как	4	2
258	но в	6	2
259	от этого	1	2
260	формы в	1	2
261	так или	6	2
262	для которых	1	2
263	во многих	2	2
264	но ведь	3	2
265	трудно было	1	2
266	он не	2	2
267	что нужно	1	2
268	свое время	1	2
269	так например	1	2
270	но все	2	2
271	в каждом	1	2
272	как они	2	2
273	в состоянии	2	2
274	лишь в	3	2
275	заключается в	4	2
276	здесь только	3	2
277	и мы	2	2
278	и тем	4	2
279	ни в	6	2
280	для них	3	2
281	все равно	3	2
282	в слове	3	2
283	как и	5	2
284	между собою	4	2
285	в москве	1	2
286	принадлежит в	1	2
287	как таковой	4	2
288	несомненно не	1	2
289	и еще	1	2
290	нужно было	1	2
291	но если	4	2
292	и при	2	2
293	вопрос о	3	2
294	что было	1	2
295	и более	5	2
296	слов о	1	2
297	по себе	8	2
298	можно ли	6	2
299	до конца	1	2
300	что с	2	2
301	иной раз	3	2
302	в то	6	2
303	как о	3	2
304	не имеет	7	2
305	ничего не	10	2
306	что их	2	2
307	из предыдущего	1	2
308	и именно	1	2
309	например не	1	2
310	никогда не	1	2
311	на те	1	2
312	языке есть	1	2
313	ли это	2	2
314	если его	1	2
315	не является	7	2
316	не могут	4	2
317	когда мы	6	2
318	во все	2	2
319	вовсе уже	1	2
320	ли в	2	2
321	если мы	9	2
322	что все	6	2
323	в собственном	1	2
324	идет речь	2	2
325	не мог	1	2
326	о котором	3	2
327	смысле и	1	2
328	о нем	2	2
329	никак не	11	2
330	это было	2	2
331	же звук	1	2
332	каждом из	1	2
333	должны быть	1	2
334	а именно	6	2
335	не знаю	1	2
336	но с	1	2
337	тот же	4	2
338	и того	3	2
339	устной речи	1	2
340	же и	2	2
341	конечно не	2	2
342	то и	4	2
343	в значении	1	2
344	свидетельствует о	2	2
345	а то	1	2
346	был бы	6	2
347	целом и	1	2
348	наука о	1	2
349	здесь как	2	2
350	были бы	2	2
351	большое значение	1	2
352	или иначе	6	2
353	в каком	4	2
354	которые можно	1	2
355	смысл в	1	2
356	только к	1	2
357	превращается в	1	2
358	а на	1	2
359	значение или	1	2
360	о чем	6	2
361	как именно	3	2
362	эти категории	1	2
363	язык для	1	2
364	может иметь	2	2
365	и а	2	2
366	мы говорим	4	2
367	к своему	1	2
368	на эту	2	2
369	это есть	1	2
370	этом случае	7	2
371	с историей	2	2
372	видно что	1	2
373	между прочим	1	2
374	в смысле	1	2
375	не раз	1	2
376	в более	1	2
377	и для	6	2
378	этих случаях	1	2
379	уже на	1	2
380	или в	2	2
381	другое дело	1	2
382	для нас	9	2
383	и все	5	2
384	лишь как	1	2
385	тем более	10	2
386	пришлось бы	1	2
387	бы на	1	2
388	но вот	2	2
389	то оно	1	2
390	значения в	1	2
391	не говоря	4	2
392	понимать как	1	2
393	в свое	1	2
394	придают большое	1	2
395	ее в	1	2
396	также было	1	1
397	уже то	2	1
398	смысле слова	7	1
399	человеческой речи	4	1
400	отношении и	1	1
401	говоря о	1	1
402	слова которые	1	1
403	в обычном	1	1
404	в сфере	1	1
405	же как	1	1
406	предполагает что	4	1
407	и фактически	1	1
408	не имел	2	1
409	связи между	1	1
410	для себя	9	1
411	даже при	1	1
412	но тем	1	1
413	и должны	3	1
414	для науки	1	1
415	из самых	2	1
416	ту же	1	1
417	нас на	2	1
418	целого которое	1	1
419	она все	1	1
420	ведь и	2	1
421	от которых	1	1
422	собственном смысле	1	1
423	и больше	1	1
424	едва ли	9	1
425	самого термина	1	1
426	и этот	3	1
427	есть не	6	1
428	языка с	1	1
429	часто бывает	2	1
430	и ничего	2	1
431	не приходится	1	1
432	бы что	2	1
433	большую роль	2	1
434	именно к	1	1
435	языкознания в	1	1
436	есть нечто	7	1
437	это всегда	1	1
438	говорить о	10	1
439	что иное	3	1
440	и другая	1	1
441	но даже	3	1
442	в некотором	1	1
443	мы и	6	1
444	и со	1	1
445	слово не	1	1
446	нужно будет	1	1
447	столько же	2	1
448	всем этим	3	1
449	есть акт	1	1
450	не был	4	1
451	столь же	1	1
452	время в	1	1
453	а м	2	1
454	сознания а	1	1
455	тем как	1	1
456	случае говорить	1	1
457	все больше	1	1
458	как система	1	1
459	в область	4	1
460	то он	1	1
461	не то	2	1
462	вовсе еще	1	1
463	к ним	1	1
464	одной категории	1	1
465	этой проблеме	1	1
466	отношение к	1	1
467	можно прямо	1	1
468	друг от	2	1
469	она есть	1	1
470	идет у	1	1
471	форме и	1	1
472	из таких	1	1
473	которые не	2	1
474	или вообще	4	1
475	общего с	2	1
476	поскольку они	1	1
477	только об	1	1
478	тут уже	1	1
479	не нужно	3	1
480	предметы и	2	1
481	что нет	1	1
482	перед нами	2	1
483	мысль в	1	1
484	е с	1	1
485	это просто	1	1
486	в действительности	2	1
487	значение языка	1	1
488	а г	1	1
489	мы получаем	1	1
490	в нашем	3	1
491	бы не	3	1
492	так совершенно	1	1
493	думать что	1	1
494	в известном	1	1
495	языкознания и	2	1
496	в дальнейшем	1	1
497	не годится	2	1
498	имеем в	2	1
499	и те	1	1
500	в наших	1	1
501	в случае	3	1
502	а вовсе	1	1
503	сомнений и	1	1
504	не следует	1	1
505	все другие	2	1
506	но именно	4	1
507	даже с	1	1
508	они получают	1	1
509	области не	1	1
510	всех этих	4	1
511	не значит	2	1
512	д это	1	1
513	о языковых	3	1
514	его значением	1	1
515	а понятие	1	1
516	вообще не	4	1
517	необходимо для	2	1
518	на необходимость	1	1
519	так уж	2	1
520	теории и	3	1
521	и по	3	1
522	устанавливать это	1	1
523	имел бы	1	1
524	на этом	1	1
525	не грамматические	1	1
526	от нее	1	1
527	тому чтобы	1	1
528	живой речи	1	1
529	то ни	3	1
530	единое и	1	1
531	же не	1	1
532	языков и	1	1
533	то чтобы	2	1
534	том случае	2	1
535	об этом	2	1
536	на этой	2	1
537	в данной	1	1
538	те или	7	1
539	понимания слова	1	1
540	сейчас в	1	1
541	на почве	1	1
542	находит и	1	1
543	уж не	1	1
544	не соответствует	1	1
545	толковать как	1	1
546	он несет	1	1
547	говорим о	3	1
548	понятий в	2	1
549	под ред	2	1
550	как общее	1	1
551	она и	2	1
552	и представить	2	1
553	далеко не	4	1
554	он действительно	1	1
555	для своего	1	1
556	и уже	1	1
557	для чего	1	1
558	значений этого	1	1
559	языковедов и	2	1
560	как угодно	3	1
561	сейчас мы	1	1
562	слово со	1	1
563	раз и	5	1
564	как сфера	1	1
565	на первый	4	1
566	которую мы	1	1
567	в следующем	1	1
568	в такой	2	1
569	и без	5	1
570	как факт	1	1
571	мы в	3	1
572	оставляет нас	1	1
573	оказывается что	3	1
574	мысли и	2	1
575	должны были	3	1
576	несет на	1	1
577	он тоже	2	1
578	чтобы можно	1	1
579	самого смысла	1	1
580	если угодно	2	1
581	невозможна в	1	1
582	но это	6	1
583	но во	1	1
584	но они	1	1
585	так называемое	1	1
586	с такими	1	1
587	известно и	1	1
588	что например	1	1
589	из нас	1	1
590	как акт	1	1
591	равно не	1	1
592	ничего нового	2	1
593	некоторого рода	7	1
594	только из	1	1
595	и притом	3	1
596	и остается	1	1
597	элемент речи	1	1
598	что представление	1	1
599	иметь в	1	1
600	совершенно правильно	2	1
601	та или	2	1
602	их значение	1	1
603	смысловой структуре	1	1
604	и законченных	1	1
605	только не	3	1
606	к старой	1	1
607	правда в	2	1
608	одна из	3	1
609	вывод который	2	1
610	находятся в	1	1
611	учения о	1	1
612	или иная	2	1
613	как не	1	1
614	тех или	3	1
615	и теперь	1	1
616	с таким	1	1
617	что речь	1	1
618	как будто	6	1
619	большая роль	1	1
620	что на	4	1
621	однако это	2	1
622	конечно и	1	1
623	может показаться	1	1
624	виде так	2	1
625	такие же	1	1
626	и далее	1	1
627	является то	1	1
628	в живой	1	1
629	но только	4	1
630	пользуясь своим	1	1
631	относиться к	2	1
632	есть только	8	1
633	здесь совершенно	1	1
634	просто на	2	1
635	одно только	1	1
636	как только	3	1
637	раз навсегда	1	1
638	той или	5	1
639	указывает на	5	1
640	слова с	1	1
641	когда они	1	1
642	ничего общего	3	1
643	в настоящее	16	1
644	всегда в	1	1
645	и самое	1	1
646	своим языком	1	1
647	вы не	1	1
648	как мы	5	1
649	более не	2	1
650	всегда останется	1	1
651	значения и	11	1
652	которого мы	1	1
653	от друга	2	1
654	язык вообще	1	1
655	на нем	2	1
656	говоря уже	4	1
657	без всякого	4	1
658	быть достаточно	1	1
659	к нам	1	1
660	совершенно ясно	1	1
661	и от	3	1
662	в каких	1	1
663	какое содержание	1	1
664	необходимости и	1	1
665	только то	3	1
666	и элементарного	1	1
667	материи и	1	1
668	обозначения для	1	1
669	и когда	1	1
670	о тех	1	1
671	и сам	2	1
672	что у	1	1
673	слово есть	1	1
674	для человеческого	1	1
675	которыми мы	1	1
676	во многом	1	1
677	когда есть	1	1
678	же эти	1	1
679	можно только	2	1
680	обращать внимание	1	1
681	известной мере	1	1
682	область в	1	1
683	имеется в	3	1
684	разного рода	4	1
685	поэтому в	1	1
686	в некоторой	1	1
687	быть проще	1	1
688	совершенно невозможно	1	1
689	и никакого	2	1
690	звук речи	2	1
691	даже не	3	1
692	образом в	1	1
693	находится в	1	1
694	а его	1	1
695	с полным	1	1
696	случае как	1	1
697	то во	2	1
698	как форма	1	1
699	язык и	2	1
700	настоящее время	16	1
701	одного из	1	1
702	а также	2	1
703	времени в	1	1
704	и во	1	1
705	нас в	3	1
706	и своей	1	1
707	во всех	2	1
708	однако с	1	1
709	переходит в	1	1
710	и всякая	1	1
711	и хорошо	1	1
712	и только	4	1
713	еще более	2	1
714	ее элементов	1	1
715	в теории	1	1
716	все время	1	1
717	из моментов	2	1
718	и следовательно	4	1
719	если это	2	1
720	общем смысле	2	1
721	своему содержанию	1	1
722	его тем	1	1
723	в него	2	1
724	в литературе	1	1
725	смысле его	1	1
726	что здесь	1	1
727	которое было	1	1
728	и одновременно	1	1
729	совсем не	7	1
730	и дело	1	1
731	речь о	1	1
732	это необходимо	2	1
733	этот вопрос	1	1
734	дело с	1	1
735	или иные	3	1
736	что даже	1	1
737	к их	1	1
738	не имеющих	2	1
739	и творчество	1	1
740	и так	1	1
741	но слишком	1	1
742	поэтому и	1	1
743	звук который	1	1
744	за себя	1	1
745	не мешает	1	1
746	язык а	1	1
747	слишком уж	3	1
748	это же	1	1
749	названий и	1	1
750	тот или	5	1
751	с одной	5	1
752	нужно понимать	1	1
753	до наших	2	1
754	возникает необходимость	1	1
755	рассматриваться как	1	1
756	есть чисто	1	1
757	если уж	1	1
758	и положительно	1	1
759	терминологии в	1	1
760	каждый из	2	1
761	вопроса о	1	1
762	и необходима	1	1
763	только на	9	1
764	ничего нельзя	1	1
765	себя и	1	1
766	обстоит дело	1	1
767	тем чтобы	1	1
768	в нашей	3	1
769	здесь это	1	1
770	ее из	1	1
771	является не	2	1
772	д не	1	1
773	всякому известно	1	1
774	или даже	3	1
775	звука в	1	1
776	звук есть	2	1
777	которые в	2	1
778	совсем другое	1	1
779	не так	2	1
780	и их	3	1
781	в известной	1	1
782	слова в	1	1
783	содержания и	5	1
784	нас только	1	1
785	сами по	2	1
786	и один	1	1
787	в конце	7	1
788	не для	1	1
789	слой мы	1	1
790	пусть даже	3	1
791	мы можем	6	1
792	но что	1	1
793	не столь	2	1
794	само по	2	1
795	речь и	1	1
796	как такового	2	1
797	от всякого	2	1
798	на некоторые	2	1
799	он является	2	1
800	от того	1	1
801	ведь каждый	1	1
802	и строго	1	1
803	только одним	2	1
804	же это	5	1
805	может рассматриваться	1	1
806	с общим	1	1
807	именно как	4	1
808	одной стороны	5	1
809	со всем	1	1
810	без всякой	5	1
811	в н	2	1
812	пока еще	9	1
813	более широкое	1	1
814	тотчас же	2	1
815	их разрешения	1	1
816	ее только	1	1
817	здесь в	1	1
818	значении слова	2	1
819	не относится	1	1
820	как же	4	1
821	было и	1	1
822	нового времени	1	1
823	что для	3	1
824	говорит о	1	1
825	от другого	2	1
826	ничем не	2	1
827	к сожалению	6	1
828	в подлинном	1	1
829	человека но	2	1
830	а главное	2	1
831	однако и	1	1
832	слов и	1	1
833	понимание языка	1	1
834	основное и	1	1
835	а ведь	2	1
836	отнюдь не	5	1
837	какой мере	1	1
838	вероятно не	1	1
839	в одно	2	1
840	то она	1	1
841	но как	6	1
842	где как	1	1
843	все более	1	1
844	нет ничего	2	1
845	сколько угодно	1	1
846	спросим себя	2	1
847	к его	1	1
848	возможно даже	1	1
849	что именно	1	1
850	учению о	2	1
851	по своему	5	1
852	ведь даже	1	1
853	он говорит	1	1
854	на тот	2	1
855	этим мы	2	1
856	этой последней	1	1
857	бы здесь	1	1
858	подлинном смысле	1	1
859	самого себя	2	1
860	ни то	1	1
861	за рамки	1	1
862	быть только	3	1
863	для человека	1	1
864	да и	10	1
865	и структура	1	1
866	н а	1	1
867	действительно ли	1	1
868	бы язык	1	1
869	это значит	4	1
870	сама эта	1	1
871	не это	1	1
872	к следующему	1	1
873	здесь идет	2	1
874	мы сказали	1	1
875	или другого	2	1
876	только о	8	1
877	еще раз	1	1
878	думаем о	1	1
879	его в	3	1
880	обозначением и	1	1
881	является для	2	1
882	что мы	14	1
883	в условиях	2	1
884	о его	1	1
885	и таким	1	1
886	но для	1	1
887	кроме того	5	1
888	к другим	1	1
889	только мы	2	1
890	отношение между	2	1
891	теряет свое	1	1
892	которая в	1	1
893	и философы	1	1
894	эти проблемы	1	1
895	от контекста	1	1
896	собственно говоря	2	1
897	бы он	1	1
898	и н	1	1
899	вовсе нет	1	1
900	разве только	1	1
901	ведь есть	1	1
902	с понятием	2	1
903	будто бы	5	1
904	что а	1	1
905	в истинности	1	1
906	если можно	1	1
907	например сказать	1	1
908	давно уже	1	1
909	же ли	1	1
910	всегда есть	1	1
911	процессы в	1	1
912	ни другое	1	1
913	слово в	2	1
914	не знает	3	1
915	сказать что	24	1
916	только как	3	1
917	совершенно не	2	1
918	с такой	1	1
919	не что	3	1
920	есть и	1	1
921	природа лингвистического	1	1
922	звук как	1	1
923	речи как	1	1
924	звука и	2	1
925	а может	2	1
926	языке вообще	1	1
927	случае если	2	1
928	в своих	3	1
929	я могу	3	1
930	к этому	1	1
931	значение в	4	1
932	точно так	3	1
933	как результат	1	1
934	все что	3	1
