N	2gram	Bakhtin_sl_2	Problemy
145	наконец в	4	4
146	все время	1	4
147	слово героя	2	4
148	только на	1	4
149	всяком случае	2	4
150	так как	4	4
151	не о	1	4
152	у него	3	4
153	тем что	1	4
154	или иной	5	4
155	с другой	5	4
156	что не	1	4
157	до конца	17	4
158	а не	14	4
159	с которым	2	4
160	но как	2	4
161	его внутренней	1	4
162	в той	4	4
163	человек и	14	4
164	к чужому	3	4
165	но зато	1	4
166	во всяком	3	4
167	себя как	1	3
168	это и	2	3
169	за собой	1	3
170	он знает	1	3
171	и свой	1	3
172	говорить о	3	3
173	и со	1	3
174	в виду	1	3
175	во всех	12	3
176	установкой на	3	3
177	совсем не	1	3
178	за пределы	2	3
179	в одной	1	3
180	с этим	2	3
181	героев достоевского	1	3
182	в целом	1	3
183	все эти	6	3
184	ее как	1	3
185	него и	1	3
186	одно и	1	3
187	к другу	1	3
188	знает что	1	3
189	оно стремится	2	3
190	этого не	1	3
191	такой же	1	3
192	другим и	1	3
193	голосов но	1	3
194	самого героя	1	3
195	с миром	1	3
196	которого он	2	3
197	признания и	1	3
198	тона и	1	3
199	ничего не	1	3
200	или как	4	3
201	только с	2	3
202	с ее	2	3
203	всего этого	1	3
204	два голоса	2	3
205	и говорит	1	3
206	с человеком	1	3
207	собственного слова	1	3
208	что и	3	3
209	это не	5	3
210	в форме	2	3
211	слов и	3	3
212	в него	7	3
213	друг к	1	3
214	того что	1	3
215	нуждается в	2	3
216	словом и	8	3
217	со всеми	2	3
218	уже не	5	3
219	уже в	2	3
220	его и	2	3
221	даже и	4	3
222	в последующем	1	3
223	эти слова	2	3
224	со словом	5	3
225	слов в	2	3
226	рассказ в	1	3
227	должно быть	1	3
228	дело идет	2	3
229	и от	3	3
230	это как	1	3
231	том что	5	3
232	сказать что	3	3
233	другой стороны	1	3
234	каждое слово	1	3
235	и стилей	2	2
236	этого необходимо	1	2
237	слово конечно	1	2
238	например в	5	2
239	в движение	1	2
240	его же	1	2
241	проникает в	2	2
242	и этот	1	2
243	а как	1	2
244	она в	1	2
245	мы говорили	1	2
246	стиля в	1	2
247	героя но	1	2
248	на тему	1	2
249	свой предмет	1	2
250	слово не	1	2
251	в ней	3	2
252	и определяется	1	2
253	быть в	1	2
254	что его	1	2
255	но конечно	1	2
256	слово другого	1	2
257	поэтому диалог	1	2
258	отличие от	13	2
259	не просто	1	2
260	однако в	2	2
261	материалом для	1	2
262	в своем	6	2
263	мы можем	1	2
264	и слова	5	2
265	хотя и	2	2
266	и как	3	2
267	увидим что	1	2
268	бы и	3	2
269	его целом	1	2
270	момент его	1	2
271	свой голос	2	2
272	всегда с	1	2
273	диалог в	2	2
274	как он	2	2
275	можно лишь	1	2
276	так сказать	6	2
277	начинает звучать	1	2
278	вообще не	1	2
279	при этом	7	2
280	но именно	1	2
281	а просто	2	2
282	всех этих	4	2
283	этот процесс	1	2
284	с таким	2	2
285	и по	1	2
286	на этом	3	2
287	без исключения	1	2
288	сознание и	3	2
289	той же	3	2
290	это было	1	2
291	с другими	4	2
292	то все	1	2
293	ни в	4	2
294	но уже	1	2
295	слово диалогически	1	2
296	достоевского и	1	2
297	все равно	1	2
298	этот стиль	1	2
299	его слова	7	2
300	в этих	7	2
301	с точки	3	2
302	в отличие	12	2
303	завершенный образ	1	2
304	но эта	2	2
305	речи в	1	2
306	идеологическое слово	1	2
307	между двумя	1	2
308	можем сказать	1	2
309	не менее	4	2
310	этими двумя	1	2
311	его собственного	1	2
312	слово и	5	2
313	к ней	2	2
314	по своей	1	2
315	же слова	1	2
316	слова его	5	2
317	лежит в	1	2
318	слова с	4	2
319	и самое	1	2
320	авторское слово	3	2
321	всем этим	2	2
322	без всякого	2	2
323	характер и	1	2
324	так в	2	2
325	приводит к	1	2
326	в дальнейшем	2	2
327	с собой	1	2
328	конечно в	2	2
329	те же	2	2
330	особенно в	2	2
331	мог бы	1	2
332	для этого	4	2
333	от власти	1	2
334	о нем	2	2
335	о том	2	2
336	голос в	1	2
337	увидеть и	1	2
338	и об	1	2
339	с чужим	11	2
340	и мир	4	2
341	в самый	1	2
342	быть и	3	2
343	слове и	2	2
344	вне себя	2	2
345	среди других	1	2
346	одной из	1	2
347	мы увидим	2	2
348	иной степени	3	2
349	иной характер	1	2
350	себя в	8	2
351	со своим	9	2
352	в сторону	1	2
353	конечно не	5	2
354	в большинстве	6	2
355	к слову	1	2
356	диалог не	1	2
357	большинстве случаев	5	2
358	за ним	1	2
359	него нет	3	2
360	в роман	3	2
361	друг друга	1	2
362	одном слове	1	2
363	связан с	3	2
364	чужими словами	1	2
365	здесь в	3	2
366	это кажется	1	2
367	говорит о	1	2
368	слова не	4	2
369	точек зрения	3	2
370	человека как	1	2
371	мы видели	2	2
372	вступает в	1	2
373	слово слово	2	2
374	вместе с	2	2
375	нет ни	1	2
376	себя то	2	2
377	очень важно	1	2
378	когда она	1	2
379	одном сознании	1	2
380	у ивана	1	2
381	материал для	2	2
382	мире а	1	2
383	или в	2	2
384	что оно	4	2
385	лишь о	2	2
386	в силах	1	2
387	самому говорящему	1	2
388	обращается к	1	2
389	словом о	1	2
390	и ни	2	2
391	его нельзя	1	2
392	хотя бы	3	2
393	диалога в	1	2
394	слово в	11	2
395	и внутренне	2	2
396	в последнем	1	2
397	мысль и	1	2
398	и оценкой	1	1
399	от этой	1	1
400	прямо сказать	3	1
401	именно как	2	1
402	ту же	3	1
403	нем нет	1	1
404	одним из	2	1
405	он может	1	1
406	силы и	1	1
407	в напряженном	1	1
408	говорит ты	1	1
409	в законченные	1	1
410	женщины и	1	1
411	правда и	2	1
412	по преимуществу	1	1
413	и до	1	1
414	в кавычки	1	1
415	все те	1	1
416	отношения к	4	1
417	в их	2	1
418	этом направлении	1	1
419	есть не	1	1
420	со всех	1	1
421	ним мы	1	1
422	свои акценты	1	1
423	своего внутреннего	1	1
424	романе является	1	1
425	мы не	2	1
426	что уже	1	1
427	прислушаться к	1	1
428	время от	1	1
429	и идеологической	1	1
430	почти все	2	1
431	своему герою	1	1
432	все здесь	1	1
433	они были	1	1
434	за всеми	2	1
435	и заставляет	1	1
436	зависимости от	4	1
437	того же	1	1
438	здесь с	1	1
439	всех сторон	2	1
440	проявляется в	1	1
441	свою очередь	2	1
442	и иначе	1	1
443	диалогах и	2	1
444	не довлеет	1	1
445	бы она	1	1
446	его так	2	1
447	и главное	1	1
448	то он	1	1
449	к которой	1	1
450	всего он	1	1
451	нельзя говорить	1	1
452	не все	2	1
453	в качестве	1	1
454	менее всего	2	1
455	вступают в	1	1
456	из главных	1	1
457	что так	1	1
458	можно прямо	3	1
459	между словом	3	1
460	сама по	3	1
461	отнюдь не	1	1
462	диалогических противостояний	1	1
463	чем же	1	1
464	своим словом	3	1
465	независимо от	2	1
466	без другого	1	1
467	этой власти	1	1
468	глубоким и	1	1
469	очень трудно	1	1
470	в различные	2	1
471	словом в	4	1
472	перед нами	3	1
473	кроме того	2	1
474	могли бы	1	1
475	двух разных	1	1
476	и внутреннюю	1	1
477	как всякая	1	1
478	диалогах с	1	1
479	пародия или	1	1
480	что слово	1	1
481	собственное слово	1	1
482	чужих слов	6	1
483	имеет громадное	1	1
484	в этой	1	1
485	о слове	7	1
486	романа но	2	1
487	нами в	1	1
488	бы только	2	1
489	роль в	2	1
490	человек не	1	1
491	очень велико	2	1
492	именно этим	1	1
493	были даны	1	1
494	он ни	1	1
495	говорили в	1	1
496	а вовсе	2	1
497	в живых	1	1
498	характер в	1	1
499	языком и	7	1
500	из него	2	1
501	заложенную в	1	1
502	в нее	2	1
503	конца и	1	1
504	человека в	5	1
505	поэтому слово	1	1
506	у жан-поля	1	1
507	взаимоориентации с	1	1
508	больше всего	1	1
509	и характер	1	1
510	нем есть	1	1
511	об этом	1	1
512	и внутренняя	1	1
513	них не	1	1
514	а его	1	1
515	на все	1	1
516	глубокий и	1	1
517	косвенной речи	1	1
518	себя не	1	1
519	входит в	4	1
520	словом с	1	1
521	может стать	2	1
522	здесь это	2	1
523	далеко не	2	1
524	разобранные нами	1	1
525	освободиться от	1	1
526	правильного понимания	1	1
527	и само	2	1
528	этим и	1	1
529	установок в	1	1
530	сознания по	1	1
531	слова есть	1	1
532	его вопрос	1	1
533	в передаче	1	1
534	этого произведения	1	1
535	в один	1	1
536	нисколько не	1	1
537	но почему	1	1
538	одного и	1	1
539	идеологической позиции	1	1
540	несколько слов	2	1
541	произойдет лишь	1	1
542	сказать так	1	1
543	или точнее	1	1
544	что такое	1	1
545	и ее	1	1
546	от времени	1	1
547	свой смысл	2	1
548	мысли и	1	1
549	роман на	2	1
550	нем он	1	1
551	которые в	2	1
552	своими словами	4	1
553	ко всему	1	1
554	самый диалог	1	1
555	не поймет	1	1
556	тем не	1	1
557	есть именно	1	1
558	по ту	1	1
559	и более	2	1
560	бы быть	1	1
561	может ни	1	1
562	для нее	1	1
563	а два	1	1
564	выступает здесь	2	1
565	громадное значение	2	1
566	слово должно	1	1
567	место занимает	1	1
568	в идеологическом	2	1
569	в таких	1	1
570	она не	6	1
571	от нас	2	1
572	ту сторону	1	1
573	зрения другого	1	1
574	на котором	2	1
575	дело в	2	1
576	одна из	4	1
577	на себе	1	1
578	в процессе	13	1
579	слова обычно	1	1
580	в основе	4	1
581	материала в	2	1
582	этого монолога	1	1
583	героев и	1	1
584	во всякой	1	1
585	к такому	1	1
586	того чтобы	2	1
587	чем не	2	1
588	для всего	1	1
589	только не	1	1
590	замыслов этого	1	1
591	слова как	2	1
592	и существенное	1	1
593	заложенные в	1	1
594	это именно	1	1
595	а лишь	2	1
596	чужие слова	3	1
597	связи с	3	1
598	эти три	1	1
599	и при	2	1
600	входят в	2	1
601	этом отношении	3	1
602	слова оно	2	1
603	не до	1	1
604	не слышит	1	1
605	уверенного и	1	1
606	еще резче	1	1
607	от их	1	1
608	влияния чужого	1	1
609	не могут	5	1
610	самостоятельности и	1	1
611	отличается от	2	1
612	значительной степени	6	1
613	и другим	2	1
614	и идеологически	2	1
615	как для	3	1
616	которые его	1	1
617	для того	2	1
618	оно не	8	1
619	в применении	1	1
620	оно может	2	1
621	как не	1	1
622	им слов	1	1
623	на нем	2	1
624	в некоторых	3	1
625	здесь не	4	1
626	говорит и	2	1
627	сочетается с	1	1
628	в особенности	3	1
629	него самого	1	1
630	в себя	2	1
631	но мы	2	1
632	и может	1	1
633	мы наблюдаем	2	1
634	дано в	1	1
635	идеологического слова	1	1
636	становится лишь	1	1
637	и себе	1	1
638	здесь как	2	1
639	строятся на	1	1
640	в последней	1	1
641	поэтому в	1	1
642	даны в	1	1
643	слова ни	1	1
644	он остается	1	1
645	но здесь	4	1
646	или прямо	4	1
647	никогда и	1	1
648	и должно	1	1
649	зрения на	2	1
650	никак не	1	1
651	или на	2	1
652	образом в	1	1
653	романа мы	1	1
654	самому себе	1	1
655	в значительной	6	1
656	отлично знает	1	1
657	нас в	1	1
658	должно было	1	1
659	такими же	1	1
660	это может	1	1
661	очень важна	1	1
662	ним и	2	1
663	во всей	1	1
664	и только	1	1
665	этот последний	1	1
666	борьба в	1	1
667	в ту	1	1
668	но она	2	1
669	и она	1	1
670	большей или	1	1
671	как например	2	1
672	или ближе	1	1
673	в формах	1	1
674	один из	5	1
675	значение в	2	1
676	поэтому для	1	1
677	видели что	1	1
678	как пародия	1	1
679	и тщательно	1	1
680	нем не	1	1
681	всех существенных	1	1
682	и часто	3	1
683	и действительно	1	1
684	это очень	2	1
685	всею ясностью	1	1
686	всех его	3	1
687	между этими	1	1
688	на мир	2	1
689	речь как	1	1
690	с одной	5	1
691	же он	1	1
692	где они	2	1
693	материал как	1	1
694	из которого	1	1
695	для всех	4	1
696	слов например	1	1
697	на всем	1	1
698	нарочито и	1	1
699	всем его	2	1
700	все многообразие	1	1
701	оно в	1	1
702	рано или	1	1
703	и получает	1	1
704	себя среди	1	1
705	этого процесса	3	1
706	или даже	3	1
707	и обратно	1	1
708	и других	4	1
709	о стиле	1	1
710	который без	1	1
711	и чужой	1	1
712	характерно что	1	1
713	и прямой	3	1
714	самого слова	1	1
715	слово его	1	1
716	стал для	1	1
717	не для	1	1
718	слово как	7	1
719	них одних	1	1
720	дело и	1	1
721	случае не	1	1
722	отметить что	3	1
723	в других	1	1
724	героя его	1	1
725	этот второй	2	1
726	момент в	1	1
727	собственным словом	1	1
728	предметом изображения	1	1
729	оно способно	1	1
730	или поздно	1	1
731	не были	1	1
732	район действия	1	1
733	его при	1	1
734	до сих	2	1
735	для правильного	1	1
736	нем происходит	1	1
737	и нельзя	1	1
738	а именно	2	1
739	и создает	3	1
740	а наоборот	1	1
741	действующих лиц	2	1
742	и между	2	1
743	на которые	1	1
744	мы еще	1	1
745	к его	2	1
746	и крайняя	2	1
747	пародии на	1	1
748	и их	5	1
749	превращается в	1	1
750	это взаимоотношение	1	1
751	быть органически	1	1
752	романа этот	2	1
753	возможно лишь	1	1
754	не на	1	1
755	слове в	3	1
756	изображения в	2	1
757	героя всегда	1	1
758	и взаимоотношение	1	1
759	же внутренне	1	1
760	его собственной	1	1
761	или с	1	1
762	слов о	2	1
763	все более	1	1
764	велико что	1	1
765	но оно	2	1
766	человек в	6	1
767	трудно сказать	1	1
768	в непрерывном	1	1
769	слова то	1	1
770	и особенно	2	1
771	и потому	7	1
772	пародийная стилизация	2	1
773	требует от	2	1
774	какого бы	1	1
775	они сливаются	1	1
776	определяет его	1	1
777	звучащим в	1	1
778	он говорит	1	1
779	в данном	2	1
780	если оно	2	1
781	и всей	1	1
782	общения с	1	1
783	со всею	3	1
784	в высказываниях	1	1
785	образом на	1	1
786	слова все	3	1
787	конечно и	2	1
788	мы сказали	2	1
789	еще раз	3	1
790	более и	1	1
791	у стерна	1	1
792	слова ибо	1	1
793	этом случае	6	1
794	человеку как	1	1
795	можно сказать	1	1
796	его другим	1	1
797	сих пор	2	1
798	в основном	4	1
799	только для	1	1
800	правды но	1	1
801	в который	1	1
802	остается в	5	1
803	он диалогически	1	1
804	не два	1	1
805	такой образ	1	1
806	особенности слова	1	1
807	не является	1	1
808	его лежит	1	1
809	конечно эта	1	1
810	настолько велико	1	1
811	и выражений	1	1
812	в результате	2	1
813	художественная проза	1	1
814	в двух	1	1
815	каждый существенный	1	1
816	романе это	1	1
817	в романе	46	1
818	еще более	2	1
819	тонким и	1	1
820	романе как	2	1
821	его слову	1	1
822	своей внутренней	1	1
823	же в	1	1
824	или меньшей	1	1
825	нем и	2	1
826	себе как	2	1
827	на фоне	4	1
828	здесь только	1	1
829	может и	2	1
830	в свою	3	1
831	чужому слову	2	1
832	понимаем не	1	1
833	выступают с	1	1
834	но этот	1	1
835	слова конечно	1	1
836	в кругу	1	1
837	сам в	1	1
838	теперь даже	1	1
839	речи как	2	1
840	того или	1	1
841	как слово	2	1
842	и другие	2	1
843	в своих	1	1
844	лиц он	1	1
845	чужим словом	14	1
846	к этому	1	1
