N	2gram	Voloshinov_2	Problema
177	что это	2	3
178	учение о	3	3
179	но он	1	3
180	но ведь	3	3
181	как оно	1	3
182	да и	3	3
183	но именно	1	3
184	он не	3	3
185	но все	1	3
186	что все	1	3
187	же касается	1	3
188	или на	1	3
189	в жизни	2	3
190	о которых	1	3
191	как и	9	3
192	несмотря на	1	3
193	или менее	2	3
194	в этих	3	3
195	точки зрения	17	3
196	с точки	13	3
197	или вернее	2	3
198	объективного мира	1	3
199	для которого	1	3
200	в отношении	4	3
201	дело в	1	3
202	в самой	1	3
203	или как	2	3
204	прежде чем	1	3
205	и его	16	3
206	и делает	1	3
207	в каком	3	3
208	к тому	6	3
209	что оно	3	3
210	этот акт	1	3
211	для себя	4	3
212	ясно что	1	3
213	мы в	1	3
214	не на	2	3
215	но отнюдь	1	3
216	только и	1	3
217	искусства и	1	3
218	другими словами	2	3
219	что его	1	3
220	к нему	5	3
221	тем или	1	3
222	во всей	1	3
223	и следовательно	6	3
224	что здесь	1	3
225	оно и	1	3
226	мы увидим	2	3
227	именно на	1	3
228	же и	1	3
229	уже не	1	3
230	уже в	2	3
231	свидетельствует о	2	3
232	из них	1	3
233	говорит о	1	3
234	всяком случае	2	3
235	сами по	1	3
236	случае не	1	3
237	до сих	3	3
238	с другой	3	3
239	здесь в	2	3
240	мы никогда	2	3
241	а наоборот	1	3
242	как же	1	3
243	оно не	1	3
244	что не	2	3
245	однако и	2	3
246	бы оно	1	3
247	этих случаях	1	3
248	быть и	6	3
249	сих пор	3	3
250	только для	1	3
251	но для	2	3
252	чтобы понять	2	3
253	хотя бы	6	3
254	с ним	1	3
255	или не	1	3
256	мы говорим	1	3
257	другой стороны	1	3
258	себе не	1	3
259	то на	1	2
260	например в	1	2
261	для построения	1	2
262	к нашему	1	2
263	мы здесь	2	2
264	и потому	2	2
265	и до	3	2
266	в конкретном	3	2
267	мы не	2	2
268	в сущности	14	2
269	что иное	1	2
270	на себя	1	2
271	следовательно в	1	2
272	иное как	2	2
273	говоря уже	1	2
274	с его	8	2
275	то он	1	2
276	чем же	3	2
277	то или	1	2
278	кроме того	1	2
279	ясно и	1	2
280	в которой	1	2
281	так или	1	2
282	из этих	1	2
283	вопроса о	1	2
284	взятые в	1	2
285	вообще не	1	2
286	не значит	1	2
287	выражение но	1	2
288	как они	1	2
289	не будет	3	2
290	конечно в	3	2
291	и с	2	2
292	это было	2	2
293	с другими	3	2
294	делает его	2	2
295	ведь если	4	2
296	в общей	1	2
297	во внимание	1	2
298	должно быть	3	2
299	и того	5	2
300	одного и	4	2
301	нас не	2	2
302	не как	3	2
303	друг другу	1	2
304	по крайней	2	2
305	же мы	1	2
306	на один	1	2
307	не имеет	3	2
308	но только	1	2
309	для всего	3	2
310	следовательно и	2	2
311	не о	1	2
312	представление об	1	2
313	и сама	1	2
314	не ее	1	2
315	не могут	1	2
316	могут быть	3	2
317	и другим	1	2
318	как для	1	2
319	нет никакой	1	2
320	как знак	1	2
321	уже с	1	2
322	говорили что	1	2
323	мы наблюдаем	1	2
324	здесь нет	1	2
325	и всегда	1	2
326	является в	2	2
327	и внутреннее	1	2
328	того или	2	2
329	мы вовсе	2	2
330	между тем	6	2
331	крайней мере	2	2
332	этот последний	1	2
333	все время	2	2
334	или может	2	2
335	в него	1	2
336	эти последние	2	2
337	мы видим	1	2
338	только знак	1	2
339	и так	1	2
340	или его	1	2
341	со всеми	1	2
342	в качестве	3	2
343	на этой	5	2
344	является не	5	2
345	одно из	1	2
346	для него	9	2
347	ведь это	2	2
348	но что	2	2
349	мы возьмем	2	2
350	со всем	1	2
351	или иначе	1	2
352	и нельзя	1	2
353	которых мы	1	2
354	она является	3	2
355	такое которое	1	2
356	его как	1	2
357	вместе с	2	2
358	и особенно	2	2
359	направление в	2	2
360	на тот	1	2
361	поскольку он	1	2
362	не хватает	1	2
363	в это	1	2
364	этом случае	1	2
365	говорить что	1	2
366	известной степени	1	2
367	и часто	1	2
368	сознания и	3	2
369	но когда	1	2
370	особого рода	1	2
371	только что	3	2
372	логики и	1	2
373	к его	2	2
374	или иного	2	2
375	не что	1	2
376	значение не	1	2
377	а может	1	2
378	ее в	1	2
379	гораздо более	1	2
380	одним из	2	1
381	в разные	1	1
382	основан на	1	1
383	для науки	1	1
384	с выражением	1	1
385	контекста в	1	1
386	проникает в	1	1
387	уже указывали	1	1
388	что эти	1	1
389	отношения к	2	1
390	уже по	1	1
391	входящих в	1	1
392	той же	3	1
393	и живых	1	1
394	пределы данного	1	1
395	бы что	1	1
396	идти в	1	1
397	именно к	1	1
398	пределах этого	1	1
399	которое не	1	1
400	то это	1	1
401	конечно и	2	1
402	имеет дело	2	1
403	имеют место	2	1
404	которое в	1	1
405	самое примитивное	1	1
406	и самого	2	1
407	бы то	4	1
408	оно ни	2	1
409	до настоящего	2	1
410	то мы	2	1
411	всего является	1	1
412	а следовательно	1	1
413	ощущения и	1	1
414	знака то	1	1
415	только тогда	1	1
416	или иное	1	1
417	и чем	1	1
418	относится к	3	1
419	и я	1	1
420	уверенность в	1	1
421	в течение	1	1
422	и поэтому	1	1
423	поскольку они	1	1
424	данный момент	1	1
425	чем мы	1	1
426	дает нам	1	1
427	и нет	1	1
428	все же	5	1
429	чего нет	1	1
430	его к	2	1
431	мышление о	1	1
432	тем же	4	1
433	от этого	2	1
434	не сам	1	1
435	сливается с	1	1
436	не приходится	1	1
437	не знает	2	1
438	мы сразу	1	1
439	бы не	2	1
440	есть вещь	1	1
441	выражение в	5	1
442	ее как	1	1
443	ни одна	1	1
444	нами в	3	1
445	к единству	1	1
446	тому же	2	1
447	xviii и	2	1
448	этот вывод	1	1
449	а вовсе	1	1
450	в определенном	2	1
451	связанные с	1	1
452	который превращает	1	1
453	о которой	1	1
454	должна быть	4	1
455	момента в	1	1
456	в первую	1	1
457	не связан	1	1
458	этого вопроса	1	1
459	не к	3	1
460	в силу	1	1
461	ни были	1	1
462	самого мышления	1	1
463	в нее	1	1
464	одно и	3	1
465	человека в	1	1
466	этом последнем	2	1
467	в каждом	1	1
468	то ни	5	1
469	в совершенно	1	1
470	является конечно	2	1
471	лишь в	14	1
472	в художественном	1	1
473	заключается в	1	1
474	и других	1	1
475	первую очередь	1	1
476	на протяжении	2	1
477	может стать	2	1
478	на почве	9	1
479	моменты в	1	1
480	что большинство	1	1
481	эти моменты	2	1
482	только оно	1	1
483	еще одно	1	1
484	кажется что	1	1
485	внутреннее и	1	1
486	он является	1	1
487	является для	2	1
488	нет в	1	1
489	и внутренним	1	1
490	и вся	1	1
491	мы видели	4	1
492	зрения самого	2	1
493	и было	1	1
494	и тогда	2	1
495	не так	2	1
496	во время	1	1
497	как такое	2	1
498	или иному	1	1
499	другим и	1	1
500	ее внутренней	1	1
501	эта черта	1	1
502	внешним и	1	1
503	или точнее	1	1
504	на данную	1	1
505	именно и	1	1
506	мы конечно	1	1
507	одним и	2	1
508	можно понимать	1	1
509	относиться ко	1	1
510	место в	2	1
511	свой смысл	1	1
512	нему и	1	1
513	далеки от	1	1
514	вопрос о	2	1
515	его действия	1	1
516	является только	2	1
517	поэтому в	2	1
518	мир и	1	1
519	вот уже	1	1
520	для правильного	1	1
521	что было	1	1
522	но было	1	1
523	войти в	1	1
524	ни было	6	1
525	уже сказали	1	1
526	времени а	1	1
527	и почти	2	1
528	из одного	4	1
529	для нее	1	1
530	указанных нами	1	1
531	что эта	1	1
532	же такое	1	1
533	можем сказать	2	1
534	и обратное	1	1
535	почти все	1	1
536	слова мы	1	1
537	его целом	1	1
538	о значении	1	1
539	для определения	1	1
540	иной раз	1	1
541	деле это	1	1
542	есть прежде	1	1
543	как о	2	1
544	тогда когда	1	1
545	если в	1	1
546	в процессе	18	1
547	в основе	9	1
548	состоящее из	1	1
549	сознания как	1	1
550	и внутренней	1	1
551	образом в	1	1
552	в языкознании	1	1
553	для кого	1	1
554	при полной	1	1
555	из него	2	1
556	в определении	2	1
557	слово и	3	1
558	одна из	7	1
559	тому или	1	1
560	находятся в	2	1
561	этих двух	1	1
562	которые и	1	1
563	с одним	1	1
564	и морфологии	1	1
565	они являются	3	1
566	те моменты	2	1
567	внутренней и	2	1
568	нам важно	2	1
569	так например	1	1
570	другой тип	2	1
571	было не	1	1
572	только с	2	1
573	как своя	1	1
574	этом отношении	1	1
575	ему не	1	1
576	ведь все	2	1
577	настоящего времени	2	1
578	с определенным	1	1
579	представляется нам	1	1
580	уже о	1	1
581	исходить из	1	1
582	обычно отсутствуют	1	1
583	должны быть	2	1
584	содержанием и	1	1
585	его с	1	1
586	бы он	3	1
587	сознания на	1	1
588	и свое	1	1
589	конститутивно но	1	1
590	если же	2	1
591	живой действительности	1	1
592	сигнал а	2	1
593	должен быть	2	1
594	но по	2	1
595	нет то	1	1
596	быть достаточно	1	1
597	мысль о	1	1
598	чтобы быть	1	1
599	в пределах	10	1
600	внутреннюю жизнь	1	1
601	и сам	1	1
602	в условиях	1	1
603	только через	1	1
604	на нее	1	1
605	на предшествующие	1	1
606	не с	2	1
607	здесь как	2	1
608	нам уже	1	1
609	связанных с	1	1
610	он был	2	1
611	только внешнее	1	1
612	акт как	2	1
613	случаях его	1	1
614	по мере	4	1
615	и внешней	2	1
616	языковое сознание	1	1
617	находится в	1	1
618	сводится к	2	1
619	каждый раз	3	1
620	слова из	1	1
621	мы это	2	1
622	в другом	3	1
623	это вполне	3	1
624	внимание на	1	1
625	менее оно	1	1
626	как ее	1	1
627	всех подобных	1	1
628	его жизни	1	1
629	притом в	1	1
630	до известной	1	1
631	мы делаем	1	1
632	пр но	2	1
633	является здесь	1	1
634	категории мышления	1	1
635	один момент	1	1
636	которой мы	2	1
637	которые мы	1	1
638	переходит в	1	1
639	эти два	1	1
640	мы ни	5	1
641	в языке	7	1
642	слова часто	1	1
643	не сводится	1	1
644	нем и	1	1
645	слова для	3	1
646	и борьбы	1	1
647	в самый	2	1
648	переживаний и	1	1
649	существует не	1	1
650	ни к	1	1
651	оформление в	1	1
652	но с	1	1
653	всякого рода	1	1
654	видели что	1	1
655	знаков в	1	1
656	речи о	2	1
657	мной и	1	1
658	он совершенно	1	1
659	его внешняя	2	1
660	может оказаться	1	1
661	и структура	1	1
662	в голове	1	1
663	это же	2	1
664	тот или	1	1
665	себя в	2	1
666	конечно не	4	1
667	указания на	1	1
668	всем его	1	1
669	ни одного	1	1
670	в конкретной	1	1
671	даже целые	1	1
672	и теоретическая	1	1
673	в нашей	1	1
674	в начале	2	1
675	внешней и	1	1
676	не из	1	1
677	не дает	1	1
678	в данной	4	1
679	в душе	4	1
680	одного предмета	1	1
681	не стал	1	1
682	его и	3	1
683	процесс возникновения	1	1
684	мы знаем	2	1
685	и их	4	1
686	могло бы	1	1
687	ее не	1	1
688	друг друга	2	1
689	из нее	1	1
690	внешнее выражение	4	1
691	она будет	1	1
692	от того	1	1
693	бы это	2	1
694	к самому	1	1
695	и неподвижный	1	1
696	это будет	2	1
697	имеет значение	1	1
698	же деле	3	1
699	со стороны	1	1
700	в данный	1	1
701	форме и	1	1
702	порождает в	1	1
703	и существует	1	1
704	его из	3	1
705	больше и	1	1
706	в некоторых	1	1
707	в стиле	1	1
708	самом же	3	1
709	хоть сколько-нибудь	3	1
710	мы так	1	1
711	и самый	1	1
712	имеют никакого	1	1
713	и осуществляется	1	1
714	дела и	1	1
715	что обычно	1	1
716	и устойчивое	1	1
717	произведение в	1	1
718	все вообще	1	1
719	через нее	1	1
720	к лицу	1	1
721	вступает в	2	1
722	говорит нам	1	1
723	на который	1	1
724	конечно мы	1	1
725	одно в	1	1
726	и xix	1	1
727	в одной	2	1
728	только его	1	1
729	рассматривая его	1	1
730	xix века	2	1
731	и глубоко	1	1
732	он говорит	1	1
733	находит в	1	1
734	последнем случае	1	1
735	принимая во	1	1
736	для понимания	3	1
737	здесь имеется	1	1
738	совершенно особая	1	1
739	мы сказали	3	1
740	слова и	6	1
741	несколько слов	1	1
742	в основном	4	1
743	фактов в	1	1
744	это выражение	1	1
745	мертвый и	2	1
746	является как	2	1
747	силу и	1	1
748	в смысле	6	1
749	остается в	1	1
750	и выражение	1	1
751	от конкретных	1	1
752	от той	1	1
753	и от	3	1
754	о котором	1	1
755	к живому	1	1
756	от него	2	1
757	у достоевского	1	1
758	и существенно	1	1
759	нужно чтобы	1	1
760	бы они	1	1
761	с художественным	1	1
762	иной предмет	1	1
763	все они	1	1
764	первобытного мышления	2	1
765	идти по	1	1
766	тот же	1	1
767	но вот	1	1
768	в системе	2	1
769	себе никакого	1	1
770	но оно	1	1
771	что какое-нибудь	1	1
772	а ведь	2	1
773	никакой связи	1	1
774	никакого отношения	1	1
775	в абстрактном	1	1
776	жизни и	2	1
777	в данную	3	1
778	и эта	2	1
779	к этому	5	1
780	как на	2	1
