N	2gram	Vygotskiy__1	Mirosoze
120	это значит	1	3
121	должно быть	2	3
122	он должен	2	3
123	хотя бы	4	3
124	в свете	4	3
125	мы увидим	1	3
126	есть и	1	3
127	одним из	1	2
128	также и	1	2
129	связана с	2	2
130	не остается	3	2
131	не хочет	1	2
132	высшей степени	4	2
133	вопрос о	7	2
134	время как	4	2
135	в виду	1	2
136	по отношению	7	2
137	себе и	2	2
138	в истории	1	2
139	как в	4	2
140	все же	3	2
141	определяющее значение	1	2
142	и как	5	2
143	и к	4	2
144	от этого	2	2
145	за собой	2	2
146	и у	1	2
147	он в	3	2
148	все эти	4	2
149	приводит к	4	2
150	с их	1	2
151	вообще не	1	2
152	как он	3	2
153	если бы	5	2
154	он ни	1	2
155	с ней	2	2
156	проблемы и	4	2
157	на протяжении	1	2
158	с самим	1	2
159	и мы	3	2
160	свою противоположность	1	2
161	вопрос и	2	2
162	существенно иное	1	2
163	которую он	1	2
164	оказывается что	1	2
165	мысли и	6	2
166	от его	1	2
167	сих пор	4	2
168	в то	7	2
169	к этим	2	2
170	в основе	8	2
171	того чтобы	17	2
172	пути и	1	2
173	по своей	5	2
174	на природу	1	2
175	и сама	1	2
176	в каком	3	2
177	когда мы	1	2
178	могут быть	3	2
179	отличается от	1	2
180	всего в	2	2
181	должен быть	4	2
182	и от	3	2
183	то время	5	2
184	и что	5	2
185	живет в	1	2
186	еще в	1	2
187	по сравнению	6	2
188	о том	6	2
189	может не	3	2
190	и те	2	2
191	показывает как	1	2
192	о своих	1	2
193	мы видим	4	2
194	жизни и	2	2
195	человека с	2	2
196	его мысль	1	2
197	отношению к	7	2
198	как будто	1	2
199	для того	15	2
200	в высшей	4	2
201	до сих	4	2
202	этом пути	1	2
203	у самого	1	2
204	связано с	2	2
205	на этот	3	2
206	отрывается от	2	2
207	о чем	2	2
208	человека к	2	2
209	по своему	1	2
210	как бы	11	2
211	в более	1	2
212	и для	1	2
213	не существует	1	2
214	бы в	5	2
215	конце концов	1	2
216	отношении к	1	2
217	в свою	4	2
218	сказать что	11	2
219	должно привести	1	2
220	к этой	1	2
221	к этому	4	2
222	все что	1	2
223	и скрыта	1	2
224	эта новая	1	1
225	ту же	1	1
226	и т	1	1
227	и то	3	1
228	на самом	1	1
229	переход от	1	1
230	между двумя	2	1
231	недоступной для	1	1
232	и до	2	1
233	в зависимости	2	1
234	из всех	2	1
235	шаг вперед	1	1
236	мы не	7	1
237	среды и	1	1
238	принадлежит к	1	1
239	не вполне	1	1
240	оно есть	2	1
241	я не	3	1
242	жизни как	1	1
243	то это	1	1
244	зависимости от	2	1
245	не способен	1	1
246	внутреннюю природу	1	1
247	о судьбе	2	1
248	стороны его	1	1
249	собой в	1	1
250	еще не	1	1
251	смотрят на	1	1
252	во всех	3	1
253	самом деле	3	1
254	друг к	1	1
255	к области	1	1
256	в сторону	1	1
257	тех же	2	1
258	и действительно	1	1
259	с психологической	2	1
260	отличие от	1	1
261	и речи	38	1
262	что они	3	1
263	которые не	3	1
264	с возможностью	1	1
265	как говорит	2	1
266	этот центральный	1	1
267	что во	1	1
268	в одной	3	1
269	его на	2	1
270	как к	1	1
271	особенно верно	1	1
272	сознания в	2	1
273	бы исключительно	1	1
274	отношение между	1	1
275	говорит что	4	1
276	его к	1	1
277	это более	1	1
278	в противоположность	2	1
279	не очень	1	1
280	перед ней	1	1
281	быть выражена	2	1
282	что же	1	1
283	философских и	1	1
284	хочет знать	1	1
285	и кто	1	1
286	чувств и	1	1
287	ее как	1	1
288	в мышлении	1	1
289	имеет для	1	1
290	с чем	1	1
291	неизбежно должны	2	1
292	потребности в	1	1
293	которой не	1	1
294	этой первичной	1	1
295	ключ к	2	1
296	такой остротой	1	1
297	всех этих	2	1
298	к одному	1	1
299	в силу	6	1
300	с таким	3	1
301	от низших	1	1
302	в плане	1	1
303	из него	1	1
304	его от	1	1
305	не разрешает	1	1
306	что сам	1	1
307	и заключается	1	1
308	значительной степени	2	1
309	совершается у	1	1
310	как они	1	1
311	в состоянии	2	1
312	значение в	3	1
313	он ничего	1	1
314	к другу	2	1
315	на все	3	1
316	всего того	1	1
317	явиться только	1	1
318	и вся	1	1
319	которой он	1	1
320	всегда и	3	1
321	когда я	1	1
322	раскрыть с	1	1
323	с такой	2	1
324	хотя в	1	1
325	нисколько не	1	1
326	с еще	1	1
327	же принципиально	1	1
328	ум его	1	1
329	он уходит	1	1
330	во время	1	1
331	от своего	1	1
332	этой связи	1	1
333	иначе он	1	1
334	в такой	3	1
335	и без	1	1
336	что вся	1	1
337	возможны только	1	1
338	что до	1	1
339	в отличие	1	1
340	стоит в	1	1
341	что я	1	1
342	должны были	3	1
343	точку зрения	2	1
344	делает его	1	1
345	исключительно на	1	1
346	и эти	2	1
347	и более	5	1
348	войти в	1	1
349	вовсе не	3	1
350	в отношении	10	1
351	о последнем	1	1
352	с необычайной	1	1
353	не менее	1	1
354	эта мысль	2	1
355	идет на	1	1
356	вплоть до	1	1
357	ничего кроме	2	1
358	есть прежде	2	1
359	психологии к	1	1
360	мысли в	5	1
361	этими двумя	2	1
362	и именно	1	1
363	в самых	3	1
364	не могло	3	1
365	мышления и	40	1
366	находятся в	1	1
367	может в	1	1
368	и создания	1	1
369	во всем	3	1
370	есть огромное	1	1
371	и мысли	2	1
372	вопрос же	1	1
373	только с	1	1
374	в области	3	1
375	может показаться	1	1
376	от того	6	1
377	всему этому	1	1
378	и оно	1	1
379	только от	1	1
380	все то	1	1
381	оно не	1	1
382	которой она	1	1
383	эпоху в	1	1
384	основной и	2	1
385	приходит к	3	1
386	из всего	1	1
387	связи со	1	1
388	не могу	3	1
389	сравнению со	1	1
390	можно сделать	1	1
391	не столько	4	1
392	исключительно с	1	1
393	можно было	3	1
394	так и	5	1
395	в нескольких	1	1
396	нужно было	1	1
397	об этой	3	1
398	когда его	1	1
399	существенным для	1	1
400	настолько же	1	1
401	поэтому в	2	1
402	и даже	2	1
403	об этом	3	1
404	находится в	1	1
405	а к	1	1
406	именно потому	1	1
407	все достоинства	1	1
408	своей книге	1	1
409	но к	1	1
410	и поэтому	2	1
411	и та	1	1
412	одного из	3	1
413	это потому	1	1
414	в значительной	2	1
415	нас в	1	1
416	заключается в	8	1
417	от них	2	1
418	во всей	4	1
419	которая должна	1	1
420	вообще и	1	1
421	во внутренней	1	1
422	также в	1	1
423	все время	6	1
424	и наконец	2	1
425	мы уже	1	1
426	как явление	2	1
427	он хочет	1	1
428	на которой	2	1
429	моменты в	1	1
430	остается до	2	1
431	сразу же	1	1
432	одной из	1	1
433	этот вопрос	3	1
434	в вопросе	1	1
435	раскрыть в	1	1
436	не имеющих	1	1
437	то он	1	1
438	что как	2	1
439	между тем	9	1
440	в обществе	1	1
441	между этими	6	1
442	и ее	7	1
443	и судьбе	1	1
444	в эти	1	1
445	первый период	1	1
446	с одного	1	1
447	с какой	1	1
448	так что	1	1
449	это ни	1	1
450	то и	3	1
451	этим именем	1	1
452	самой мысли	1	1
453	ряду других	1	1
454	к разложению	1	1
455	не интересуется	1	1
456	ответ на	3	1
457	нам все	1	1
458	него для	1	1
459	себе в	1	1
460	но нет	1	1
461	всяком случае	3	1
462	что она	4	1
463	на одном	1	1
464	в одном	4	1
465	это нужно	1	1
466	к ним	1	1
467	как его	1	1
468	вперед в	2	1
469	и никогда	1	1
470	бы из	1	1
471	отношении между	2	1
472	связан с	5	1
473	не были	1	1
474	и из	1	1
475	главное и	1	1
476	а именно	1	1
477	уходит в	1	1
478	с той	2	1
479	чем он	2	1
480	мысли для	2	1
481	же о	1	1
482	и др	1	1
483	что не	1	1
484	обратиться к	3	1
485	сообщения и	1	1
486	стать на	1	1
487	не на	1	1
488	как ни	1	1
489	в ряду	1	1
490	ближе к	2	1
491	если не	3	1
492	себя на	1	1
493	и психологической	1	1
494	мышлении и	7	1
495	все более	3	1
496	отношение человека	1	1
497	в частности	2	1
498	все основные	2	1
499	к его	2	1
500	мы говорим	1	1
501	вопросе о	1	1
502	отношений между	4	1
503	если так	1	1
504	к жизни	1	1
505	сравнению с	5	1
506	этих словах	1	1
507	в течение	2	1
508	наряду с	1	1
509	или другую	1	1
510	к великому	1	1
511	связаны с	1	1
512	не боится	1	1
513	для понимания	1	1
514	человек с	1	1
515	который он	1	1
516	и менее	1	1
517	в это	1	1
518	про себя	2	1
519	потому и	2	1
520	более и	2	1
521	человеку как	1	1
522	является для	2	1
523	что мы	5	1
524	что сознание	1	1
525	это исследование	1	1
526	только для	3	1
527	о его	1	1
528	знает только	1	1
529	в смысле	2	1
530	под влиянием	2	1
531	сознании и	1	1
532	он видел	1	1
533	к пониманию	2	1
534	все разговоры	1	1
535	совершается в	1	1
536	отношений и	1	1
537	об отношении	12	1
538	сознания и	3	1
539	бы даже	1	1
540	что только	1	1
541	целый ряд	4	1
542	бы он	2	1
543	находит свое	1	1
544	себе что	1	1
545	тем более	5	1
546	о двух	1	1
547	ни к	1	1
548	можно признать	1	1
549	лежит в	2	1
550	потребность в	1	1
551	психологической точки	1	1
552	к ее	1	1
553	к какому	1	1
554	не быть	1	1
555	а ведь	1	1
556	от всех	3	1
557	впервые в	1	1
558	вперед по	1	1
559	и судьба	2	1
560	но этот	2	1
561	разум и	1	1
562	та же	1	1
563	на это	1	1
564	можно назвать	2	1
565	внутрь к	1	1
566	судьбы в	1	1
567	в своих	5	1
568	с первого	1	1
569	так же	16	1
570	во всяком	3	1
571	которая не	1	1
