N	2gram	Ircho_Kome_2	Istorich
129	эти три	1	3
130	от того	2	3
131	со стороны	2	3
132	от этого	2	3
133	не было	3	3
134	в частности	4	3
135	к своему	1	3
136	предположить что	1	3
137	наряду с	6	3
138	в тех	3	3
139	как будто	4	3
140	и от	4	3
141	случаях когда	1	3
142	в греческой	1	3
143	или в	3	3
144	вопрос о	3	3
145	на первый	1	3
146	а в	3	3
147	еще в	4	3
148	и эта	1	3
149	сказать что	1	3
150	из этого	2	3
151	этим объясняется	2	3
152	как на	1	3
153	к этому	5	3
154	того же	3	2
155	говорилось выше	1	2
156	из другого	1	2
157	из его	2	2
158	что эти	1	2
159	водой и	1	2
160	большей частью	1	2
161	представляет собой	1	2
162	он был	2	2
163	первый план	1	2
164	но не	3	2
165	то он	1	2
166	по отношению	3	2
167	должны были	1	2
168	в свои	1	2
169	в одной	2	2
170	с этим	5	2
171	в своем	6	2
172	что касается	3	2
173	целый ряд	2	2
174	и как	1	2
175	и хотя	2	2
176	что это	4	2
177	в этой	3	2
178	и они	1	2
179	то и	1	2
180	на западе	1	2
181	он не	2	2
182	с этой	3	2
183	можно было	4	2
184	но все	3	2
185	человека в	3	2
186	же не	2	2
187	его не	1	2
188	было бы	8	2
189	приходит в	1	2
190	здесь нет	1	2
191	по всему	3	2
192	ни в	5	2
193	ни одной	1	2
194	вовсе не	2	2
195	и некоторые	1	2
196	здесь она	1	2
197	в эту	1	2
198	земли и	1	2
199	образом и	1	2
200	которые в	2	2
201	однако в	2	2
202	на эти	1	2
203	даже в	2	2
204	в древней	4	2
205	нет необходимости	2	2
206	тем самым	1	2
207	не имеет	3	2
208	одна из	2	2
209	не вполне	2	2
210	нет ни	1	2
211	ее на	1	2
212	отличается от	1	2
213	к тому	12	2
214	от нее	1	2
215	происходит и	1	2
216	и сам	3	2
217	что у	4	2
218	с собой	2	2
219	когда в	2	2
220	о котором	1	2
221	ничего не	1	2
222	сводится к	1	2
223	но мы	1	2
224	после того	2	2
225	полагали что	1	2
226	в античной	2	2
227	все время	2	2
228	в лице	2	2
229	мы знаем	3	2
230	не так	1	2
231	никто не	3	2
232	всяком случае	2	2
233	мы находим	2	2
234	связь его	1	2
235	уже только	1	2
236	никого не	1	2
237	после смерти	3	2
238	а с	1	2
239	что не	1	2
240	не означает	1	2
241	а не	1	2
242	о чем	3	2
243	что из	2	2
244	он и	1	2
245	в одно	1	2
246	него в	1	2
247	так же	1	2
248	к себе	1	2
249	все больше	2	2
250	что же	1	2
251	отношению к	3	2
252	в уже	2	2
253	под названием	2	2
254	мы найдем	3	2
255	или другой	1	2
256	для нас	3	2
257	в этих	4	2
258	с ними	2	2
259	в последнем	1	2
260	жизни и	3	2
261	в северной	1	2
262	точно так	1	2
263	во всяком	2	2
264	освобожденный им	1	1
265	в союзе	1	1
266	также что	2	1
267	речь идет	3	1
268	соответствии с	1	1
269	как говорят	1	1
270	отношения к	1	1
271	одним из	2	1
272	по адресу	4	1
273	переходит к	1	1
274	с кем	1	1
275	древней и	1	1
276	в связи	3	1
277	только потому	2	1
278	мере в	1	1
279	и есть	2	1
280	которые были	1	1
281	очень много	1	1
282	и постоянных	1	1
283	к античности	1	1
284	в какой-то	2	1
285	и этот	1	1
286	очень точно	1	1
287	ни у	1	1
288	нам в	1	1
289	равно как	1	1
290	еще с	1	1
291	в полной	1	1
292	же что	1	1
293	так или	3	1
294	когда речь	1	1
295	по этому	1	1
296	что его	3	1
297	что несколько	1	1
298	полной форме	1	1
299	во всех	3	1
300	только после	1	1
301	то мы	1	1
302	как правило	3	1
303	это видно	1	1
304	же она	1	1
305	не все	1	1
306	состоял в	1	1
307	отличие от	2	1
308	такой силой	1	1
309	тут же	2	1
310	не просто	1	1
311	в истории	5	1
312	идет о	2	1
313	более чем	4	1
314	находят в	1	1
315	что именно	2	1
316	и нет	1	1
317	помнить что	1	1
318	однако не	1	1
319	в полном	1	1
320	которое и	1	1
321	хотя и	4	1
322	как уже	1	1
323	ясно почему	1	1
324	и к	2	1
325	более или	1	1
326	этой цели	1	1
327	греции и	1	1
328	и чрезвычайно	1	1
329	в целом	4	1
330	сказать о	2	1
331	себе три	1	1
332	сил в	1	1
333	связанного с	1	1
334	по форме	1	1
335	лица и	1	1
336	по имени	4	1
337	и если	2	1
338	к выводу	1	1
339	не имеют	1	1
340	задний план	1	1
341	тем не	1	1
342	и почему	2	1
343	в первую	3	1
344	в силу	2	1
345	ее и	1	1
346	никак не	1	1
347	что ни	2	1
348	на этом	2	1
349	на задний	1	1
350	по содержанию	2	1
351	а затем	5	1
352	в мире	2	1
353	в жены	2	1
354	на все	1	1
355	свадьбу с	1	1
356	с целью	1	1
357	знает что	1	1
358	того или	1	1
359	обоих случаях	2	1
360	при встрече	1	1
361	нам по	1	1
362	выходя из	1	1
363	в жизни	1	1
364	по существу	1	1
365	же образом	1	1
366	люди не	1	1
367	о которых	1	1
368	он же	1	1
369	одна и	1	1
370	с такой	1	1
371	чем в	2	1
372	и целые	1	1
373	в один	2	1
374	одно из	2	1
375	или менее	1	1
376	искать в	3	1
377	точки зрения	4	1
378	но если	3	1
379	от своего	1	1
380	и при	1	1
381	мысль и	1	1
382	этой связи	1	1
383	женщин и	1	1
384	можно найти	1	1
385	за которым	1	1
386	в котором	3	1
387	случае в	1	1
388	из которой	1	1
389	не столько	1	1
390	было очень	1	1
391	они уже	1	1
392	от его	1	1
393	уже упомянутой	1	1
394	другом и	1	1
395	обращение к	1	1
396	все это	3	1
397	и более	1	1
398	как от	1	1
399	его до	1	1
400	во фракию	2	1
401	что например	1	1
402	из числа	3	1
403	заставляет его	1	1
404	и очень	1	1
405	не менее	4	1
406	в обоих	3	1
407	правда в	1	1
408	между небом	1	1
409	в основе	1	1
410	на море	1	1
411	замуж за	2	1
412	того чтобы	6	1
413	небом и	1	1
414	в общих	1	1
415	этого даже	1	1
416	больше чем	5	1
417	и по-видимому	1	1
418	показывает нам	1	1
419	так называемых	2	1
420	можно усмотреть	1	1
421	по своей	1	1
422	такая же	2	1
423	представление об	1	1
424	в представление	1	1
425	со своим	1	1
426	иногда не	1	1
427	но даже	1	1
428	что на	3	1
429	над ним	1	1
430	в области	1	1
431	вот в	1	1
432	бог и	2	1
433	человека с	1	1
434	его отец	1	1
435	такие случаи	1	1
436	похож на	2	1
437	разницей что	1	1
438	числе и	1	1
439	тех же	3	1
440	бы он	1	1
441	все еще	1	1
442	время он	1	1
443	от которой	2	1
444	должен быть	1	1
445	из их	1	1
446	тому что	4	1
447	в ее	2	1
448	только при	1	1
449	чем говорилось	1	1
450	приводит в	1	1
451	не оказалась	1	1
452	приводит к	1	1
453	огромное количество	1	1
454	в многочисленных	2	1
455	не с	1	1
456	ясно что	8	1
457	или на	2	1
458	о связи	1	1
459	и результаты	1	1
460	достаточной степени	1	1
461	жизнь и	1	1
462	означает что	1	1
463	выводу что	1	1
464	об этом	2	1
465	с человеком	1	1
466	а по	1	1
467	и здесь	6	1
468	в другом	1	1
469	и поэтому	3	1
470	и из	1	1
471	одного из	1	1
472	и став	1	1
473	брак с	3	1
474	него же	1	1
475	все его	1	1
476	этих двух	1	1
477	это была	1	1
478	восходит к	4	1
479	к нему	3	1
480	однако что	1	1
481	между тем	4	1
482	выступает как	1	1
483	них в	1	1
484	наконец в	2	1
485	также в	2	1
486	на половину	1	1
487	не должен	1	1
488	с которыми	2	1
489	в современной	1	1
490	с той	2	1
491	землю и	1	1
492	и новая	1	1
493	выше и	1	1
494	мне кажется	1	1
495	дело с	3	1
496	что даже	1	1
497	друг друга	3	1
498	пор не	1	1
499	которые очень	1	1
500	от них	1	1
501	тот или	1	1
502	по всей	1	1
503	одной из	4	1
504	уже в	4	1
505	если мы	1	1
506	же от	2	1
507	обстоит дело	1	1
508	этой стороне	1	1
509	сочувствия к	1	1
510	мир в	1	1
511	для него	1	1
512	в греческих	1	1
513	у нее	2	1
514	отношение к	2	1
515	может служить	1	1
516	и продолжает	1	1
517	как его	1	1
518	на меня	1	1
519	но уже	1	1
520	этим же	1	1
521	одежду и	1	1
522	девушек и	1	1
523	для того	5	1
524	на рассвете	1	1
525	где в	1	1
526	были бы	1	1
527	за этим	1	1
528	и даже	1	1
529	даже не	3	1
530	а на	2	1
531	на примере	1	1
532	уже при	1	1
533	или иначе	3	1
534	именно в	1	1
535	были найдены	1	1
536	и создает	1	1
537	с другом	2	1
538	из таких	1	1
539	в середине	4	1
540	известной нам	2	1
541	только за	1	1
542	им от	1	1
543	имя которого	2	1
544	не знает	1	1
545	чем на	2	1
546	как о	1	1
547	лишь только	1	1
548	несмотря на	1	1
549	для этой	2	1
550	этой же	1	1
551	еще раз	1	1
552	первый взгляд	1	1
553	связанных с	2	1
554	других случаях	1	1
555	он говорит	1	1
556	отказу от	1	1
557	не удалось	2	1
558	и вполне	1	1
559	в обратном	1	1
560	можно привести	2	1
561	друг с	2	1
562	еще несколько	1	1
563	и землей	1	1
564	его возвращение	1	1
565	о его	4	1
566	в так	2	1
567	форме к	1	1
568	над его	1	1
569	в достаточной	1	1
570	становится ясным	1	1
571	не является	2	1
572	же все	1	1
573	и для	4	1
574	однако и	1	1
575	случае если	1	1
576	с членами	1	1
577	этот может	1	1
578	молодых людей	4	1
579	к отказу	1	1
580	из себя	1	1
581	бы в	2	1
582	тем более	1	1
583	чтобы его	1	1
584	иначе обстоит	1	1
585	будто бы	1	1
586	находим в	1	1
587	же в	4	1
588	чтобы обеспечить	1	1
589	похожи на	3	1
590	от ее	2	1
591	городов и	1	1
592	в свою	1	1
593	чтобы убедить	1	1
594	между ними	1	1
595	к женщине	1	1
596	в государственных	1	1
597	они были	1	1
598	ведь он	1	1
599	на этот	4	1
600	ii у	1	1
601	следующим образом	1	1
602	по сообщению	1	1
603	речь шла	1	1
604	частности в	2	1
605	пути к	2	1
606	дать более	1	1
607	вырезал язык	1	1
608	том числе	3	1
