N	4gram	Tiupa_Hudo_2	Narrotol
60	что человек есть творец	1	1
61	жизни других эту тайну	1	1
62	старцева перестало беспокойно биться	1	1
63	на него приходится искать	1	1
64	не видит внутренним духовным	1	1
65	во сне свой пустой	1	1
66	то и в жизни	1	1
67	том счастье какого никогда	1	1
68	слита с радостью бытия	1	1
69	существованием вслед за этим	1	1
70	стоит читателю задать себе	1	1
71	дядечка и голубчик приведя	1	1
72	володя решил заговорить желая	1	1
73	всю свою жизнь находился	1	1
74	счастья и теперь я	1	1
75	актуальна в этом детском	1	1
76	с нею впервые будто	1	1
77	координату чеховского антииерархического мира	1	1
78	я ей неизменно хотелось	1	1
79	прочитано как символ бессмертия	1	1
80	на пороге его смерти	1	1
81	девочки неуместно произнесенную за	1	1
82	свете став женой пустовалова	1	1
83	ее подавленного я ей	1	1
84	будущего она не могла	1	1
85	выпуклые как у рака	1	1
86	во взгляде только по	1	1
87	ему становится внятной и	1	1
88	одинокого накопительства то и	1	1
89	голосом отвечал ну их	1	1
90	характерности ее индивидуальность непосредственно	1	1
91	сокровенную личность главного героя	1	1
92	какой бы это был	1	1
93	себе самом верю ли	1	1
94	и опять она думала	1	1
95	уже давно стерлось в	1	1
96	которая не в ладу	1	1
97	билось сердце сердцебиение оказывается	1	1
98	видит внутренним духовным личностным	1	1
99	да катя не понимают	1	1
100	прошедшим оставляет место для	1	1
101	в то что человек	1	1
102	в чужой дом назначаемый	1	1
103	самое важное и нужное	1	1
104	не наделен личной тайной	1	1
105	знающего личной тайны в	1	1
106	ритмическая тенденция ширящегося разрастающегося	1	1
107	его внутренней заданности характер	1	1
108	возникающий между катиным видением	1	1
109	в самом деле не	1	1
110	биться сердце когда же	1	1
111	она мельком бросила выходя	1	1
112	мира и таящимся в	1	1
113	весело светилось [...] в	1	1
114	в рассказе на подводе	1	1
115	дьяконицей чем матерью а	1	1
116	за пределы своего внешнего	1	1
117	по романам и о	1	1
118	безучастно на свой пустой	1	1
119	о своем личном прошлом	1	1
120	по необыкновенно добрым глазам	1	1
121	же люди что были	1	1
122	архиереях и пережил их	1	1
123	делах о здешних порядках	1	1
124	двор [...] а потом	1	1
125	дном возникает библейская аллюзия	1	1
126	покоем и личным счастьем	1	1
127	сисой олицетворяет ту безликую	1	1
128	речь марии тимофеевны никогда	1	1
129	а для личности в	1	1
130	будто он прямо родился	1	1
131	его сморщенное лицо и	1	1
132	внешнего инобытия не в	1	1
133	человеческой мысли о детях	1	1
134	не актуальна в этом	1	1
135	но чего не видит	1	1
136	знакомимся с нею впервые	1	1
137	зрелого чеховского творчества футлярный	1	1
138	ночь шла спать и	1	1
139	верили несогласованность между настоящим	1	1
140	большими только увидев его	1	1
141	без церемонии не обращая	1	1
142	персонаж рассказа который не	1	1
143	него приходится искать в	1	1
144	поэтическую любовь которая была	1	1
145	похоже было как будто	1	1
146	кати нос был вздернутый	1	1
147	не мигая глядела на	1	1
148	о делах о здешних	1	1
149	картину того на что	1	1
150	театрах этих что хорошего?	1	1
151	тимофеевны никогда не смеющийся	1	1
152	словно мы знакомимся с	1	1
153	героини не пробудившихся от	1	1
154	ценностную координату чеховского антииерархического	1	1
155	страдает и сам преосвященный	1	1
156	в кругу монастырского быта	1	1
157	может быть прочитано как	1	1
158	за рамки своей повествовательной	1	1
159	есть сосредоточенное нравственное усилие	1	1
160	больной в темной комнате	1	1
161	с тайной и люди	1	1
162	ощутить живую сокровенную личность	1	1
163	о том счастье какого	1	1
164	происходит смерть постижима лишь	1	1
165	особенный мир где в	1	1
166	смирно другую реплику девочки	1	1
167	персонажей зрелого чеховского творчества	1	1
168	катя напоминает мальчика павлушу	1	1
169	и среди мыслей и	1	1
170	лишена ролевой характерности ее	1	1
171	начинала рассказывать говорила и	1	1
172	тимофеевна забывает что перед	1	1
173	томящая его любовь ему	1	1
174	такая же пустота как	1	1
175	как-то реализовать внутренний потенциал	1	1
176	рассказа приобретает характер интерсубъективной	1	1
177	было видно что у	1	1
178	самым личная память читателя	1	1
179	на что учительница смотрит	1	1
180	глядела на него весело	1	1
181	это был тяжелый вздорный	1	1
182	иссякла и уже начиналась	1	1
183	васильевны к тому характеру	1	1
184	постольку поскольку их связывает	1	1
185	которое могло бы как-то	1	1
186	другую реплику девочки неуместно	1	1
187	чего не видит внутренним	1	1
188	тому же в аспекте	1	1
189	поскольку их связывает внешнеролевой	1	1
190	ндравится сисой олицетворяет ту	1	1
191	принимает участия в общем	1	1
192	на него с изумлением	1	1
193	о красивых глазах о	1	1
194	мальчика павлушу которого в	1	1
195	когда же екатерина ивановна	1	1
196	недели богослужения рядом деталей	1	1
197	тотчас после заученного обращения	1	1
198	своих учениках об экзамене	1	1
199	утра выехали из города	1	1
200	же екатерина ивановна возвращается	1	1
201	в жизни других эту	1	1
202	между тем ей хотелось	1	1
203	и видела во сне	1	1
204	реальности межличностного контакта в	1	1
205	содержит полноударных слов вторая	1	1
206	строю мыслей героини не	1	1
207	несогласованность между настоящим временем	1	1
208	это была мать глаза	1	1
209	только сам умирающий преосвященный	1	1
210	интерсубъективной духовной реальности межличностного	1	1
211	чему способствует помимо нагнетания	1	1
212	силу повествования первая фраза	1	1
213	выговорить ни слова мать	1	1
214	в непосредственности ее я	1	1
215	речи повествователя может быть	1	1
216	перестало беспокойно биться сердце	1	1
217	новая нервная сознательная жизнь	1	1
218	был вздернутый глаза хитрые	1	1
219	подлецы подумал никитин и	1	1
220	может выговорить ни слова	1	1
221	легко но по разным	1	1
222	в относительно раннем рассказе	1	1
223	радостью бытия именно на	1	1
224	память читателя оказывается противопоставленной	1	1
225	наступала ночь шла спать	1	1
226	ней в других на	1	1
227	межличностного контакта в то	1	1
228	чашку с уксусом для	1	1
229	единственной кто видит в	1	1
230	говорит в театрах этих	1	1
231	держат себя вольно в	1	1
232	тайна личного бытия на	1	1
233	жизнь которая не в	1	1
234	видела во сне свой	1	1
235	несмотря на свой тихий	1	1
236	смерть никогда не актуальна	1	1
237	характеристике персонажей произведения у	1	1
238	же будут каждый год	1	1
239	не в ладу с	1	1
240	теперь я беру именно	1	1
241	как бы желая разгадать	1	1
242	личного бытия на кладбище	1	1
243	радостью но героиня не	1	1
244	об училищном совете а	1	1
245	не думал он об	1	1
246	другая странность состоит в	1	1
247	его матери мария наконец	1	1
248	старуха которая живет теперь	1	1
249	футлярный характер беликова не	1	1
250	безликостью вполне отвечает строю	1	1
251	перед нами одно из	1	1
252	и катю непонимание смерти	1	1
253	тайной и люди без	1	1
254	напоминает мальчика павлушу которого	1	1
255	вздернутый глаза хитрые личность	1	1
256	преосвященный да катя не	1	1
257	ними ему легко но	1	1
258	необыкновенно добрым глазам робкому	1	1
259	бы вместил в себя	1	1
260	разговоре с ним девочка	1	1
261	вместил в себя ту	1	1
262	художественной сверхзадачи чехова которая	1	1
263	и ей не все	1	1
264	после заученного обращения ваше	1	1
265	доля великой нравственной истины	1	1
266	повторяет рассмеявшись так брат	1	1
267	в себе но и	1	1
268	лицо и все его	1	1
269	постригли похоже было как	1	1
270	первый раз в жизни	1	1
271	ли я лично в	1	1
272	заученного обращения ваше преосвященство	1	1
273	высокая колокольня вся залитая	1	1
274	тем самым личная память	1	1
275	движение которое могло бы	1	1
276	присутствует доля великой нравственной	1	1
277	полноударных слов вторая третья	1	1
278	ей хотелось думать о	1	1
279	читателя чему способствует помимо	1	1
280	без тайны так и	1	1
281	не случайно в ответ	1	1
282	свою жизнь находился при	1	1
283	любила своего папашу который	1	1
284	бы желая разгадать что	1	1
285	среди мыслей и в	1	1
286	в театрах этих что	1	1
287	внутренним духовным личностным зрением	1	1
288	он первый раз в	1	1
289	к той или иной	1	1
290	было понять [...] любит	1	1
291	сознательная жизнь которая не	1	1
292	ну их где уж	1	1
293	замигал глазами и опять	1	1
294	будущем ждал архиерейский сан	1	1
295	и читатель вместе со	1	1
296	доносившиеся из сада тиволи	1	1
297	чайную чашку с уксусом	1	1
298	только в магнитном поле	1	1
299	в душе преосвященного петра	1	1
300	архиерей долго не может	1	1
301	вместе со всеми уже	1	1
302	в памяти время когда	1	1
303	личностному сближению девочка же	1	1
304	в театре самое замечательное	1	1
305	сморщиваясь и лишь глаза	1	1
306	детей которые глядят на	1	1
307	самом верю ли я	1	1
308	порывает с действительной жизнью	1	1
309	роль в характеристике персонажей	1	1
310	но по разным причинам	1	1
311	сердце у нее была	1	1
312	и пережил их одиннадцать	1	1
313	на свой тихий скромный	1	1
314	на свете став женой	1	1
315	могиле чувствуется присутствие тайны	1	1
316	потом когда наступала ночь	1	1
317	этим рассказчик разворачивает картину	1	1
318	после себя пепел одинокого	1	1
319	глядела она безучастно на	1	1
320	догадаться что это была	1	1
321	детским началом позволяет ощутить	1	1
322	рассказчик разворачивает картину того	1	1
323	и таящимся в душе	1	1
324	и все что можно	1	1
325	столь важный для подтекстовой	1	1
326	его любовь ему становится	1	1
327	ответ на веселую речь	1	1
328	ширящегося разрастающегося набирающего силу	1	1
329	счастье какого никогда не	1	1
330	и откуда они все	1	1
331	голубчик приведя в такое	1	1
332	видением мира и таящимся	1	1
333	марьи васильевны к тому	1	1
334	ему легко но по	1	1
335	ее я смерть никогда	1	1
336	столом архиерей и сам	1	1
337	кукине видевшая в театре	1	1
338	быть прочитано как символ	1	1
339	катя не мигая глядела	1	1
340	случайно в ответ на	1	1
341	внешнеролевой контакт поговорить с	1	1
342	новые какие-то особенные мысли	1	1
343	оставляя после себя пепел	1	1
344	с радостью бытия именно	1	1
345	и дело не только	1	1
346	отвечал ну их где	1	1
347	кладбище он первый раз	1	1
348	говорила и ей не	1	1
349	непонимание смерти только сам	1	1
350	с ним было легко	1	1
351	тайны в себе но	1	1
352	озабоченному взгляду который она	1	1
353	мы знакомимся с нею	1	1
354	которые глядят на него	1	1
355	жизнь есть сосредоточенное нравственное	1	1
356	не обращая внимания на	1	1
357	где в каждой могиле	1	1
358	сближению девочка же пока	1	1
359	других на противоположном безумие	1	1
360	непосредственностью катя напоминает мальчика	1	1
361	ей неизменно хотелось одного	1	1
362	другого будущего она не	1	1
363	о здешних порядках тогда	1	1
364	губой замигал глазами и	1	1
365	предоставленной самой себе не	1	1
366	возникает библейская аллюзия согласно	1	1
367	темной комнате в кресле	1	1
368	разрастающегося набирающего силу повествования	1	1
369	люди что были тогда	1	1
370	настолько что порывает с	1	1
371	и потому-то с ним	1	1
372	адекватные его внутренней заданности	1	1
373	сне свой пустой двор	1	1
374	о своих учениках об	1	1
375	временем и прошедшим оставляет	1	1
376	соборной человеческой мысли о	1	1
377	он мечтал каждый вечер	1	1
378	из сада тиволи казались	1	1
379	и лишь глаза становятся	1	1
380	начинается так у старцева	1	1
381	беликова не только не	1	1
382	самой себе не отыскивается	1	1
383	мечтал каждый вечер ложась	1	1
384	глазам робкому озабоченному взгляду	1	1
385	этом детском непонимании присутствует	1	1
386	рассказывать говорила и ей	1	1
387	не ндравится сисой олицетворяет	1	1
388	как у рака у	1	1
389	между уйти бы и	1	1
390	только увидев его сморщенное	1	1
391	ей не все верили	1	1
392	непонятно почему он монах	1	1
393	увлекает за собой и	1	1
394	в этих и иных	1	1
395	человека держат себя вольно	1	1
396	что порывает с действительной	1	1
397	нравственной истины о неуничтожимости	1	1
398	истины о неуничтожимости личности	1	1
399	способствует помимо нагнетания эпитетов	1	1
400	напряжение между уйти бы	1	1
401	ее прошлое ее настоящее	1	1
402	позднее охотно повторяет рассмеявшись	1	1
403	колокольня вся залитая светом	1	1
404	тайны когда же огонек	1	1
405	изумлением и страхом тычет	1	1
406	которым можно было бы	1	1
407	деталей именем его матери	1	1
408	свободен теперь как птица	1	1
409	герою архиерею с сисоем	1	1
410	я верю в то	1	1
411	употребления настоящего времени в	1	1
412	восьмилетняя катя и семидесятилетний	1	1
413	об этом и уже	1	1
414	быта от которого сисой	1	1
415	понимают что с ним	1	1
416	дело не только в	2	1
417	непонимании присутствует доля великой	1	1
418	пытается выстроить в своем	1	1
419	в рыжих волосах кати	1	1
420	верю в то что	1	1
421	вот и все что	1	1
422	на противоположном безумие коврина	1	1
423	фразой тут было ее	1	1
424	больше дьяконицей чем матерью	2	1
425	порядках тогда как в	1	1
426	то время как личностная	1	1
427	специально оговаривается словно мы	1	1
428	личность духовно прорывается за	1	1
429	у каких-то людей есть	1	1
430	жесте а во взгляде	1	1
431	и ответ на него	1	1
432	завершающего разговор о герое	1	1
433	человек в разговоре с	1	1
434	два человека держат себя	1	1
435	лицо и большие глаза	1	1
436	тычет во все двери	1	1
437	учениках об экзамене о	1	1
438	опять она думала о	1	1
439	было непонятно почему он	1	1
440	на нее обращен столь	1	1
441	информативной безликостью вполне отвечает	1	1
442	полная любви ласк веселья	1	1
443	пора к страстям господним	1	1
444	понятно в ее жизни	1	1
445	когда наступала ночь шла	1	1
446	умирающий преосвященный да катя	1	1
447	личная память читателя оказывается	1	1
448	приносит преосвященному чайную чашку	1	1
449	своего внешнего инобытия не	1	1
450	ним девочка тотчас после	1	1
451	самостоятельного отношения к себе	1	1
452	для натирания типично чеховская	1	1
453	не могло быть тайн	1	1
454	лишь глаза становятся большими	1	1
455	патетический уход слова рассказчика	1	1
456	каждый вечер ложась спать	1	1
457	героя живущего как раз	1	1
458	можно сказать про него	1	1
459	рядом деталей именем его	1	1
460	неуместностью в кругу монастырского	1	1
461	огонек личной тайны в	1	1
462	глядела на своего дядю	1	1
463	тимофеевна чувствовала себя больше	1	1
464	из комнаты можно было	1	1
465	в половине десятого утра	1	1
466	тайны так и н	1	1
467	уже начиналась новая нервная	1	1
468	представляет собой один из	1	1
469	любит ли он кого-нибудь	1	1
470	задергал нижней губой замигал	1	1
471	это все те же	1	1
472	себе и к миру	1	1
473	и читателя чему способствует	1	1
474	ролевой характерности ее индивидуальность	1	1
475	мыслей и в сердце	1	1
476	в сердце у нее	1	1
477	заговорить желая улыбнуться он	1	1
478	которого архиерей долго не	1	1
479	личности марьи васильевны к	1	1
480	если бы она влюбилась	1	1
481	светилось [...] в рыжих	1	1
482	желая разгадать что это	1	1
483	с сисоем легко постольку	1	1
484	важный для подтекстовой символики	1	1
485	своей непосредственностью катя напоминает	1	1
486	ее положении какой бы	1	1
487	как будто он прямо	1	1
488	слушая его трудно было	1	1
489	бы как-то реализовать внутренний	1	1
490	подумал никитин и откуда	1	1
491	у рака у кати	1	1
492	ознаменовано фразой началось сердцебиение	1	1
493	все что можно сказать	1	1
494	рассказываемой жизни и субъективно-личностной	1	1
495	становятся большими только увидев	1	1
496	драматическое напряжение между уйти	1	1
497	каждой могиле чувствуется присутствие	1	1
498	и треск ракет доносившиеся	1	1
499	тенденция ширящегося разрастающегося набирающего	1	1
500	уж пронюхали подлецы подумал	1	1
501	самому было непонятно почему	1	1
502	глазах о любви о	1	1
503	мучает героя живущего как	1	1
504	никогда не актуальна в	1	1
505	и о которой он	1	1
506	комнаты можно было догадаться	1	1
507	видит в нем своего	1	1
508	потенциал ее подавленного я	1	1
509	с ним девочка тотчас	1	1
510	кто видит в герое	1	1
511	страстям господним обращенной к	1	1
512	беспокойно биться сердце когда	1	1
513	неодетых женщин и детей	1	1
514	взгляде только по необыкновенно	1	1
515	мысли о детях о	1	1
516	внутренний потенциал ее подавленного	1	1
517	нем своего страждущего сына	1	1
518	об экзамене о стороже	1	1
519	что перед нею архиерей	1	1
520	было догадаться что это	1	1
521	время смотрело весеннее солнышко	1	1
522	рамки своей повествовательной функции	1	1
523	слове и жесте а	1	1
524	теплая изящная полная любви	1	1
525	силу конформизма которая мучает	1	1
526	тем ей хотелось думать	1	1
527	она думала о своих	1	1
528	архиерей и видит в	1	1
529	читателя оказывается противопоставленной забвению	1	1
530	препятствует личностному сближению девочка	1	1
531	катю непонимание смерти только	1	1
532	для подтекстовой символики рассказа	1	1
533	марии тимофеевны никогда не	1	1
534	не вовлекается в это	1	1
535	личностности чеховского человека есть	1	1
536	она любила своего папашу	1	1
537	смотрело весеннее солнышко и	1	1
538	олицетворяет ту безликую силу	1	1
539	здешних порядках тогда как	1	1
540	тревожно билось сердце сердцебиение	1	1
541	обеда в окна со	1	1
542	двора все время смотрело	1	1
543	темные улицы одна за	1	1
544	н сухих формулирует главную	1	1
545	нижней губой замигал глазами	1	1
546	весеннее солнышко и весело	1	1
547	павлушу которого в будущем	1	1
548	контакт поговорить с ним	1	1
549	у читателя самостоятельного отношения	1	1
550	к ней в других	1	1
551	веселье радость в этих	1	1
552	входит без церемонии не	1	1
553	иных моментах рассказа приобретает	1	1
554	вслед за этим рассказчик	1	1
555	глагольных времен старуха которая	1	1
556	николаша говоришь мертвецов режет?	1	1
557	глаза марии тимофеевна забывает	1	1
558	умирающего неподвижного героя словно	1	1
559	произнесенную за столом архиерей	1	1
560	этом и уже давно	1	1
561	пепел одинокого накопительства то	1	1
562	провинциальной учительницы который она	1	1
563	казалось что это все	1	1
564	стерлось в памяти время	1	1
565	в любви начинается так	1	1
566	характер интерсубъективной духовной реальности	1	1
567	жизни видит особенный мир	1	1
568	жизнь находился при архиереях	1	1
569	вопроса а как же	1	1
570	овнешненность исчерпанность персонажа инерцией	1	1
571	его дядечка и голубчик	1	1
572	можно было догадаться что	1	1
573	контакта исключает не случайно	1	1
574	возможность такого контакта исключает	1	1
575	что это была мать	1	1
576	себе но и нетерпимого	1	1
577	на своего дядю преосвященного	1	1
578	повествование изначально пронизано скрытым	1	1
579	в ладу с покоем	1	1
580	ним происходит смерть постижима	1	1
581	нею впервые будто и	1	1
582	своей информативной безликостью вполне	1	1
583	как же обстоит дело	1	1
584	люди без тайны так	1	1
585	памятью о своем личном	1	1
586	данностью рассказываемой жизни и	1	1
587	торгам он входит без	1	1
588	позволяет ощутить живую сокровенную	1	1
589	нее обращен столь важный	1	1
590	те же будут каждый	1	1
591	приобретает характер интерсубъективной духовной	1	1
592	читателю задать себе подобный	1	1
593	обращенной к страдающему и	1	1
594	чеховского человека есть мера	1	1
595	филолог но служит в	1	1
596	прошлое ее настоящее и	1	1
597	есть мера напряжения между	1	1
598	фрагменте о марии тимофеевне	1	1
599	которая мучает героя живущего	1	1
600	они все те же	1	1
601	за этим рассказчик разворачивает	1	1
602	такою радостью но героиня	1	1
603	учительницы который она собой	1	1
604	объяснения в любви начинается	1	1
605	он прямо родился монахом	1	1
606	во время обеда в	1	1
607	нами одно из тончайших	1	1
608	о герое прежде чем	1	1
609	просто человека мария тимофеевна	1	1
610	девочка же пока еще	1	1
611	их где уж куда	1	1
612	с покоем и личным	1	1
613	в окна со двора	1	1
614	богослужения рядом деталей именем	1	1
615	те же люди что	1	1
616	и весело светилось [...]	1	1
617	ваше преосвященство называет его	1	1
618	ту безликую силу конформизма	1	1
619	и теперь я беру	1	1
620	ним было легко хотя	1	1
621	личности в непосредственности ее	1	1
622	в разговоре с ним	1	1
623	хотелось думать о красивых	1	1
624	после неудачного объяснения в	1	1
625	в глазах лицо и	1	1
626	на кладбище он первый	1	1
627	непосредственности ее я смерть	1	1
628	в других на противоположном	1	1
629	что у нее тревожно	1	1
630	символики рассказа свет во	1	1
631	нее была такая же	1	1
632	который не принимает участия	1	1
633	любви ласк веселья раздолья	1	1
634	личную тайну настолько что	1	1
635	бродят новые какие-то особенные	1	1
636	инобытия не в слове	1	1
637	которого в будущем ждал	1	1
638	этих и иных моментах	1	1
639	глаза становятся большими только	1	1
640	взгляду который она мельком	1	1
641	душ и потому-то с	1	1
642	видевшая в театре самое	1	1
643	ним о делах о	1	1
644	он монах да и	1	1
645	сисоя они сердитые выпуклые	1	1
646	в ответ сиди смирно	1	1
647	поэтому катя оказывается единственной	1	1
648	но и нетерпимого к	1	1
649	полная овнешненность исчерпанность персонажа	1	1
650	все его тело уменьшаются	1	1
651	неподвижного героя словно концентрируется	1	1
652	с доброй радостной улыбкой	1	1
653	не только не знающего	1	1
654	чье уединенное сознание углубляется	1	1
655	став женой пустовалова говорит	1	1
656	и уважать в чужой	1	1
657	себя ту чистую поэтическую	1	1
658	было как будто он	1	1
659	матерью а катя не	1	1
660	еще лишена ролевой характерности	1	1
661	уйти бы и доехать	1	1
662	знакома ему по романам	1	1
663	есть жизнь чистая благородная	1	1
664	себя больше дьяконицей чем	2	1
665	экзамене о стороже об	1	1
666	режет? смех веселье радость	1	1
667	думать о красивых глазах	1	1
668	весьма посредственной провинциальной учительницы	1	1
669	десятого утра выехали из	1	1
670	безликую силу конформизма которая	1	1
671	кричит в ответ сиди	1	1
672	теперь сидел больной в	1	1
673	случай употребления настоящего времени	1	1
674	о любви о том	1	1
675	что они все те	1	1
676	долго не может выговорить	1	1
677	беру именно то что	1	1
678	связывает внешнеролевой контакт поговорить	1	1
679	великой нравственной истины о	1	1
680	в речи повествователя может	1	1
681	откуда они все знают?	1	1
682	становится внятной и чужая	1	1
683	закончить рассказ вот и	1	1
684	он кого-нибудь или что-нибудь	1	1
685	настоящего времени в речи	1	1
686	только на пороге его	1	1
687	так у старцева перестало	1	1
688	чувствуется присутствие тайны когда	1	1
689	глазами и опять потянул	1	1
690	бросила выходя из комнаты	1	1
691	находился при архиереях и	1	1
692	неизменно хотелось одного поскорее	1	1
693	он задергал нижней губой	1	1
694	неудачного объяснения в любви	1	1
695	самое замечательное самое важное	1	1
696	о стороже об училищном	1	1
697	чем матерью а катя	1	1
698	ответ на него приходится	1	1
699	непосредственно личностна поэтому катя	1	1
700	и внешнюю стороны существования	1	1
701	была такая же пустота	1	1
702	и голубчик приведя в	1	1
703	есть творец своего счастья	1	1
704	чеховского творчества футлярный характер	1	1
705	который бы вместил в	1	1
706	но служит в банке	1	1
707	несомненно это был тяжелый	1	1
708	разным причинам сисой всю	1	1
709	ракет доносившиеся из сада	1	1
710	рассказа который не принимает	1	1
711	[...] любит ли он	1	1
712	рассказчика за рамки своей	1	1
713	и иных моментах рассказа	1	1
714	вполне отвечает строю мыслей	1	1
715	разума а для личности	1	1
716	творчества футлярный характер беликова	1	1
717	опять потянул руку к	1	1
718	повествователя может быть прочитано	1	1
719	сходилась начинала рассказывать говорила	1	1
720	учительница смотрит но чего	1	1
721	уж куда там глубоко	1	1
722	своего папашу который теперь	1	1
723	приведя в такое волнение	1	1
724	бы это был ужас	1	1
725	характер беликова не только	1	1
726	читатель вместе со всеми	1	1
727	мигая глядела на своего	1	1
728	никитин и откуда они	1	1
729	тогда в детстве и	1	1
730	то что человек есть	1	1
731	катя не понимают что	1	1
732	мария тимофеевна чувствовала себя	1	1
733	окна со двора все	1	1
734	было легко хотя несомненно	1	1
735	за столом архиерей и	1	1
736	его постригли похоже было	1	1
737	натирания типично чеховская бытовая	1	1
738	следов прежнего якобы настоящего	1	1
739	радость в этих и	1	1
740	повествователя завершающего разговор о	1	1
741	брат николаша говоришь мертвецов	1	1
742	нужное на свете став	1	1
743	мать же осмелится назвать	1	1
744	разворачивает картину того на	1	1
745	что это все те	1	1
746	в своем воображении внешность	1	1
747	такое волнение от которого	1	1
748	все не ндравится сисой	1	1
749	оговаривается словно мы знакомимся	1	1
750	и н сухих формулирует	1	1
751	время как личностная опустошенность	1	1
752	произведения у сисоя они	1	1
753	сердитые выпуклые как у	1	1
754	уже не вызывало никаких	1	1
755	и в жизни других	1	1
756	любовь которая была знакома	1	1
757	с такою радостью но	1	1
758	двойным дном возникает библейская	1	1
759	видит особенный мир где	1	1
760	с ним о делах	1	1
761	она не могла представить	1	1
762	к торгам он входит	1	1
763	выехали из города своей	1	1
764	внутреннюю и внешнюю стороны	1	1
765	была знакома ему по	1	1
766	тут было ее прошлое	1	1
767	шла спать и видела	1	1
768	были тогда в детстве	1	1
769	стороже об училищном совете	1	1
770	театре самое замечательное самое	1	1
771	по образованию филолог но	1	1
772	у нее тревожно билось	1	1
773	ни слова мать же	1	1
774	могло бы как-то реализовать	1	1
775	вызывало никаких мыслей в	1	1
776	якобы настоящего глубокого чувства	1	1
777	монах да и не	1	1
778	кресле и тяжело дышал	1	1
779	преосвященному чайную чашку с	1	1
780	именно то что я	1	1
781	читателя в самую суть	1	1
782	углубляется в личную тайну	1	1
783	в себя ту чистую	1	1
784	человек есть творец своего	1	1
785	девочка тотчас после заученного	1	1
786	называет его дядечка и	1	1
787	сидел больной в темной	1	1
788	странность состоит в явной	1	1
789	персонажей произведения у сисоя	1	1
790	угрюмо недовольным голосом отвечал	1	1
791	той от которой страдает	1	1
792	угасает оставляя после себя	1	1
793	и уже давно стерлось	1	1
794	чужой дом назначаемый к	1	1
795	живущего как раз памятью	1	1
796	это был ужас если	1	1
797	треск ракет доносившиеся из	1	1
798	выходила сходилась начинала рассказывать	1	1
799	душе преосвященного петра детским	1	1
800	чистая благородная теплая изящная	1	1
801	такого контакта исключает не	1	1
802	катя оказывается единственной кто	1	1
803	вольно в его присутствии	1	1
804	понять [...] любит ли	1	1
805	именем его матери мария	1	1
806	сухих формулирует главную ценностную	1	1
807	в ответ на веселую	1	1
808	церемонии не обращая внимания	1	1
809	или что-нибудь верует ли	1	1
810	личностная опустошенность отвердевшего характера	1	1
811	себя вольно в его	1	1
812	хитрые личность умирающего неподвижного	1	1
813	павла-петра только эти два	1	1
814	к страдающему и уже	1	1
815	во все двери палкой	1	1
816	пробуждении у читателя самостоятельного	1	1
817	в личную тайну настолько	1	1
818	музыки и треск ракет	1	1
819	нее тревожно билось сердце	1	1
820	глаза хитрые личность умирающего	1	1
821	который она собой являет	1	1
822	начиналась новая нервная сознательная	1	1
823	помимо нагнетания эпитетов венчающий	1	1
824	и прошедшим оставляет место	1	1
825	потянул руку к виску	1	1
826	ему по романам и	1	1
827	конформизма которая мучает героя	1	1
828	преосвященного петра детским началом	1	1
829	же осмелится назвать сына	1	1
830	концентрируется в глазах лицо	1	1
831	эти два человека держат	1	1
832	думала о своих учениках	1	1
833	что это за человек	1	1
834	свой тихий скромный нрав	1	1
835	личностна поэтому катя оказывается	1	1
836	любви о том счастье	1	1
