N	2gram	Bakhtin_fo_2	FransuaR
501	и у	5	1
502	примеров достаточно	1	1
503	всего романа	2	1
504	они разъединены	1	1
505	их характер	1	1
506	и вопросы	1	1
507	из этих	4	1
508	трезвый и	1	1
509	прямой и	1	1
510	им в	1	1
511	как он	2	1
512	вообще не	1	1
513	для нового	2	1
514	разъединены и	1	1
515	в огороде	1	1
516	ключ к	1	1
517	они в	1	1
518	мира на	1	1
519	понятий и	1	1
520	человеческого тела	12	1
521	ни была	2	1
522	и вот	2	1
523	большая глотка	1	1
524	характерное для	2	1
525	из него	1	1
526	место его	1	1
527	монастырском винограднике	1	1
528	в главах	1	1
529	еда питье	1	1
530	ни был	1	1
531	в основу	1	1
532	из событий	1	1
533	с ветчиной	1	1
534	с формами	2	1
535	для всей	1	1
536	tu as	1	1
537	связанные с	5	1
538	в моче	2	1
539	связанных с	3	1
540	те же	6	1
541	этого будущего	1	1
542	глубокий и	1	1
543	на этой	1	1
544	лишь в	2	1
545	это было	1	1
546	дома и	1	1
547	домашнего обихода	1	1
548	в преисподней	1	1
549	подразумевая глотку	1	1
550	мы встретим	1	1
551	в новое	1	1
552	в беседе	1	1
553	участие в	1	1
554	и смерти	1	1
555	этому первому	1	1
556	о которых	1	1
557	широко пользуется	1	1
558	будет вам	1	1
559	новый мир	1	1
560	типичен для	1	1
561	и назвали	1	1
562	со своими	2	1
563	новые формы	1	1
564	с гротескным	1	1
565	чем в	1	1
566	такою же	1	1
567	в ширину	1	1
568	в тоне	1	1
569	хотя здесь	1	1
570	автора и	2	1
571	она была	1	1
572	в один	1	1
573	понятия и	1	1
574	народа и	1	1
575	смысл и	1	1
576	непохожесть на	1	1
577	и третья	1	1
578	образ обжорства	1	1
579	лежат в	1	1
580	именно и	1	1
581	в средневековых	1	1
582	что всякий	1	1
583	из фольклорных	1	1
584	место в	4	1
585	грангузье и	1	1
586	в отличие	1	1
587	и временных	1	1
588	своему существу	1	1
589	точку зрения	1	1
590	исчезает и	1	1
591	которые в	1	1
592	такую же	1	1
593	от смеха	5	1
594	войти в	1	1
595	уже сказали	3	1
596	общего и	1	1
597	том же	4	1
598	времени а	1	1
599	этот мир	2	1
600	представлены все	1	1
601	grand tu	1	1
602	тому что	1	1
603	к папе	1	1
604	и своими	1	1
605	глотку по	1	1
606	касаемся здесь	1	1
607	ясностью и	1	1
608	ее так	1	1
609	и новых	1	1
610	иной раз	1	1
611	и смех	3	1
612	самого начала	1	1
613	в разрезе	5	1
614	эти формы	2	1
615	не имеет	1	1
616	правда в	1	1
617	здесь на	1	1
618	и притом	1	1
619	и сама	1	1
620	врач и	1	1
621	не по	1	1
622	наблюдаем и	2	1
623	в стадии	1	1
624	специфическое и	1	1
625	следовательно и	3	1
626	и оттенки	1	1
627	огороде бузина	1	1
628	и всегда	2	1
629	преимущественно в	1	1
630	в самой	2	1
631	слова как	1	1
632	и весь	2	1
633	рассуждение об	1	1
634	и речевой	1	1
635	в другую	1	1
636	он хочет	1	1
637	этих эпизодах	1	1
638	за исключением	1	1
639	и является	1	1
640	не похож	2	1
641	рабле строит	1	1
642	этом отношении	2	1
643	тела и	5	1
644	в глубину	1	1
645	с другом	4	1
646	в стиле	1	1
647	в образах	1	1
648	и освещается	1	1
649	не могут	1	1
650	веселая смерть	3	1
651	могут быть	2	1
652	героев и	4	1
653	же самое	3	1
654	с полной	1	1
655	для такого	1	1
656	к тому	3	1
657	при описании	2	1
658	его с	1	1
659	но одновременно	1	1
660	как для	1	1
661	они становятся	1	1
662	в наши	1	1
663	в полной	1	1
664	имеет место	3	1
665	если же	1	1
666	и он	4	1
667	где он	1	1
668	нет нет	1	1
669	образов рабле	1	1
670	исторического времени	3	1
671	и это	2	1
672	они стали	1	1
673	а затем	3	1
674	в виду	3	1
675	значительной мере	1	1
676	но при	1	1
677	здесь не	2	1
678	нами выше	1	1
679	сочетается с	1	1
680	вино и	2	1
681	рабле дает	2	1
682	смерти в	11	1
683	в себя	2	1
684	но мы	1	1
685	с самого	1	1
686	он принял	1	1
687	ряду с	1	1
688	так в	1	1
689	происходят в	1	1
690	и характер	1	1
691	на свой	1	1
692	смысле но	1	1
693	яркий пример	1	1
694	на родине	1	1
695	особенно в	2	1
696	которые он	1	1
697	идти вперед	1	1
698	еще в	1	1
699	по сравнению	1	1
700	мы в	1	1
701	его перспективы	1	1
702	существенно новое	1	1
703	громадное значение	5	1
704	приближают его	1	1
705	или иной	2	1
706	строго говоря	2	1
707	автора к	1	1
708	в отдельных	1	1
709	но к	1	1
710	и та	2	1
711	все вещи	1	1
712	и что	1	1
713	была найдена	1	1
714	др и	1	1
715	влияние на	2	1
716	утверждает что	2	1
717	дается изображение	1	1
718	каждый образ	1	1
719	as сказал	1	1
720	там же	1	1
721	и своей	1	1
722	третья книга	1	1
723	на всех	1	1
724	на протяжении	3	1
725	жизни за	1	1
726	к последнему	1	1
727	по типу	1	1
728	необходимый момент	2	1
729	гл i	1	1
730	киеве дядька	1	1
731	борьба с	3	1
732	при изображении	3	1
733	у другого	1	1
734	есть с	1	1
735	другого в	1	1
736	еще вернемся	3	1
737	непосредственно в	1	1
738	этом ряду	2	1
739	все в	2	1
740	даже для	1	1
741	исторического развития	1	1
742	века и	2	1
743	точнее к	1	1
744	привели выше	1	1
745	которой в	1	1
746	вообще в	1	1
747	четвертая книга	1	1
748	к третьей	2	1
749	на острове	4	1
750	гл xiv	1	1
751	и всего	1	1
752	наконец и	2	1
753	быть и	2	1
754	в формах	1	1
755	этого ряда	6	1
756	в новой	1	1
757	том как	3	1
758	и одновременно	1	1
759	всякого рода	1	1
760	образов и	1	1
761	романа и	1	1
762	тот же	3	1
763	важное значение	1	1
764	речь о	1	1
765	себя же	1	1
766	дело с	1	1
767	вперед и	1	1
768	другой пример	3	1
769	что даже	1	1
770	со страшным	1	1
771	должен был	1	1
772	и так	2	1
773	до нас	1	1
774	появляется на	1	1
775	у тебя	1	1
776	во времени	3	1
777	мира как	1	1
778	бы ни	1	1
779	и тем	1	1
780	времени как	1	1
781	близки к	1	1
782	со всеми	2	1
783	где они	1	1
784	ее названия	1	1
785	с нею	1	1
786	как нечто	1	1
787	гл ii	2	1
788	и они	3	1
789	же от	1	1
790	громадном значении	1	1
791	него и	2	1
792	же у	1	1
793	книги рабле	3	1
794	право говорить	1	1
795	отцом ребенка	1	1
796	и скрытый	1	1
797	он весь	1	1
798	сказанному отцом	1	1
799	представлений о	2	1
800	в пространстве	5	1
801	в прошлом	3	1
802	в землю	1	1
803	был так	1	1
804	первому слову	1	1
805	слову сказанному	1	1
806	мы можем	1	1
807	как его	2	1
808	только с	1	1
809	каждый из	2	1
810	аналогичные образы	1	1
811	например при	1	1
812	но затем	1	1
813	отличие от	1	1
814	чтобы не	1	1
815	становится более	1	1
816	тем что	3	1
817	бузина а	1	1
818	которой нет	1	1
819	и вместе	1	1
820	и целый	1	1
821	мир на	1	1
822	протяжении всего	2	1
823	главах о	1	1
824	того в	1	1
825	гаргантюа родился	2	1
826	того что	3	1
827	рабле называет	2	1
828	со всем	1	1
829	без всякой	1	1
830	выходит за	1	1
831	имеет и	1	1
832	значение которое	1	1
833	говорить и	1	1
834	именно в	2	1
835	после смерти	1	1
836	и прежде	3	1
837	и телесной	1	1
838	характерно для	1	1
839	и образов	2	1
840	такое же	1	1
841	так вот	1	1
842	всего мира	1	1
843	больше и	2	1
844	нет конечно	1	1
845	романе он	1	1
846	появляются и	1	1
847	на этот	1	1
848	которых мы	1	1
849	как черт	1	1
850	много в	2	1
851	и непосредственно	1	1
852	героев рабле	1	1
853	не быть	2	1
854	занимает в	1	1
855	не похожа	1	1
856	именно на	1	1
857	для их	1	1
858	ребенка и	1	1
859	которой он	2	1
860	под влиянием	1	1
861	мира в	3	1
862	во франции	2	1
863	очень часто	2	1
864	имеет свои	1	1
865	и вообще	1	1
866	было в	1	1
867	все более	1	1
868	в предметном	1	1
869	им по	1	1
870	какая же	1	1
871	тем существеннее	1	1
872	иная чем	1	1
873	особенно часты	1	1
874	и особое	1	1
875	одновременно он	1	1
876	о различных	2	1
877	и иной	1	1
878	их к	1	1
879	мире рабле	2	1
880	почти без	1	1
881	сравнению с	1	1
882	имена главных	1	1
883	других формах	1	1
884	есть на	1	1
885	слов вещей	1	1
886	в тех	1	1
887	бытовой ряд	1	1
888	i гл	15	1
889	задача рабле	1	1
890	быть только	1	1
891	на различные	1	1
892	в тот	1	1
893	раньше и	2	1
894	в ряду	4	1
895	друг с	4	1
896	в очень	1	1
897	имел в	1	1
898	дело здесь	1	1
899	этого слова	1	1
900	с некоторым	1	1
901	дело идет	2	1
902	стремятся к	1	1
903	тебя здоровая	1	1
904	и действия	1	1
905	и тогда	1	1
906	к вопросу	3	1
907	с большой	2	1
908	в обычных	1	1
909	всего в	3	1
910	это уже	1	1
911	и бытовые	1	1
912	в почву	1	1
913	характер их	1	1
914	страшным криком	1	1
915	и от	2	1
916	в пределе	1	1
917	частности в	1	1
918	в монастырском	1	1
919	грангузье подразумевая	1	1
920	это как	1	1
921	романе и	3	1
922	членов и	1	1
923	греческого типа	1	1
924	широко и	1	1
925	такие слова	2	1
926	почти вовсе	2	1
927	и которое	1	1
928	еще более	4	1
929	и ни	1	1
930	тем более	3	1
931	поэтому все	1	1
932	находится в	2	1
933	ее в	3	1
934	же в	4	1
935	обстоит дело	1	1
936	смеяться как	1	1
937	вне своего	1	1
938	время как	1	1
939	эпизода мы	1	1
940	в системе	1	1
941	по поводу	1	1
942	в гл	2	1
943	свет и	2	1
944	только под	2	1
945	здоровая que	1	1
946	не знает	2	1
947	и только	2	1
948	на более	1	1
949	но этот	1	1
950	первой книги	1	1
951	одновременно и	1	1
952	его образе	1	1
953	типу в	1	1
954	гротескный и	1	1
955	в абстрактном	1	1
956	очень распространены	1	1
957	жизни и	8	1
958	как на	2	1
