N	2gram	Berdyaev_M_1	Problemy
126	героев достоевского	2	3
127	в этой	6	3
128	имеем в	1	3
129	как он	2	3
130	не к	4	3
131	на этом	3	3
132	они должны	1	3
133	в мире	10	3
134	было бы	10	3
135	и наказания	1	3
136	кажется что	1	3
137	достоевского но	3	3
138	но если	3	3
139	и их	3	3
140	в своей	15	3
141	в отличие	1	3
142	не как	4	3
143	но он	9	3
144	войти в	1	3
145	в отношении	1	3
146	она не	4	3
147	на два	1	3
148	по своей	2	3
149	у меня	1	3
150	не могут	5	3
151	и этим	1	3
152	с собой	3	3
153	чем у	4	3
154	если бы	2	3
155	и что	2	3
156	достоевского все	4	3
157	и во	2	3
158	и только	1	3
159	отличается от	2	3
160	между этими	1	3
161	себя в	3	3
162	ведь это	2	3
163	в конце	7	3
164	что и	4	3
165	тем что	4	3
166	и даже	1	3
167	себя и	3	3
168	жизнь в	1	3
169	так же	1	3
170	жизнь и	1	3
171	что же	1	3
172	и для	2	3
173	его творчества	2	3
174	бы в	2	3
175	еще более	1	3
176	но этот	1	3
177	смысле слова	4	2
178	ту же	1	2
179	отношения к	4	2
180	и через	1	2
181	или к	4	2
182	он ничего	1	2
183	а как	2	2
184	вопрос о	2	2
185	не была	3	2
186	себе что	1	2
187	он сам	6	2
188	уже нет	2	2
189	если в	1	2
190	нет и	5	2
191	показать в	1	2
192	в одной	1	2
193	с этим	3	2
194	когда он	3	2
195	целый ряд	1	2
196	и как	2	2
197	не было	18	2
198	его к	1	2
199	увидим что	4	2
200	от этого	2	2
201	мы чувствуем	1	2
202	не хочет	2	2
203	бы и	3	2
204	бы не	2	2
205	так в	1	2
206	творчество достоевского	13	2
207	отношение между	1	2
208	но ведь	1	2
209	в братьях	3	2
210	бы ни	1	2
211	в первых	1	2
212	должна быть	6	2
213	на том	3	2
214	и по	4	2
215	эпохи возрождения	1	2
216	об этом	1	2
217	на все	1	2
218	лишь в	6	2
219	хотя бы	3	2
220	от одного	1	2
221	к области	1	2
222	достоевского и	10	2
223	которую он	2	2
224	почти нет	1	2
225	что такое	1	2
226	себе а	1	2
227	в которых	4	2
228	мысли и	2	2
229	не менее	1	2
230	смертной казни	1	2
231	зрения и	1	2
232	достоевского так	1	2
233	в атмосфере	1	2
234	братьях карамазовых	3	2
235	но она	1	2
236	не могло	1	2
237	ничего не	3	2
238	только и	3	2
239	жизни не	1	2
240	пути и	2	2
241	к ней	4	2
242	отношении к	2	2
243	и мысли	1	2
244	то и	1	2
245	у нас	5	2
246	могут быть	2	2
247	к тому	3	2
248	него как	2	2
249	творчества достоевского	1	2
250	людей в	1	2
251	можно было	1	2
252	живет в	2	2
253	из одного	1	2
254	с ним	2	2
255	в преступлении	2	2
256	самого достоевского	2	2
257	все в	6	2
258	между тем	1	2
259	от них	1	2
260	тем как	1	2
261	тему о	4	2
262	достоевского это	2	2
263	все время	1	2
264	и всякое	1	2
265	этот вопрос	1	2
266	для достоевского	5	2
267	он уже	6	2
268	же он	1	2
269	так что	1	2
270	с нею	1	2
271	к достоевскому	8	2
272	не принимает	1	2
273	для него	11	2
274	творчестве достоевского	4	2
275	а в	4	2
276	влияние на	1	2
277	на этот	2	2
278	его как	2	2
279	слова что	1	2
280	что мы	1	2
281	вместе с	6	2
282	в духе	1	2
283	к жизни	1	2
284	есть если	1	2
285	для понимания	1	2
286	человек с	1	2
287	стремятся к	1	2
288	знает только	1	2
289	романов достоевского	3	2
290	сознании и	1	2
291	себя на	1	2
292	сознания и	1	2
293	для нас	3	2
294	есть уже	4	2
295	сказать что	2	2
296	остается на	1	2
297	и жизнь	2	2
298	есть и	3	2
299	выходят за	1	2
300	значение в	1	2
301	во всяком	1	2
302	все что	2	2
303	они не	1	2
304	я и	1	1
305	обращено к	1	1
306	чтобы не	2	1
307	сердце его	1	1
308	которой она	1	1
309	и то	1	1
310	на самом	1	1
311	ивана карамазова	7	1
312	он хотел	2	1
313	и есть	14	1
314	из самых	8	1
315	определяется в	1	1
316	из всех	1	1
317	всей ее	1	1
318	сравнению с	1	1
319	из подполья	10	1
320	входит в	2	1
321	не во	1	1
322	уже более	1	1
323	письма достоевского	1	1
324	достоевского мы	2	1
325	все и	1	1
326	принадлежит к	1	1
327	не вполне	1	1
328	слово он	1	1
329	в ней	15	1
330	подростка и	1	1
331	литературы и	2	1
332	связано и	1	1
333	иное отношение	1	1
334	бы еще	1	1
335	доведенное до	1	1
336	себя а	1	1
337	в последних	1	1
338	художественном творчестве	1	1
339	корчится в	1	1
340	то мы	1	1
341	одним словом	1	1
342	же она	1	1
343	человеческих отношений	1	1
344	менее всего	7	1
345	он пишет	1	1
346	и речи	1	1
347	филипповны и	1	1
348	как к	1	1
349	что как	1	1
350	ней в	1	1
351	что совершается	1	1
352	духа и	4	1
353	следует быть	1	1
354	человеком в	1	1
355	со своей	1	1
356	та же	1	1
357	точку зрения	1	1
358	что достоевский	4	1
359	отрицает и	1	1
360	есть для	1	1
361	учение о	3	1
362	и преступления	1	1
363	с их	2	1
364	если есть	1	1
365	важное место	1	1
366	во многих	1	1
367	а вовсе	1	1
368	ставит нас	1	1
369	зрения его	1	1
370	весь свой	1	1
371	что она	1	1
372	в ее	3	1
373	неизбежно должны	1	1
374	сказать в	1	1
375	к миру	2	1
376	человек не	10	1
377	силой и	1	1
378	высшей степени	2	1
379	и еще	3	1
380	он должен	3	1
381	отношений между	1	1
382	в силу	1	1
383	и вот	3	1
384	в плане	1	1
385	своей духовной	1	1
386	человек он	1	1
387	достоевского как	2	1
388	писателем в	1	1
389	от нее	5	1
390	его романах	2	1
391	свобода и	6	1
392	же не	1	1
393	указывали на	1	1
394	и характер	1	1
395	этом он	2	1
396	об этой	1	1
397	занимает очень	1	1
398	с насмешливой	1	1
399	его в	3	1
400	знает что	1	1
401	выходит за	1	1
402	его личности	3	1
403	который и	2	1
404	понять его	2	1
405	и мы	2	1
406	не совпадает	1	1
407	моменты в	1	1
408	свою противоположность	2	1
409	не боится	1	1
410	делает его	1	1
411	выходя из	1	1
412	в них	4	1
413	ней так	1	1
414	в высшей	2	1
415	жизни то	1	1
416	романы достоевского	2	1
417	всегда и	1	1
418	очень важное	1	1
419	чем в	2	1
420	человека раскрывается	1	1
421	духовной жизни	3	1
422	же есть	1	1
423	во время	1	1
424	от своего	1	1
425	и тут	1	1
426	в такой	1	1
427	эта тема	1	1
428	не должен	1	1
429	достоевский с	5	1
430	по сравнению	2	1
431	природа человека	1	1
432	что вся	1	1
433	знает и	1	1
434	место в	2	1
435	не столько	1	1
436	что до	1	1
437	нельзя понять	1	1
438	мышкина с	1	1
439	но во	1	1
440	обращение к	1	1
441	и вся	1	1
442	между людьми	1	1
443	своего пути	1	1
444	вплоть до	1	1
445	есть прежде	1	1
446	что ему	1	1
447	этими двумя	1	1
448	мысли в	1	1
449	мышления и	1	1
450	что их	1	1
451	пушкина но	1	1
452	к этим	2	1
453	как его	1	1
454	карамазова в	1	1
455	достигает своего	1	1
456	в самых	1	1
457	человека если	1	1
458	от власти	1	1
459	и без	1	1
460	а во	1	1
461	у шекспира	1	1
462	а лишь	1	1
463	и нужно	2	1
464	образа но	1	1
465	достоевского можно	1	1
466	и сама	2	1
467	в более	2	1
468	не внешняя	1	1
469	только с	1	1
470	как будто	2	1
471	в области	1	1
472	и самой	1	1
473	может показаться	1	1
474	и самоутверждения	2	1
475	иван карамазов	8	1
476	когда мы	2	1
477	нисколько не	1	1
478	когда они	1	1
479	относится ко	1	1
480	лежит в	1	1
481	человека в	13	1
482	всего в	2	1
483	одну и	1	1
484	значительной степени	1	1
485	не способен	1	1
486	его с	2	1
487	бы он	1	1
488	все еще	1	1
489	уже на	1	1
490	он никогда	2	1
491	его есть	2	1
492	эпоху в	1	1
493	и поэтому	1	1
494	и самое	1	1
495	мышкин не	1	1
496	того чтобы	2	1
497	с жаждой	1	1
498	его художественного	1	1
499	с разных	2	1
500	лучше сказать	1	1
501	катарсис очищение	1	1
502	роль в	1	1
503	вовне не	1	1
504	рассудка и	2	1
505	шекспира и	1	1
506	стремиться к	1	1
507	и ту	1	1
508	собой в	1	1
509	еще в	2	1
510	начинается в	3	1
511	является в	1	1
512	поэтому в	1	1
513	ему плохо	1	1
514	в эпоху	1	1
515	с человеком	1	1
516	достоевского особенно	1	1
517	раскрывается не	1	1
518	связанная с	1	1
519	собственно в	1	1
520	герой из	1	1
521	каждый раз	1	1
522	не был	7	1
523	это я	1	1
524	но к	1	1
525	все его	3	1
526	с ненавистью	1	1
527	может не	2	1
528	в значительной	1	1
529	достоевского он	7	1
530	от него	4	1
531	о влиянии	1	1
532	нем не	2	1
533	по типу	1	1
534	и нашу	1	1
535	и всякая	1	1
536	он все	1	1
537	на одном	1	1
538	хотел бы	4	1
539	ее как	1	1
540	достоевского могут	1	1
541	и она	2	1
542	быть и	1	1
543	на которой	1	1
544	один из	4	1
545	всей нашей	1	1
546	мы видим	2	1
547	характерна для	1	1
548	проникнуть в	1	1
549	должен был	4	1
550	из наших	1	1
551	свободен еще	1	1
552	в эти	1	1
553	человека с	2	1
554	переходит в	15	1
555	и у	2	1
556	он очень	1	1
557	очень существенное	2	1
558	самим достоевским	1	1
559	достоевский в	5	1
560	него и	2	1
561	рассказывает о	1	1
562	его и	1	1
563	не соглашается	1	1
564	и последняя	2	1
565	никто не	2	1
566	всяком случае	1	1
567	достоевского его	1	1
568	только одного	1	1
569	человек так	1	1
570	у нее	1	1
571	себя от	1	1
572	ее не	1	1
573	близко к	1	1
574	достоевского не	4	1
575	но человек	4	1
576	даже и	2	1
577	жизни в	2	1
578	от ее	1	1
579	нужно было	1	1
580	нас перед	1	1
581	существовании этого	1	1
582	о своей	2	1
583	это есть	3	1
584	он живет	2	1
585	лишь те	1	1
586	по своим	1	1
587	а именно	1	1
588	к которому	1	1
589	уходит в	1	1
590	только один	2	1
591	он во	1	1
592	все творчество	5	1
593	есть подлинная	1	1
594	которая всегда	1	1
595	и др	1	1
596	что не	1	1
597	связано с	2	1
598	так глубоко	1	1
599	эти идеи	1	1
600	жизни их	1	1
601	человека но	4	1
602	достоевского с	2	1
603	и самый	2	1
604	не на	1	1
605	есть лишь	9	1
606	человек в	9	1
607	человек есть	4	1
608	него не	2	1
609	у порога	1	1
610	в явлении	1	1
611	как ни	1	1
612	все более	1	1
613	в сторону	1	1
614	к последней	1	1
615	и потому	10	1
616	мы говорим	1	1
617	подхода к	1	1
618	голову он	1	1
619	перейти в	1	1
620	достоевский был	9	1
621	не знал	4	1
622	с внутренней	2	1
623	вот я	1	1
624	слова он	1	1
625	и там	4	1
626	в мир	3	1
627	у самого	2	1
628	вокруг себя	1	1
629	в бесах	2	1
630	в это	1	1
631	является для	1	1
632	своей жизни	1	1
633	они требуют	1	1
634	о мире	2	1
635	которых он	4	1
636	мысли не	1	1
637	не имея	1	1
638	в самые	1	1
639	самое главное	1	1
640	совершается в	1	1
641	отношений и	1	1
642	устремлено к	1	1
643	мира и	5	1
644	в другой	1	1
645	душевной жизни	2	1
646	а к	1	1
647	человека на	5	1
648	нет ничего	7	1
649	я хотел	2	1
650	к этой	2	1
651	конце концов	2	1
652	достоевского прежде	2	1
653	я в	1	1
654	разных сторон	1	1
655	не есть	9	1
656	в свою	2	1
657	это все	1	1
658	личности и	1	1
659	с ней	2	1
660	отношением к	1	1
661	в частности	1	1
662	от всех	1	1
663	жизни а	1	1
664	мертвого дома	1	1
665	на это	1	1
666	можно назвать	1	1
667	и вместе	4	1
668	всегда была	1	1
669	важно для	1	1
670	в достоевском	8	1
671	в еще	1	1
672	в своих	1	1
673	и эта	1	1
674	к этому	2	1
675	имеют свою	1	1
