N	2gram	Vinokur_St_1	Myshleni
187	из двух	3	3
188	ничего не	2	3
189	утверждает что	1	3
190	этому поводу	2	3
191	и только	3	3
192	не надо	2	3
193	тем более	4	3
194	одной из	1	3
195	но не	3	3
196	из них	8	3
197	для него	6	3
198	со стороны	6	3
199	что для	3	3
200	а не	16	3
201	в данном	14	3
202	этого слова	2	3
203	которых он	1	3
204	не существует	3	3
205	или в	1	3
206	в результате	3	3
207	и все	2	3
208	действительно не	1	3
209	бы с	1	3
210	того же	3	3
211	тем самым	2	3
212	том числе	2	3
213	они не	1	3
214	ли можно	1	2
215	речь идет	4	2
216	также и	9	2
217	же как	3	2
218	увидим ниже	1	2
219	и есть	1	2
220	в котором	5	2
221	той же	5	2
222	оба эти	2	2
223	говорить о	2	2
224	и самого	1	2
225	столь же	4	2
226	во всех	8	2
227	друг от	1	2
228	нет и	1	2
229	за пределы	2	2
230	в течение	1	2
231	как говорит	1	2
232	общего с	3	2
233	каждая из	1	2
234	стороны и	1	2
235	перед нами	1	2
236	целый ряд	2	2
237	самое важное	1	2
238	от этого	2	2
239	или во	1	2
240	в известном	1	2
241	раз в	2	2
242	с их	1	2
243	в себе	2	2
244	но ведь	8	2
245	всей его	1	2
246	с несомненностью	1	2
247	свою собственную	2	2
248	он должен	2	2
249	же это	3	2
250	и более	2	2
251	что каждая	1	2
252	для всей	1	2
253	в другом	3	2
254	на все	1	2
255	этом смысле	1	2
256	в ином	1	2
257	ни в	3	2
258	он является	1	2
259	иначе говоря	1	2
260	в один	1	2
261	и тогда	2	2
262	нисколько не	2	2
263	в этих	2	2
264	но если	4	2
265	том же	1	2
266	в такой	2	2
267	как увидим	1	2
268	о языке	1	2
269	всякий раз	2	2
270	бы мы	2	2
271	и вообще	3	2
272	нас к	1	2
273	и другое	1	2
274	не могло	1	2
275	самый язык	1	2
276	на язык	1	2
277	больше чем	2	2
278	его речи	1	2
279	этих двух	3	2
280	иными словами	1	2
281	уже и	1	2
282	что на	2	2
283	не потому	1	2
284	является то	1	2
285	не могут	1	2
286	могут быть	5	2
287	но все	4	2
288	в других	2	2
289	той или	1	2
290	в применении	3	2
291	должен быть	3	2
292	опираясь на	1	2
293	бы что	2	2
294	от друга	1	2
295	без всякого	2	2
296	как по	1	2
297	на том	1	2
298	за то	3	2
299	когда в	1	2
300	можно сказать	1	2
301	автора к	1	2
302	другом месте	2	2
303	функция а	1	2
304	прав в	1	2
305	отчета в	2	2
306	а также	2	2
307	с целью	1	2
308	и всю	1	2
309	той и	1	2
310	в его	9	2
311	что и	6	2
312	в другой	1	2
313	и можно	2	2
314	указывает что	1	2
315	что здесь	2	2
316	нас интересует	1	2
317	как например	1	2
318	приведенных выше	1	2
319	мне кажется	5	2
320	как нечто	1	2
321	бы ни	1	2
322	и тем	3	2
323	на протяжении	1	2
324	каким образом	1	2
325	и других	1	2
326	себе отчета	1	2
327	в одном	1	2
328	но что	1	2
329	у него	2	2
330	случае не	2	2
331	тем что	5	2
332	от того	1	2
333	были бы	1	2
334	или иной	1	2
335	и обратно	1	2
336	и из	1	2
337	именно в	6	2
338	не отдает	1	2
339	с ней	1	2
340	в некоторых	1	2
341	речи это	1	2
342	на эту	4	2
343	нет никаких	2	2
344	видит в	1	2
345	чем в	3	2
346	что же	6	2
347	в первой	12	2
348	можно считать	1	2
349	с этой	3	2
350	на которой	2	2
351	но для	2	2
352	к вопросу	1	2
353	но с	3	2
354	и для	3	2
355	однако и	2	2
356	в отдельных	1	2
357	у них	1	2
358	вообще в	1	2
359	бы они	1	2
360	отдает себе	1	2
361	но разве	2	2
362	к его	1	2
363	и другой	1	2
364	этого в	1	1
365	он о	1	1
366	должно стать	1	1
367	есть очень	1	1
368	тех же	1	1
369	это стремление	1	1
370	не хочет	2	1
371	речи на	1	1
372	что эти	1	1
373	не имеют	1	1
374	видеть в	1	1
375	том какое	1	1
376	и этот	1	1
377	по его	2	1
378	до него	1	1
379	изложения и	1	1
380	и о	1	1
381	еще до	1	1
382	главы в	1	1
383	так чтобы	1	1
384	словарь языка	1	1
385	превратное представление	1	1
386	почти исключительно	1	1
387	я не	7	1
388	но даже	1	1
389	один пример	1	1
390	очень давно	1	1
391	в ней	3	1
392	следовательно в	1	1
393	и то	5	1
394	и на	1	1
395	он был	3	1
396	между собой	1	1
397	и мн	3	1
398	это действительно	1	1
399	время в	1	1
400	бы то	1	1
401	в чем	3	1
402	от современного	1	1
403	как правило	2	1
404	в ее	4	1
405	отказ от	1	1
406	но как	1	1
407	считает установление	1	1
408	ответ на	3	1
409	какой степени	1	1
410	случай в	1	1
411	общего правила	1	1
412	это и	4	1
413	мы снова	1	1
414	это самое	1	1
415	и вовсе	1	1
416	более чем	2	1
417	в той	6	1
418	одном из	1	1
419	так называемая	3	1
420	чем мы	1	1
421	с той	1	1
422	еще на	1	1
423	ни один	2	1
424	в нашем	1	1
425	думать что	2	1
426	то обстоятельство	2	1
427	он делает	1	1
428	имеет для	1	1
429	бы только	1	1
430	в наших	2	1
431	по словам	4	1
432	в нем	5	1
433	связанные с	3	1
434	время и	1	1
435	раз когда	1	1
436	о которой	3	1
437	нас сейчас	2	1
438	которая является	1	1
439	не являются	3	1
440	этого вопроса	2	1
441	и верное	1	1
442	новой форме	1	1
443	и вот	1	1
444	на совершенно	2	1
445	действительно так	1	1
446	свое время	2	1
447	том и	1	1
448	приходим к	1	1
449	но дело	1	1
450	в основу	4	1
451	котором говорит	1	1
452	то ни	1	1
453	могла бы	1	1
454	факт что	1	1
455	эти факты	1	1
456	нашей критики	1	1
457	проблем и	1	1
458	а по	1	1
459	материала и	2	1
460	его в	2	1
461	входит в	1	1
462	того или	4	1
463	его личности	1	1
464	известно что	1	1
465	и соответствующие	1	1
466	ответу на	1	1
467	по мысли	1	1
468	должен был	2	1
469	с самого	1	1
470	ведь если	2	1
471	материал для	3	1
472	для них	1	1
473	это положение	1	1
474	на основании	1	1
475	что не	3	1
476	с тем	1	1
477	всю жизнь	1	1
478	не всегда	2	1
479	которой он	1	1
480	такой же	5	1
481	не больше	1	1
482	что значит	1	1
483	и при	1	1
484	что такое	1	1
485	мы приходим	1	1
486	этому пути	1	1
487	но которые	1	1
488	место в	1	1
489	еще с	1	1
490	значение то	1	1
491	дела не	1	1
492	своеобразное понимание	1	1
493	а есть	1	1
494	которые в	2	1
495	то это	3	1
496	его положение	1	1
497	это дело	2	1
498	однако в	1	1
499	и наоборот	1	1
500	бы быть	1	1
501	и общей	1	1
502	что поэтому	1	1
503	тому что	3	1
504	этой книге	1	1
505	уже выше	2	1
506	таких случаях	1	1
507	в таких	1	1
508	как можно	2	1
509	трудно было	1	1
510	в обоих	1	1
511	как о	2	1
512	дело не	4	1
513	что их	1	1
514	и притом	1	1
515	к этим	1	1
516	на него	2	1
517	не по	3	1
518	к изучению	1	1
519	поэтому в	3	1
520	значение этого	1	1
521	из других	1	1
522	только и	1	1
523	смысл то	1	1
524	вывод который	1	1
525	эпохи в	3	1
526	связано с	1	1
527	и лишь	1	1
528	показывает как	1	1
529	того в	1	1
530	где уже	1	1
531	стола и	2	1
532	своей задачей	1	1
533	такой вид	1	1
534	то у	1	1
535	и после	1	1
536	убедиться в	2	1
537	о чем-то	1	1
538	только с	2	1
539	в области	14	1
540	которая по	1	1
541	без исключения	1	1
542	фактов и	1	1
543	у нас	11	1
544	обстоятельство что	3	1
545	один раз	1	1
546	в момент	1	1
547	начиная с	2	1
548	разрыв между	1	1
549	когда мы	1	1
550	здесь совершенно	3	1
551	и возможно	1	1
552	него по	1	1
553	отличается от	1	1
554	кого не	1	1
555	всего что	1	1
556	чрезвычайно важные	1	1
557	слова с	1	1
558	из каких	1	1
559	оно не	1	1
560	ничего общего	3	1
561	правда не	1	1
562	не хочу	3	1
563	является делом	1	1
564	должна получить	1	1
565	и говорит	1	1
566	только то	1	1
567	существует все	1	1
568	его работа	1	1
569	он так	1	1
570	первостепенное значение	1	1
571	том случае	1	1
572	принцип для	1	1
573	но у	1	1
574	является в	1	1
575	основана на	1	1
576	после того	1	1
577	стремление к	3	1
578	мы вправе	1	1
579	значение при	1	1
580	мн др	3	1
581	вот это	1	1
582	о ней	1	1
583	поэтому как	1	1
584	так не	1	1
585	язык и	1	1
586	до сих	7	1
587	и который	1	1
588	может не	2	1
589	там же	1	1
590	она не	2	1
591	на точку	2	1
592	положение об	1	1
593	образом мы	1	1
594	нас особенно	1	1
595	это может	1	1
596	к нему	2	1
597	там нет	1	1
598	и во	2	1
599	значение которых	1	1
600	эта концепция	1	1
601	а потому	2	1
602	приемы в	1	1
603	заключается вовсе	1	1
604	и вполне	3	1
605	по правильному	1	1
606	также в	2	1
607	в свете	1	1
608	более высоким	1	1
609	что тот	1	1
610	говорит в	2	1
611	для установления	2	1
612	в современной	1	1
613	том как	4	1
614	в двух	3	1
615	что только	1	1
616	ответа на	2	1
617	и является	1	1
618	положение в	1	1
619	ii в	1	1
620	и так	3	1
621	по мнению	3	1
622	между тем	3	1
623	деле не	1	1
624	которых в	3	1
625	который не	2	1
626	именно на	1	1
627	с которыми	2	1
628	так что	6	1
629	из которого	2	1
630	них нельзя	1	1
631	же и	4	1
632	оказывается в	2	1
633	конечно не	2	1
634	вопроса о	3	1
635	всем его	1	1
636	ни одного	2	1
637	слова в	1	1
638	в виде	3	1
639	свидетельствует о	2	1
640	в сознании	2	1
641	на определенной	1	1
642	еще одну	1	1
643	быть вообще	1	1
644	является не	4	1
645	в данной	2	1
646	этот раз	2	1
647	ни с	3	1
648	был бы	1	1
649	одно из	2	1
650	тогда он	1	1
651	никто не	4	1
652	ведь это	1	1
653	для той	1	1
654	могло бы	2	1
655	сами по	1	1
656	объяснения в	1	1
657	не для	2	1
658	можно с	1	1
659	к ним	1	1
660	при отсутствии	1	1
661	в случаях	1	1
662	сказать еще	2	1
663	характерны для	1	1
664	другой и	1	1
665	бы это	2	1
666	в очень	3	1
667	не были	1	1
668	точек зрения	1	1
669	и тех	1	1
670	здесь в	1	1
671	никакого определенного	1	1
672	а именно	3	1
673	дело в	6	1
674	чем он	1	1
675	о котором	2	1
676	это кажется	1	1
677	еще и	2	1
678	такое же	1	1
679	показывает что	1	1
680	отношении как	1	1
681	вообще не	2	1
682	обратиться к	1	1
683	естественно что	1	1
684	сомнений в	1	1
685	по тем	1	1
686	и делает	1	1
687	до конца	1	1
688	в руках	1	1
689	возвращаясь к	1	1
690	чем на	1	1
691	для начала	1	1
692	во внимание	1	1
693	языка не	2	1
694	ближе к	1	1
695	четырех томов	1	1
696	для этой	1	1
697	виде в	1	1
698	не видит	1	1
699	стороны в	2	1
700	направлении и	1	1
701	усомниться в	1	1
702	такой форме	1	1
703	и потому	2	1
704	мы говорим	1	1
705	тот факт	1	1
706	который видит	1	1
707	обязывает нас	1	1
708	какого бы	1	1
709	к своему	1	1
710	не дают	1	1
711	которые являются	1	1
712	это были	1	1
713	применении к	3	1
714	она обязана	1	1
715	в тех	3	1
716	и там	1	1
717	им с	1	1
718	впрочем это	1	1
719	случайным обстоятельствам	1	1
720	да и	3	1
721	я с	2	1
722	с рядом	1	1
723	том смысле	2	1
724	и от	1	1
725	сих пор	7	1
726	в одних	1	1
727	должны быть	3	1
728	главы из	1	1
729	более того	1	1
730	вопрос в	3	1
731	одна из	1	1
732	относиться к	1	1
733	и какими	1	1
734	итак если	1	1
735	должна была	4	1
736	от той	1	1
737	эта ошибка	1	1
738	справедливо указывает	2	1
739	которые дают	1	1
740	своеобразное и	1	1
741	или нет	1	1
742	в третьем	1	1
743	бы в	1	1
744	еще более	4	1
745	против того	1	1
746	я должен	1	1
747	зрения в	2	1
748	знак в	1	1
749	мысль в	1	1
750	но это	6	1
751	исключительно в	1	1
752	сверх того	1	1
753	в количестве	1	1
754	в целях	1	1
755	которая на	1	1
756	не знает	2	1
757	другой стороны	7	1
758	законченная и	1	1
759	начать с	1	1
760	их с	1	1
761	которым он	1	1
762	же мы	1	1
763	него в	1	1
764	из этого	1	1
765	в свое	2	1
766	что то	2	1
767	к числу	2	1
768	включает в	1	1
769	и б	1	1
770	далее в	2	1
771	а может	1	1
772	это было	1	1
773	в своих	2	1
774	свою задачу	1	1
775	нас не	1	1
776	как на	1	1
777	точно так	1	1
778	в роли	1	1
779	ср с	2	1
780	гораздо более	4	1
781	смысле что	1	1
782	где существует	1	1
