N	2gram	Trubetskoy_1	Problema
414	это как	1	1
415	понимается в	1	1
416	в гимнах	1	1
417	но при	2	1
418	и действительно	2	1
419	учение о	4	1
420	души и	1	1
421	смысла и	1	1
422	физическая сила	1	1
423	зависит от	1	1
424	и тот	1	1
425	имеет для	1	1
426	языка с	1	1
427	одновременно и	2	1
428	которого мы	1	1
429	из нас	1	1
430	и всякий	1	1
431	к ее	1	1
432	наоборот все	1	1
433	соединения двух	1	1
434	не исчерпывается	2	1
435	этого и	1	1
436	даже в	1	1
437	связанные с	7	1
438	пришлось бы	1	1
439	там где	1	1
440	можно только	2	1
441	на его	1	1
442	некоторые из	2	1
443	и множество	1	1
444	того чтобы	5	1
445	ввиду того	1	1
446	не существует	1	1
447	его уже	1	1
448	здесь говорить	1	1
449	у него	1	1
450	совершенно самостоятельные	1	1
451	и того	1	1
452	обо всем	1	1
453	казалось бы	1	1
454	в одном	3	1
455	тот факт	1	1
456	есть один	1	1
457	со всеми	2	1
458	станет ясным	1	1
459	свидетельствует о	2	1
460	такое же	1	1
461	не можем	1	1
462	не представляет	1	1
463	здесь имеется	1	1
464	предполагает существование	1	1
465	от нее	1	1
466	либо для	1	1
467	смысле этого	1	1
468	в европе	1	1
469	мы получили	1	1
470	между собой	1	1
471	связан с	2	1
472	всего что	1	1
473	одного и	1	1
474	языка как	1	1
475	один и	1	1
476	отличается и	1	1
477	ясно видна	1	1
478	вплоть до	2	1
479	они являются	1	1
480	видели что	1	1
481	иметь в	1	1
482	дело с	1	1
483	что фактически	1	1
484	особенно в	2	1
485	собственного желания	1	1
486	но они	1	1
487	конечно нет	1	1
488	одно нераздельное	1	1
489	к этой	1	1
490	не с	2	1
491	что она	1	1
492	и других	1	1
493	на создание	1	1
494	получает свое	1	1
495	из поля	1	1
496	какие иные	1	1
497	не вызывающим	1	1
498	исторического развития	2	1
499	еще только	2	1
500	случае мы	1	1
501	прийти к	1	1
502	всегда и	3	1
503	идет о	1	1
504	они не	1	1
505	именно к	1	1
506	эти категории	1	1
507	образы эти	1	1
508	утверждать что	2	1
509	из этих	10	1
510	же она	1	1
511	тогда когда	2	1
512	в душе	1	1
513	чтобы она	1	1
514	требует от	2	1
515	нет никакой	1	1
516	должны и	1	1
517	них не	2	1
518	сказать и	1	1
519	этого человека	1	1
520	есть о	1	1
521	являются не	1	1
522	лишь в	5	1
523	новое и	1	1
524	есть самая	1	1
525	никуда не	1	1
526	можно назвать	2	1
527	уже давно	2	1
528	для того	5	1
529	оказывается что	3	1
530	что от	1	1
531	относится к	2	1
532	говорить что	1	1
533	тому же	5	1
534	в очень	1	1
535	сливаются в	1	1
536	к другу	2	1
537	черты в	1	1
538	а и	1	1
539	нам в	1	1
540	от своего	1	1
541	так называемая	1	1
542	к тем	1	1
543	перестает быть	2	1
544	той же	1	1
545	на нее	3	1
546	еще при	1	1
547	заметить что	1	1
548	перед собой	1	1
549	понятия связанные	1	1
550	или менее	5	1
551	в эпоху	7	1
552	от этих	1	1
553	неопределенное и	1	1
554	и человеком	2	1
555	словами в	1	1
556	образом в	5	1
557	а во-вторых	1	1
558	есть добродетель	1	1
559	причем эта	1	1
560	более или	5	1
561	что эти	3	1
562	это нам	1	1
563	в русских	2	1
564	как самый	1	1
565	не отличаются	1	1
566	в них	2	1
567	из всех	3	1
568	не всегда	2	1
569	только не	2	1
570	одной стороны	7	1
571	а просто	1	1
572	и связанные	2	1
573	различие между	1	1
574	бы и	1	1
575	души это	1	1
576	было когда	1	1
577	не вполне	3	1
578	мере в	1	1
579	тип несомненно	1	1
580	же что	1	1
581	в первом	1	1
582	и об	1	1
583	духовной жизни	1	1
584	от этой	1	1
585	в одну	1	1
586	и ночи	1	1
587	в идее	1	1
588	факт что	1	1
589	то самое	1	1
590	значения и	1	1
591	оно есть	1	1
592	в сторону	1	1
593	одновременно а	1	1
594	не могут	2	1
595	и на	2	1
596	этих слов	1	1
597	однако не	1	1
598	полное тождество	1	1
599	эти разнообразные	1	1
600	образом если	2	1
601	а потому	1	1
602	выводы и	1	1
603	есть сама	1	1
604	показаться что	1	1
605	представляется в	1	1
606	далеко не	4	1
607	целому ряду	1	1
608	не как	2	1
609	несмотря на	6	1
610	представление о	6	1
611	и никогда	1	1
612	в прямом	1	1
613	в своих	1	1
614	однако только	1	1
615	героев и	2	1
616	всех его	1	1
617	же для	1	1
618	рассматривается как	1	1
619	в такой	1	1
620	большей частью	3	1
621	отличаются от	2	1
622	только для	2	1
623	явлений природы	2	1
624	связь между	1	1
625	начиная с	2	1
626	на какие	1	1
627	может показаться	1	1
628	всего этого	1	1
629	которое в	1	1
630	с разными	1	1
631	не должны	2	1
632	а образ	1	1
633	взгляда может	1	1
634	к своим	4	1
635	для получения	1	1
636	к этому	3	1
637	соприкасается с	1	1
638	целого и	1	1
639	сделать это	1	1
640	в ту	1	1
641	или о	1	1
642	что самый	1	1
643	он может	1	1
644	так или	3	1
645	по образцу	1	1
646	всех прочих	1	1
647	поскольку эти	1	1
648	что с	1	1
649	но этим	1	1
650	благодаря этому	2	1
651	нечто вполне	1	1
652	в глаза	1	1
653	от них	2	1
654	так например	2	1
655	которой нет	1	1
656	или иначе	3	1
657	то ясно	2	1
658	всех тех	1	1
659	с виду	1	1
660	имеется и	1	1
661	тоже в	1	1
662	все в	1	1
663	во время	4	1
664	не имеющие	1	1
665	вовсе и	1	1
666	к одному	1	1
667	что именно	2	1
668	какой-нибудь другой	1	1
669	речь идет	1	1
670	в образе	2	1
671	бог и	1	1
672	но для	1	1
673	во втором	1	1
