N	3gram	Potebnia_M_3	Psycholo
184	его молоко и	1	1
185	найти их если	1	1
186	только при помощи	1	1
187	или понятию вместо	1	1
188	относится к содержанию	1	1
189	в слове представление	1	1
190	могут сохранять свое	1	1
191	может быть только	3	1
192	лиц вопль который	1	1
193	и то что	1	1
194	политической нравственной научной	1	1
195	случае когда мы	1	1
196	содержанию как в	1	1
197	что мы непосредственно	1	1
198	потерями легко ошибиться	1	1
199	самое разнообразное содержание	1	1
200	несмотря на мнимую	1	1
201	мысль об отношении	1	1
202	что разница между	1	1
203	этимологическое значение слова	1	1
204	не ради своего	1	1
205	содержание окажется что	1	1
206	на мнимую вечность	1	1
207	рассуждать таким образом	1	1
208	об отношении разных	1	1
209	ради своего буквального	1	1
210	значение во времена	1	1
211	народу то или	1	1
212	почему несмотря на	1	1
213	всякое понимание есть	1	1
214	который вырывается из	1	1
215	заключал в себе	1	1
216	что художественное произведение	1	1
217	в первом случае	2	1
218	и тем же	3	1
219	личное состояние возбужденное	1	1
220	но очевидно что	1	1
221	из виду что	1	1
222	не только в	4	1
223	по целым столетиям	1	1
224	одно каже свитай	1	1
225	было набрать воды	1	1
226	значение загадки а	1	1
227	формы возбуждать самое	1	1
228	мы не знаем	2	1
229	мы не в	1	1
230	действие потока мировых	1	1
231	отдельных лиц вопль	1	1
232	бедняк хотел было	1	1
233	столько сколько нужно	1	1
234	скромная загадка одно	1	1
235	если бы в	1	1
236	потому что оно	2	1
237	в силе внутренней	1	1
238	и то же	5	1
239	автор а в	1	1
240	который был у	1	1
241	если мы не	1	1
242	с личной точки	1	1
243	и с личной	1	1
244	понятию вместо содержание	1	1
245	как бедняк хотел	1	1
246	а можно только	1	1
247	не могут быть	2	1
248	к содержанию как	1	1
249	это зависит от	1	1
250	того что она	1	1
251	разных слоев народа	1	1
252	таким образом те	1	1
253	и в произведении	2	1
254	людей и веков	1	1
255	разница только в	1	1
256	чувственный образ и	4	1
257	а мене зацрни	1	1
258	отношении разных слоев	1	1
259	и каждое из	1	1
260	иначе направляет мысль	1	1
261	статуя внешняя форма	1	1
262	прибавим к этому	1	1
263	создании а в	1	1
264	искусства настает пора	1	1
265	художника не в	1	1
266	развести глоток молока	1	1
267	только в силу	1	1
268	столетиям не ради	1	1
269	себе а только	1	1
270	рассказе может кому-нибудь	1	1
271	это и не	1	1
272	саво саво себе	1	1
273	него в чашке	1	1
274	этих слов иначе	1	1
275	все одно окно	1	1
276	том что художественное	1	1
277	но вместе с	2	1
278	вечность искусства настает	1	1
279	потому что мы	2	1
280	значение слова при	1	1
281	человек получает от	1	1
282	бросается в глаза	1	1
283	один и тот	1	1
284	до такой степени	1	1
285	внутреннюю форму и	1	1
286	форма женщины с	1	1
287	разнообразное содержание скромная	1	1
288	иначе как в	1	1
289	не могут иметь	1	1
290	в этом рассказе	1	1
291	своего буквального смысла	1	1
292	ближайшее этимологическое значение	1	1
293	при создании а	1	1
294	что даже тогда	2	1
295	загадка одно каже	1	1
296	что то же	1	1
297	потока мировых событий	1	1
298	оно есть не	1	1
299	так как при	1	1
300	невозвратными и с	1	1
301	кому-нибудь почудиться неумолимое	1	1
302	только то что	1	1
303	будем рассуждать таким	1	1
304	будет ложно только	1	1
305	правосудие содержание окажется	1	1
306	вырывается из груди	1	1
307	если будем рассуждать	1	1
308	у него в	1	1
309	читателя или зрителя	1	1
310	с мечом и	1	1
311	есть такая же	2	1
312	что само по	1	1
313	боже друге каже	1	1
314	того и другого	1	1
315	что даже в	1	1
316	до тех пор	1	1
317	не существует для	2	1
318	что оно есть	1	1
319	темных людей и	1	1
320	их если будем	1	1
321	затруднений при понимании	1	1
322	содержание художественного произведения	1	1
323	же и в	1	1
324	набрать воды из	1	1
325	когда с увеличением	1	1
326	может вызвать мысль	1	1
327	этом рассказе может	1	1
328	молока который был	1	1
329	можем употребить более	1	1
330	или что то	1	1
331	его за объективное	1	1
332	в свою очередь	3	1
333	объективное значение загадки	1	1
334	женщины с мечом	1	1
335	содержание скромная загадка	1	1
336	не принадлежат к	1	1
337	вопль который вырывается	1	1
338	загадки а не	1	1
339	незаслуженными потерями легко	1	1
340	образ и представление	1	1
341	рассказе как бедняк	1	1
342	представление к чувственному	1	1
343	мы выдадим его	1	1
344	с увеличением затруднений	1	1
345	каже не дай	1	1
346	в тесном смысле	2	1
347	те же стихии	1	1
348	толкование будет ложно	1	1
349	и весами внутренняя	1	1
350	живут по целым	1	1
351	известной гибкости образа	1	1
352	свое художественное значение	1	1
353	волна без следа	1	1
354	настает пора когда	1	1
355	можно сказать что	2	1
356	таким образом это	1	1
357	мечом и весами	1	1
358	унесла из сосуда	1	1
359	неумолимое стихийно-разрушительное действие	1	1
360	гибкости образа в	1	1
361	а в известной	1	1
362	случае если бы	1	1
363	буквального смысла а	1	1
364	так же и	1	1
365	в чашке как	1	1
366	чувственному образу или	2	1
367	мене зацрни то	1	1
368	тому как мы	1	1
369	почему создания темных	1	1
370	идеи и такое	1	1
371	стихийно-разрушительное действие потока	1	1
372	как в слове	2	1
373	и веков могут	1	1
374	заслуга художника не	1	1
375	а ради того	1	1
376	самой своей природе	1	1
377	и не дает	1	1
378	следа унесла из	1	1
379	и главным образом	1	1
380	объясняется почему создания	1	1
381	сказал саво саво	1	1
382	груди невозвратными и	1	1
383	выдадим его за	1	1
384	подобные рассказы живут	1	1
385	ложно только в	1	1
386	содержания какое думалось	1	1
387	и в том	2	1
388	может быть объяснено	1	1
389	одно и то	5	1
390	свитай боже друге	1	1
391	в буквальном смысле	2	1
392	каже свитай боже	1	1
393	и может стать	1	1
394	по тому что	1	1
395	есть для меня	2	1
396	ради того который	1	1
397	молоко и как	1	1
398	именно потому что	1	1
399	том случае когда	1	1
400	без следа унесла	1	1
401	какое думалось ему	1	1
402	более обыкновенное выражение	1	1
403	произведении искусства и	1	1
404	целым столетиям не	1	1
405	для нас не	1	1
406	во времена высокого	1	1
407	что подобные рассказы	1	1
408	к тому же	1	1
409	внутренней формы возбуждать	1	1
410	сосуда его молоко	1	1
411	этого слова что	1	1
412	что в произведении	1	1
413	точек зрения и	1	1
414	том что и	1	1
415	и в каждом	1	1
416	пора когда с	1	1
417	как он сказал	1	1
418	и тот же	1	1
419	смысла а ради	1	1
420	формы и содержания	1	1
421	образу или понятию	1	1
