N	2gram	Vygotskiy__7	Literetu
429	такая же	1	1
430	идет по	1	1
431	но зато	1	1
432	дело с	1	1
433	как целого	1	1
434	я слышу	1	1
435	путь преодоления	1	1
436	которое мы	2	1
437	в большом	1	1
438	но то	2	1
439	из наших	1	1
440	человека с	1	1
441	буквы но	1	1
442	не можем	4	1
443	вопроса о	2	1
444	только на	3	1
445	на нет	5	1
446	пришла в	1	1
447	от других	1	1
448	слова не	1	1
449	мышления и	9	1
450	плана в	3	1
451	ответ на	2	1
452	себе в	5	1
453	тогда он	1	1
454	в прозе	1	1
455	слова в	5	1
456	мы находим	3	1
457	чтобы она	1	1
458	его речь	1	1
459	не для	1	1
460	бы представить	1	1
461	в цепи	1	1
462	бытия и	1	1
463	да в	1	1
464	во всей	2	1
465	до тех	1	1
466	по тем	2	1
467	к той	1	1
468	ее на	1	1
469	на деле	2	1
470	по кругу	1	1
471	нет и	3	1
472	или иной	1	1
473	не поддается	1	1
474	нашему мнению	2	1
475	именно в	6	1
476	к которому	1	1
477	в психологии	2	1
478	мысль которая	1	1
479	как же	1	1
480	а с	1	1
481	к более	1	1
482	в соответствии	1	1
483	только по	3	1
484	все время	1	1
485	подобного рода	2	1
486	собой одно	1	1
487	в ряду	1	1
488	что мы	9	1
489	которой он	1	1
490	и п	1	1
491	по нашему	1	1
492	все более	1	1
493	так же	14	1
494	и потому	3	1
495	мы говорим	2	1
496	со словом	1	1
497	решение вопроса	1	1
498	он говорит	1	1
499	наряду с	2	1
500	одновременно с	1	1
501	что же	2	1
502	в развитии	10	1
503	ни одно	1	1
504	никем не	2	1
505	в своем	1	1
506	ней с	1	1
507	его в	2	1
508	и от	4	1
509	в ранг	1	1
510	в основном	3	1
511	возникает в	1	1
512	силу и	1	1
513	в смысле	6	1
514	в недрах	1	1
515	не мог	2	1
516	слова так	1	1
517	всего в	2	1
518	за его	1	1
519	за словами	1	1
520	при таком	1	1
521	которое и	2	1
522	на самом	3	1
523	в пределе	3	1
524	она уже	1	1
525	об одном	2	1
526	похожей на	1	1
527	и все	1	1
528	как теперь	1	1
529	той или	1	1
530	еще более	1	1
531	ни к	1	1
532	ключом к	2	1
533	поэтому у	1	1
534	отношению ко	1	1
535	в слова	1	1
536	в ходе	12	1
537	отношении к	1	1
538	к ее	1	1
539	ее развития	2	1
540	отталкиваясь от	1	1
541	от первого	1	1
542	о своем	2	1
543	и представляет	1	1
544	к истокам	1	1
545	но разве	1	1
546	только и	3	1
547	только как	1	1
548	а во	1	1
549	в свою	2	1
550	к его	2	1
551	переход от	1	1
552	этого феномена	1	1
553	и привести	1	1
554	именно к	1	1
555	из этого	2	1
556	который в	1	1
557	и состоит	3	1
558	ее в	8	1
559	у людей	1	1
560	к этому	2	1
561	они не	1	1
562	гораздо более	4	1
