N	2gram	Trubetskoy_1	Russkaja
249	этой культуре	1	2
250	этой культуры	3	2
251	раз навсегда	1	2
252	говорили в	1	2
253	культуре и	4	2
254	состоит в	1	2
255	не к	1	2
256	и вот	1	2
257	европейской культуры	6	2
258	касается до	8	2
259	для народа	1	2
260	факт что	4	2
261	мы уже	4	2
262	на этой	2	2
263	всех народов	1	2
264	в глазах	2	2
265	на почве	3	2
266	этот человек	1	2
267	и тем	1	2
268	ведь в	1	2
269	стремления к	1	2
270	совершенно таким	1	2
271	же образом	2	2
272	вообще к	1	2
273	одному из	1	2
274	на основании	1	2
275	этого не	1	2
276	культуры с	2	2
277	народа и	1	2
278	в этих	3	2
279	весьма часто	2	2
280	что такое	1	2
281	котором идет	5	2
282	в котором	2	2
283	ее он	1	2
284	в силу	7	2
285	европейскую культуру	3	2
286	друг другу	1	2
287	и более	2	2
288	их в	2	2
289	не тем	1	2
290	том и	2	2
291	том же	4	2
292	тому что	2	2
293	она не	2	2
294	каждого отдельного	1	2
295	что с	5	2
296	принадлежат к	1	2
297	для нас	3	2
298	у него	5	2
299	такую точку	1	2
300	к такому	2	2
301	следовательно и	1	2
302	больше чем	1	2
303	в противоречие	2	2
304	чтобы их	1	2
305	все члены	1	2
306	людей и	1	2
307	на которой	1	2
308	как будто	5	2
309	в области	4	2
310	если только	1	2
311	всю свою	1	2
312	отличается от	6	2
313	т.е к	1	2
314	понять что	2	2
315	которых каждый	1	2
316	если же	3	2
317	для себя	2	2
318	от друга	6	2
319	культуры и	9	2
320	или нескольких	2	2
321	если они	1	2
322	за то	1	2
323	ясно что	8	2
324	в борьбе	1	2
325	настоящее время	2	2
326	и что	8	2
327	это потому	1	2
328	были бы	1	2
329	от него	3	2
330	к нему	2	2
331	вся эта	1	2
332	за последнее	1	2
333	народов и	6	2
334	быть и	5	2
335	европейской цивилизации	7	2
336	таких народов	1	2
337	что только	2	2
338	культура а	1	2
339	этот вопрос	2	2
340	совершенно не	3	2
341	даже если	2	2
342	бы ни	1	2
343	по этому	2	2
344	так что	5	2
345	уже не	1	2
346	на такой	1	2
347	только на	1	2
348	в начале	2	2
349	то которое	2	2
350	но совершенно	1	2
351	будет не	1	2
352	не так	4	2
353	представить себе	2	2
354	мы можем	6	2
355	только с	1	2
356	при отсутствии	2	2
357	к той	2	2
358	в других	1	2
359	даже и	1	2
360	и даже	1	2
361	будет ли	1	2
362	у многих	1	2
363	а с	4	2
364	их через	1	2
365	считает себя	2	2
366	естественно что	1	2
367	зависит от	1	2
368	а не	1	2
369	народа а	18	2
370	культурными ценностями	2	2
371	на эту	1	2
372	себя на	1	2
373	стоять на	1	2
374	в частности	2	2
375	так же	8	2
376	противоречие с	1	2
377	тот факт	4	2
378	в течение	4	2
379	уже указали	1	2
380	они стараются	1	2
381	благодаря этому	1	2
382	этом и	1	2
383	но для	2	2
384	остается в	1	2
385	и от	5	2
386	не подлежит	3	2
387	всем этим	1	2
388	в результате	9	2
389	в настоящее	2	2
390	в положение	1	2
391	и однако	1	2
392	с ним	6	2
393	в культурном	3	2
394	не играет	2	2
395	и состоит	2	2
396	пути к	1	2
397	ее в	1	2
398	тем самым	3	2
399	точно так	1	2
400	сейчас стоят	1	1
401	представителей других	1	1
402	в силе	1	1
403	потом и	1	1
404	области техники	1	1
405	должен быть	1	1
406	постепенно в	1	1
407	того же	9	1
408	но тогда	3	1
409	он может	1	1
410	силы и	1	1
411	лучше всех	1	1
412	тех же	2	1
413	народов у	1	1
414	себе отпечаток	2	1
415	это и	1	1
416	основан на	1	1
417	на деле	1	1
418	к удовлетворению	1	1
419	ему что	1	1
420	национальной и	3	1
421	свою оценку	1	1
422	ту же	2	1
423	с культурой	5	1
424	культура не	1	1
425	первое время	5	1
426	человечеством свою	1	1
427	права и	1	1
428	можно лишь	2	1
429	что эти	2	1
430	исходит из	1	1
431	тянуться за	1	1
432	со своей	1	1
433	в зависимости	1	1
434	приходится наблюдать	1	1
435	также и	2	1
436	всех европеизированных	1	1
437	лишь тогда	2	1
438	есть не	1	1
439	на тех	1	1
440	может признать	1	1
441	всему этому	3	1
442	надо было	1	1
443	мы не	1	1
444	же как	3	1
445	он считает	2	1
446	такой путь	1	1
447	не во	1	1
448	общечеловеческой цивилизации	2	1
449	в семье	1	1
450	на место	1	1
451	имеет свою	1	1
452	на эти	1	1
453	от своих	1	1
454	такое положение	1	1
455	центром вселенной	1	1
456	в каждый	6	1
457	в сущности	2	1
458	его сословие	1	1
459	культуре все	1	1
460	образом оказывается	1	1
461	обстоятельстве и	1	1
462	галлов и	2	1
463	один общий	2	1
464	с большим	1	1
465	без всякого	1	1
466	согласно принципу	1	1
467	себя человечеством	1	1
468	того народа	3	1
469	что оба	2	1
470	чем больше	4	1
471	они считают	1	1
472	своем целом	2	1
473	в создании	1	1
474	столь же	5	1
475	культурной ценности	2	1
476	что его	4	1
477	имеют между	1	1
478	у таких	1	1
479	только вполне	1	1
480	наиболее совершенным	1	1
481	друг к	2	1
482	к этому	5	1
483	но как	2	1
484	наивно уверены	1	1
485	а только	1	1
486	только тогда	2	1
487	его раса	1	1
488	в общем	6	1
489	очевидно что	3	1
490	стремящийся к	2	1
491	элементов национальной	2	1
492	для борьбы	1	1
493	для культуры	2	1
494	из таких	2	1
495	которые не	3	1
496	себя центром	1	1
497	в истории	3	1
498	культуре в	3	1
499	первый взгляд	1	1
500	приходится ответить	1	1
501	что во	1	1
502	немцев таким	1	1
503	данный момент	4	1
504	культуру не	1	1
505	что касается	6	1
506	перед нами	1	1
507	к европейской	2	1
508	что по	3	1
509	с понятием	1	1
510	пропаганду за	1	1
511	по пути	1	1
512	себе на	1	1
513	не являются	1	1
514	коренным образом	1	1
515	общечеловеческая цивилизация	1	1
516	они люди	1	1
517	этой цели	1	1
518	от этого	1	1
519	а будет	2	1
520	оградить себя	1	1
521	не быть	1	1
522	которых идет	3	1
523	в которой	5	1
524	практические выводы	1	1
525	эти положения	1	1
526	или для	1	1
527	ни один	3	1
528	бы не	1	1
529	что так	1	1
530	всякая естественная	1	1
531	то и	2	1
532	только один	2	1
533	себе те	1	1
534	тому же	6	1
535	двух других	1	1
536	если он	2	1
537	но на	2	1
538	освобождению от	1	1
539	вследствие этого	2	1
540	его духовная	1	1
541	на его	1	1
542	чем сильнее	1	1
543	как оно	1	1
544	не могла	1	1
545	не следует	1	1
546	что когда	1	1
547	значительная часть	3	1
548	тем не	4	1
549	всех остальных	2	1
550	своей прежней	1	1
551	о желательности	1	1
552	от которого	1	1
553	однако при	2	1
554	о которой	2	1
555	в культурной	2	1
556	именно лишь	1	1
557	у романогерманцев	3	1
558	в принципе	1	1
559	к одному	1	1
560	материальный быт	1	1
561	мировой цивилизации	1	1
562	национальной психологии	3	1
563	естественно поэтому	3	1
564	эту культуру	2	1
565	их приспешников	1	1
566	поэтому всякая	1	1
567	культура всякого	1	1
568	мало того	4	1
569	преклонения перед	1	1
570	ко всякой	1	1
571	навсегда отказаться	1	1
572	которое дальше	1	1
573	народов которые	3	1
574	же остается	1	1
575	его можно	1	1
576	лишь с	1	1
577	заключает в	2	1
578	v но	1	1
579	народом на	1	1
580	и заключается	1	1
581	но все	5	1
582	это конечно	2	1
583	в одну	4	1
584	здесь мы	1	1
585	тем же	2	1
586	тем в	1	1
587	свою культуру	4	1
588	другой вид	2	1
589	единое целое	1	1
590	существ из	1	1
591	всякий национализм	1	1
592	к другу	2	1
593	не трудно	1	1
594	то есть	2	1
595	входит в	1	1
596	заключается в	2	1
597	аспекта одного	1	1
598	данный человек	1	1
599	с другими	1	1
600	цивилизации и	2	1
601	культура того	1	1
602	чтобы все	3	1
603	это не	3	1
604	нечего и	3	1
605	сейчас в	1	1
606	уже знаем	1	1
607	обе стороны	1	1
608	никакой роли	1	1
609	чаще всего	1	1
610	самой совершенной	2	1
611	в жизни	3	1
612	все черты	1	1
613	борьбе за	1	1
614	ничто иное	1	1
615	этого слова	2	1
616	она и	1	1
617	ними вместе	1	1
618	культуры к	1	1
619	в общей	2	1
620	этого стремления	1	1
621	сие время	1	1
622	культурных ценностей	20	1
623	со своими	2	1
624	всегда помнить	1	1
625	культура которая	1	1
626	друга в	1	1
627	как сказано	4	1
628	общероманогерманский шовинизм	2	1
629	нет и	1	1
630	играет роли	1	1
631	европейский костюм	1	1
632	сильнее чем	4	1
633	иначе говоря	4	1
634	оценки культуры	1	1
635	ибо только	1	1
636	такой же	2	1
637	в один	2	1
638	и того	3	1
639	от культуры	5	1
640	одного и	3	1
641	на звание	1	1
642	на первый	2	1
643	культурном отношении	3	1
644	выше что	2	1
645	бы на	1	1
646	национальной психики	1	1
647	что такая	1	1
648	что среди	1	1
649	и культуры	4	1
650	культуры ибо	2	1
651	нас не	1	1
652	в такой	4	1
653	и без	5	1
654	европейцев и	1	1
655	бы к	1	1
656	представление о	3	1
657	та культура	3	1
658	он принимает	1	1
659	оказывается что	5	1
660	в которых	2	1
661	эволюции они	1	1
662	что называли	1	1
663	для всякого	1	1
664	и другого	1	1
665	как другие	1	1
666	национального единства	2	1
667	только такой	1	1
668	эта не	1	1
669	что европейская	1	1
670	когда эти	1	1
671	культуру общечеловеческой	1	1
672	ко всему	2	1
673	по крайней	1	1
674	и эти	1	1
675	на другую	1	1
676	ни было	2	1
677	и начало	1	1
678	ставит себя	1	1
679	видеть что	1	1
680	или народов	1	1
681	необходимо чтобы	1	1
682	есть ничто	1	1
683	вовсе не	2	1
684	даже в	3	1
685	все три	1	1
686	освободиться от	2	1
687	самого факта	2	1
688	национального целого	1	1
689	хуже поэтому	1	1
690	стать настоящим	1	1
691	всех их	1	1
692	нею и	1	1
693	эта культура	4	1
694	не менее	7	1
695	к такой	1	1
696	мы были	1	1
697	что эта	4	1
698	в психике	7	1
699	из нас	1	1
700	народов это	1	1
701	и другое	1	1
702	самого начала	1	1
703	для каждого	1	1
704	других существ	1	1
705	и проч	4	1
706	человек принадлежит	2	1
707	дело в	1	1
708	романогерманцы были	1	1
709	ее с	1	1
710	на себе	2	1
711	на него	2	1
712	не по	1	1
713	него хуже	1	1
714	в основе	2	1
715	по сие	1	1
716	всех них	1	1
717	народа к	5	1
718	не вызывает	1	1
719	образом в	3	1
720	говорить что	3	1
721	совместной работе	1	1
722	идет в	1	1
723	иметь в	1	1
724	та или	1	1
725	только не	2	1
726	существующие в	1	1
727	вся его	2	1
728	в разных	3	1
729	культура для	2	1
730	в совместной	1	1
731	именно с	1	1
732	невозможно но	2	1
733	и весь	1	1
734	и народов	1	1
735	таким путем	1	1
736	остальных подобных	1	1
737	может встать	1	1
738	бы все	1	1
739	к ней	1	1
740	более что	1	1
741	психологией бессознательно	1	1
742	с чертами	1	1
743	и сама	1	1
744	семья его	1	1
745	цивилизацией и	1	1
746	совершенным из	1	1
747	и космополитизм	2	1
748	доказать что	2	1
749	а т.к	9	1
750	что на	1	1
751	однако это	2	1
752	ярко выраженной	1	1
753	за отсутствием	1	1
754	столь наивно	1	1
755	областях жизни	1	1
756	признается им	1	1
757	за природными	1	1
758	и совершенное	1	1
759	из предыдущего	2	1
760	выход из	1	1
761	выраженной эгоцентрической	1	1
762	есть только	1	1
763	могут быть	1	1
764	указали выше	1	1
765	более на	2	1
766	для этих	1	1
767	те кто	1	1
768	же самое	1	1
769	должны быть	3	1
770	всего в	1	1
771	виде как	2	1
772	все свое	1	1
773	отсутствием в	1	1
774	него похоже	1	1
775	поколение в	1	1
776	что при	6	1
777	всегда будет	3	1
778	племя его	1	1
779	его семья	1	1
780	и это	3	1
781	оно может	1	1
782	говорят на	1	1
783	ролях в	1	1
784	из всего	1	1
785	как мы	2	1
786	но по	3	1
787	с ее	2	1
788	как не	2	1
789	свою очередь	2	1
790	но при	1	1
791	однако ни	1	1
792	на нем	1	1
793	и говорить	3	1
794	и многие	1	1
795	а чем	1	1
796	только при	2	1
797	совершенно ясно	2	1
798	всегда столь	1	1
799	которые своими	1	1
800	мысль о	1	1
801	и логически	1	1
802	как общероманогерманский	1	1
803	только то	2	1
804	в себя	2	1
805	с самого	1	1
806	роль в	1	1
807	не отвергает	1	1
808	существовать и	1	1
809	являются лишь	1	1
810	принадлежать к	1	1
811	котором мы	1	1
812	что у	2	1
813	так и	10	1
814	представителей данного	1	1
815	те же	2	1
816	том виде	2	1
817	лучшим наиболее	1	1
818	основанную на	2	1
819	сказано выше	3	1
820	были всегда	1	1
821	другого народа	1	1
822	европейской культуре	3	1
823	по сравнению	5	1
824	точно также	1	1
825	совершенной его	1	1
826	всеми силами	1	1
827	быть может	1	1
828	встретится с	1	1
829	из одного	2	1
830	культура есть	1	1
831	в определенной	1	1
832	лучше а	1	1
833	существ к	1	1
834	его племя	2	1
835	иное как	1	1
836	иго и	1	1
837	может видеть	1	1
838	возможна лишь	1	1
839	в состав	1	1
840	невозможно а	1	1
841	другом месте	1	1
842	то они	3	1
843	всех существ	1	1
844	раса лучше	1	1
845	язык и	1	1
846	никак не	1	1
847	положение по	3	1
848	европейской культурой	1	1
849	и просто	1	1
850	в различных	1	1
851	с другой	6	1
852	общечеловеческой цивилизацией	1	1
853	к освобождению	1	1
854	на точку	1	1
855	подлежит сомнению	3	1
856	например тот	1	1
857	от них	1	1
858	когда оно	1	1
859	удел лишь	2	1
860	крайней мере	1	1
861	перед этими	1	1
862	от этих	1	1
863	что народ	2	1
864	русский интеллигент	1	1
865	они останутся	1	1
866	следить за	1	1
867	если эта	1	1
868	мире является	1	1
869	у всех	1	1
870	общая сумма	4	1
871	цивилизация и	2	1
872	и следует	1	1
873	эти последние	2	1
874	наконец и	1	1
875	он есть	1	1
876	подойдем к	1	1
877	по своей	7	1
878	один из	1	1
879	образом как	2	1
880	их народа	2	1
881	а если	1	1
882	каждого человека	2	1
883	сомнению что	3	1
884	тому назад	1	1
885	подобных им	1	1
886	с ними	2	1
887	этих черт	2	1
888	цивилизации в	2	1
889	особенно если	1	1
890	зрения в	1	1
891	к чисто	1	1
892	дело совершенно	1	1
893	в разные	1	1
894	они могут	2	1
895	создания лучшим	1	1
896	венцом создания	3	1
897	а после	1	1
898	тот или	1	1
899	с ярко	1	1
900	земного шара	8	1
901	как проявление	1	1
902	же и	1	1
903	всем мире	1	1
904	в сторону	2	1
905	древних галлов	1	1
906	культурой и	1	1
907	и у	4	1
908	и политической	1	1
909	если мы	4	1
910	вопроса о	1	1
911	или не	1	1
912	борьбы с	2	1
913	к национальному	1	1
914	придется признать	1	1
915	а это	2	1
916	а то	1	1
917	свою самобытность	1	1
918	этой новой	1	1
919	и других	2	1
920	нельзя ибо	2	1
921	тем сильнее	2	1
922	конечно нет	1	1
923	за ним	1	1
924	он принадлежит	1	1
925	к своим	1	1
926	у народа	8	1
927	мы знаем	10	1
928	к каким	1	1
929	это обстоятельство	2	1
930	и их	5	1
931	народа состоит	1	1
932	если все	1	1
933	если допустить	1	1
934	цивилизованных народов	2	1
935	в прошлом	1	1
936	от тех	3	1
937	ее не	1	1
938	у этих	1	1
939	к ним	2	1
940	случае не	1	1
941	им самой	1	1
942	трудно видеть	1	1
943	что та	4	1
944	существ то	1	1
945	и будет	2	1
946	другом все	1	1
947	явствует что	1	1
948	в вышеопределенном	1	1
949	в семью	1	1
950	то придется	1	1
951	и оставаться	1	1
952	следует признать	1	1
953	все-таки не	4	1
954	само собой	1	1
955	но из	1	1
956	бы это	1	1
957	смотря по	1	1
958	с общим	2	1
959	из двух	2	1
960	без того	4	1
961	можно но	1	1
962	за ними	3	1
963	о своей	1	1
964	может ли	1	1
965	связаны с	1	1
966	всякого другого	1	1
967	к которому	1	1
968	создания и	1	1
969	как же	1	1
970	еще и	1	1
971	уверены в	1	1
972	к полной	1	1
973	европейская цивилизация	1	1
974	люди что	1	1
975	европы и	1	1
976	принадлежит признается	1	1
977	а на	1	1
978	здесь дело	1	1
979	которых мы	3	1
980	а наоборот	3	1
981	этого взгляда	1	1
982	а за	1	1
983	на которых	1	1
984	до конца	1	1
985	ряд общих	1	1
986	ничем не	4	1
987	и культур	4	1
988	уже существующим	1	1
989	отстоит от	1	1
990	культуры мы	1	1
991	сословие его	1	1
992	естественная группа	1	1
993	из области	1	1
994	душевной жизни	1	1
995	ближе к	3	1
996	в одно	2	1
997	работу по	1	1
998	наличности в	1	1
999	в связи	3	1
1000	как элемент	1	1
1001	лишь постепенно	1	1
1002	себе всегда	1	1
1003	к сознанию	1	1
1004	которые будут	2	1
1005	в руках	1	1
1006	народа на	1	1
1007	мире есть	1	1
1008	и германцев	3	1
1009	знаем и	2	1
1010	есть общая	1	1
1011	руководствоваться не	1	1
1012	эта идея	1	1
1013	в самой	2	1
1014	сведется к	1	1
1015	в европе	6	1
1016	группа существ	1	1
1017	похоже лучше	1	1
1018	по своему	5	1
1019	встречается у	1	1
1020	смысле этого	1	1
1021	нему ближе	1	1
1022	когда же	1	1
1023	эту мысль	1	1
1024	вырабатывает свою	1	1
1025	в тот	1	1
1026	приемлемыми для	2	1
1027	такие люди	1	1
1028	человек с	1	1
1029	из отдельных	1	1
1030	в состоянии	4	1
1031	быть не	1	1
1032	называли себя	1	1
1033	следует чтобы	1	1
1034	каждый данный	4	1
1035	с этой	3	1
1036	перейдут в	1	1
1037	бессознательно считает	1	1
1038	сейчас же	3	1
1039	сходные друг	1	1
1040	и некоторые	2	1
1041	политику и	1	1
1042	весь ход	1	1
1043	заслуживает осуждения	1	1
1044	на ноги	1	1
1045	вытекающей из	1	1
1046	от романогерманцев	1	1
1047	и таким	1	1
1048	поэтому что	4	1
1049	между прочим	2	1
1050	числе и	1	1
1051	с элементами	1	1
1052	эгоцентрической психологией	3	1
1053	себе еще	1	1
1054	с большой	1	1
1055	вселенной венцом	1	1
1056	ибо при	1	1
1057	на все	5	1
1058	являются не	1	1
1059	не знаем	1	1
1060	образом по	1	1
1061	при таком	2	1
1062	этому и	1	1
1063	и постоянно	1	1
1064	своей собственной	1	1
1065	такому человеку	1	1
1066	в отдельных	2	1
1067	будет продолжать	1	1
1068	ее и	3	1
1069	но когда	1	1
1070	бы в	3	1
1071	тем более	3	1
1072	логики что	1	1
1073	не будучи	1	1
1074	ближе более	1	1
1075	условий жизни	1	1
1076	которое к	1	1
1077	и все	7	1
1078	на эгоцентризме	3	1
1079	люди которые	1	1
1080	пути мирового	2	1
1081	культурой они	1	1
1082	основанной на	1	1
1083	вышеопределенном смысле	1	1
1084	которой этот	1	1
1085	психики и	1	1
1086	всюду где	1	1
1087	в свою	2	1
1088	с ней	1	1
1089	зорко следить	1	1
1090	же будет	1	1
1091	и культуру	2	1
1092	была бы	1	1
1093	душевная жизнь	1	1
1094	дальше отстоит	1	1
1095	всех странах	1	1
1096	к его	1	1
1097	говорили выше	5	1
1098	всех других	2	1
1099	отношению к	9	1
1100	начале этой	2	1
1101	что ни	1	1
1102	для большинства	1	1
1103	разных народов	1	1
1104	эти элементы	2	1
1105	романогерманцев и	5	1
1106	только они	1	1
1107	народ с	1	1
1108	причем эти	1	1
1109	и культура	4	1
1110	можно назвать	3	1
1111	многие из	5	1
1112	том числе	1	1
1113	они не	2	1
1114	силы на	1	1
1115	культуры или	1	1
