N	2gram	Tiupa_Narr_1	Istorich
136	в данном	11	3
137	в книге	1	3
138	в более	1	3
139	не знаем	1	3
140	ее и	1	3
141	а в	13	3
142	в свою	2	3
143	героя и	2	3
144	они не	1	3
145	того же	1	2
146	самом деле	3	2
147	тех же	1	2
148	во сне	2	2
149	одним из	1	2
150	героя но	2	2
151	мы и	1	2
152	это время	1	2
153	в различных	1	2
154	во всех	1	2
155	и три	1	2
156	по отношению	3	2
157	перед нами	5	2
158	когда он	1	2
159	он на	1	2
160	уже в	1	2
161	на то	2	2
162	друг с	1	2
163	и по	1	2
164	так например	1	2
165	о чем	4	2
166	особенности в	1	2
167	это было	2	2
168	и мы	1	2
169	это одна	1	2
170	животных в	1	2
171	которой он	1	2
172	точки зрения	5	2
173	в своей	5	2
174	оказывается что	1	2
175	что этот	1	2
176	по себе	4	2
177	даже в	1	2
178	по мере	2	2
179	как можно	1	2
180	а на	2	2
181	она не	2	2
182	одна из	4	2
183	в некотором	1	2
184	с другом	1	2
185	тем это	1	2
186	мы узнаем	1	2
187	это происходит	1	2
188	должен быть	1	2
189	данном случае	8	2
190	а тот	1	2
191	так в	4	2
192	роль в	2	2
193	и сам	1	2
194	на нее	1	2
195	особенно в	2	2
196	об этом	6	2
197	еще в	3	2
198	вошел в	1	2
199	с этого	1	2
200	если бы	7	2
201	ничего не	2	2
202	приближается к	1	2
203	обратим внимание	1	2
204	там он	1	2
205	можно сказать	5	2
206	на своих	1	2
207	уже только	1	2
208	же в	2	2
209	того что	4	2
210	бросается в	1	2
211	в формах	1	2
212	том как	1	2
213	ли он	1	2
214	во всем	1	2
215	то в	4	2
216	и они	1	2
217	из них	4	2
218	его и	2	2
219	на одном	1	2
220	мы можем	2	2
221	у него	7	2
222	из двух	1	2
223	и стал	2	2
224	со стороны	8	2
225	до сих	2	2
226	как у	2	2
227	до этого	1	2
228	говорит о	1	2
229	а не	13	2
230	в лесу	1	2
231	один из	6	2
232	со своими	1	2
233	что мы	2	2
234	и потому	1	2
235	из которых	1	2
236	что за	1	2
237	есть на	1	2
238	как бы	6	2
239	сих пор	2	2
240	но для	3	2
241	и для	2	2
242	это уже	3	2
243	также не	2	2
244	сказать что	2	2
245	совершенно не	1	2
246	к его	2	2
247	а герой	1	2
248	отношению к	3	2
249	в свое	1	2
250	к этому	1	2
251	жизни и	6	2
252	развитие сюжета	1	1
253	также и	3	1
254	еще можно	1	1
255	и борьбы	1	1
256	сам по	1	1
257	и иными	1	1
258	переход от	2	1
259	так у	1	1
260	говорилось выше	1	1
261	и есть	1	1
262	тем же	2	1
263	между двумя	5	1
264	едва ли	3	1
265	в зависимости	2	1
266	той же	1	1
267	не вполне	2	1
268	и другая	1	1
269	из того	1	1
270	но даже	1	1
271	зависимости от	2	1
272	свете нет	1	1
273	быть в	1	1
274	сад и	1	1
275	своей работе	1	1
276	этого героя	1	1
277	на самом	1	1
278	о смерти	2	1
279	но как	3	1
280	не то	1	1
281	здесь также	1	1
282	ответ на	1	1
283	должны были	1	1
284	отношение к	1	1
285	отличие от	2	1
286	отнюдь не	2	1
287	и я	1	1
288	себя за	1	1
289	другой день	3	1
290	почувствовал что	1	1
291	вспомним что	1	1
292	что касается	2	1
293	не два	1	1
294	не улавливает	1	1
295	целый ряд	1	1
296	и наконец	1	1
297	и к	1	1
298	следующим образом	1	1
299	но в	7	1
300	в противоположность	1	1
301	говорит а	1	1
302	за собой	1	1
303	впечатление что	1	1
304	но после	1	1
305	та же	2	1
306	за это	1	1
307	он думает	1	1
308	только на	2	1
309	его мы	1	1
310	и тот	1	1
311	в себе	6	1
312	чем его	1	1
313	во многих	1	1
314	как принцип	1	1
315	но на	1	1
316	что она	1	1
317	задний план	1	1
318	при этом	19	1
319	ключ к	2	1
320	чтобы они	1	1
321	и еще	2	1
322	состоит в	10	1
323	в силу	1	1
324	и вот	2	1
325	уже говорилось	1	1
326	свидетельствует о	1	1
327	подобно тому	3	1
328	в комнату	1	1
329	а когда	1	1
330	главным образом	1	1
331	это явление	1	1
332	разнообразных формах	1	1
333	уже знаем	1	1
334	что один	1	1
335	выходя из	1	1
336	в жизни	3	1
337	он является	1	1
338	соответствии с	4	1
339	на основании	1	1
340	этого не	2	1
341	а за	2	1
342	к большой	1	1
343	и уже	1	1
344	одна и	1	1
345	зато в	1	1
346	согласно которому	1	1
347	и тогда	2	1
348	в ходе	3	1
349	от боли	1	1
350	в город	2	1
351	с точки	1	1
352	в их	1	1
353	она в	2	1
354	в своем	3	1
355	в отличие	2	1
356	от его	1	1
357	пока только	1	1
358	в одном	4	1
359	нами а	1	1
360	пока еще	1	1
361	героя из	2	1
362	в конце	2	1
363	которая представляет	1	1
364	в предыдущем	1	1
365	случае мы	1	1
366	на три	1	1
367	но они	3	1
368	тем самым	5	1
369	что эта	1	1
370	дело не	2	1
371	по полю	2	1
372	не имеет	2	1
373	не по	4	1
374	о них	3	1
375	не могло	2	1
376	здесь может	1	1
377	судя по	1	1
378	сам герой	1	1
379	же время	4	1
380	этих двух	2	1
381	него нет	1	1
382	детей и	1	1
383	к ней	1	1
384	связи в	1	1
385	в сознании	4	1
386	из истории	1	1
387	интересны не	1	1
388	обращает на	3	1
389	однако это	1	1
390	в момент	1	1
391	к себе	4	1
392	истории не	3	1
393	числе и	1	1
394	мере того	1	1
395	к тому	6	1
396	как для	1	1
397	указывает на	1	1
398	они и	2	1
399	оно не	2	1
400	и о	3	1
401	в виду	1	1
402	свою очередь	2	1
403	здесь не	2	1
404	на другой	5	1
405	солнечные лучи	1	1
406	смысл но	1	1
407	второго лица	1	1
408	приводит к	1	1
409	что может	2	1
410	с собой	1	1
411	переход к	1	1
412	чего он	1	1
413	не за	1	1
414	каждого из	1	1
415	мог бы	1	1
416	этих деталей	1	1
417	утверждает что	1	1
418	он сам	3	1
419	для этого	1	1
420	один человек	1	1
421	даже не	1	1
422	в тех	1	1
423	о ней	3	1
424	сводится к	3	1
425	в состав	3	1
426	за пределами	2	1
427	на свет	1	1
428	никак не	2	1
429	одного из	6	1
430	а также	6	1
431	героя до	1	1
432	же несомненна	1	1
433	такая частность	1	1
434	во втором	6	1
435	и только	2	1
436	вслед за	1	1
437	наконец в	1	1
438	и поехал	1	1
439	также в	1	1
440	не тот	1	1
441	как правило	5	1
442	народов и	1	1
443	несколько иначе	1	1
444	в литературе	4	1
445	хотя бы	2	1
446	рассказчик не	1	1
447	идет по	2	1
448	тот же	1	1
449	одной из	1	1
450	самый общий	1	1
451	не само	1	1
452	и этих	1	1
453	еще и	1	1
454	даже если	1	1
455	он уже	2	1
456	смерти как	1	1
457	по мнению	1	1
458	всяком случае	2	1
459	они могут	2	1
460	это означает	1	1
461	и ее	3	1
462	их не	1	1
463	нового рождения	1	1
464	человек при	1	1
465	прямо не	1	1
466	времени когда	1	1
467	и у	1	1
468	вопроса о	1	1
469	героя с	1	1
470	что не	2	1
471	а то	1	1
472	или даже	1	1
473	или просто	2	1
474	на две	2	1
475	для него	4	1
476	мир так	1	1
477	слова в	4	1
478	в котором	1	1
479	это верно	1	1
480	само по	1	1
481	небе и	1	1
482	ставят на	1	1
483	и всякий	1	1
484	смерти и	1	1
485	за сутки	1	1
486	что на	4	1
487	и даже	2	1
488	или иной	4	1
489	не обязательно	1	1
490	их ставят	1	1
491	случаев в	1	1
492	а с	1	1
493	мы еще	1	1
494	что для	1	1
495	в соответствии	5	1
496	то и	1	1
497	не было	3	1
498	не знает	1	1
499	из наиболее	4	1
500	которое по	1	1
501	сдвиг в	1	1
502	на втором	1	1
503	солнца и	1	1
504	как это	3	1
505	отразилось в	1	1
506	не удается	1	1
507	одну из	1	1
508	ни от	2	1
509	по своему	2	1
510	всем свете	1	1
511	такого рода	10	1
512	и мировой	1	1
513	тому как	3	1
514	говорит с	2	1
515	и трех	1	1
516	ней не	1	1
517	матери а	1	1
518	в современной	3	1
519	далеко за	1	1
520	и солнце	1	1
521	как будто	3	1
522	быть не	3	1
523	только о	1	1
524	под собой	1	1
525	которых он	1	1
526	и от	2	1
527	это он	1	1
528	или другой	1	1
529	у них	1	1
530	не говорит	3	1
531	к этой	1	1
532	только что	2	1
533	все они	1	1
534	центре внимания	2	1
535	к ее	2	1
536	всего мира	1	1
537	немного погодя	1	1
538	остается на	1	1
539	как за	1	1
540	в самом	6	1
541	чего в	1	1
542	себе но	1	1
543	садятся на	1	1
544	не говорится	1	1
545	только этого	1	1
546	новое лицо	2	1
547	бы составить	1	1
548	в искусстве	1	1
549	в таком	2	1
550	точно так	1	1
551	во всяком	2	1
552	все что	2	1
553	том числе	1	1
