N	2gram	Bakhtin_Fr_5	Istorich
126	их в	1	3
127	и под	1	3
128	на котором	2	3
129	того как	1	3
130	например у	1	3
131	к концу	1	3
132	вот почему	1	3
133	как только	1	3
134	и другие	3	3
135	данном случае	2	3
136	то время	3	3
137	другими словами	1	3
138	там в	1	3
139	от него	1	3
140	стороны он	1	3
141	один из	2	3
142	том как	2	3
143	в качестве	2	3
144	от того	3	3
145	и только	2	3
146	далеко не	1	3
147	от этого	2	3
148	не было	3	3
149	в частности	1	3
150	к своему	1	3
151	в данном	2	3
152	как будто	1	3
153	и от	4	3
154	кроме того	4	3
155	а в	4	3
156	еще в	2	3
157	и эта	1	3
158	сказать что	4	3
159	из этого	1	3
160	этим объясняется	1	3
161	как на	4	3
162	к этому	2	3
163	они не	1	3
164	ту же	2	2
165	того же	3	2
166	здесь и	5	2
167	из его	2	2
168	и больше	2	2
169	книге о	1	2
170	представлением о	2	2
171	что иное	1	2
172	он был	7	2
173	из земли	1	2
174	но не	4	2
175	могло быть	1	2
176	по отношению	1	2
177	должны были	1	2
178	на то	1	2
179	относится к	2	2
180	в одной	3	2
181	с этим	4	2
182	в своем	11	2
183	перед нами	4	2
184	целый ряд	1	2
185	и как	5	2
186	в фольклоре	1	2
187	более древняя	1	2
188	что это	2	2
189	в этой	6	2
190	и они	1	2
191	и до	2	2
192	но он	3	2
193	он не	6	2
194	это явление	2	2
195	чтобы они	1	2
196	с представлением	2	2
197	из него	1	2
198	можно было	4	2
199	но все	1	2
200	человека в	1	2
201	его не	4	2
202	на этой	1	2
203	было бы	2	2
204	известно что	1	2
205	здесь нет	3	2
206	смерть и	2	2
207	по всему	1	2
208	ни в	3	2
209	солнце и	1	2
210	ни одной	1	2
211	вовсе не	8	2
212	и некоторые	1	2
213	в эту	2	2
214	земли и	1	2
215	и сейчас	1	2
216	видели в	1	2
217	человеком и	2	2
218	в которых	3	2
219	своего рода	4	2
220	не будем	2	2
221	которые в	1	2
222	находится на	1	2
223	есть еще	1	2
224	что этот	1	2
225	на эти	1	2
226	превратилось в	1	2
227	даже в	2	2
228	не имеет	3	2
229	одна из	1	2
230	на него	2	2
231	не могло	3	2
232	это то	1	2
233	сообщает что	1	2
234	тела и	3	2
235	в городе	2	2
236	нет ни	2	2
237	и освобождает	1	2
238	здесь совершенно	1	2
239	к тому	2	2
240	что при	1	2
241	где он	1	2
242	в свое	1	2
243	здесь не	6	2
244	некоторые другие	1	2
245	и сам	1	2
246	что у	1	2
247	когда в	2	2
248	ничего не	4	2
249	но мы	2	2
250	не поддается	1	2
251	после того	1	2
252	можно сказать	2	2
253	как у	1	2
254	чтобы получить	1	2
255	в форме	1	2
256	в лице	1	2
257	того что	3	2
258	именно на	1	2
259	у народа	2	2
260	мы знаем	1	2
261	это место	1	2
262	мы находим	4	2
263	существо и	1	2
264	смерти и	1	2
265	и свои	1	2
266	что они	1	2
267	и др	8	2
268	что не	1	2
269	а не	4	2
270	о чем	3	2
271	он становится	1	2
272	он и	3	2
273	в одно	2	2
274	так же	8	2
275	и соответствующими	1	2
276	отношению к	1	2
277	и формы	1	2
278	видно что	1	2
279	еще яснее	1	2
280	под названием	2	2
281	своем пути	1	2
282	мира и	8	2
283	обращается к	1	2
284	но вот	1	2
285	но эти	1	2
286	с ними	1	2
287	жизни и	8	2
288	во всяком	1	2
289	с новыми	1	1
290	вряд ли	1	1
291	также что	1	1
292	одним из	5	1
293	также и	7	1
294	в связи	5	1
295	и есть	2	1
296	которые были	1	1
297	оно было	2	1
298	в какой-то	1	1
299	все те	1	1
300	его связь	1	1
301	этого он	1	1
302	между человеком	2	1
303	и этот	1	1
304	а как	1	1
305	такие понятия	1	1
306	именно здесь	1	1
307	есть не	1	1
308	нужен и	1	1
309	он также	1	1
310	которую мы	1	1
311	во-первых как	1	1
312	нам в	1	1
313	со смертью	1	1
314	здесь с	2	1
315	он как	1	1
316	но она	3	1
317	в полной	1	1
318	но то	1	1
319	и растет	1	1
320	не совсем	1	1
321	месте в	1	1
322	по этому	1	1
323	и сами	1	1
324	за это	1	1
325	во всех	13	1
326	то мы	1	1
327	одном случае	1	1
328	жизнь ее	1	1
329	праздновал свадьбу	1	1
330	только тогда	1	1
331	не все	1	1
332	вступают в	2	1
333	отличие от	2	1
334	тут же	2	1
335	не просто	1	1
336	растет за	2	1
337	в истории	2	1
338	садов в	1	1
339	более чем	1	1
340	солнце играет	1	1
341	некоторое время	1	1
342	народа в	2	1
343	они есть	2	1
344	им в	2	1
345	и где	1	1
346	они дают	1	1
347	хотя и	5	1
348	и к	5	1
349	он на	1	1
350	этой цели	1	1
351	в этот	2	1
352	хозяином и	1	1
353	в целом	2	1
354	формы в	1	1
355	он в	2	1
356	она играет	1	1
357	осмотреться в	1	1
358	в главе	1	1
359	раз в	2	1
360	там мы	1	1
361	мы обратимся	1	1
362	она-то и	1	1
363	ее как	1	1
364	но на	3	1
365	в такую	1	1
366	и если	2	1
367	не имеют	1	1
368	тем не	1	1
369	которая является	1	1
370	были осуждены	1	1
371	ее и	1	1
372	никак не	1	1
373	характер в	1	1
374	чтобы в	1	1
375	смертью в	2	1
376	на этом	5	1
377	жить в	1	1
378	в одну	1	1
379	как они	3	1
380	а затем	1	1
381	что все	2	1
382	связанные с	3	1
383	в мире	1	1
384	на все	2	1
385	то есть	25	1
386	и должна	1	1
387	той стороне	1	1
388	не служит	1	1
389	при приближении	1	1
390	в жизни	1	1
391	по существу	3	1
392	духа в	2	1
393	от процесса	1	1
394	же образом	1	1
395	о которых	1	1
396	она и	2	1
397	одна и	1	1
398	яснее в	1	1
399	и семейных	1	1
400	обратимся к	1	1
401	их на	1	1
402	сейчас же	1	1
403	одно из	2	1
404	об особом	1	1
405	точки зрения	4	1
406	и при	1	1
407	она сама	1	1
408	мысль и	2	1
409	этой связи	3	1
410	женщин и	1	1
411	в котором	1	1
412	не столько	2	1
413	высокой ступени	1	1
414	и убивает	1	1
415	не от	1	1
416	не представляется	1	1
417	большую роль	1	1
418	что я	1	1
419	от его	3	1
420	воду для	1	1
421	обращение к	1	1
422	на языке	1	1
423	все это	7	1
424	по ту	1	1
425	и более	1	1
426	ясна и	1	1
427	более древних	1	1
428	сам он	1	1
429	и вся	1	1
430	на три	1	1
431	нечто вроде	1	1
432	не менее	3	1
433	а иногда	1	1
434	все три	1	1
435	и функции	1	1
436	что с	1	1
437	принадлежат к	1	1
438	правда в	1	1
439	ее с	1	1
440	к этим	1	1
441	это всегда	1	1
442	в основе	4	1
443	он сделал	1	1
444	но вместе	1	1
445	не случайно	1	1
446	того чтобы	6	1
447	и смерть	1	1
448	следовательно и	1	1
449	нет места	1	1
450	казалось бы	1	1
451	больше чем	2	1
452	и по-видимому	1	1
453	к ней	2	1
454	как она	1	1
455	связь и	1	1
456	уже говорили	2	1
457	его он	1	1
458	со своим	1	1
459	главе о	1	1
460	что на	3	1
461	над ним	1	1
462	в области	1	1
463	и социального	1	1
464	идет здесь	1	1
465	детей в	1	1
466	человека с	5	1
467	его отец	1	1
468	ему удалось	1	1
469	по двум	1	1
470	начиная с	2	1
471	места для	1	1
472	не могут	2	1
473	и смертью	1	1
474	числе и	2	1
475	хороший урожай	1	1
476	бы он	1	1
477	в наши	1	1
478	время он	1	1
479	приведем еще	1	1
480	должен быть	2	1
481	и о	4	1
482	этом нет	1	1
483	тому что	1	1
484	с ее	5	1
485	чтобы быть	1	1
486	есть здесь	2	1
487	идет не	1	1
488	приводит к	1	1
489	и когда	1	1
490	здесь он	1	1
491	те же	1	1
492	тысячи лет	1	1
493	здесь как	4	1
494	отсюда и	1	1
495	которая была	1	1
496	или на	1	1
497	к большому	1	1
498	который народ	1	1
499	часто в	3	1
500	по тому	2	1
501	он съел	1	1
502	это только	1	1
503	что от	1	1
504	жизнь и	2	1
505	для этого	1	1
506	стремление к	1	1
507	об этом	4	1
508	образом в	1	1
509	находится в	1	1
510	связанное с	1	1
511	них не	1	1
512	иное как	1	1
513	и здесь	4	1
514	другом месте	2	1
515	тех кто	1	1
516	в другом	3	1
517	на вопрос	1	1
518	и поэтому	1	1
519	и из	1	1
520	обычно они	1	1
521	др в	2	1
522	от земли	2	1
523	его тело	1	1
524	все его	1	1
525	здесь почти	1	1
526	можно встретить	1	1
527	этих двух	1	1
528	он его	3	1
529	к нему	2	1
530	смерти этот	1	1
531	между тем	2	1
532	переходит в	2	1
533	но дело	2	1
534	и можно	1	1
535	наконец в	1	1
536	в свете	2	1
537	только знает	1	1
538	быть и	1	1
539	но с	1	1
540	землю и	1	1
541	не как	1	1
542	выше и	1	1
543	время когда	1	1
544	ли он	2	1
545	друг друга	1	1
546	пор не	1	1
547	уже и	2	1
548	которое мы	1	1
549	поэтому и	3	1
550	между этими	1	1
551	в большом	1	1
552	от них	1	1
553	мире и	1	1
554	какой-то степени	1	1
555	есть в	3	1
556	одной из	5	1
557	если мы	2	1
558	он заставляет	1	1
559	для людей	1	1
560	проглатывание и	1	1
561	рассказывает о	1	1
562	языка но	2	1
563	пускаются в	1	1
564	же объясняется	1	1
565	его и	1	1
566	где бы	1	1
567	характерно что	4	1
568	мир в	1	1
569	роль и	2	1
570	для него	3	1
571	и также	1	1
572	у нее	2	1
573	можно с	1	1
574	к ним	1	1
575	при всей	1	1
576	ту сторону	1	1
577	случае не	1	1
578	и пр	1	1
579	но уже	1	1
580	могли не	1	1
581	для того	6	1
582	нет например	1	1
583	в особенности	2	1
584	убежден в	1	1
585	к самым	2	1
586	и даже	4	1
587	и фантастический	1	1
588	типична для	1	1
589	именно в	3	1
590	и создает	1	1
591	заметить что	2	1
592	он это	1	1
593	еще и	3	1
594	с другом	2	1
595	из таких	1	1
596	возвращается в	1	1
597	в середине	1	1
598	на ней	1	1
599	в другое	2	1
600	тоньше чем	1	1
601	не знает	1	1
602	на которых	1	1
603	его как	4	1
604	чем на	2	1
605	на эту	2	1
606	когда она	1	1
607	под влиянием	1	1
608	от труда	1	1
609	несмотря на	2	1
610	для этой	1	1
611	как ни	1	1
612	этой же	1	1
613	еще раз	1	1
614	другое место	1	1
615	на голове	1	1
616	связанных с	3	1
617	выход из	1	1
618	их чтобы	1	1
619	не удалось	1	1
620	первоначально в	1	1
621	которые по	1	1
622	эти черты	1	1
623	друг с	2	1
624	и такие	1	1
625	не дана	1	1
626	этого слова	1	1
627	здесь так	1	1
628	было ни	1	1
629	на время	4	1
630	готовым к	1	1
631	несколько слов	2	1
632	и была	1	1
633	своей жизни	2	1
634	о его	1	1
635	в так	1	1
636	поддается никакому	1	1
637	на одной	1	1
638	и для	3	1
639	еще одна	1	1
640	не существует	1	1
641	мы сразу	1	1
642	всего мира	1	1
643	причем в	1	1
644	царей и	1	1
645	победа над	1	1
646	очень распространено	1	1
647	из масла	1	1
648	к одной	1	1
649	то не	1	1
650	из себя	1	1
651	бы в	4	1
652	тем более	1	1
653	чтобы его	2	1
654	и могли	1	1
655	но зато	1	1
656	находим в	3	1
657	похожи на	1	1
658	же всегда	1	1
659	здесь только	2	1
660	не похожи	1	1
661	от лица	1	1
662	в народной	1	1
663	городов и	1	1
664	в свою	1	1
665	между ними	1	1
666	через которую	1	1
667	ведь он	2	1
668	на этот	3	1
669	не что	1	1
670	что под	1	1
671	и землю	1	1
672	на свет	1	1
673	материальное начало	1	1
674	пути к	1	1
675	но еще	1	1
676	это в	2	1
677	в таком	1	1
678	том числе	4	1
