N	2gram	Vygotskiy__2	StatiiOP
534	не могут	3	1
535	он и	1	1
536	похож на	1	1
537	которого я	1	1
538	он имел	1	1
539	отличается от	2	1
540	для такого	2	1
541	что вы	1	1
542	не встречается	1	1
543	другими формами	1	1
544	всего что	1	1
545	остановиться на	1	1
546	они и	1	1
547	он никогда	1	1
548	что при	9	1
549	отказаться от	3	1
550	себя единственным	1	1
551	наши дни	1	1
552	тогда я	1	1
553	и которая	2	1
554	как мы	1	1
555	в свое	2	1
556	что все	9	1
557	свою очередь	2	1
558	данном случае	4	1
559	только при	1	1
560	были бы	3	1
561	характер и	1	1
562	все содержание	1	1
563	русской поэзии	1	1
564	то время	3	1
565	не подходит	1	1
566	так в	2	1
567	имеет никакого	1	1
568	который говорил	1	1
569	слова а	1	1
570	на том	2	1
571	и совершенно	3	1
572	о самой	1	1
573	с собой	1	1
574	можно было	7	1
575	не так	2	1
576	не с	1	1
577	и которые	2	1
578	в борьбе	1	1
579	на которую	2	1
580	которые он	1	1
581	найти в	1	1
582	к вопросам	1	1
583	по тому	1	1
584	произведение для	1	1
585	по сравнению	2	1
586	разного рода	1	1
587	возможно что	1	1
588	а там	1	1
589	и всякого	1	1
590	справедливость этого	1	1
591	выводу что	1	1
592	образом в	3	1
593	похожим на	1	1
594	именно потому	2	1
595	столь же	4	1
596	и ему	1	1
597	с того	2	1
598	можно сказать	1	1
599	орудием в	1	1
600	и во	1	1
601	те или	1	1
602	связь между	1	1
603	же поводу	1	1
604	собственной жизни	1	1
605	эти два	1	1
606	то место	1	1
607	михайловского по	1	1
608	все время	6	1
609	он попал	1	1
610	формальных приемов	1	1
611	и об	1	1
612	для самого	2	1
613	стиха и	2	1
614	конце концов	3	1
615	для установления	1	1
616	ни к	1	1
617	сюда относится	1	1
618	казалось что	1	1
619	один из	3	1
620	в двух	1	1
621	что только	1	1
622	тот же	6	1
623	согласиться с	2	1
624	с ними	1	1
625	всю свою	1	1
626	самый сюжет	1	1
627	его жизнь	1	1
628	будто бы	1	1
629	близкое к	1	1
630	образа в	1	1
631	к числу	1	1
632	все старые	1	1
633	или же	3	1
634	том чтобы	3	1
635	не будет	1	1
636	что следовательно	1	1
637	месте о	1	1
638	было они	1	1
639	внимание что	1	1
640	конечно не	1	1
641	была им	1	1
642	только на	5	1
643	отношений к	1	1
644	всем его	1	1
645	в поэзии	3	1
646	как страсти	1	1
647	читателей в	1	1
648	от других	1	1
649	его отношений	1	1
650	но совершенно	3	1
651	нее в	1	1
652	ведь это	1	1
653	могло бы	2	1
654	точка зрения	2	1
655	у нее	1	1
656	а в	4	1
657	относится не	1	1
658	не о	1	1
659	может служить	3	1
660	мы можем	3	1
661	но что	2	1
662	смысле слова	1	1
663	в каждом	2	1
664	наиболее отчетливых	1	1
665	форму и	2	1
666	в очень	2	1
667	имеет значение	2	1
668	с общим	1	1
669	раза в	1	1
670	даже не	1	1
671	а на	4	1
672	однако что	1	1
673	выше своей	1	1
674	за пределы	1	1
675	той точки	1	1
676	и создавал	1	1
677	что тот	3	1
678	к которому	2	1
679	основанный на	1	1
680	при чем	2	1
681	себя и	1	1
682	что для	7	1
683	естественно что	1	1
684	связано с	1	1
685	нужно сказать	1	1
686	имеет только	1	1
687	на которых	2	1
688	ничем не	1	1
689	мы и	1	1
690	с которым	1	1
691	в свете	2	1
692	в руках	2	1
693	при некотором	1	1
694	его собственной	1	1
695	на эту	1	1
696	этом основании	1	1
697	что из	1	1
698	и тут	1	1
699	жизнь в	1	1
700	его характер	1	1
701	в связи	1	1
702	было в	1	1
703	на который	2	1
704	ни на	3	1
705	время с	1	1
706	общего с	1	1
707	если оно	3	1
708	сравнению с	2	1
709	не дают	1	1
710	что же	3	1
711	очень важно	1	1
712	действие и	2	1
713	слов в	1	1
714	на свете	1	1
715	критики и	1	1
716	который он	2	1
717	быть не	1	1
718	ссылается на	3	1
719	этом случае	1	1
720	нечто совершенно	1	1
721	заставляя его	1	1
722	этом и	1	1
723	вы говорите	1	1
724	должны быть	3	1
725	с приемами	1	1
726	при всем	3	1
727	виде как	2	1
728	в более	1	1
729	и для	4	1
730	и сами	1	1
731	знаменитое признание	1	1
732	вся история	1	1
733	как материал	1	1
734	не существует	2	1
735	и от	2	1
736	видим и	1	1
737	или в	1	1
738	что оно	2	1
739	был всем	1	1
740	для нас	2	1
741	от него	1	1
742	и все	4	1
743	идет не	2	1
744	бы в	1	1
745	понимал и	1	1
746	против того	1	1
747	в наши	1	1
748	нет более	1	1
749	в свою	3	1
750	в стихах	1	1
751	к какому	2	1
752	между ними	1	1
753	другой в	2	1
754	имеет ничего	1	1
755	их с	2	1
756	кажется и	1	1
757	пришел к	2	1
758	языка на	1	1
759	является и	1	1
760	едва ли	4	1
761	из этого	4	1
762	в трех	1	1
763	случаю и	2	1
764	своих читателей	1	1
765	основное значение	1	1
766	жизни и	4	1
767	заметить что	2	1
768	а я	2	1
769	в своих	9	1
770	нет что	1	1
771	он на	1	1
772	который не	3	1
773	в таком	2	1
774	точно так	3	1
775	все что	2	1
776	ничего общего	1	1
777	которая не	2	1
778	смысле что	1	1
