N	2gram	Propp_Isto_7	Narrotol
138	человек в	1	3
139	с этой	6	3
140	сказать что	2	3
141	в таком	1	3
142	и т	17	2
143	он может	4	2
144	к другому	1	2
145	должна быть	1	2
146	по его	2	2
147	героя на	1	2
148	мы не	4	2
149	же как	4	2
150	ему в	1	2
151	в ней	1	2
152	еще не	8	2
153	в чем	5	2
154	иного рода	1	2
155	же она	1	2
156	себе и	3	2
157	встречи с	1	2
158	со своей	2	2
159	в самом	2	2
160	бы с	1	2
161	из этих	3	2
162	как он	6	2
163	на то	3	2
164	что она	5	2
165	том свете	1	2
166	не будет	2	2
167	себя не	1	2
168	было бы	2	2
169	должен был	2	2
170	со своими	1	2
171	является его	1	2
172	бы на	1	2
173	с точки	1	2
174	и что	10	2
175	часто не	1	2
176	от его	1	2
177	всякий раз	1	2
178	и другого	1	2
179	но он	2	2
180	и более	1	2
181	не имеет	4	2
182	имеем дело	1	2
183	потому что	9	2
184	для нас	6	2
185	со своим	4	2
186	в сознании	1	2
187	не вполне	3	2
188	и здесь	12	2
189	оно не	1	2
190	но для	2	2
191	и он	3	2
192	здесь не	2	2
193	не могу	1	2
194	мысль о	1	2
195	то чтобы	2	2
196	что у	4	2
197	можно было	1	2
198	те же	1	2
199	во второй	1	2
200	том как	1	2
201	восходит к	2	2
202	что и	8	2
203	представления о	4	2
204	в современной	1	2
205	и дело	2	2
206	но зато	1	2
207	дело с	1	2
208	в виде	1	2
209	в начале	1	2
210	не все	3	2
211	участие в	2	2
212	а то	1	2
213	т п	1	2
214	вовсе не	4	2
215	не случайно	3	2
216	жизни на	1	2
217	в других	4	2
218	представляют собой	5	2
219	только на	2	2
220	с другим	1	2
221	именно в	1	2
222	бытия в	1	2
223	а с	1	2
224	героя и	5	2
225	говорит о	2	2
226	только по	1	2
227	превращается в	3	2
228	принадлежности к	1	2
229	если не	4	2
230	так же	6	2
231	в него	1	2
232	к своему	1	2
233	по своему	1	2
234	о чем	1	2
235	видит в	2	2
236	а потом	2	2
237	у героя	2	2
238	но это	3	2
239	видно что	5	2
240	не объясняет	1	2
241	тем более	2	2
242	от всего	1	2
243	хотя бы	1	2
244	только что	1	2
245	во время	6	2
246	вступает в	3	2
247	они все	1	2
248	точно так	2	2
249	во сне	2	2
250	можно назвать	1	2
251	как на	1	2
252	и вновь	1	2
253	они не	2	2
254	как все	1	1
255	отношения к	1	1
256	не должны	1	1
257	одним из	1	1
258	например в	3	1
259	начинается с	4	1
260	не имел	1	1
261	противоречие с	1	1
262	в ситуации	1	1
263	между двумя	1	1
264	чего не	1	1
265	из его	1	1
266	не объяснено	1	1
267	он уже	1	1
268	видеть в	3	1
269	в зависимости	1	1
270	характер за	1	1
271	его мнению	1	1
272	если я	1	1
273	случае это	1	1
274	вопрос о	3	1
275	более не	1	1
276	героя но	2	1
277	но она	1	1
278	на себя	2	1
279	и другая	1	1
280	в некотором	1	1
281	мы и	1	1
282	а теперь	1	1
283	кто может	1	1
284	зависимости от	1	1
285	он приносит	1	1
286	собой в	1	1
287	не хотелось	1	1
288	я на	1	1
289	на своих	1	1
290	во всех	7	1
291	не входит	1	1
292	свою жизнь	1	1
293	очевидно что	1	1
294	отношение к	5	1
295	не просто	2	1
296	определяется не	1	1
297	рассказ о	2	1
298	первый взгляд	4	1
299	в одной	2	1
300	или косвенно	1	1
301	и нет	2	1
302	этой стороны	3	1
303	им в	2	1
304	сидит в	1	1
305	и как	1	1
306	и наконец	3	1
307	более или	1	1
308	здесь и	2	1
309	за собой	1	1
310	ситуации в	1	1
311	в которой	2	1
312	специфический для	1	1
313	к месту	2	1
314	ли герой	2	1
315	приобретает характер	1	1
316	в главе	1	1
317	стороны этого	1	1
318	не могла	1	1
319	этим создается	1	1
320	бы от	1	1
321	после этого	3	1
322	этого характера	1	1
323	в солнечном	1	1
324	из него	1	1
325	что ни	1	1
326	ясно не	1	1
327	объяснить его	1	1
328	в нее	1	1
329	с собой	7	1
330	здесь мы	5	1
331	его не	2	1
332	это весьма	1	1
333	а его	3	1
334	входит в	1	1
335	есть не	1	1
336	отца и	2	1
337	я все	1	1
338	характер не	1	1
339	приходит в	1	1
340	в новое	1	1
341	здесь нет	3	1
342	ни в	2	1
343	но уже	1	1
344	но мы	1	1
345	жениться на	4	1
346	не всегда	4	1
347	новые формы	1	1
348	он имеет	1	1
349	мировой истории	1	1
350	должно быть	1	1
351	автора и	1	1
352	обратимся к	1	1
353	не мог	1	1
354	и видит	1	1
355	на первый	4	1
356	или менее	1	1
357	человек и	1	1
358	женщин и	1	1
359	и без	1	1
360	это делает	1	1
361	еще нет	1	1
362	она в	3	1
363	знает и	1	1
364	не от	2	1
365	в которых	1	1
366	миф о	1	1
367	от себя	1	1
368	направлен на	2	1
369	из земли	1	1
370	данный текст	1	1
371	от героя	5	1
372	волшебный помощник	3	1
373	не могли	1	1
374	для нее	2	1
375	вместе со	2	1
376	связи с	3	1
377	шире чем	1	1
378	случае в	1	1
379	можно ли	1	1
380	вплоть до	2	1
381	но они	3	1
382	как можно	1	1
383	истории о	1	1
384	она не	2	1
385	дело не	5	1
386	в основе	2	1
387	время как	2	1
388	что иное	1	1
389	вытекает из	2	1
390	того и	1	1
391	этого обряда	2	1
392	находятся в	1	1
393	отправку в	1	1
394	в противоречие	1	1
395	за которой	1	1
396	и после	2	1
397	не по	2	1
398	и тайная	1	1
399	солнцем и	2	1
400	она обладает	1	1
401	как будто	1	1
402	к той	1	1
403	его дочь	1	1
404	имеет право	1	1
405	в городе	1	1
406	не могут	2	1
407	как только	2	1
408	же самое	1	1
409	ли в	1	1
410	долго не	1	1
411	возвращается домой	2	1
412	если же	1	1
413	как мы	3	1
414	тем и	1	1
415	и о	2	1
416	но по	2	1
417	впоследствии эта	1	1
418	на другой	1	1
419	то время	2	1
420	героя не	1	1
421	его самого	1	1
422	если они	1	1
423	на нее	1	1
424	не с	1	1
425	ясно что	1	1
426	во многом	1	1
427	когда его	1	1
428	когда в	1	1
429	собой и	1	1
430	он остается	1	1
431	деревья и	1	1
432	своим внешним	1	1
433	мы всегда	1	1
434	тому и	1	1
435	в самой	1	1
436	вот и	1	1
437	другими словами	2	1
438	означает что	1	1
439	в которое	1	1
440	с того	4	1
441	к нему	7	1
442	оговорить что	1	1
443	и во	1	1
444	во всей	1	1
445	именно она	1	1
446	в другой	3	1
447	даже иногда	1	1
448	он обладает	1	1
449	выше в	3	1
450	ее как	2	1
451	и она	3	1
452	который бы	1	1
453	в лице	1	1
454	по содержанию	1	1
455	происходит в	3	1
456	см гл	1	1
457	но с	1	1
458	связь и	1	1
459	одной из	4	1
460	этот вопрос	2	1
461	ли он	4	1
462	к их	1	1
463	очень много	2	1
464	и так	2	1
465	дочь и	5	1
466	это означает	2	1
467	так что	3	1
468	это самая	1	1
469	того же	2	1
470	не можем	2	1
471	в большинстве	1	1
472	этой функции	1	1
473	героя с	1	1
474	еще одной	1	1
475	как кажется	1	1
476	него и	3	1
477	в ряд	2	1
478	от своей	1	1
479	большинстве случаев	1	1
480	и их	1	1
481	объяснения в	1	1
482	никто не	1	1
483	не для	1	1
484	не о	1	1
485	но что	1	1
486	не говорит	1	1
487	тем что	6	1
488	образом что	1	1
489	героя его	2	1
490	для того	1	1
491	могут образовать	1	1
492	как часть	1	1
493	до сих	2	1
494	ли это	1	1
495	символическая смерть	1	1
496	а именно	6	1
497	в ряде	1	1
498	прямо или	1	1
499	по всей	1	1
500	что не	2	1
501	с пребыванием	3	1
502	рода не	1	1
503	связано с	3	1
504	героя тогда	1	1
505	ей не	1	1
506	на этот	2	1
507	ничем не	2	1
508	его как	1	1
509	к некоторой	1	1
510	стороны и	2	1
511	и с	1	1
512	когда она	2	1
513	из многочисленных	1	1
514	что мы	3	1
515	от солнца	1	1
516	позволяет нам	2	1
517	вместе с	7	1
518	исходит от	1	1
519	и потому	1	1
520	все свое	1	1
521	же с	1	1
522	что именно	1	1
523	xix века	1	1
524	предположить что	3	1
525	он говорит	2	1
526	из комнаты	1	1
527	что же	1	1
528	за рамки	1	1
529	него есть	2	1
530	знаков и	1	1
531	многих других	1	1
532	герой в	2	1
533	о своих	1	1
534	и от	2	1
535	сих пор	3	1
536	все это	8	1
537	и оно	2	1
538	этом и	2	1
539	одного лица	1	1
540	еще одна	3	1
541	сам того	1	1
542	в связи	2	1
543	сохраняется и	2	1
544	или в	8	1
545	это он	1	1
546	только у	1	1
547	в другое	2	1
548	когда он	3	1
549	человеку а	1	1
550	можно согласиться	1	1
551	но эти	1	1
552	солнца и	1	1
553	по одной	1	1
554	было на	1	1
555	в этих	13	1
556	еще более	1	1
557	и смысл	1	1
558	мы должны	4	1
559	же к	1	1
560	именно он	1	1
561	или не	1	1
562	соединяется с	1	1
563	же далеко	1	1
564	иметь для	2	1
565	но оно	2	1
566	требует чтобы	1	1
567	нам не	1	1
568	может и	1	1
569	первый раз	1	1
570	две стороны	1	1
571	не знает	1	1
572	что при	2	1
573	из этого	1	1
574	имеет в	1	1
575	в действительности	2	1
576	где он	1	1
577	собой это	1	1
578	а я	1	1
579	ее в	3	1
580	этой точки	3	1
581	см в	1	1
582	к этому	2	1
583	небо и	2	1
