N	2gram	Losev_Prob_3	Vladivir
129	у нас	10	5
130	ничего общего	7	5
131	для себя	2	5
132	с другой	7	5
133	конце концов	3	5
134	что он	9	5
135	только на	5	5
136	в одном	1	5
137	не говорит	1	5
138	не было	5	5
139	в данном	9	5
140	между прочим	2	5
141	никакого отношения	4	5
142	в самом	3	4
143	то же	13	4
144	что если	1	4
145	и о	5	4
146	вопрос о	1	4
147	но даже	4	4
148	еще не	5	4
149	но не	3	4
150	то он	2	4
151	все же	6	4
152	но в	12	4
153	бы и	1	4
154	на то	3	4
155	было бы	8	4
156	ведь если	2	4
157	здесь у	1	4
158	в котором	2	4
159	даже в	1	4
160	тому что	4	4
161	не имеет	9	4
162	или как	3	4
163	в каком	4	4
164	только при	4	4
165	то время	4	4
166	в дальнейшем	1	4
167	в глаза	1	4
168	не с	1	4
169	мог бы	1	4
170	никак не	9	4
171	и можно	2	4
172	по мнению	2	4
173	если мы	16	4
174	при помощи	8	4
175	от того	2	4
176	здесь в	3	4
177	а с	2	4
178	до конца	1	4
179	однако и	1	4
180	и все	3	4
181	как это	2	4
182	такого рода	6	4
183	поскольку он	1	4
184	по существу	2	4
185	указать на	1	4
186	в результате	2	4
187	возникает вопрос	1	4
188	мы должны	7	4
189	есть и	2	4
190	точно так	3	4
191	же как	3	3
192	на самом	7	3
193	мы имеем	2	3
194	на первом	1	3
195	которое в	1	3
196	с большим	2	3
197	здесь не	8	3
198	бы то	4	3
199	в чем	4	3
200	заметим что	1	3
201	не все	1	3
202	отличие от	3	3
203	себе отчет	1	3
204	за пределы	5	3
205	независимо от	1	3
206	перед нами	8	3
207	и у	2	3
208	уже в	3	3
209	из этих	1	3
210	поскольку в	1	3
211	с их	2	3
212	в нем	9	3
213	при этом	4	3
214	является не	2	3
215	но все	3	3
216	то ни	6	3
217	в качестве	3	3
218	это было	2	3
219	это не	9	3
220	нас выше	2	3
221	не прямо	1	3
222	далеко не	1	3
223	основных категорий	1	3
224	нисколько не	2	3
225	разного рода	2	3
226	не столько	2	3
227	в отличие	2	3
228	не в	13	3
229	если нет	2	3
230	и слишком	2	3
231	того чтобы	1	3
232	и притом	4	3
233	всякого рода	4	3
234	отличается от	4	3
235	всегда есть	2	3
236	оно не	1	3
237	в виду	10	3
238	с каким	1	3
239	жизнь и	2	3
240	если бы	3	3
241	и вообще	8	3
242	настоящее время	2	3
243	что бы	1	3
244	что здесь	5	3
245	как нечто	9	3
246	и весьма	1	3
247	и тем	9	3
248	с одной	2	3
249	ни с	4	3
250	был бы	1	3
251	не так	3	3
252	всяком случае	6	3
253	само по	3	3
254	само собой	2	3
255	и только	6	3
256	самого же	2	3
257	даже не	2	3
258	именно в	2	3
259	а наоборот	1	3
260	в связи	7	3
261	мы видели	2	3
262	и вовсе	4	3
263	подобного рода	3	3
264	одной стороны	1	3
265	как бы	9	3
266	же самое	9	3
267	но для	1	3
268	и для	2	3
269	нельзя сказать	2	3
270	в настоящее	2	3
271	собственно говоря	5	3
272	или не	1	3
273	же в	3	3
274	но вот	3	3
275	только о	3	3
276	вполне понятно	1	3
277	ее в	1	3
278	как на	2	3
279	в таком	5	3
280	во всяком	9	3
281	в этот	1	2
282	сам по	6	2
283	на ступени	2	2
284	живое и	1	2
285	не хочет	1	2
286	и гораздо	1	2
287	не имеют	4	2
288	должна быть	1	2
289	и этот	1	2
290	и за	2	2
291	есть не	5	2
292	и само	1	2
293	мы не	7	2
294	имеет свою	3	2
295	время как	4	2
296	не вполне	1	2
297	существу же	1	2
298	мы и	2	2
299	не нужно	1	2
300	он сам	4	2
301	первый план	2	2
302	без которой	1	2
303	быть в	2	2
304	нам представляется	2	2
305	истории в	1	2
306	в юности	1	2
307	но тогда	3	2
308	исключительно только	1	2
309	данном случае	7	2
310	чем это	1	2
311	но как	4	2
312	ни только	2	2
313	сам собою	1	2
314	в сторону	1	2
315	а и	1	2
316	себе и	1	2
317	есть просто	2	2
318	и речи	1	2
319	в настоящем	3	2
320	которые не	1	2
321	во что	1	2
322	всю эту	1	2
323	общего с	3	2
324	с этим	2	2
325	это тоже	2	2
326	и к	6	2
327	от этого	1	2
328	не очень	2	2
329	только то	2	2
330	в которой	2	2
331	в целом	6	2
332	так или	1	2
333	в нашем	5	2
334	есть о	1	2
335	остановиться на	1	2
336	иначе и	1	2
337	но на	1	2
338	дальше и	1	2
339	что она	1	2
340	а скорее	1	2
341	идеи и	3	2
342	если они	1	2
343	не к	1	2
344	не как	1	2
345	и по	2	2
346	одно и	3	2
347	что является	2	2
348	же не	2	2
349	в другом	2	2
350	нечего и	1	2
351	в жизни	1	2
352	но уже	3	2
353	о которых	3	2
354	это является	3	2
355	таком случае	4	2
356	этого факта	1	2
357	на первый	4	2
358	в этих	2	2
359	к тем	1	2
360	имеет ничего	3	2
361	с виду	1	2
362	ли можно	2	2
363	в их	2	2
364	оказывается что	1	2
365	знаем что	1	2
366	дается в	1	2
367	и более	2	2
368	можно ли	4	2
369	вещи не	1	2
370	тем самым	5	2
371	она не	3	2
372	есть прежде	1	2
373	на него	1	2
374	но что	2	2
375	иметь в	1	2
376	но только	6	2
377	и всегда	2	2
378	ровно ничего	2	2
379	связи с	8	2
380	что на	1	2
381	может показаться	1	2
382	вот в	1	2
383	бог и	1	2
384	не могут	1	2
385	мало чем	1	2
386	и вполне	5	2
387	сравнении с	2	2
388	той или	12	2
389	целом то	1	2
390	не существует	1	2
391	путем насилия	1	2
392	ни стало	1	2
393	можно только	1	2
394	но у	1	2
395	является в	2	2
396	больше чем	1	2
397	и вся	1	2
398	это вполне	2	2
399	но мы	1	2
400	его в	3	2
401	на отдельные	2	2
402	нечто иное	2	2
403	видели выше	2	2
404	бы в	2	2
405	и максимально	1	2
406	в теории	1	2
407	но тут	2	2
408	бросается в	1	2
409	быть и	3	2
410	но с	2	2
411	что даже	4	2
412	не имеющих	1	2
413	он уже	1	2
414	который в	2	2
415	мы будем	2	2
416	это же	3	2
417	также еще	1	2
418	не можем	1	2
419	то и	5	2
420	в нашей	2	2
421	в начале	2	2
422	свидетельствует о	1	2
423	а то	3	2
424	из них	2	2
425	само это	1	2
426	себе в	1	2
427	понимает что	1	2
428	могло бы	3	2
429	мы находим	7	2
430	здесь и	3	2
431	друг друга	2	2
432	только с	4	2
433	потому и	1	2
434	как носитель	1	2
435	должны сказать	5	2
436	заметить что	1	2
437	мы сейчас	2	2
438	для того	1	2
439	правды и	2	2
440	же деле	4	2
441	никогда и	1	2
442	без всякой	1	2
443	или иначе	1	2
444	вполне самостоятельно	1	2
445	можно сколько	1	2
446	а всякая	1	2
447	который был	1	2
448	собой разумеется	1	2
449	только к	2	2
450	самом же	4	2
451	которых мы	1	2
452	не на	1	2
453	это у	1	2
454	что мы	8	2
455	но оно	3	2
456	нет ничего	6	2
457	а есть	1	2
458	в европе	1	2
459	к своему	1	2
460	в изображении	1	2
461	прекрасно понимает	1	2
462	а если	1	2
463	самого себя	3	2
464	т ii	1	2
465	с этой	3	2
466	для тех	1	2
467	еще раз	1	2
468	насилия и	1	2
469	при условии	2	2
470	является как	1	2
471	вообще говоря	1	2
472	в одно	1	2
473	не является	11	2
474	об отношении	1	2
475	то не	1	2
476	но когда	2	2
477	и ни	3	2
478	ни к	3	2
479	только что	2	2
480	все они	2	2
481	на более	1	2
482	другой стороны	5	2
483	совершенно не	4	2
484	сколько угодно	4	2
485	того же	2	2
486	жизни а	3	2
487	в сравнении	2	2
488	из этого	3	2
489	же и	4	2
490	об этих	1	2
491	но еще	1	2
492	к этой	1	2
493	ни на	3	2
494	к этому	1	2
495	скажет что	4	1
496	речь идет	1	1
497	которых состоит	1	1
498	например в	1	1
499	рассматривается как	1	1
500	значении этого	1	1
501	только потому	2	1
502	это и	7	1
503	и есть	5	1
504	больше ничего	2	1
505	что слово	2	1
506	от той	1	1
507	его чрезвычайно	1	1
508	все те	1	1
509	и больше	3	1
510	необходимо решительно	1	1
511	из всех	1	1
512	ни даже	1	1
513	большое распространение	1	1
514	отличается и	1	1
515	здесь уже	1	1
516	общества но	2	1
517	такие произведения	1	1
518	есть нечто	8	1
519	благодаря тому	1	1
520	которого мы	1	1
521	что иное	4	1
522	все другое	1	1
523	раз уже	1	1
524	представление о	1	1
525	которое не	1	1
526	и самой	4	1
527	для нашей	1	1
528	самый термин	2	1
529	конечно и	1	1
530	как впрочем	1	1
531	мы ее	1	1
532	из одной	1	1
533	и говорить	1	1
534	и совсем	1	1
535	и самого	1	1
536	представлять как	1	1
537	иное как	4	1
538	как смысл	1	1
539	хочет сказать	1	1
540	если исходить	1	1
541	во всех	2	1
542	то мы	1	1
543	сказать и	1	1
544	всем то	1	1
545	точка зрения	1	1
546	значение не	1	1
547	всегда стремится	1	1
548	мы тоже	1	1
549	уже как	3	1
550	него с	2	1
551	и будет	2	1
552	же раз	1	1
553	отличаются от	1	1
554	что они	5	1
555	сама по	8	1
556	один и	1	1
557	после всего	1	1
558	относится к	1	1
559	в поисках	2	1
560	это одно	1	1
561	как в	5	1
562	начала до	1	1
563	просто как	2	1
564	когда он	2	1
565	что всякая	1	1
566	угодно и	1	1
567	не делать	2	1
568	как иначе	4	1
569	это просто	1	1
570	если брать	2	1
571	себе не	2	1
572	каждый такой	1	1
573	как таковое	1	1
574	автора и	1	1
575	для ее	2	1
576	пункте нашего	2	1
577	еще на	2	1
578	точку зрения	1	1
579	как то	1	1
580	наше сознание	1	1
581	он в	2	1
582	бы не	1	1
583	а может	2	1
584	в известном	2	1
585	настоящем пункте	1	1
586	часто даже	2	1
587	просто о	2	1
588	отчет во	1	1
589	но его	1	1
590	не годится	1	1
591	согласятся и	1	1
592	как он	1	1
593	у а	1	1
594	только чисто	1	1
595	действительность вне	1	1
596	о которой	1	1
597	не говорим	1	1
598	перестает быть	1	1
599	уже видели	1	1
600	вообще от	2	1
601	есть таким	1	1
602	в первую	3	1
603	зрения в	1	1
604	важным и	1	1
605	к одному	1	1
606	только ради	1	1
607	тоже являются	1	1
608	имеют никакого	2	1
609	самым настоящим	2	1
610	что тут	3	1
611	том и	1	1
612	взятое само	2	1
613	его от	1	1
614	что ни	1	1
615	различие между	1	1
616	находим у	1	1
617	и заключается	1	1
618	такие термины	1	1
619	поскольку она	1	1
620	такого же	2	1
621	не за	1	1
622	у греков	2	1
623	конечно в	1	1
624	его не	2	1
625	просто только	2	1
626	целей не	1	1
627	лишь в	1	1
628	они тоже	1	1
629	заключается в	4	1
630	образом если	1	1
631	время у	1	1
632	с начала	1	1
633	после этого	1	1
634	является вполне	1	1
635	ведь в	2	1
636	само собою	1	1
637	произведение как	1	1
638	в них	1	1
639	все равно	3	1
640	как об	1	1
641	не всегда	1	1
642	во внимание	2	1
643	которой он	1	1
644	одна другую	1	1
645	быть каким	1	1
646	если иметь	1	1
647	жизни но	2	1
648	одна с	2	1
649	и почему	1	1
650	в один	1	1
651	со всей	1	1
652	идей которые	1	1
653	возражать против	1	1
654	надо строго	1	1
655	которую он	1	1
656	вещи в	1	1
657	во время	1	1
658	от своего	1	1
659	и при	2	1
660	она сама	1	1
661	сказать так	1	1
662	этого необходимо	2	1
663	в такой	1	1
664	и без	4	1
665	просто в	1	1
666	она в	1	1
667	что вся	2	1
668	тоже будет	1	1
669	никакому сомнению	1	1
670	прийти к	1	1
671	мы говорили	2	1
672	угодно другим	1	1
673	себе а	3	1
674	в которых	3	1
675	не исчерпывается	1	1
676	бы мы	2	1
677	оно стало	1	1
678	необходимо будет	1	1
679	мы теперь	2	1
680	является только	5	1
681	но жизнь	1	1
682	но эта	3	1
683	не будем	2	1
684	образом и	2	1
685	самое время	4	1
686	но он	1	1
687	в понятии	2	1
688	есть именно	5	1
689	речи в	1	1
690	без всяких	1	1
691	ни было	3	1
692	возможно только	1	1
693	говорит не	1	1
694	общего и	1	1
695	необходимо чтобы	1	1
696	же мы	1	1
697	случае мы	1	1
698	общего или	1	1
699	почти все	1	1
700	она делает	1	1
701	участвует в	1	1
702	с которой	2	1
703	хотя это	2	1
704	что с	1	1
705	имеет свое	1	1
706	с теми	2	1
707	и другое	1	1
708	даже от	2	1
709	или жизнь	1	1
710	и вместо	1	1
711	что их	2	1
712	чтобы в	1	1
713	на себе	3	1
714	категорий только	1	1
715	в основе	2	1
716	вообще отсюда	1	1
717	то менее	1	1
718	было у	1	1
719	и имеет	1	1
720	опираться на	1	1
721	какой бы	1	1
722	во всякой	1	1
723	останавливаться только	1	1
724	то чего	2	1
725	того и	1	1
726	трудно представить	1	1
727	а поскольку	1	1
728	может существовать	1	1
729	только из	1	1
730	же между	1	1
731	нет совершенно	1	1
732	очень мало	2	1
733	предполагать что	1	1
734	все дело	2	1
735	гораздо богаче	1	1
736	правда это	1	1
737	и является	4	1
738	это слово	1	1
739	то этот	1	1
740	вместо этого	1	1
741	в процессе	2	1
742	до того	1	1
743	самой этой	2	1
744	не столь	1	1
745	никуда не	1	1
746	как будто	3	1
747	которая по	1	1
748	то более	1	1
749	если у	1	1
750	исходить из	1	1
751	начиная с	1	1
752	данности и	1	1
753	заключается что	1	1
754	когда мы	15	1
755	принципа который	1	1
756	взятое в	1	1
757	и такие	3	1
758	однако для	2	1
759	только еще	3	1
760	слова можно	1	1
761	но также	2	1
762	бы он	1	1
763	для его	3	1
764	указывает на	7	1
765	здесь под	1	1
766	и свое	1	1
767	мифологии но	1	1
768	что при	2	1
769	которые мы	3	1
770	что об	1	1
771	и он	1	1
772	самостоятельно и	1	1
773	тут можно	1	1
774	на нечто	3	1
775	то естественно	1	1
776	тоже никуда	1	1
777	истории вообще	1	1
778	каким угодно	2	1
779	расценивать как	1	1
780	с ее	2	1
781	всего этого	1	1
782	без всякого	3	1
783	в ее	4	1
784	говорим это	1	1
785	в буквальном	2	1
786	но тоже	2	1
787	только не	1	1
788	нет никакой	1	1
789	значение этих	1	1
790	но уж	1	1
791	только более	1	1
792	есть делает	1	1
793	имеет никакого	3	1
794	совершенно неверно	1	1
795	слова а	2	1
796	рода конструкции	1	1
797	и сам	5	1
798	наконец то	1	1
799	это можно	2	1
800	тоже вовсе	1	1
801	вещи и	7	1
802	ясно что	6	1
803	это вовсе	4	1
804	особенно в	1	1
805	с самим	3	1
806	мы только	2	1
807	идти дальше	1	1
808	глубоко и	1	1
809	как таковую	1	1
810	когда в	3	1
811	но никак	3	1
812	том как	2	1
813	не имели	2	1
814	строго говоря	1	1
815	а еще	2	1
816	разумеется что	1	1
817	выходящее за	1	1
818	трактуется как	2	1
819	образ или	2	1
820	о ней	2	1
821	чистому и	1	1
822	и нужно	1	1
823	каждый раз	3	1
824	произведения как	1	1
825	мы могли	4	1
826	в самой	2	1
827	каждой из	1	1
828	и поэтому	1	1
829	при наличии	1	1
830	внимание на	1	1
831	другими словами	6	1
832	язык и	1	1
833	можно сказать	6	1
834	что иначе	1	1
835	распространение в	1	1
836	вопросу о	1	1
837	а во	1	1
838	мифологию по	1	1
839	все в	1	1
840	является здесь	2	1
841	первую очередь	3	1
842	доходит до	2	1
843	которой мы	1	1
844	вся эта	3	1
845	и во	2	1
846	такие слова	1	1
847	говорить об	1	1
848	там и	3	1
849	а потому	1	1
850	нуждается в	1	1
851	мы ни	2	1
852	отметить что	1	1
853	во всей	3	1
854	нас значение	2	1
855	котором он	2	1
856	по разным	1	1
857	даже для	1	1
858	в свете	1	1
859	еще только	1	1
860	иначе он	1	1
861	и следовательно	2	1
862	если это	1	1
863	может иметь	3	1
864	и она	1	1
865	у которого	1	1
866	не считать	4	1
867	в литературе	1	1
868	с той	5	1
869	эту точку	1	1
870	что только	1	1
871	мы действительно	3	1
872	но например	1	1
873	обобщенном виде	1	1
874	только одной	2	1
875	не ставит	1	1
876	будто бы	3	1
877	словом и	1	1
878	бы его	1	1
879	самые разнообразные	1	1
880	впрочем и	1	1
881	для нее	2	1
882	никак нельзя	2	1
883	свойствами и	1	1
884	на одно	2	1
885	хотя у	1	1
886	эту действительность	2	1
887	есть ни	3	1
888	не то	2	1
889	же он	1	1
890	сведений о	1	1
891	самом деле	3	1
892	да еще	2	1
893	своей целью	1	1
894	вернуться к	2	1
895	об его	4	1
896	университета в	1	1
897	время является	1	1
898	предполагает наличие	1	1
899	а это	3	1
900	оно всегда	3	1
901	в душе	1	1
902	и других	1	1
903	у того	1	1
904	а ведь	3	1
905	этот раз	3	1
906	их как	1	1
907	не чем	1	1
908	не будут	2	1
909	земли и	1	1
910	общим характером	1	1
911	которая может	1	1
912	здесь перед	2	1
913	случае когда	2	1
914	от тех	2	1
915	или это	1	1
916	его внутренний	1	1
917	и никогда	1	1
918	есть некоторого	2	1
919	них мы	1	1
920	каждый элемент	1	1
921	говоря весьма	1	1
922	в руки	1	1
923	не хотел	1	1
924	виде все	1	1
925	указание на	1	1
926	не обладает	1	1
927	к толстого	2	1
928	известного рода	1	1
929	логические категории	1	1
930	о каком	2	1
931	из множества	1	1
932	это будет	4	1
933	имеет значение	6	1
934	общего ни	1	1
935	другого и	1	1
936	или иной	8	1
937	говорим о	3	1
938	до сих	2	1
939	предполагает существование	1	1
940	основной вывод	1	1
941	не входя	1	1
942	образа а	1	1
943	термины как	1	1
944	являются только	3	1
945	представляет собою	1	1
946	такое же	1	1
947	в природе	2	1
948	души и	1	1
949	себя и	1	1
950	виде и	3	1
951	резко отличается	1	1
952	что для	3	1
953	этот термин	1	1
954	смысла и	1	1
955	нужно сказать	1	1
956	на этот	4	1
957	иначе но	1	1
958	она является	1	1
959	проповеди или	1	1
960	если эта	2	1
961	и непосредственно	1	1
962	именно так	3	1
963	наше исследование	1	1
964	окончания университета	1	1
965	есть отношение	1	1
966	о чем	2	1
967	без которых	1	1
968	человеческой жизни	2	1
969	только от	1	1
970	этим самым	1	1
971	все такого	2	1
972	с которым	1	1
973	покамест мы	1	1
974	и об	1	1
975	которого она	1	1
976	категории не	1	1
977	уже давно	1	1
978	ведь только	1	1
979	они мало	1	1
980	в частности	2	1
981	для них	2	1
982	перейти от	1	1
983	мы говорим	4	1
984	есть такое	3	1
985	выводится из	1	1
986	его на	1	1
987	самой настоящей	2	1
988	из которых	2	1
989	по своему	2	1
990	строгом смысле	1	1
991	он говорит	1	1
992	мы считаем	1	1
993	более то	1	1
994	но сам	1	1
995	имеющих никакого	1	1
996	есть на	1	1
997	в тех	3	1
998	в терминах	1	1
999	довлеет себе	1	1
1000	в первой	1	1
1001	оно вовсе	1	1
1002	ли эта	1	1
1003	этим мы	2	1
1004	делать мы	1	1
1005	к проблеме	2	1
1006	том смысле	3	1
1007	мы сказали	1	1
1008	нам еще	1	1
1009	этого слова	5	1
1010	в контексте	2	1
1011	к понятию	2	1
1012	слова и	3	1
1013	этом случае	5	1
1014	в гораздо	1	1
1015	и нет	2	1
1016	сих пор	2	1
1017	как предмет	1	1
1018	только для	1	1
1019	заставляет нас	2	1
1020	все это	5	1
1021	видно что	1	1
1022	не видно	1	1
1023	имел в	1	1
1024	ничего кроме	2	1
1025	от нас	2	1
1026	подводя итог	1	1
1027	пока еще	2	1
1028	ней нет	1	1
1029	самое большее	1	1
1030	всякий скажет	2	1
1031	в более	1	1
1032	и после	2	1
1033	и часто	1	1
1034	делает ее	1	1
1035	ли в	1	1
1036	не говорится	1	1
1037	представляется что	1	1
1038	тождественно с	1	1
1039	выше есть	1	1
1040	а к	2	1
1041	бы даже	1	1
1042	и самым	1	1
1043	или другой	4	1
1044	у них	2	1
1045	иное чем	1	1
1046	на свою	1	1
1047	от этих	1	1
1048	и предметом	1	1
1049	теории а	1	1
1050	есть уже	3	1
1051	даже при	1	1
1052	не являются	2	1
1053	здесь даже	1	1
1054	от всякого	2	1
1055	к самому	2	1
1056	есть то	3	1
1057	нами не	1	1
1058	нам не	2	1
1059	утверждать что	1	1
1060	с ней	5	1
1061	только как	1	1
1062	состоит из	5	1
1063	и поскольку	1	1
1064	является и	1	1
1065	для нашего	1	1
1066	даже просто	2	1
1067	его именно	1	1
1068	не что	4	1
1069	но вовсе	1	1
1070	для любого	1	1
1071	разным причинам	1	1
1072	были и	1	1
1073	чем отличаются	1	1
1074	в заключение	3	1
1075	если она	1	1
1076	жизни и	6	1
1077	но эти	1	1
1078	и другие	3	1
1079	по поводу	2	1
1080	например его	1	1
1081	эти категории	1	1
1082	этой точки	2	1
1083	они не	1	1
1084	гораздо более	5	1
