N	2gram	Tiupa_Narr_1	DiskursI
563	индивидуальной жизненной	1	1
564	к одному	1	1
565	биография и	1	1
566	интрига нарративного	1	1
567	не как	2	1
568	качестве своего	1	1
569	художественного высказывания	2	1
570	в силу	4	1
571	мир как	1	1
572	как опыт	1	1
573	развития самоопределяющегося	1	1
574	ошибка оговорка	1	1
575	субъектом инициативного	1	1
576	приятия и	1	1
577	характерное для	1	1
578	быть субъектом	1	1
579	рассказчика ни	1	1
580	его от	1	1
581	такова например	1	1
582	ориентация на	1	1
583	на этом	1	1
584	образа и	1	1
585	мире на	1	1
586	человек с	1	1
587	с этой	1	1
588	его составе	1	1
589	дистанции между	1	1
590	обнаруживает себя	1	1
591	чьей-то биографии	1	1
592	не бывает	1	1
593	именно это	2	1
594	таким образом	1	1
595	запечатлеваемый и	1	1
596	значительной степени	2	1
597	слушателей преодолевая	1	1
598	жизненного выбора	1	1
599	объект и	1	1
600	то ни	3	1
601	без которого	1	1
602	для характеристики	1	1
603	текст анекдота	1	1
604	ценностями иными	1	1
605	предварительное знакомство	1	1
606	различие между	2	1
607	реализатором самобытного	1	1
608	об этом	1	1
609	самобытного смысла	1	1
610	человеком неким	1	1
611	предметно-тематическое содержание	1	1
612	это весьма	1	1
613	ценностной дистанции	1	1
614	предстает уже	1	1
615	картиной мира	1	1
616	лишь в	1	1
617	по выражению	2	1
618	того или	2	1
619	содержание к	1	1
620	в коммуникативное	1	1
621	впервые освоена	1	1
622	события суть	1	1
623	и адресат	1	1
624	и иных	1	1
625	наизнанку глупость	1	1
626	с прошлым	1	1
627	сейчас и	1	1
628	отношения ценностно-смысловой	1	1
629	определяемое отсутствием	1	1
630	к иллюзии	1	1
631	нормы ни	1	1
632	главного героя	2	1
633	ценностный кругозор	1	1
634	практически не	1	1
635	и романного	1	1
636	неадекватным субъект	1	1
637	где образ	1	1
638	степени зависим	1	1
639	оцененном мире	1	1
640	в придании	1	1
641	этом качестве	1	1
642	коммуникативной стратегии	3	1
643	составляет необходимый	1	1
644	так называемого	1	1
645	читателя в	2	1
646	однако диалогизм	1	1
647	знает к	1	1
648	героя или	1	1
649	на статус	1	1
650	между субъектом	1	1
651	мира где	1	1
652	жизни то	1	1
653	и оцененном	1	1
654	нескольких возможностей	1	1
655	жизнеописание несет	1	1
656	или острота	1	1
657	первые два	2	1
658	несмотря на	2	1
659	существенная зависимость	1	1
660	или попросту	1	1
661	события рассказывания	5	1
662	как сказано	1	1
663	частного существования	1	1
664	что актуализирует	1	1
665	как целого	1	1
666	его событийной	2	1
667	чеховский рассказ	2	1
668	случайности полноценная	1	1
669	и было	1	1
670	зрения нарратора	1	1
671	масштабов и	1	1
672	вещами и	1	1
673	хвалы или	1	1
674	различные формы	1	1
675	на раскрытие	1	1
676	запрета или	1	1
677	мифологического мышления	1	1
678	как самостоятельный	1	1
679	всеобщей межличностной	1	1
680	различного жизненного	1	1
681	рассказа о	2	1
682	о герое	1	1
683	составляет преломляющая	1	1
684	искусство заинтересовывать	1	1
685	опыта их	1	1
686	как произведение	1	1
687	ночной жанр	1	1
688	оно живет	1	1
689	как наррация	1	1
690	самого рассказывания	1	1
691	в которых	1	1
692	концовке рассказа	1	1
693	жизни с	1	1
694	героя с	2	1
695	в обнаружении	2	1
696	без благоговейного	1	1
697	которая может	1	1
698	проецировать чужой	1	1
699	в памяти	2	1
700	внутреннюю обособленность	1	1
701	своей жизни	1	1
702	а.н веселовского	1	1
703	границами между	1	1
704	присутствия рассказчика	1	1
705	силу своей	1	1
706	другом и	2	1
707	от героя	2	1
708	анекдот ни	1	1
709	к реальному	1	1
710	тем не	3	1
711	отсутствием ценностной	1	1
712	героя но	1	1
713	по крайней	1	1
714	разные формы	1	1
715	ситуаций действий	1	1
716	подготовившем почву	1	1
717	и более	1	1
718	произведения в	1	1
719	манифестирующего двоякий	1	1
720	перед ним	1	1
721	как исполненной	1	1
722	том же	1	1
723	что этот	1	1
724	нарративного дискурса	9	1
725	личного опыта	1	1
726	непосредственным образом	1	1
727	игра случая	1	1
728	адресат биографического	1	1
729	любви и	1	1
730	стечение обстоятельств	1	1
731	возникает в	1	1
732	при всех	2	1
733	вплоть до	2	1
734	и персонажи	1	1
735	установка не	1	1
736	например тоска	1	1
737	до известной	1	1
738	она не	2	1
739	здесь невозможно	1	1
740	его уникальным	1	1
741	именно диалог	1	1
742	как о	1	1
743	дело не	1	1
744	субъекты смыслополагания	1	1
745	одна из	3	1
746	совершенно иными	1	1
747	к этим	1	1
748	на него	3	1
749	речевыми жанрами	1	1
750	в процессе	1	1
751	биографического слова	1	1
752	и молитвы	1	1
753	каждый день	1	1
754	будущего ни	1	1
755	смертью в	1	1
756	которого он	2	1
757	отрешиться от	1	1
758	писал бахтин	1	1
759	однако она	1	1
760	истории смысла	1	1
761	чтобы стать	2	1
762	данный аспект	1	1
763	с некоторой	1	1
764	к вечности	1	1
765	лексики например	1	1
766	себе самом	2	1
767	предполагает по	1	1
768	освоена в	1	1
769	и примеряя	1	1
770	хх столетия	1	1
771	ничего не	2	1
772	и запечатлевающий	1	1
773	имеем дело	2	1
774	же сказания	1	1
775	смысла развертывающейся	1	1
776	своему герою	1	1
777	обратим внимание	1	1
778	которым обнаруживается	1	1
779	нечто большее	1	1
780	содержание жизнеописания	1	1
781	образом ориентировано	1	1
782	биографический дискурс	1	1
783	адресат протороманного	1	1
784	году как	2	1
785	к ней	1	1
786	своей природе	1	1
787	опыта в	1	1
788	и до	2	1
789	вовлекает адресата	1	1
790	героя это	1	1
791	позиции и	2	1
792	сюжетообразующим при	1	1
793	в текст	1	1
794	апофегма то	1	1
795	носителем и	1	1
796	позиции учителя	1	1
797	страны мертвых	2	1
798	которого анекдот	1	1
799	их внутреннюю	2	1
800	родственным анекдотическому	1	1
801	возможность совершенно	1	1
802	дискурсного анализа	1	1
803	существованию вследствие	1	1
804	и судии	2	1
805	субъектом этического	1	1
806	активность адресата	1	1
807	ему не	1	1
808	события но	2	1
809	романного типа	1	1
810	точке зрения	1	1
811	сюжета в	2	1
812	настоящего времени	1	1
813	известной степени	1	1
814	притчевое нормативное	1	1
815	дискурсу речевая	1	1
816	начиная с	1	1
817	императивной нормы	1	1
818	к себе	5	1
819	требует авторитетное	1	1
820	лично для	1	1
821	не могут	1	1
822	или притче	1	1
823	к позиции	1	1
824	но все	4	1
825	иной интонации	1	1
826	дискурса в	2	1
827	адресата от	1	1
828	отличается от	4	1
829	числе и	4	1
830	всего в	1	1
831	в своего	1	1
832	становящегося человека	1	1
833	к тому	7	1
834	но также	1	1
835	ему надлежит	1	1
836	сюжетного события	1	1
837	иной конкретной	1	1
838	этом даже	1	1
839	не есть	3	1
840	для восприятия	1	1
841	имеет место	4	1
842	оно не	2	1
843	утверждать что	2	1
844	рамках которого	1	1
845	притчу в	1	1
846	стороны адресата	2	1
847	опираясь на	1	1
848	году в	1	1
849	представляют собой	2	1
850	него возможны	1	1
851	новелле есть	1	1
852	приходит к	2	1
853	авторитетное слово	1	1
854	более не	2	1
855	экзистенциальный опыт	1	1
856	события так	1	1
857	от друга	1	1
858	самому тогда	1	1
859	нудительной серьезности	1	1
860	ней установка	1	1
861	запечатлевающий основу	1	1
862	вечности и	1	1
863	принципе можно	1	1
864	жизнь глазами	1	1
865	интонации доверительной	1	1
866	прошлым а	1	1
867	литературного сюжета	1	1
868	события как	2	1
869	не умер	1	1
870	здесь также	1	1
871	самоопределения на	1	1
872	для читателя	1	1
873	вымышленные но	1	1
874	языка и	2	1
875	в собственном	2	1
876	первоначальной и	1	1
877	неприемлемо ни	1	1
878	личностно окрашено	1	1
879	человеческого сознания	1	1
880	чужой речи	1	1
881	на свой	2	1
882	однако эта	1	1
883	в культуре	2	1
884	слова а	1	1
885	бытия как	1	1
886	например о	1	1
887	и сам	1	1
888	по аналогии	1	1
889	смыслом ни	1	1
890	мира романного	1	1
891	юмора умения	1	1
892	здесь как	1	1
893	ни анекдот	1	1
894	сказано далее	1	1
895	ориентировано на	1	1
896	диалогизм биографического	1	1
897	референтным содержанием	1	1
898	компетенция анекдота	2	1
899	это ощущение	1	1
900	позицию сотворчества	1	1
901	не всякий	1	1
902	от анекдота	1	1
903	строго говоря	1	1
904	в глубинах	1	1
905	индивидуальных инициатив	1	1
906	но раз-влекать	1	1
907	и даже	3	1
908	один человек	2	1
909	бывает в	1	1
910	исполненной некоторого	1	1
911	с ним	1	1
912	инициации не	1	1
913	не отвечает	1	1
914	с человеком	2	1
915	построение интриги	3	1
916	напряжении событийного	1	1
917	жизни повествователя	1	1
918	и смерть	1	1
919	каждый из	2	1
920	их предлагая	1	1
921	о ней	3	1
922	иисуса христа	1	1
923	является событием	1	1
924	слову чего	1	1
925	в новелле	1	1
926	о нем	4	1
927	слову бахтина	1	1
928	и здесь	1	1
929	возможна только	1	1
930	включая разные	1	1
931	событий или	1	1
932	и т.д	7	1
933	всем протяжении	1	1
934	внимание на	1	1
935	может обладать	1	1
936	на индивидуальный	1	1
937	коммуникативного поведения	1	1
938	субъектом самоопределения	1	1
939	случая непредсказуемое	1	1
940	один голос	2	1
941	свободного согласия	1	1
942	анекдоте подготовившем	1	1
943	может не	3	1
944	ценностно-смысловой позиции	1	1
945	была впервые	1	1
946	организация художественного	1	1
947	аналогии с	1	1
948	жизнеописания чего	1	1
949	в значительной	2	1
950	или меньшую	1	1
951	нас в	1	1
952	не заключает	1	1
953	самобытно но	1	1
954	даль и	1	1
955	закономерно приводит	1	1
956	и во	1	1
957	в конечном	3	1
958	строго отграниченная	1	1
959	по слову	1	1
960	и непонятно	1	1
961	или притчи	3	1
962	коммуникативную стратегию	2	1
963	чувства юмора	1	1
964	грань между	1	1
965	для жизнеописания	1	1
966	организации текста	2	1
967	дискурса на	1	1
968	складывается из	2	1
969	дает позвоночника	1	1
970	субъекта жизни	1	1
971	какая была	2	1
972	высказывания которые	1	1
973	данного текста	1	1
974	позиции изобразителя	1	1
975	на одном	1	1
976	и взаимодействия	1	1
977	в глазах	1	1
978	существенную роль	1	1
979	в форме	5	1
980	свидетеля и	1	1
981	реальному человеческому	1	1
982	крайней мере	1	1
983	ее содержание	1	1
984	биография возможна	1	1
985	слов и	1	1
986	к инвариантным	1	1
987	быть редуцирован	1	1
988	сколько от	1	1
989	диалог персонажей	1	1
990	иного включает	1	1
991	напряжением между	1	1
992	подробностями и	1	1
993	опыт присутствия	1	1
994	в эпическом	1	1
995	и ученичества	1	1
996	к сообщаемому	2	1
997	в современной	1	1
998	новелла ночной	1	1
999	невозможно притчевое	1	1
1000	предлагая адресату	1	1
1001	романного видения	1	1
1002	свет и	1	1
1003	героя окажется	1	1
1004	называемого чувства	1	1
1005	действующих лиц	1	1
1006	в ситуации	1	1
1007	и быть	1	1
1008	скрытой полускрытой	1	1
1009	между вещами	1	1
1010	глазами анекдота	1	1
1011	не у-влекать	1	1
1012	наличие так	1	1
1013	дискурса призван	1	1
1014	сближение но	1	1
1015	не устраняет	1	1
1016	себе ему	1	1
1017	даже если	1	1
1018	может оказаться	2	1
1019	рассказывания в	2	1
1020	содержанием анекдота	1	1
1021	до нас	1	1
1022	присутствие в	1	1
1023	к интонации	1	1
1024	иными границами	1	1
1025	жизнь личности	1	1
1026	мира как	1	1
1027	имеет своим	1	1
1028	на мир	1	1
1029	живого голоса	1	1
1030	беседы автора	1	1
1031	в тумане	1	1
1032	наррации составляет	1	1
1033	жанр посрамляющий	1	1
1034	звучит один	1	1
1035	отдельных лиц	1	1
1036	с которыми	1	1
1037	посрамление словесное	1	1
1038	субъектом ролевого	1	1
1039	свидетельствуют о	1	1
1040	на всем	1	1
1041	можно припоминая	1	1
1042	анекдота не	1	1
1043	же анекдота	1	1
1044	содержания сколько	1	1
1045	позвоночника роману	1	1
1046	рассеянной чужой	1	1
1047	этого понятия	2	1
1048	себя и	2	1
1049	не слияние	1	1
1050	стратегию данного	1	1
1051	особое отношение	1	1
1052	жанровая форма	1	1
1053	эта возможность	1	1
1054	ситуации жизненного	1	1
1055	такого дискурса	1	1
1056	во втором	4	1
1057	не дает	1	1
1058	нарративных высказываний	1	1
1059	быть прочитан	2	1
1060	двуголосого слова	3	1
1061	сам текст	1	1
1062	символической смерти	1	1
1063	мир в	1	1
1064	которыми устанавливаются	1	1
1065	в книге	1	1
1066	искать в	1	1
1067	и соотношений	1	1
1068	в новом	1	1
1069	его коммуникативной	1	1
1070	жизненный опыт	1	1
1071	ролевого действия	1	1
1072	речевой акт	2	1
1073	вовсе не	1	1
1074	высказывания и	3	1
1075	нем звучит	1	1
1076	в состоянии	1	1
1077	система смыслов	1	1
1078	граница между	1	1
1079	окажется неадекватным	1	1
1080	может служить	1	1
1081	не случайно	2	1
1082	при отсутствии	1	1
1083	постоянно переходит	1	1
1084	как такового	1	1
1085	обнаруживается преодолеваемая	1	1
1086	общая идея	1	1
1087	тем что	3	1
1088	и оценки	1	1
1089	непристойность необыкновенное	1	1
1090	суть равнодостойные	1	1
1091	и строго	1	1
1092	ценностно-смысловой картины	1	1
1093	поэтому анекдот	1	1
1094	соседствами именно	1	1
1095	чем и	1	1
1096	иных пространственно-временных	1	1
1097	того что	1	1
1098	в финале	1	1
1099	ряда возбуждающем	1	1
1100	речевой жанр	1	1
1101	органична для	1	1
1102	форма авторства	2	1
1103	выводится в	1	1
1104	точек зрения	2	1
1105	между которыми	1	1
1106	иллюстрировалась общая	1	1
1107	и сближение	1	1
1108	живое непредубежденное	1	1
1109	и тех	1	1
1110	романного слова	1	1
1111	к жанровой	1	1
1112	здесь это	1	1
1113	во второй	2	1
1114	бытия в	3	1
1115	к однозначности	1	1
1116	мира это	1	1
1117	и др	2	1
1118	компетентность предполагающая	1	1
1119	дискурса принципиальное	1	1
1120	центральное событие	1	1
1121	диалогизированного слова	1	1
1122	между ними	2	1
1123	дискурса и	1	1
1124	субъект объект	1	1
1125	умения отрешиться	1	1
1126	позиции в	1	1
1127	анекдота ценностное	1	1
1128	уж и	1	1
1129	нарушение табу	1	1
1130	места времени	1	1
1131	его как	2	1
1132	на передний	1	1
1133	опыт чужой	1	1
1134	чужой жизненной	1	1
1135	казусная картина	1	1
1136	напротив дискредитирующе	1	1
1137	поскольку речь	1	1
1138	самоопределяющегося субъекта	1	1
1139	жизнеописания вполне	1	1
1140	отвергает извращает	1	1
1141	возможность иной	1	1
1142	требует анекдот	1	1
1143	для романа	1	1
1144	все то	2	1
1145	предел до	1	1
1146	оценки и	1	1
1147	в просторную	1	1
1148	мире императивной	1	1
1149	обладать проективной	1	1
1150	анекдот легко	1	1
1151	почву для	1	1
1152	его ценностно-смысловой	1	1
1153	на фоне	1	1
1154	ощущение составляет	1	1
1155	анекдота это	1	1
1156	автора с	1	1
1157	передний план	1	1
1158	читателям как	1	1
1159	на чем	2	1
1160	от страха	1	1
1161	как это	6	1
1162	благоговейного приятия	1	1
1163	опыт запечатлеваемый	1	1
1164	свой опыт	1	1
1165	в меру	1	1
1166	носителей различного	1	1
1167	однако для	1	1
1168	есть биография	1	1
1169	сообщение о	1	1
1170	сути дела	2	1
1171	есть субъектом	1	1
1172	этого момента	1	1
1173	в особенности	4	1
1174	из которых	4	1
1175	и столь	1	1
1176	роману человек	1	1
1177	слово деритуализовано	1	1
1178	зримого жеста	1	1
