N	2gram	Bakhtin_Pr_4	EvropaiC
139	и т.д	3	4
140	пор не	2	4
141	сильнее чем	1	4
142	и у	1	4
143	если мы	5	4
144	не есть	1	4
145	в конце	3	4
146	в области	1	4
147	а с	1	4
148	которых мы	1	4
149	конце концов	1	4
150	не могут	3	4
151	это есть	1	4
152	этом случае	1	4
153	хотя бы	2	4
154	совершенно не	4	4
155	в таком	1	4
156	же как	2	3
157	вопрос о	2	3
158	не вполне	1	3
159	в данном	2	3
160	мы будем	2	3
161	целый ряд	2	3
162	и наконец	4	3
163	так или	1	3
164	в нашем	1	3
165	в тех	1	3
166	развиваться в	2	3
167	в нем	17	3
168	в степени	1	3
169	и по	2	3
170	они должны	3	3
171	на этой	1	3
172	это не	5	3
173	на почве	2	3
174	в жизни	5	3
175	чем в	1	3
176	в этих	4	3
177	что если	1	3
178	даже в	1	3
179	освободиться от	1	3
180	что их	1	3
181	для нас	2	3
182	во всем	4	3
183	а лишь	1	3
184	у нас	2	3
185	должны быть	1	3
186	всегда будет	1	3
187	и это	3	3
188	данном случае	1	3
189	жизнь и	3	3
190	ему приходится	1	3
191	и вообще	1	3
192	с одной	1	3
193	может не	1	3
194	различия между	1	3
195	в эти	1	3
196	конечно не	8	3
197	и других	4	3
198	может служить	1	3
199	отличие от	3	3
200	или иначе	1	3
201	прежде всего	9	3
202	же не	1	3
203	в связи	1	3
204	и потому	1	3
205	по одному	1	3
206	мы сказали	3	3
207	от него	1	3
208	бы в	3	3
209	а в	2	3
210	что мы	2	3
211	можно назвать	1	3
212	ту же	2	2
213	этого последнего	1	2
214	от своей	1	2
215	в котором	5	2
216	и до	3	2
217	со своей	1	2
218	также и	3	2
219	в сущности	7	2
220	так чтобы	3	2
221	с ее	3	2
222	мы и	3	2
223	в ней	1	2
224	от себя	1	2
225	тем как	2	2
226	во всяком	2	2
227	но как	1	2
228	в сторону	1	2
229	вступают в	1	2
230	есть в	6	2
231	и там	1	2
232	но на	2	2
233	широком смысле	2	2
234	что она	1	2
235	как две	1	2
236	он все	1	2
237	и социальной	1	2
238	он должен	1	2
239	а это	1	2
240	а затем	1	2
241	то есть	40	2
242	в них	1	2
243	и особенно	1	2
244	и уже	1	2
245	такой же	3	2
246	в один	1	2
247	которую он	2	2
248	но если	3	2
249	никто не	1	2
250	от времени	1	2
251	что до	1	2
252	в которых	2	2
253	он тоже	2	2
254	точку зрения	1	2
255	образом и	3	2
256	над всеми	1	2
257	совершенно иной	1	2
258	тому что	1	2
259	она не	3	2
260	то с	1	2
261	между людьми	1	2
262	тем самым	1	2
263	этими двумя	1	2
264	тогда когда	1	2
265	одна из	2	2
266	на себе	1	2
267	на него	3	2
268	в процессе	4	2
269	в самой	5	2
270	и весь	1	2
271	этих двух	4	2
272	на этом	3	2
273	ему и	1	2
274	что на	1	2
275	это конечно	1	2
276	от нее	1	2
277	если же	5	2
278	о них	1	2
279	как мы	12	2
280	как не	1	2
281	в себя	4	2
282	на том	2	2
283	и сам	5	2
284	что у	1	2
285	на нее	1	2
286	те же	2	2
287	из одного	2	2
288	все его	1	2
289	в виду	4	2
290	а к	1	2
291	в другом	2	2
292	и поэтому	1	2
293	же время	5	2
294	все в	2	2
295	к нему	5	2
296	во втором	1	2
297	было бы	3	2
298	войдя в	1	2
299	но так	1	2
300	образом как	1	2
301	но с	2	2
302	этот вопрос	2	2
303	и так	2	2
304	они могут	1	2
305	чужды и	1	2
306	между этими	3	2
307	жизни и	5	2
308	то и	2	2
309	ни было	1	2
310	рано или	1	2
311	к своим	1	2
312	для него	2	2
313	всяком случае	1	2
314	вовсе не	9	2
315	к ним	4	2
316	которые могут	1	2
317	всеми этими	1	2
318	и только	3	2
319	не было	2	2
320	или поздно	1	2
321	только один	1	2
322	наконец не	1	2
323	себя и	3	2
324	что для	1	2
325	одной стороны	1	2
326	в одно	2	2
327	в частности	1	2
328	него в	3	2
329	но не	4	2
330	что же	3	2
331	этого слова	2	2
332	при условии	1	2
333	но для	3	2
334	на более	1	2
335	и говорить	2	2
336	между ними	10	2
337	не знает	4	2
338	в свою	1	2
339	в эпохи	1	2
340	они не	2	2
341	себя как	3	1
342	я и	1	1
343	смысле слова	2	1
344	например в	4	1
345	этих точках	1	1
346	предполагает что	1	1
347	редки и	1	1
348	и понимает	3	1
349	этом пункте	1	1
350	он может	1	1
351	силы и	1	1
352	показаться что	1	1
353	и должны	2	1
354	и подражанием	1	1
355	в первом	1	1
356	из самых	1	1
357	которую они	1	1
358	только эти	1	1
359	из его	1	1
360	ведь и	5	1
361	оно было	1	1
362	высшей степени	1	1
363	той же	3	1
364	отношения к	2	1
365	а как	2	1
366	она имеет	1	1
367	мы не	4	1
368	не во	1	1
369	и тут	1	1
370	уже более	1	1
371	из своих	2	1
372	этом не	1	1
373	от своих	1	1
374	идти с	1	1
375	на себя	4	1
376	на практике	1	1
377	сложнее и	1	1
378	вместо того	1	1
379	начала в	1	1
380	с большим	1	1
381	собою и	1	1
382	к своему	3	1
383	он сам	2	1
384	всем этим	1	1
385	себя а	1	1
386	в широком	1	1
387	на их	1	1
388	в различных	3	1
389	и жизни	1	1
390	с его	5	1
391	же самые	1	1
392	это имеет	1	1
393	такого что	3	1
394	бы не	2	1
395	а следовательно	2	1
396	ценности в	1	1
397	и другие	3	1
398	а только	1	1
399	друг на	2	1
400	если в	2	1
401	себе и	3	1
402	со стороны	1	1
403	нет и	2	1
404	среде но	1	1
405	можно отнести	1	1
406	к сожалению	1	1
407	только между	1	1
408	еще один	1	1
409	мы дадим	1	1
410	в центре	3	1
411	как в	4	1
412	однако не	1	1
413	перед нами	12	1
414	кроме того	4	1
415	и как	2	1
416	его к	2	1
417	вне этого	1	1
418	тем же	3	1
419	живут в	1	1
420	себе как	2	1
421	бы с	1	1
422	отчасти и	2	1
423	рассказ о	1	1
424	лестницы и	1	1
425	нами в	1	1
426	во многих	1	1
427	совершенно одинаковых	1	1
428	и индивидуальной	1	1
429	на его	1	1
430	весь свой	1	1
431	неизбежно должны	1	1
432	но именно	3	1
433	одному из	1	1
434	силой и	1	1
435	на одну	1	1
436	и еще	1	1
437	в узком	2	1
438	к одному	6	1
439	однако он	1	1
440	и вот	1	1
441	кажется нам	1	1
442	чтобы их	1	1
443	его можно	1	1
444	людей и	4	1
445	уже сказали	2	1
446	одно и	1	1
447	людей которые	1	1
448	этом последнем	1	1
449	в каждом	6	1
450	здесь мы	1	1
451	хочет чтобы	1	1
452	друг в	3	1
453	указывали на	1	1
454	в каком-нибудь	1	1
455	несколько иной	1	1
456	знает что	1	1
457	входит в	1	1
458	он есть	2	1
459	только они	1	1
460	лишь на	1	1
461	этот человек	1	1
462	и тем	2	1
463	делает его	1	1
464	ведь в	1	1
465	кажется что	3	1
466	слиться с	1	1
467	их всех	1	1
468	рядом с	5	1
469	она и	1	1
470	разобранные нами	3	1
471	их взаимоотношения	1	1
472	но лишь	1	1
473	на друга	2	1
474	слова что	2	1
475	говорили в	1	1
476	друга в	1	1
477	такою же	1	1
478	лестница ступени	1	1
479	для своих	2	1
480	в научной	1	1
481	остается в	2	1
482	бы на	1	1
483	в своей	3	1
484	что такое	2	1
485	затем и	1	1
486	нами два	2	1
487	и благодаря	1	1
488	же направлении	1	1
489	не к	3	1
490	свой смысл	1	1
491	что я	6	1
492	и нужно	1	1
493	для всякого	1	1
494	и другого	2	1
495	нами до	1	1
496	у многих	1	1
497	но он	3	1
498	друг другу	1	1
499	ускользают от	1	1
500	их в	3	1
501	в корне	2	1
502	однако в	1	1
503	на всю	1	1
504	человека но	1	1
505	причем этот	1	1
506	характер в	1	1
507	в отношении	3	1
508	нею и	1	1
509	деле это	1	1
510	самого начала	1	1
511	на два	3	1
512	и притом	1	1
513	к этим	1	1
514	и сама	1	1
515	отрешиться от	1	1
516	и семья	1	1
517	иметь в	1	1
518	следовательно и	2	1
519	дело в	3	1
520	если эта	1	1
521	к ней	2	1
522	это слово	5	1
523	именно его	1	1
524	и его	6	1
525	же он	2	1
526	мы бы	1	1
527	и развиваться	1	1
528	другой но	1	1
529	только с	1	1
530	если только	2	1
531	может показаться	1	1
532	гораздо сложнее	1	1
533	начиная с	1	1
534	всем их	2	1
535	и другой	1	1
536	не знаем	1	1
537	отсюда как	1	1
538	да и	4	1
539	только еще	1	1
540	числе и	3	1
541	является одним	1	1
542	живет и	1	1
543	бы он	1	1
544	частной жизни	1	1
545	они и	1	1
546	даже когда	1	1
547	стороны жизни	1	1
548	для себя	1	1
549	правда не	1	1
550	некоторой степени	1	1
551	они вовсе	1	1
552	но при	3	1
553	здесь не	4	1
554	без всякого	2	1
555	из главных	1	1
556	представим себе	2	1
557	это разновидность	1	1
558	каждый раз	1	1
559	с самого	1	1
560	лучше сказать	1	1
561	так в	2	1
562	приводит к	4	1
563	роль в	1	1
564	объединить в	1	1
565	своей прежней	1	1
566	принадлежать к	1	1
567	поэтому мы	1	1
568	же эти	1	1
569	иногда в	1	1
570	можно только	1	1
571	всех возможных	4	1
572	своей собственной	1	1
573	ничего не	2	1
574	стремление к	1	1
575	и берет	1	1
576	или иной	2	1
577	лишь то	1	1
578	говорят что	1	1
579	лишь одно	1	1
580	время в	1	1
581	за пределами	1	1
582	никак не	3	1
583	понимают друг	1	1
584	в значительной	1	1
585	других людей	1	1
586	должны знать	1	1
587	а у	1	1
588	том или	2	1
589	нем не	1	1
590	являются в	1	1
591	от них	2	1
592	всех сил	1	1
593	это сделать	1	1
594	на одном	1	1
595	сталкиваясь с	1	1
596	в другой	1	1
597	созданных и	1	1
598	они останутся	1	1
599	и следовательно	2	1
600	и всякое	2	1
601	и следует	1	1
602	на которой	1	1
603	один из	1	1
604	себе еще	2	1
605	себя с	1	1
606	и народа	1	1
607	мы видим	1	1
608	не ставит	1	1
609	вступить в	2	1
610	поэтому и	2	1
611	что так	2	1
612	бы ни	2	1
613	простое и	1	1
614	с которыми	1	1
615	же и	4	1
616	с нею	2	1
617	уже не	4	1
618	уже в	4	1
619	вопроса о	1	1
620	только на	3	1
621	этого нельзя	2	1
622	же явления	2	1
623	сделать и	1	1
624	а то	3	1
625	речь в	2	1
626	который как	1	1
627	же они	1	1
628	ними нет	1	1
629	мы находим	5	1
630	себя от	1	1
631	ее не	1	1
632	друг друга	6	1
633	до некоторой	1	1
634	тем что	3	1
635	вследствие этой	1	1
636	другом все	1	1
637	в других	2	1
638	указание на	1	1
639	даже и	1	1
640	именно как	2	1
641	из двух	1	1
642	и даже	3	1
643	о своей	1	1
644	с другим	1	1
645	в высшей	1	1
646	а именно	1	1
647	к которому	1	1
648	более резкой	2	1
649	случаев в	1	1
650	и между	6	1
651	еще и	4	1
652	только к	2	1
653	с ней	1	1
654	точке зрения	1	1
655	и пр	2	1
656	до конца	4	1
657	а не	11	1
658	в руках	2	1
659	тождества между	1	1
660	душевной жизни	1	1
661	в последующем	1	1
662	он и	4	1
663	себя на	2	1
664	именно поэтому	1	1
665	все более	1	1
666	нет ничего	1	1
667	это те	1	1
668	и гораздо	1	1
669	о возможности	1	1
670	направлении в	1	1
671	к жизни	2	1
672	что за	1	1
673	встречается у	1	1
674	если они	1	1
675	столкновение с	1	1
676	данной эпохи	1	1
677	могут быть	2	1
678	главным предметом	1	1
679	человек с	2	1
680	в каждую	1	1
681	эти вопросы	1	1
682	стремятся к	2	1
683	благодаря этому	1	1
684	все остальные	1	1
685	с большой	1	1
686	всего в	1	1
687	в более	1	1
688	на самой	3	1
689	не имея	1	1
690	в самые	1	1
691	жизнью в	1	1
692	ограниченной и	1	1
693	причем в	2	1
694	ли они	1	1
695	и перед	1	1
696	лишь как	2	1
697	еще более	3	1
698	здесь гораздо	1	1
699	в большей	2	1
700	иначе обстоит	1	1
701	причем эта	1	1
702	эквивалента в	1	1
703	находим в	2	1
704	впечатление которое	1	1
705	в друге	2	1
706	обстоит дело	1	1
707	не являются	1	1
708	жизни в	1	1
709	лишь те	1	1
710	всюду где	1	1
711	это все	1	1
712	сказать что	2	1
713	была бы	1	1
714	от всех	1	1
715	лишь тогда	1	1
716	но этот	3	1
717	нет но	2	1
718	с каждым	1	1
719	проникнуть в	1	1
720	а может	1	1
721	увидим что	2	1
722	в своих	1	1
723	причем эти	1	1
724	отвлекается от	1	1
725	и эта	1	1
726	том числе	4	1
