N	2gram	Bakhtin_Pr_5	Psycholo
288	оно не	1	2
289	она не	1	2
290	на вопрос	2	2
291	из их	2	2
292	и которая	1	2
293	свою очередь	1	2
294	сводится к	3	2
295	и будем	1	2
296	в особенности	1	2
297	и говорит	3	2
298	так в	2	2
299	роль в	1	2
300	том как	1	2
301	по сравнению	1	2
302	понятно что	2	2
303	даны в	1	2
304	и вообще	2	2
305	именно потому	2	2
306	во всяком	4	2
307	в глаза	5	2
308	после того	1	2
309	этих двух	2	2
310	он прямо	1	2
311	в его	21	2
312	и только	1	2
313	даже для	1	2
314	для самого	1	2
315	в него	3	2
316	к нему	13	2
317	согласиться с	1	2
318	это очень	1	2
319	место из	1	2
320	и у	4	2
321	говорит о	2	2
322	слова в	6	2
323	в одном	6	2
324	вовсе не	7	2
325	отношение к	6	2
326	но что	2	2
327	каждый из	2	2
328	в других	1	2
329	к которому	1	2
330	в сознание	1	2
331	такое же	2	2
332	а с	3	2
333	не на	1	2
334	там где	7	2
335	на который	1	2
336	вместе с	2	2
337	с каким-то	2	2
338	из которых	1	2
339	есть как	1	2
340	более и	1	2
341	но это	6	2
342	стоит только	1	2
343	и часто	1	2
344	когда я	5	2
345	классическим образцом	1	2
346	это может	1	2
347	тем более	1	2
348	вот этот	1	2
349	в романе	1	2
350	другой стороны	3	2
351	их с	1	2
352	на этот	2	2
353	в свое	1	2
354	и от	3	2
355	а я	10	2
356	это в	2	2
357	а между	3	1
358	от этой	1	1
359	если вы	1	1
360	героев и	1	1
361	одним из	1	1
362	чтобы не	2	1
363	жил в	1	1
364	он может	1	1
365	крайних пределов	1	1
366	в первом	2	1
367	к другому	16	1
368	его же	2	1
369	по преимуществу	1	1
370	уже указывали	1	1
371	и самое	2	1
372	и больше	1	1
373	высшей степени	3	1
374	выходит так	1	1
375	отношения к	1	1
376	обойтись без	3	1
377	а как	2	1
378	если я	2	1
379	оттого что	1	1
380	других людях	1	1
381	и ничего	1	1
382	что уже	1	1
383	в уста	1	1
384	почти все	1	1
385	что героиня	1	1
386	так чтобы	4	1
387	на тему	2	1
388	и со	3	1
389	и заставляет	1	1
390	зависимости от	1	1
391	одного слова	2	1
392	на другом	1	1
393	все так	1	1
394	он сам	6	1
395	не найдем	1	1
396	на своих	1	1
397	без которого	1	1
398	его так	1	1
399	глаза на	1	1
400	как если	1	1
401	все больше	1	1
402	с одной	1	1
403	он строит	1	1
404	же на	1	1
405	и нуждается	1	1
406	для других	3	1
407	он но	1	1
408	с отцом	1	1
409	и т.д	3	1
410	с совершенно	1	1
411	уже как	2	1
412	него с	1	1
413	тогда конечно	1	1
414	друг от	1	1
415	материал как	1	1
416	когда например	1	1
417	за пределы	3	1
418	нельзя дать	1	1
419	чем же	1	1
420	независимо от	1	1
421	сострадания и	1	1
422	для всех	1	1
423	совершенно другой	1	1
424	что касается	1	1
425	им в	2	1
426	всей этой	1	1
427	кроме того	1	1
428	как другой	4	1
429	его к	3	1
430	не кажется	2	1
431	своих произведениях	1	1
432	основная тенденция	1	1
433	то в	2	1
434	говорит не	1	1
435	уже не	3	1
436	себе как	1	1
437	не хочет	2	1
438	бы сказать	1	1
439	у каждого	1	1
440	близости к	1	1
441	в большинстве	2	1
442	может найти	1	1
443	нами в	1	1
444	и кто	3	1
445	продолжением и	1	1
446	тому же	3	1
447	но ведь	2	1
448	не могла	1	1
449	это его	1	1
450	вследствие этого	1	1
451	роли в	1	1
452	этот процесс	2	1
453	изображение их	1	1
454	его действительной	1	1
455	вообще не	2	1
456	не следует	1	1
457	глаза так	1	1
458	его лежит	1	1
459	к рассказу	1	1
460	он должен	1	1
461	идеи и	1	1
462	можно раскрыть	1	1
463	и если	1	1
464	оно должно	2	1
465	свое время	1	1
466	в плане	6	1
467	так например	1	1
468	сам не	3	1
469	в нее	1	1
470	одно и	3	1
471	но все	4	1
472	это конечно	1	1
473	совпадают с	1	1
474	же не	4	1
475	и характер	1	1
476	действует на	1	1
477	же касается	1	1
478	в другом	12	1
479	говорил что	1	1
480	с целью	1	1
481	его более	1	1
482	его в	4	1
483	это когда	1	1
484	момент этого	1	1
485	другому и	3	1
486	все действующие	1	1
487	но именно	2	1
488	он приходит	1	1
489	отражение в	1	1
490	только одно	1	1
491	характера человека	1	1
492	эти вопросы	1	1
493	в высшей	3	1
494	его собственной	1	1
495	все было	1	1
496	которой он	3	1
497	одна и	2	1
498	он и	5	1
499	для чего	1	1
500	мы видели	2	1
501	и согласно	1	1
502	и было	1	1
503	должно быть	3	1
504	элемента в	1	1
505	и того	2	1
506	в эту	4	1
507	которую он	1	1
508	голосов в	5	1
509	бы на	1	1
510	таким же	1	1
511	и тут	2	1
512	мы замечаем	1	1
513	в котором	3	1
514	прямо противоположном	1	1
515	в отличие	2	1
516	стоит в	1	1
517	нему и	4	1
518	что имеет	1	1
519	из области	1	1
520	говорит с	1	1
521	не поймет	1	1
522	по крайней	1	1
523	с совершенной	1	1
524	есть еще	1	1
525	однако в	2	1
526	в устах	1	1
527	в повести	3	1
528	и очень	1	1
529	начиная от	1	1
530	однако уже	1	1
531	с теми	1	1
532	самого начала	8	1
533	на котором	1	1
534	дело в	1	1
535	одна из	1	1
536	что их	1	1
537	материала в	1	1
538	как здесь	1	1
539	о них	2	1
540	что вы	2	1
541	действующие лица	1	1
542	только не	1	1
543	или еще	1	1
544	найти в	1	1
545	благодаря тому	1	1
546	в качестве	1	1
547	именно с	1	1
548	слов в	3	1
549	мыслей и	1	1
550	к ней	2	1
551	с своей	1	1
552	же он	1	1
553	связи с	1	1
554	эти три	1	1
555	уже и	2	1
556	тогда в	2	1
557	и делает	4	1
558	тот эффект	1	1
559	с другом	4	1
560	в прямо	1	1
561	и указал	1	1
562	чтобы сделать	1	1
563	и другим	1	1
564	этого и	2	1
565	они и	1	1
566	мы могли	1	1
567	конфликт который	1	1
568	он оказывается	1	1
569	него как	1	1
570	в каждой	2	1
571	характер этого	1	1
572	для себя	7	1
573	вовне а	1	1
574	тогда я	1	1
575	совершается в	1	1
576	каждом романе	1	1
577	как мы	8	1
578	к такому	1	1
579	от друга	1	1
580	на нем	1	1
581	всем этим	2	1
582	для читателя	1	1
583	характер и	2	1
584	и сводится	1	1
585	сознания то	1	1
586	в себя	1	1
587	с самого	8	1
588	приводит к	2	1
589	и может	1	1
590	обращаясь к	1	1
591	он так	2	1
592	чтобы дать	1	1
593	другом и	1	1
594	на нее	2	1
595	здесь он	2	1
596	за то	1	1
597	времени и	2	1
598	было в	2	1
599	здесь как	1	1
600	с собой	2	1
601	еще в	4	1
602	является в	1	1
603	собой и	3	1
604	другой не	1	1
605	построена на	1	1
606	смысле и	1	1
607	ясно с	1	1
608	все дело	1	1
609	о нем	2	1
610	каждый раз	1	1
611	приближается к	1	1
612	и должно	1	1
613	на другого	2	1
614	тому и	1	1
615	всем протяжении	1	1
616	ли бы	1	1
617	но мы	1	1
618	что каждый	1	1
619	можно сказать	1	1
620	все его	4	1
621	и во	3	1
622	а у	1	1
623	переходит в	2	1
624	что хотел	1	1
625	крайней мере	1	1
626	все в	1	1
627	и об	2	1
628	и она	1	1
629	нет на	2	1
630	связь между	1	1
631	в самый	2	1
632	эти последние	1	1
633	этом смысле	3	1
634	на которой	2	1
635	в двух	1	1
636	что только	1	1
637	с ними	5	1
638	одного сознания	3	1
639	мы увидим	2	1
640	что даже	2	1
641	правда и	1	1
642	он теперь	2	1
643	образа в	1	1
644	здесь с	1	1
645	этого рассказа	1	1
646	со всеми	3	1
647	не то	1	1
648	где они	1	1
649	же и	4	1
650	в таких	1	1
651	конечно не	2	1
652	на всем	1	1
653	он начинает	1	1
654	отношений к	1	1
655	всем его	1	1
656	ни одного	9	1
657	стоит на	1	1
658	хотел показать	1	1
659	героя с	1	1
660	же явления	1	1
661	а то	1	1
662	другом материале	1	1
663	который без	1	1
664	его и	3	1
665	за ним	2	1
666	слова если	1	1
667	было напрасно	1	1
668	других так	1	1
669	для него	14	1
670	ведь это	1	1
671	и та	2	1
672	прежде всего	12	1
673	возвращает нас	1	1
674	иначе как	1	1
675	свой смысл	1	1
676	с измененным	1	1
677	взгляда и	1	1
678	не о	4	1
679	ее слова	1	1
680	только с	3	1
681	из нее	1	1
682	случае не	1	1
683	доказать что	1	1
684	человек как	1	1
685	почему не	1	1
686	не просто	2	1
687	к той	1	1
688	ее на	1	1
689	деле и	1	1
690	в другой	1	1
691	все человеческие	1	1
692	и сознание	1	1
693	с другим	13	1
694	прикован к	1	1
695	другую сторону	1	1
696	каждый человек	1	1
697	человека а	1	1
698	и прежде	4	1
699	подошла к	1	1
700	себя и	8	1
701	обратиться к	1	1
702	больше и	1	1
703	вопрос почему	1	1
704	в некоторых	1	1
705	он только	3	1
706	и считает	1	1
707	их друг	2	1
708	есть лишь	1	1
709	он просит	1	1
710	жизнь в	1	1
711	стиль и	4	1
712	ум и	1	1
713	с которым	4	1
714	и вновь	1	1
715	они-то и	1	1
716	тем с	1	1
717	под влиянием	3	1
718	к матери	1	1
719	они все	1	1
720	я хочу	2	1
721	как описывает	1	1
722	должна была	2	1
723	согласится с	1	1
724	прямо сказать	1	1
725	ко всем	1	1
726	как мысль	1	1
727	из его	2	1
728	но пока	1	1
729	отвернувшись от	1	1
730	в мечтах	1	1
731	какого бы	1	1
732	в той	4	1
733	мы сразу	1	1
734	очень важно	2	1
735	в первой	1	1
736	всякого сомнения	1	1
737	друг с	4	1
738	по ним	1	1
739	или другого	1	1
740	этого слова	5	1
741	дело идет	3	1
742	слова есть	1	1
743	еще раз	1	1
744	этом случае	1	1
745	благодаря этому	2	1
746	любят и	1	1
747	что тогда	1	1
748	человека который	1	1
749	остается без	1	1
750	о его	1	1
751	нет ничего	1	1
752	от нас	1	1
753	вы говорите	1	1
754	переходим к	4	1
755	можно сравнить	1	1
756	любовь к	1	1
757	его творчества	1	1
758	или в	2	1
759	как изображение	1	1
760	бы так	2	1
761	в результате	1	1
762	обращается к	2	1
763	который является	1	1
764	слов с	1	1
765	от него	6	1
766	с уже	2	1
767	из своего	4	1
768	бы в	4	1
769	что из	1	1
770	своих героев	1	1
771	будто бы	2	1
772	и наконец	7	1
773	только что	3	1
774	ни было	3	1
775	лежит в	2	1
776	за этим	1	1
777	и вдруг	3	1
778	что слова	1	1
779	может и	1	1
780	слово в	2	1
781	между ними	1	1
782	и эта	1	1
783	на более	1	1
784	которым он	4	1
785	является и	1	1
786	кажется ли	2	1
787	что ты	4	1
788	это и	3	1
789	кажется и	1	1
790	себе не	1	1
791	себе но	2	1
792	свои собственные	2	1
793	в виде	7	1
794	и другие	1	1
795	нет что	1	1
796	к этому	1	1
