N	2gram	Propp_Isto_7	Hudozhes
306	вот как	1	1
307	дает нам	1	1
308	стороны и	2	1
309	встречи с	1	1
310	еще больше	1	1
311	не замечая	1	1
312	и как	1	1
313	это тоже	1	1
314	что этим	1	1
315	знаю что	2	1
316	исторические корни	2	1
317	в герое	3	1
318	от этого	1	1
319	и хотя	1	1
320	в этот	1	1
321	где все	1	1
322	в которой	2	1
323	он в	2	1
324	эти более	1	1
325	из этих	3	1
326	вопрос что	1	1
327	и тот	2	1
328	в плену	1	1
329	стороны этого	1	1
330	эпохи и	1	1
331	во многих	2	1
332	его но	1	1
333	еще одна	3	1
334	вообще не	2	1
335	найти а	1	1
336	не могла	1	1
337	три года	2	1
338	и одна	1	1
339	но именно	1	1
340	этого характера	1	1
341	всех этих	6	1
342	идти за	1	1
343	его самого	1	1
344	в силу	2	1
345	и вот	1	1
346	ее и	1	1
347	том чтобы	3	1
348	на земле	2	1
349	его от	1	1
350	что ни	1	1
351	в нее	1	1
352	жить в	2	1
353	то ни	1	1
354	в предыдущем	1	1
355	или даже	2	1
356	а как	1	1
357	входит в	1	1
358	и стала	1	1
359	характер не	1	1
360	и тем	2	1
361	за ней	1	1
362	он все	1	1
363	к области	1	1
364	этом мы	2	1
365	но уже	1	1
366	но мы	1	1
367	он же	1	1
368	далеко не	1	1
369	этого не	2	1
370	с тем	1	1
371	со своими	1	1
372	и уже	1	1
373	которой он	3	1
374	в чистом	1	1
375	можно считать	1	1
376	он от	1	1
377	дома с	1	1
378	когда в	1	1
379	является его	1	1
380	на первый	4	1
381	или менее	1	1
382	мы как	1	1
383	я его	1	1
384	о герое	1	1
385	и без	1	1
386	это делает	1	1
387	исчезает из	3	1
388	в которых	1	1
389	знаем что	3	1
390	из земли	1	1
391	и другого	1	1
392	нельзя было	1	1
393	пока только	1	1
394	где герой	3	1
395	друг другу	1	1
396	не его	2	1
397	города с	1	1
398	и более	1	1
399	чем собственно	1	1
400	этом а	1	1
401	она или	1	1
402	и наоборот	1	1
403	не должно	1	1
404	что этот	2	1
405	во времени	1	1
406	вместе со	2	1
407	между прочим	3	1
408	сам он	2	1
409	нас к	2	1
410	вовсе не	4	1
411	чистом виде	1	1
412	на три	1	1
413	так как	8	1
414	вплоть до	2	1
415	но они	3	1
416	тем самым	1	1
417	как можно	1	1
418	что эта	1	1
419	хотелось бы	1	1
420	дело в	1	1
421	что их	1	1
422	в науке	1	1
423	и остается	1	1
424	в основе	2	1
425	здесь прежде	1	1
426	из их	1	1
427	нельзя не	1	1
428	в самой	1	1
429	и весь	1	1
430	в противоречие	1	1
431	же он	1	1
432	она обладает	1	1
433	не до	1	1
434	перед ним	1	1
435	к той	1	1
436	что ей	1	1
437	не могут	2	1
438	же самое	1	1
439	всего в	1	1
440	за что	1	1
441	для его	1	1
442	но из	1	1
443	невеста и	2	1
444	если же	1	1
445	говорит о	2	1
446	стал думать	1	1
447	и которая	1	1
448	приходит к	3	1
449	из всего	2	1
450	впоследствии эта	1	1
451	но при	2	1
452	же не	1	1
453	данном случае	3	1
454	и говорит	4	1
455	в дальнейшем	3	1
456	так можно	1	1
457	достаточно чтобы	1	1
458	в образе	3	1
459	на нее	1	1
460	раз он	2	1
461	того и	1	1
462	здесь нет	3	1
463	мог бы	1	1
464	во многом	1	1
465	о связи	1	1
466	только у	1	1
467	вспоминает о	1	1
468	означает что	1	1
469	он вспоминает	1	1
470	но здесь	2	1
471	находится в	1	1
472	своим внешним	1	1
473	все дело	2	1
474	сводится к	1	1
475	имеет право	1	1
476	тому и	1	1
477	взгляд все	1	1
478	и пальмы	1	1
479	герою он	1	1
480	обращается к	3	1
481	героя не	1	1
482	самому себе	1	1
483	все его	2	1
484	для нас	6	1
485	с другой	9	1
486	была его	1	1
487	этим не	2	1
488	все та	1	1
489	восходит к	2	1
490	все в	2	1
491	во всех	7	1
492	по наблюдениям	1	1
493	и идти	1	1
494	не видел	1	1
495	и только	1	1
496	в другой	3	1
497	нем и	1	1
498	и она	3	1
499	но так	1	1
500	но тут	1	1
501	как например	1	1
502	сразу же	1	1
503	от солнца	1	1
504	тот же	2	1
505	детали в	1	1
506	в какой	1	1
507	и ее	2	1
508	их не	2	1
509	играет роль	1	1
510	с одной	5	1
511	однако здесь	1	1
512	более или	1	1
513	я в	1	1
514	и у	2	1
515	уже в	3	1
516	и они	1	1
517	свою жизнь	1	1
518	в жизни	1	1
519	с женой	2	1
520	него и	3	1
521	не дает	1	1
522	то чего	1	1
523	но для	2	1
524	характерно что	2	1
525	ни с	2	1
526	и та	1	1
527	когда его	1	1
528	ее на	4	1
529	в целях	2	1
530	а она	4	1
531	что они	3	1
532	рядом с	1	1
533	в особенности	2	1
534	в изучение	1	1
535	из двух	1	1
536	говорится что	1	1
537	и стал	3	1
538	и из	1	1
539	дочь в	1	1
540	не один	1	1
541	сюда же	2	1
542	и тех	1	1
543	по своим	3	1
544	вслед за	1	1
545	эти две	1	1
546	поля зрения	1	1
547	можно назвать	1	1
548	связано с	3	1
549	них и	1	1
550	одной стороны	5	1
551	в руках	2	1
552	на глазах	2	1
553	там где	5	1
554	что мы	3	1
555	одна и	1	1
556	они все	1	1
557	вступает в	3	1
558	как это	2	1
559	противоречие с	1	1
560	места где	1	1
561	то можно	1	1
562	но все	4	1
563	из которых	1	1
564	xix века	1	1
565	мне на	1	1
566	о чем	1	1
567	в данном	4	1
568	он будет	1	1
569	и там	2	1
570	и всей	1	1
571	происходит в	3	1
572	вокруг себя	1	1
573	только о	2	1
574	плену у	1	1
575	своим результатам	1	1
576	но это	3	1
577	переосмысления но	1	1
578	не мог	1	1
579	смерти а	1	1
580	формы и	1	1
581	это делалось	1	1
582	о приключении	1	1
583	об этих	1	1
584	когда он	3	1
585	свою голову	1	1
586	солнца и	1	1
587	со своей	2	1
588	тем более	2	1
589	мы должны	4	1
590	умереть от	1	1
591	есть другая	1	1
592	всякий раз	1	1
593	в мировом	1	1
594	по традиции	1	1
595	соединяется с	1	1
596	но вот	2	1
597	здесь даже	1	1
598	сведения о	1	1
599	первый раз	1	1
600	неотделим от	1	1
601	на смену	1	1
602	от своего	1	1
603	сказать что	2	1
604	где как	1	1
605	мы здесь	2	1
606	из этого	1	1
607	в свое	1	1
608	явления не	1	1
609	и другие	9	1
610	героя как	1	1
611	и эта	2	1
612	см в	1	1
613	все что	1	1
614	героем но	1	1
615	этой точки	3	1
