N	2gram	Bakhtin_fo_1	FransuaR
795	в той	4	1
796	их чтобы	1	1
797	времени с	2	1
798	в античном	1	1
799	и всей	2	1
800	да и	3	1
801	целомудрия героини	1	1
802	и судьбы	1	1
803	чтобы они	4	1
804	в человеческом	1	1
805	который он	1	1
806	распадается на	1	1
807	этого слова	1	1
808	и некоторые	1	1
809	то перед	1	1
810	неотделимы от	1	1
811	общественной жизни	1	1
812	времени потому	1	1
813	которые были	1	1
814	же значение	1	1
815	которой и	1	1
816	например у	3	1
817	на одной	1	1
818	в более	2	1
819	на самой	1	1
820	это уже	1	1
821	этот образ	2	1
822	одного и	5	1
823	и времени	3	1
824	как своего	1	1
825	этот день	1	1
826	здесь они	1	1
827	не существует	1	1
828	эту игру	1	1
829	поэтому здесь	3	1
830	которого они	1	1
831	романе и	4	1
832	оно ничего	1	1
833	себя самого	1	1
834	но эти	1	1
835	от него	1	1
836	днями и	1	1
837	из себя	1	1
838	еще более	3	1
839	вопросом о	1	1
840	вполне понятно	4	1
841	и порядок	1	1
842	но зато	1	1
843	свои чувства	1	1
844	человека не	1	1
845	всегда либо	1	1
846	этой же	1	1
847	свое значение	1	1
848	в народной	1	1
849	слово в	1	1
850	в свою	2	1
851	это изображение	1	1
852	этого времени	2	1
853	и эта	2	1
854	и при	1	1
855	как отдельных	1	1
856	основу его	1	1
857	того на	1	1
858	они имеют	1	1
859	отношению к	5	1
860	культуры в	1	1
861	на свет	1	1
862	этим объясняется	1	1
863	почти нет	1	1
864	день после	1	1
865	такое значение	1	1
866	ее в	2	1
867	все содержание	1	1
868	ряд моментов	1	1
869	можно назвать	2	1
870	в таком	3	1
871	во всяком	3	1
872	они не	3	1
