N	2gram	Vygotskiy__1	Dialekti
154	только что	2	4
155	сказать что	7	4
156	была бы	1	3
157	из самых	1	3
158	той же	3	3
159	но даже	2	3
160	зависимости от	6	3
161	и на	1	3
162	как таковая	1	3
163	коем случае	1	3
164	и всякий	2	3
165	при условии	1	3
166	за пределы	1	3
167	мере в	1	3
168	в одной	3	3
169	что именно	1	3
170	с этим	3	3
171	в своем	3	3
172	только тогда	7	3
173	все же	5	3
174	перед нами	1	3
175	то ясно	1	3
176	как таковое	2	3
177	сводится на	1	3
178	на то	10	3
179	в нем	2	3
180	он должен	1	3
181	в силу	3	3
182	не будет	3	3
183	он есть	1	3
184	должно быть	1	3
185	и без	2	3
186	не в	11	3
187	из которых	3	3
188	тем самым	2	3
189	она не	5	3
190	одна из	4	3
191	в основе	2	3
192	но она	1	3
193	в коем	1	3
194	во всем	3	3
195	уже и	2	3
196	должны быть	3	3
197	можно и	1	3
198	и о	4	3
199	всего и	1	3
200	из двух	1	3
201	быть может	1	3
202	вот это	1	3
203	утверждает что	2	3
204	к нему	2	3
205	все время	4	3
206	и ее	1	3
207	с одной	5	3
208	есть в	7	3
209	утверждают что	1	3
210	то и	2	3
211	при помощи	20	3
212	из них	2	3
213	мы знаем	3	3
214	сами по	1	3
215	случае не	2	3
216	для того	6	3
217	в каком	2	3
218	все решительно	1	3
219	одинаковой мере	2	3
220	не было	3	3
221	его как	1	3
222	одной стороны	6	3
223	а если	1	3
224	как бы	5	3
225	и от	2	3
226	только о	2	3
227	я вижу	1	3
228	все что	3	3
229	в слове	3	3
230	что отнюдь	1	2
231	например в	3	2
232	же как	4	2
233	в частности	3	2
234	частей то	2	2
235	или к	1	2
236	от самого	1	2
237	в первом	1	2
238	прошлое и	1	2
239	в зависимости	5	2
240	его не	2	2
241	что если	1	2
242	оно есть	2	2
243	в разные	2	2
244	которое не	1	2
245	в ней	1	2
246	целое и	1	2
247	еще не	1	2
248	бы то	1	2
249	с его	1	2
250	но не	3	2
251	в особом	1	2
252	целый ряд	6	2
253	но в	3	2
254	то в	1	2
255	в условиях	1	2
256	из этих	6	2
257	думать что	1	2
258	бы только	1	2
259	в себе	4	2
260	тому же	3	2
261	и если	4	2
262	при этом	19	2
263	что нужно	1	2
264	и вот	3	2
265	что у	3	2
266	и по	3	2
267	людей и	1	2
268	и чтобы	1	2
269	говорил что	1	2
270	но совершенно	2	2
271	чаще всего	1	2
272	она и	1	2
273	все равно	1	2
274	показывает что	5	2
275	на основании	7	2
276	во внимание	2	2
277	и уже	1	2
278	несмотря на	5	2
279	не содержится	1	2
280	как таковой	1	2
281	она была	1	2
282	понятия и	1	2
283	но почему	1	2
284	всяком случае	6	2
285	в их	1	2
286	он дает	1	2
287	их в	2	2
288	что этот	1	2
289	же мы	1	2
290	с которой	1	2
291	иной раз	1	2
292	не меньше	1	2
293	на котором	1	2
294	идее и	1	2
295	следовательно и	1	2
296	того и	1	2
297	говорят что	1	2
298	только и	1	2
299	как не	1	2
300	фактов и	2	2
301	раз все	1	2
302	у меня	3	2
303	даже о	1	2
304	когда мы	3	2
305	могут быть	11	2
306	не видим	1	2
307	все еще	1	2
308	для себя	1	2
309	как мы	2	2
310	раз мы	1	2
311	и когда	3	2
312	то как	1	2
313	с первым	1	2
314	и вообще	1	2
315	быть или	1	2
316	нас к	1	2
317	и здесь	2	2
318	никак не	4	2
319	почему же	1	2
320	и субъект	1	2
321	нас в	2	2
322	и во	2	2
323	он исходит	1	2
324	грань между	1	2
325	ее от	3	2
326	в его	6	2
327	мы допустим	1	2
328	хорошо но	1	2
329	и следовательно	2	2
330	тех пор	1	2
331	как например	2	2
332	содержится в	1	2
333	части если	1	2
334	в вопросе	1	2
335	но то	1	2
336	не мешает	1	2
337	и тем	2	2
338	со всеми	4	2
339	же и	1	2
340	не можем	3	2
341	и у	4	2
342	своим собственным	1	2
343	же в	1	2
344	никто не	1	2
345	бытия и	1	2
346	у него	4	2
347	со стороны	4	2
348	именно в	1	2
349	еще и	1	2
350	себя и	2	2
351	быть только	1	2
352	зависит от	1	2
353	вопросе о	1	2
354	но как	2	2
355	меньше чем	1	2
356	и потому	2	2
357	мы говорим	1	2
358	остальное есть	1	2
359	этом вопросе	1	2
360	по существу	4	2
361	но для	1	2
362	она должна	2	2
363	тех или	2	2
364	и для	5	2
365	до степени	1	2
366	или в	1	2
367	для нас	5	2
368	бы в	2	2
369	в одинаковой	2	2
370	зрения в	1	2
371	я думаю	2	2
372	но вот	1	2
373	а в	6	2
374	другой стороны	5	2
375	совершенно не	5	2
376	о себе	1	2
377	бы его	1	2
378	из этого	2	2
379	точно так	3	2
380	к этой	2	2
381	в своих	4	2
382	о законах	1	2
383	во всяком	8	2
384	этой точки	5	2
385	я сказал	2	1
386	от этой	1	1
387	что отношение	1	1
388	ту же	2	1
389	речь идет	3	1
390	говоря о	1	1
391	в применении	2	1
392	зависимость от	2	1
393	сказал один	1	1
394	она на	1	1
395	д при	1	1
396	этом отношении	2	1
397	на самом	2	1
398	действовать и	1	1
399	как такового	1	1
400	идет о	2	1
401	она конечно	1	1
402	и так	4	1
403	по преимуществу	1	1
404	что эти	3	1
405	ведь и	1	1
406	едва ли	1	1
407	всем ее	1	1
408	находимся в	1	1
409	чем именно	1	1
410	и этот	1	1
411	а как	1	1
412	и само	1	1
413	говоря и	1	1
414	на место	2	1
415	науки и	1	1
416	какой-то особой	1	1
417	эпохи в	3	1
418	или его	3	1
419	есть совершенно	1	1
420	из ее	1	1
421	учение об	1	1
422	столько же	1	1
423	от идеи	1	1
424	же мере	1	1
425	которое будучи	1	1
426	отношения и	1	1
427	одного человека	1	1
428	так если	1	1
429	и понимает	1	1
430	во всех	1	1
431	формы если	1	1
432	то мы	1	1
433	а следовательно	1	1
434	быть предметом	2	1
435	чисто интеллектуальной	1	1
436	а только	2	1
437	очевидно и	1	1
438	не то	2	1
439	одном и	1	1
440	другие предметы	1	1
441	конечном счете	3	1
442	есть по	1	1
443	тогда как	1	1
444	же раз	1	1
445	и нам	1	1
446	чем же	1	1
447	за эти	1	1
448	метод и	1	1
449	если она	2	1
450	независимо от	2	1
451	самому смыслу	2	1
452	как образ	1	1
453	выйти из	1	1
454	стороны и	3	1
455	как к	2	1
456	что как	1	1
457	и слова	1	1
458	бы я	1	1
459	с понятием	1	1
460	и наконец	1	1
461	духа и	1	1
462	более или	2	1
463	себе не	3	1
464	я совершенно	1	1
465	котором она	1	1
466	к чему	2	1
467	та же	3	1
468	в которой	4	1
469	есть для	2	1
470	то я	2	1
471	во многих	1	1
472	если мы	12	1
473	в последнее	4	1
474	только один	1	1
475	собою для	1	1
476	сколько ни	1	1
477	мы совершенно	2	1
478	по самому	5	1
479	мы можем	4	1
480	именно то	1	1
481	же это	1	1
482	не к	1	1
483	в корне	1	1
484	сказал что	1	1
485	мелких и	1	1
486	приходим к	1	1
487	что ни	1	1
488	или иных	2	1
489	именно это	1	1
490	земля не	1	1
491	с фактами	1	1
492	раз из	2	1
493	и может	2	1
494	пока мы	1	1
495	в совершенно	4	1
496	есть все	1	1
497	в мире	1	1
498	таком же	1	1
499	что мне	1	1
500	его в	2	1
501	знает что	1	1
502	и называется	1	1
503	xvii в	1	1
504	общества в	1	1
505	в него	2	1
506	чтобы все	1	1
507	мы находимся	1	1
508	на почве	2	1
509	свести к	1	1
510	чувство и	1	1
511	заключается только	2	1
512	далеко не	2	1
513	всегда лежит	1	1
514	мы имеем	4	1
515	не всегда	2	1
516	формы это	2	1
517	которой он	1	1
518	всегда и	1	1
519	между собою	1	1
520	о чем	2	1
521	легче всего	3	1
522	значит не	1	1
523	с такой	1	1
524	эпохи с	2	1
525	плоть в	1	1
526	такой же	2	1
527	и какая	1	1
528	к помощи	1	1
529	он сказал	1	1
530	лучше всего	1	1
531	школы и	1	1
532	и становится	1	1
533	но я	1	1
534	или менее	2	1
535	что определение	1	1
536	из сферы	1	1
537	просто и	1	1
538	нас не	1	1
539	мы приходим	1	1
540	исключить из	1	1
541	взгляд на	1	1
542	в такой	2	1
543	особое и	1	1
544	в котором	4	1
545	она в	2	1
546	что вся	1	1
547	явно обнаруживается	1	1
548	представление о	3	1
549	и понятия	2	1
550	оказывается что	5	1
551	вещей как	1	1
552	бы мы	2	1
553	центральный и	1	1
554	признать что	1	1
555	для всякого	1	1
556	основана на	1	1
557	как одна	2	1
558	одном из	2	1
559	вот эта	1	1
560	и той	3	1
561	точку зрения	3	1
562	существования или	1	1
563	и более	1	1
564	и предполагает	1	1
565	есть некий	1	1
566	тому чтобы	3	1
567	трудно провести	1	1
568	даже в	2	1
569	это вопрос	1	1
570	я вас	1	1
571	на картину	1	1
572	теми или	1	1
573	вплоть до	1	1
574	что эта	3	1
575	что сущность	1	1
576	что с	2	1
577	виду что	1	1
578	еще до	1	1
579	считает что	1	1
580	дело не	1	1
581	того как	1	1
582	эти формулы	1	1
583	в центр	2	1
584	у различных	1	1
585	когда они	1	1
586	мы все	2	1
587	в нас	2	1
588	одной и	4	1
589	совершенно правильно	4	1
590	казалось бы	2	1
591	имеем дело	1	1
592	этих двух	2	1
593	в науке	2	1
594	есть она	1	1
595	и другого	2	1
596	такая же	1	1
597	не останется	1	1
598	связи с	1	1
599	поэтому совершенно	1	1
600	и при	1	1
601	так то	1	1
602	что на	3	1
603	область истории	1	1
604	ли это	2	1
605	факта что	1	1
606	перед ним	1	1
607	точке зрения	1	1
608	этот закон	1	1
609	чистом виде	3	1
610	которую не	1	1
611	исходить из	1	1
612	все то	3	1
613	в основу	2	1
614	но все	1	1
615	есть признак	1	1
616	как только	1	1
617	же самое	2	1
618	уже было	1	1
619	есть или	1	1
620	того есть	1	1
621	понять что	1	1
622	как для	1	1
623	которая есть	1	1
624	тот и	1	1
625	существенной и	1	1
626	всегда в	1	1
627	слова однако	1	1
628	должен быть	1	1
629	эта последняя	1	1
630	образы и	2	1
631	и входит	1	1
632	поэтического образа	1	1
633	на нем	1	1
634	не могу	1	1
635	без всякого	2	1
636	точками зрения	1	1
637	в ее	5	1
638	только при	3	1
639	совершенно ясно	19	1
640	последнее время	2	1
641	только то	2	1
642	в себя	2	1
643	именно заключается	1	1
644	и совершенно	5	1
645	только через	1	1
646	было в	1	1
647	связанных с	1	1
648	личности на	1	1
649	предмет его	1	1
650	охватывает и	1	1
651	это своеобразие	1	1
652	строго говоря	1	1
653	с этого	1	1
654	наша обыденная	1	1
655	с ним	2	1
656	словами нельзя	1	1
657	против этого	1	1
658	и восприятия	1	1
659	мы всегда	1	1
660	о смерти	1	1
661	это опять	1	1
662	двери и	3	1
663	то есть	26	1
664	вот почему	1	1
665	эта точка	1	1
666	но к	3	1
667	и силу	1	1
668	на вопрос	2	1
669	и поэтому	2	1
670	является предметом	2	1
671	и та	1	1
672	то не	1	1
673	не имеем	1	1
674	еще дальше	1	1
675	можно сказать	1	1
676	нам придется	2	1
677	на точку	1	1
678	в конечном	3	1
679	все в	1	1
680	мы вовсе	1	1
681	тем или	2	1
682	а потому	3	1
683	в другой	2	1
684	вообще и	1	1
685	бы и	2	1
686	наконец в	2	1
687	представления о	1	1
688	если это	1	1
689	мы никогда	4	1
690	и мир	1	1
691	нельзя а	1	1
692	от прочих	1	1
693	но так	1	1
694	сознание которое	1	1
695	образом как	1	1
696	но с	1	1
697	что только	2	1
698	тот же	2	1
699	нас есть	1	1
700	одной из	1	1
701	ряд таких	2	1
702	как нечто	1	1
703	полнотой и	1	1
704	он очевидно	1	1
705	очень много	1	1
706	то он	1	1
707	чтобы получить	1	1
708	в обществе	3	1
709	никак нельзя	2	1
710	этот факт	1	1
711	в качестве	2	1
712	впасть в	1	1
713	в т	1	1
714	в сторону	1	1
715	вот что	2	1
716	хочу сказать	1	1
717	а это	1	1
718	каким образом	1	1
719	и обратно	1	1
720	разъяснение того	1	1
721	процесс и	1	1
722	был бы	5	1
723	что данный	1	1
724	не так	1	1
725	представить себе	3	1
726	идеи или	1	1
727	содержания и	1	1
728	мы находим	1	1
729	в одном	2	1
730	объекта но	1	1
731	к ним	2	1
732	заметить что	1	1
733	и делает	1	1
734	в других	1	1
735	нему и	1	1
736	самого же	1	1
737	а самое	1	1
738	от ее	1	1
739	человека то	2	1
740	точек зрения	3	1
741	до сих	3	1
742	в соответствующих	1	1
743	мысли с	1	1
744	такое же	1	1
745	мы еще	1	1
746	же тогда	2	1
747	между ними	1	1
748	обратиться к	2	1
749	больше и	1	1
750	церкви и	1	1
751	чтобы убедиться	1	1
752	но лишь	1	1
753	мы скажем	1	1
754	поскольку она	2	1
755	ничего по	1	1
756	что обычно	1	1
757	когда она	2	1
758	или восприятия	1	1
759	одна и	1	1
760	в связи	2	1
761	разные эпохи	2	1
762	самое понятие	1	1
763	науку и	1	1
764	что поскольку	2	1
765	вместе с	8	1
766	из форм	1	1
767	относятся к	1	1
768	поскольку речь	1	1
769	верно что	1	1
770	следовательно что	1	1
771	от науки	1	1
772	если так	1	1
773	по своему	1	1
774	в область	2	1
775	чем в	1	1
776	применении к	2	1
777	что всякое	5	1
778	данной эпохи	2	1
779	религии и	1	1
780	я хочу	1	1
781	и основной	1	1
782	и всей	1	1
783	образ и	2	1
784	никакой возможности	1	1
785	него есть	1	1
786	для понимания	1	1
787	из отдельных	2	1
788	и философии	1	1
789	указанием на	1	1
790	в это	1	1
791	слова и	1	1
792	сих пор	3	1
793	оба они	1	1
794	и таким	2	1
795	о создании	1	1
796	думают что	1	1
797	понятий и	2	1
798	здесь в	1	1
799	вообще есть	1	1
800	еще продолжает	1	1
801	не знаем	2	1
802	потому не	3	1
803	отсюда ясно	1	1
804	об отношении	1	1
805	в точном	1	1
806	его с	1	1
807	в результате	4	1
808	тот кто	2	1
809	от него	2	1
810	и новое	1	1
811	науки только	1	1
812	существовать если	1	1
813	и разные	1	1
814	в этих	4	1
815	я хотел	2	1
816	на других	1	1
817	скажем что	1	1
818	же оно	1	1
819	примеров так	1	1
820	с таким	11	1
821	себе ничего	1	1
822	на такой	1	1
823	ни было	1	1
824	и очень	2	1
825	есть продукт	2	1
826	в психологии	6	1
827	это все	3	1
828	же самой	1	1
829	и социология	1	1
830	имеет место	2	1
831	легко заметить	1	1
832	одновременно и	1	1
833	самой же	1	1
834	а может	1	1
835	в процессе	5	1
836	это понятие	1	1
837	у людей	1	1
838	те которые	1	1
839	как результат	2	1
