N	2gram	Bakhtin_Fr_3	Hudozhes
359	так завершается	1	1
360	и характера	1	1
361	в высшей	1	1
362	далеко не	2	1
363	нашего исследования	1	1
364	как об	1	1
365	жизни то	1	1
366	этого не	1	1
367	с тем	1	1
368	и уже	1	1
369	он и	7	1
370	и лицо	1	1
371	нисколько не	1	1
372	смысл и	1	1
373	на первый	1	1
374	места в	1	1
375	в русскую	1	1
376	таким же	1	1
377	ли можно	1	1
378	это делает	1	1
379	во времена	1	1
380	характер это	2	1
381	имеется и	1	1
382	к объекту	1	1
383	было очень	1	1
384	в отличие	3	1
385	мысли и	1	1
386	знаем что	1	1
387	не исчерпывается	2	1
388	и нельзя	1	1
389	которых так	2	1
390	и нормам	1	1
391	душу и	1	1
392	в одном	7	1
393	друг другу	1	1
394	и более	1	1
395	в прошлом	1	1
396	их в	3	1
397	знает ни	1	1
398	что этот	1	1
399	этой работы	1	1
400	сам он	1	1
401	раз и	1	1
402	вовсе не	12	1
403	в отношении	1	1
404	так как	4	1
405	вплоть до	3	1
406	но они	1	1
407	тем самым	1	1
408	что эта	1	1
409	самого начала	1	1
410	этими двумя	1	1
411	как о	2	1
412	дело в	2	1
413	что их	1	1
414	в плане	2	1
415	в основе	5	1
416	здесь прежде	1	1
417	только не	1	1
418	каждый из	1	1
419	нельзя не	1	1
420	так много	3	1
421	эта сторона	1	1
422	именно с	1	1
423	и весь	1	1
424	на тему	2	1
425	всего на	1	1
426	такая же	1	1
427	уже говорили	3	1
428	был и	1	1
429	с но	1	1
430	особое значение	2	1
431	серьезность и	1	1
432	xx века	5	1
433	внутреннюю свободу	1	1
434	не могут	1	1
435	идейного содержания	1	1
436	только бы	1	1
437	нет мы	1	1
438	всего в	1	1
439	что оно	1	1
440	за что	1	1
441	как для	1	1
442	но также	1	1
443	для его	1	1
444	находит в	1	1
445	напомним в	1	1
446	но из	1	1
447	о них	1	1
448	говорит о	1	1
449	самой земле	1	1
450	не делает	1	1
451	обращенный к	1	1
452	вообще во	1	1
453	в виду	7	1
454	свою очередь	1	1
455	данном случае	2	1
456	в в	1	1
457	книги и	1	1
458	с самого	1	1
459	говорили что	1	1
460	в дальнейшем	2	1
461	в xix	1	1
462	в образе	1	1
463	на нее	1	1
464	за то	1	1
465	здесь нет	2	1
466	во многом	1	1
467	курсах и	1	1
468	жизнь и	1	1
469	ценность в	1	1
470	остается не	1	1
471	жанров и	1	1
472	но здесь	2	1
473	все дело	1	1
474	это действительно	1	1
475	и т.п	10	1
476	говорит об	2	1
477	за пределами	1	1
478	одного из	2	1
479	состоит что	1	1
480	все его	1	1
481	с другой	2	1
482	этим не	1	1
483	нас в	2	1
484	нет это	1	1
485	он берет	1	1
486	реализма в	1	1
487	в отрыве	1	1
488	во всех	6	1
489	путь к	1	1
490	нем не	1	1
491	какие были	1	1
492	во втором	1	1
493	на одном	1	1
494	было опубликовано	1	1
495	не видел	1	1
496	и только	1	1
497	в другой	1	1
498	наконец в	1	1
499	что бы	1	1
500	нем и	1	1
501	к концу	1	1
502	и она	1	1
503	но так	1	1
504	в стороне	1	1
505	это очень	1	1
506	времени и	2	1
507	всяком случае	1	1
508	между этими	1	1
509	и ее	2	1
510	с одной	1	1
511	же и	3	1
512	литературы в	1	1
513	и у	2	1
514	уже в	2	1
515	и они	2	1
516	свою жизнь	1	1
517	не принимает	1	1
518	него и	2	1
519	но для	1	1
520	характерно что	1	1
521	ни с	1	1
522	этом в	1	1
523	одно из	3	1
524	себе печать	1	1
525	ее не	2	1
526	художника и	1	1
527	отличие от	3	1
528	далеким от	1	1
529	ее на	1	1
530	в целях	1	1
531	по концепции	2	1
532	что они	1	1
533	рядом с	2	1
534	не укладывается	1	1
535	в особенности	5	1
536	низом и	1	1
537	и из	1	1
538	действующих лица	1	1
539	еще и	2	1
540	и единственной	1	1
541	из традиционных	1	1
542	а они	1	1
543	в романе	15	1
544	что для	2	1
545	связано с	1	1
546	них и	1	1
547	человека но	1	1
548	уж и	1	1
549	не на	1	1
550	большой важности	1	1
551	вопросе о	1	1
552	на глазах	1	1
553	там где	3	1
554	жизнь в	3	1
555	его биографии	3	1
556	не видит	4	1
557	теперь он	2	1
558	как это	1	1
559	речь не	1	1
560	но все	3	1
561	из которых	1	1
562	фрагмент из	1	1
563	xix века	4	1
564	мне на	1	1
565	о чем	2	1
566	в данном	4	1
567	мы считаем	1	1
568	вот я	2	1
569	выражение лица	1	1
570	работы о	1	1
571	быть только	1	1
572	века и	4	1
573	культуре и	1	1
574	в ряду	1	1
575	согласно которому	1	1
576	на свете	1	1
577	в художественную	1	1
578	поэтому когда	1	1
579	с очень	1	1
580	в контексте	1	1
581	было ни	3	1
582	на ногах	1	1
583	лишь то	1	1
584	жизни с	2	1
585	в любом	1	1
586	но это	3	1
587	к двум	1	1
588	и слово	1	1
589	в смысле	1	1
590	время это	2	1
591	под названием	1	1
592	чтобы создать	1	1
593	пор еще	1	1
594	в голову	1	1
595	вклад в	2	1
596	узком смысле	1	1
597	которого они	1	1
598	когда он	1	1
599	но когда	1	1
600	современного состояния	1	1
601	со своей	1	1
602	у которого	1	1
603	всякий раз	1	1
604	слов и	1	1
605	по ходу	1	1
606	хотя в	2	1
607	с он	1	1
608	и прямо	1	1
609	это касается	1	1
610	сказать что	3	1
611	на улицах	1	1
612	а ведь	1	1
613	их с	1	1
614	в свою	1	1
615	забывать что	1	1
616	в последнем	2	1
617	с такой	1	1
618	первом случае	1	1
619	культуры в	1	1
620	из этого	2	1
621	в свое	1	1
622	время не	1	1
623	в трех	1	1
624	и две	1	1
625	явления не	1	1
626	и состоит	1	1
627	и другие	2	1
628	кажется ему	1	1
629	который не	1	1
630	во всяком	1	1
631	все что	2	1
