N	2gram	Tiupa_Hudo_1	FransuaR
131	так что	1	3
132	уже не	4	3
133	мы находим	1	3
134	что и	2	3
135	может быть	14	3
136	к которому	4	3
137	еще и	1	3
138	что для	1	3
139	более того	1	3
140	не на	3	3
141	сказать что	4	3
142	к его	2	3
143	образом и	2	3
144	в систему	1	3
145	в связи	1	3
146	не подлежит	1	3
147	в настоящее	1	3
148	бы в	1	3
149	то что	4	3
150	речи и	3	3
151	том числе	2	3
152	также и	1	2
153	и то	4	2
154	это игра	1	2
155	и чрезвычайно	1	2
156	по преимуществу	2	2
157	др в	1	2
158	действительности и	1	2
159	и конечно	1	2
160	бы то	1	2
161	с другой	7	2
162	что они	1	2
163	это мир	1	2
164	в центре	1	2
165	как к	2	2
166	хотя и	3	2
167	и как	3	2
168	в действительности	1	2
169	в груди	1	2
170	бы и	1	2
171	за это	1	2
172	в нашем	2	2
173	языка а	1	2
174	еще один	2	2
175	с их	2	2
176	и те	1	2
177	что одна	1	2
178	что она	2	2
179	ни было	1	2
180	в узком	3	2
181	не как	2	2
182	для понимания	2	2
183	картины мира	3	2
184	и такие	1	2
185	в мире	21	2
186	его в	2	2
187	здесь как	1	2
188	ни в	5	2
189	в слове	3	2
190	он и	1	2
191	и некоторые	2	2
192	или менее	5	2
193	для него	4	2
194	в своей	5	2
195	в котором	1	2
196	с точки	3	2
197	друг другу	1	2
198	если бы	3	2
199	не могли	1	2
200	между людьми	1	2
201	на котором	1	2
202	дело в	1	2
203	дело не	2	2
204	и вещи	1	2
205	смыслу и	1	2
206	ему и	1	2
207	языков в	1	2
208	в каком	2	2
209	мы встречаем	1	2
210	начиная с	2	2
211	числе и	1	2
212	той или	4	2
213	существенное значение	1	2
214	этот язык	1	2
215	то время	1	2
216	картина мира	5	2
217	и совершенно	1	2
218	и сам	1	2
219	с ним	2	2
220	мире в	1	2
221	можно сказать	5	2
222	в значительной	1	2
223	к нему	3	2
224	во всей	3	2
225	не тот	1	2
226	было бы	1	2
227	но с	1	2
228	что он	3	2
229	действующих лиц	1	2
230	это не	2	2
231	на мир	1	2
232	ничто не	1	2
233	в известном	1	2
234	из них	1	2
235	в одном	2	2
236	к ним	1	2
237	как раз	3	2
238	для того	2	2
239	момент в	1	2
240	человека и	1	2
241	и глубже	1	2
242	далеко не	2	2
243	нового времени	2	2
244	говорит о	1	2
245	v в	1	2
246	одной стороны	2	2
247	а на	5	2
248	то ни	1	2
249	языка в	4	2
250	его как	1	2
251	точек зрения	1	2
252	не может	7	2
253	о себе	2	2
254	вместе с	1	2
255	так же	2	2
256	из которых	1	2
257	он говорит	1	2
258	в данном	4	2
259	границ между	2	2
260	с некоторыми	1	2
261	в точке	3	2
262	а не	9	2
263	с этой	1	2
264	и для	2	2
265	мира и	2	2
266	на языке	2	2
267	а в	12	2
268	между ними	4	2
269	другой стороны	5	2
270	от всех	1	2
271	культуры в	2	2
272	более или	5	2
273	говоря о	3	1
274	лишь ее	1	1
275	как целому	1	1
276	начинается с	1	1
277	того же	2	1
278	в жизненном	1	1
279	идет о	1	1
280	но был	1	1
281	между всеми	1	1
282	перед лицом	3	1
283	самих событий	1	1
284	всех и	2	1
285	включая и	1	1
286	а как	1	1
287	и себя	1	1
288	наиболее глубокий	1	1
289	и последующих	1	1
290	из своих	1	1
291	со смертью	1	1
292	мира выступает	1	1
293	вступают в	1	1
294	на свою	1	1
295	между этими	1	1
296	и со	1	1
297	хомы брута	1	1
298	как впрочем	1	1
299	или иным	3	1
300	подчеркнуть что	1	1
301	пребывания в	1	1
302	к своему	1	1
303	собой в	1	1
304	по этому	1	1
305	между собой	2	1
306	в чем	2	1
307	одним словом	1	1
308	как у	1	1
309	чем это	2	1
310	одном и	1	1
311	для других	1	1
312	русского языка	1	1
313	по отношению	9	1
314	в комедии	2	1
315	значение для	1	1
316	себя в	7	1
317	одного и	2	1
318	это тот	1	1
319	образ это	1	1
320	в одной	1	1
321	как в	2	1
322	с папой	1	1
323	глубже чем	1	1
324	ощутить свое	1	1
325	прямо как	1	1
326	сливается с	1	1
327	говорит не	1	1
328	части на	1	1
329	всего романа	1	1
330	этих моментов	1	1
331	из этих	3	1
332	тому же	1	1
333	во многих	1	1
334	всей его	2	1
335	но на	1	1
336	можно лишь	1	1
337	жизнью и	1	1
338	не следует	4	1
339	в реальной	1	1
340	ключ к	1	1
341	состоит в	16	1
342	подобно тому	1	1
343	без исключения	4	1
344	не бывает	1	1
345	ни был	2	1
346	деталей в	1	1
347	те же	1	1
348	глубокий и	1	1
349	лишь в	4	1
350	художественный образ	1	1
351	это было	1	1
352	заключается в	2	1
353	дома и	2	1
354	с другими	4	1
355	его личности	1	1
356	на почве	3	1
357	этом смысле	3	1
358	и дает	1	1
359	национальный язык	1	1
360	мира где	1	1
361	не всегда	1	1
362	и страшно	1	1
363	как целого	1	1
364	автора и	3	1
365	обратимся к	1	1
366	являются наиболее	1	1
367	известной степени	3	1
368	не во	1	1
369	даль и	1	1
370	так он	1	1
371	место в	4	1
372	с политической	1	1
373	в отличие	7	1
374	и временных	1	1
375	исчезает и	1	1
376	которые в	1	1
377	но во	2	1
378	том же	1	1
379	тому что	2	1
380	и одной	1	1
381	таких случаях	2	1
382	к такой	2	1
383	и внешней	3	1
384	до известной	2	1
385	искусство слова	5	1
386	она могла	1	1
387	выделяются из	1	1
388	не имеет	1	1
389	и притом	3	1
390	главе первой	1	1
391	не по	1	1
392	личности к	2	1
393	был но	1	1
394	синтаксической конструкции	1	1
395	в структуре	3	1
396	он мог	1	1
397	все без	1	1
398	с иными	1	1
399	на язык	1	1
400	только и	1	1
401	народной жизни	1	1
402	в самой	2	1
403	слова как	5	1
404	при котором	1	1
405	и является	1	1
406	встречаются в	2	1
407	как будто	1	1
408	будущее в	1	1
409	не могут	1	1
410	могут быть	4	1
411	те и	1	1
412	героев и	1	1
413	его за	1	1
414	хранится в	1	1
415	же самое	1	1
416	для такого	2	1
417	к тому	4	1
418	части романа	1	1
419	в полной	1	1
420	имеет место	2	1
421	значение это	1	1
422	и это	2	1
423	вещей в	1	1
424	не ограничивается	1	1
425	из всего	1	1
426	а затем	1	1
427	в виду	5	1
428	здесь не	2	1
429	и служит	1	1
430	родного дома	1	1
431	реальной действительности	1	1
432	смерти в	1	1
433	только то	1	1
434	в себя	2	1
435	но мы	1	1
436	так в	4	1
437	свободу и	1	1
438	мог бы	3	1
439	однако этот	1	1
440	и делают	1	1
441	для этого	1	1
442	или иной	7	1
443	это существенно	1	1
444	строго говоря	1	1
445	национальные языки	1	1
446	ситуации и	1	1
447	существенно связаны	1	1
448	в театральном	1	1
449	и что	3	1
450	после того	1	1
451	что его	1	1
452	и мира	1	1
453	на всех	2	1
454	на отдельные	1	1
455	жизни за	1	1
456	том или	1	1
457	тем или	1	1
458	по типу	1	1
459	полноту и	1	1
460	другого в	1	1
461	перед тем	1	1
462	также в	1	1
463	как правило	2	1
464	и существенно	2	1
465	языка мы	1	1
466	в которую	1	1
467	происходит в	1	1
468	внутренней стороны	1	1
469	быть и	2	1
470	известном смысле	1	1
471	в формах	2	1
472	и одновременно	5	1
473	образов и	1	1
474	значений и	1	1
475	тот же	1	1
476	речь о	1	1
477	дело с	1	1
478	природой и	1	1
479	языка на	1	1
480	что даже	1	1
481	со страшным	1	1
482	о покупке	1	1
483	должен был	1	1
484	до нас	1	1
485	впрочем и	1	1
486	во времени	4	1
487	или же	1	1
488	мира как	1	1
489	бы ни	1	1
490	и тем	2	1
491	со всеми	1	1
492	к миру	1	1
493	с нею	1	1
494	возможным в	1	1
495	действующего лица	1	1
496	но самое	1	1
497	или даже	3	1
498	за ним	1	1
499	одно из	2	1
500	папы и	1	1
501	никто не	2	1
502	слова в	2	1
503	в пространстве	2	1
504	в прошлом	1	1
505	с собою	1	1
506	отличие от	7	1
507	чтобы не	1	1
508	тем что	1	1
509	характерных для	1	1
510	или ином	1	1
511	образом что	1	1
512	нет в	1	1
513	лишь один	1	1
514	о каком	1	1
515	того что	4	1
516	границы и	1	1
517	именно в	2	1
518	а именно	2	1
519	и прежде	1	1
520	такое же	1	1
521	а с	2	1
522	больше и	1	1
523	в исконном	1	1
524	они представляются	1	1
525	превращается в	2	1
526	из тех	2	1
527	однако и	1	1
528	жизнь в	1	1
529	не быть	1	1
530	мира в	2	1
531	на фоне	1	1
532	им по	1	1
533	о своих	1	1
534	я уже	1	1
535	одновременно он	1	1
536	о различных	1	1
537	и мир	1	1
538	другу и	1	1
539	тому как	1	1
540	типа как	1	1
541	им с	1	1
542	шире и	1	1
543	чувства и	1	1
544	дело здесь	1	1
545	войны и	1	1
546	этого слова	2	1
547	в контексте	3	1
548	грани между	1	1
549	не забвение	1	1
550	широкий и	1	1
551	характерные для	1	1
552	а сама	1	1
553	к вопросу	1	1
554	всего в	1	1
555	в более	1	1
556	к пониманию	1	1
557	и от	1	1
558	в пределе	1	1
559	частности в	1	1
560	речи как	1	1
561	к кому	1	1
562	о котором	1	1
563	от него	1	1
564	тем более	1	1
565	ее в	2	1
566	в современных	1	1
567	это тоже	2	1
568	же в	1	1
569	но если	1	1
570	на части	1	1
571	в системе	2	1
572	по поводу	1	1
573	слово в	1	1
574	не знает	3	1
575	имена в	1	1
576	одновременно и	1	1
577	отношению к	9	1
578	из этого	2	1
579	этих исключительных	1	1
580	самом начале	1	1
581	как один	1	1
582	жизни и	1	1
583	видим в	2	1
584	существенный момент	1	1
585	и особенно	2	1
