N	2gram	Potebnia_M_3	FransuaR
461	слова с	3	1
462	что при	3	1
463	и потому	4	1
464	и со	1	1
465	он как	2	1
466	и самое	2	1
467	разные стороны	1	1
468	и художественное	1	1
469	значения и	1	1
470	от друга	1	1
471	это единство	2	1
472	собою и	1	1
473	свою очередь	3	1
474	это только	1	1
475	без всякого	1	1
476	формы и	1	1
477	мертвым и	1	1
478	и говорит	1	1
479	в произведении	3	1
480	никак не	3	1
481	и образа	1	1
482	и когда	1	1
483	что у	1	1
484	в образе	3	1
485	те же	6	1
486	времени и	1	1
487	еще не	5	1
488	не были	2	1
489	понятно что	1	1
490	если бы	12	1
491	для этого	1	1
492	остановимся на	1	1
493	после того	1	1
494	образом в	3	1
495	находится в	1	1
496	именно потому	1	1
497	было не	1	1
498	в язык	1	1
499	и делается	1	1
500	другими словами	1	1
501	пору когда	1	1
502	то не	2	1
503	или на	2	1
504	все его	1	1
505	смысле оно	1	1
506	подлежит сомнению	1	1
507	связь между	2	1
508	от них	2	1
509	этому поводу	1	1
510	не чувствует	1	1
511	я думаю	2	1
512	в языке	7	1
513	в форме	2	1
514	и содержания	1	1
515	ее содержание	1	1
516	тем более	4	1
517	содержание но	1	1
518	с вопросом	1	1
519	в двух	1	1
520	нельзя видеть	1	1
521	тот же	1	1
522	время когда	1	1
523	с ними	1	1
524	от всего	3	1
525	и свобода	1	1
526	в стороне	1	1
527	не идет	1	1
528	которое мы	2	1
529	между этими	1	1
530	и ее	1	1
531	по этому	1	1
532	не будет	3	1
533	себя в	1	1
534	не можем	3	1
535	на такой	1	1
536	мир здесь	1	1
537	только тогда	9	1
538	не принадлежит	1	1
539	не дает	2	1
540	в душе	10	1
541	образа здесь	2	1
542	из них	6	1
543	слово принадлежит	1	1
544	его и	1	1
545	отличны от	1	1
546	мы знаем	1	1
547	в современном	1	1
548	для меня	4	1
549	к ним	1	1
550	при всей	1	1
551	друг друга	3	1
552	точнее говоря	1	1
553	тем что	7	1
554	этого он	1	1
555	к одной	3	1
556	в других	2	1
557	смерти и	1	1
558	на стороне	2	1
559	а потому	6	1
560	человеческой мысли	1	1
561	со всем	1	1
562	своих значений	1	1
563	здесь от	1	1
564	веками не	1	1
565	и человека	1	1
566	как у	1	1
567	объективное значение	2	1
568	нельзя сказать	3	1
569	бы эти	1	1
570	и быть	1	1
571	души и	2	1
572	из таких	1	1
573	на ней	1	1
574	что для	4	1
575	и люди	1	1
576	не знает	3	1
577	человеческой жизни	3	1
578	ни о	3	1
579	для человека	4	1
580	в живой	2	1
581	под влиянием	1	1
582	прямо на	1	1
583	если не	4	1
584	но оно	6	1
585	была уже	1	1
586	видели в	1	1
587	время с	1	1
588	и ограниченность	1	1
589	ко всем	2	1
590	его содержание	1	1
591	в строгом	1	1
592	человек должен	1	1
593	к своему	2	1
594	несколько раз	1	1
595	некоторое время	1	1
596	да и	1	1
597	нами будет	1	1
598	ни одно	1	1
599	на самое	1	1
600	этого слова	11	1
601	здесь так	1	1
602	было ни	1	1
603	ему в	2	1
604	еще раз	2	1
605	мысль а	1	1
606	три момента	1	1
607	голову и	1	1
608	видно что	1	1
609	и таким	1	1
610	как может	1	1
611	оно по	1	1
612	в более	1	1
613	этот образ	4	1
614	совершенно верно	1	1
615	и другим	1	1
616	не существует	3	1
617	такого например	1	1
618	такой взгляд	1	1
619	и самому	1	1
620	которая в	1	1
621	развития и	1	1
622	обращается к	1	1
623	оно ничего	1	1
624	но эти	1	1
625	от него	2	1
626	из себя	2	1
627	вообще в	1	1
628	на языке	1	1
629	вслед за	3	1
630	и начинается	1	1
631	в народной	1	1
632	слово в	4	1
633	в свою	3	1
634	которая на	1	1
635	где между	1	1
636	и эта	1	1
637	и при	4	1
638	мы здесь	1	1
639	отношению к	5	1
640	в свое	2	1
641	этим объясняется	1	1
642	в виде	2	1
643	такое значение	1	1
644	ее в	1	1
645	все содержание	1	1
646	можно назвать	1	1
647	в таком	3	1
648	во всяком	1	1
649	ничего общего	2	1
