N	2gram	Bakhtin_Pr_1	Analitik
242	в процессе	1	2
243	совпадает с	2	2
244	никогда не	5	2
245	в коем	2	2
246	и является	1	2
247	ничто не	1	2
248	в сознании	1	2
249	отличается от	2	2
250	же самое	2	2
251	анализа в	1	2
252	как мы	7	2
253	и о	5	2
254	здесь не	4	2
255	в пределах	6	2
256	в искусстве	12	2
257	художественное творчество	7	2
258	особенно в	2	2
259	не говоря	1	2
260	должно быть	5	2
261	основе своей	3	2
262	и восприятия	1	2
263	анализа не	1	2
264	за пределами	1	2
265	можно сказать	2	2
266	может иметь	5	2
267	внутреннего и	1	2
268	в двух	2	2
269	как эстетический	1	2
270	материальное произведение	3	2
271	ли он	1	2
272	субъекта в	1	2
273	эстетический анализ	7	2
274	для научного	1	2
275	объектом эстетического	1	2
276	который в	1	2
277	коем случае	2	2
278	бы ни	1	2
279	есть чисто	6	2
280	в начале	2	2
281	смысла в	1	2
282	его и	1	2
283	следует что	2	2
284	в новом	1	2
285	сами по	1	2
286	не о	1	2
287	может служить	1	2
288	бытия и	1	2
289	случае не	2	2
290	этом отношении	2	2
291	образом не	1	2
292	для художественного	1	2
293	совокупность факторов	1	2
294	от композиции	1	2
295	было бы	8	2
296	создания и	1	2
297	пушкина как	1	2
298	объекте в	1	2
299	личность есть	1	2
300	на фоне	3	2
301	и потому	4	2
302	в данном	4	2
303	она есть	1	2
304	первом случае	1	2
305	научного мышления	1	2
306	произведение в	6	2
307	не является	3	2
308	и внешнего	2	2
309	об искусстве	3	2
310	это как	1	2
311	в собственно	1	2
312	мире и	1	2
313	равной степени	1	2
314	другой стороны	4	2
315	была бы	2	2
316	эстетического анализа	13	2
317	в свое	1	2
318	искусства является	1	2
319	в какой	2	2
320	взаимоопределении с	1	1
321	себя как	5	1
322	художественном произведении	5	1
323	чтобы осмыслить	1	1
324	то на	1	1
325	обращена к	1	1
326	структуры произведения	2	1
327	например в	3	1
328	экономически религиозно	1	1
329	зависимость от	1	1
330	человека и	1	1
331	как единую	1	1
332	целое как	1	1
333	смысле слова	2	1
334	тех же	1	1
335	в напряженном	1	1
336	творчестве имеются	1	1
337	и должны	2	1
338	от своей	1	1
339	как необходимый	1	1
340	объект как	4	1
341	или о	1	1
342	нем но	1	1
343	художественно значимо	1	1
344	не имеют	2	1
345	все те	1	1
346	должна быть	4	1
347	то самое	1	1
348	форма его	1	1
349	обойтись без	1	1
350	мы уже	1	1
351	и души	1	1
352	и значение	2	1
353	к художественному	4	1
354	которую я	1	1
355	язык как	1	1
356	вхожу как	1	1
357	и случайной	1	1
358	высказывания в	1	1
359	характер эстетического	1	1
360	равно как	1	1
361	себя свою	2	1
362	не вполне	2	1
363	систематико-философской эстетики	2	1
364	и поступка	15	1
365	не происходит	1	1
366	зыбкой и	1	1
367	имеют место	2	1
368	что можно	1	1
369	в целое	1	1
370	как не	1	1
371	лишь от	1	1
372	искусства есть	1	1
373	значения в	1	1
374	в ней	4	1
375	свою очередь	1	1
376	меньшей степени	1	1
377	целого не	1	1
378	начало и	3	1
379	метафизическою сущностью	1	1
380	быть понято	1	1
381	произведение и	3	1
382	на нем	1	1
383	данности произведения	1	1
384	основная особенность	1	1
385	этого какою-то	1	1
386	это возможно	1	1
387	мистическою или	1	1
388	в чем	2	1
389	является таким	1	1
390	художественном творчестве	10	1
391	во всех	11	1
392	тем как	5	1
393	объект не	4	1
394	как активного	1	1
395	в ее	4	1
396	и всего	1	1
397	мы будем	3	1
398	но как	2	1
399	а только	2	1
400	к которой	1	1
401	понятие эстетического	1	1
402	не входит	10	1
403	могут и	1	1
404	художественное задание	1	1
405	иметь дело	2	1
406	событийный характер	1	1
407	или иное	2	1
408	связи и	3	1
409	и эстетического	3	1
410	в материальном	1	1
411	же деле	1	1
412	независимо от	13	1
413	как в	4	1
414	увидим далее	1	1
415	есть в	1	1
416	помнить что	3	1
417	в противном	3	1
418	в полном	1	1
419	я должен	2	1
420	и наконец	6	1
421	я начинаю	1	1
422	живо произведение	1	1
423	вещи но	1	1
424	именно эта	1	1
425	отдельных произведений	3	1
426	не приходится	1	1
427	в литературном	1	1
428	что это	2	1
429	восприятия как	1	1
430	самым и	1	1
431	и неслиянность	1	1
432	объекта в	5	1
433	только один	1	1
434	и те	2	1
435	если он	1	1
436	не обходится	2	1
437	мы наблюдаем	1	1
438	к эстетическому	1	1
439	а вовсе	1	1
440	но глубоко	1	1
441	противном случае	3	1
442	силу и	1	1
443	основных функций	1	1
444	основные положения	1	1
445	к миру	3	1
446	творца и	3	1
447	всех этих	1	1
448	в виде	2	1
449	не как	1	1
450	а о	1	1
451	его от	1	1
452	всех своих	2	1
453	его можно	1	1
454	случайной в	1	1
455	как осуществляющее	1	1
456	от нее	1	1
457	этом последнем	1	1
458	объект и	4	1
459	здесь мы	2	1
460	что все	2	1
461	и ей	1	1
462	незаместимое место	1	1
463	и может	1	1
464	созерцания направленной	1	1
465	не отменяет	2	1
466	их эстетического	1	1
467	и некоторой	1	1
468	осуществляющее эстетический	1	1
469	его в	9	1
470	к художественной	1	1
471	ощущается как	1	1
472	резко отличающая	1	1
473	с самим	2	1
474	его рецептивный	1	1
475	познавательно социально	1	1
476	и тем	3	1
477	к словесному	1	1
478	моменты произведения	1	1
479	или хотя	1	1
480	жизни человека	1	1
481	произведения не	1	1
482	для них	1	1
483	произведение как	4	1
484	в них	5	1
485	произведения или	1	1
486	все равно	1	1
487	требования к	1	1
488	быть понят	1	1
489	моментов а	1	1
490	с тем	1	1
491	оно предполагает	1	1
492	чувствую себя	2	1
493	и уже	1	1
494	при созерцании	2	1
495	от художественного	1	1
496	момент ее	3	1
497	действительно не	1	1
498	нераздельность но	1	1
499	себе все	1	1
500	и конец	2	1
501	и становится	7	1
502	в этих	2	1
503	и при	2	1
504	архитектоническое задание	1	1
505	поэтического творчества	1	1
506	психический процесс	2	1
507	и ее	2	1
508	том же	2	1
509	его анализе	1	1
510	созерцании природы	1	1
511	равной мере	1	1
512	с опознанной	1	1
513	в которых	1	1
514	бы мы	1	1
515	процесс творчества	2	1
516	познание как	1	1
517	есть его	3	1
518	как одну	1	1
519	но он	1	1
520	не его	2	1
521	и эти	1	1
522	не должно	1	1
523	как лингвистическую	1	1
524	мере и	1	1
525	случае мы	2	1
526	тому что	1	1
527	раз и	2	1
528	с миром	4	1
529	не менее	4	1
530	опознанной и	1	1
531	находится не	1	1
532	человека но	1	1
533	понять внешнее	1	1
534	мышление в	1	1
535	одна из	2	1
536	произведения ведь	1	1
537	на него	3	1
538	все четыре	1	1
539	в самых	1	1
540	научное мышление	1	1
541	может только	1	1
542	отрешенности от	1	1
543	и психический	1	1
544	широком понимании	1	1
545	ничего не	6	1
546	эта сторона	1	1
547	под этим	1	1
548	наличных момента	1	1
549	относят к	1	1
550	этих двух	1	1
551	того в	1	1
552	к концу	1	1
553	самом произведении	1	1
554	не ставит	1	1
555	во всем	2	1
556	но это	3	1
557	ими и	1	1
558	входят в	3	1
559	лишенная базы	1	1
560	трех моментов	1	1
561	психике ни	1	1
562	предмет можно	1	1
563	автора становится	1	1
564	представляется нам	2	1
565	уже о	1	1
566	к себе	2	1
567	значение только	1	1
568	активного субъекта	1	1
569	здесь совершенно	3	1
570	активном взаимоопределении	1	1
571	в событии	3	1
572	под словом	1	1
573	и социальные	1	1
574	его с	1	1
575	служить и	1	1
576	я чувствую	1	1
577	поступком оцененной	1	1
578	объект непосредственно	1	1
579	оно не	3	1
580	говоря словами	1	1
581	можно и	2	1
582	они суть	1	1
583	и художественное	2	1
584	я вхожу	1	1
585	о произведении	1	1
586	в лингвистике	1	1
587	в виду	4	1
588	нашей работы	1	1
589	говоря уже	1	1
590	материальном произведении	1	1
591	события как	1	1
592	самим собою	2	1
593	в в	1	1
594	методологического значения	1	1
595	языка и	1	1
596	то или	2	1
597	целому и	1	1
598	культуры и	3	1
599	и подлежат	1	1
600	иной культурной	1	1
601	на произведение	3	1
602	фоне которых	1	1
603	однако эта	1	1
604	и исторически	1	1
605	как с	1	1
606	на том	1	1
607	как содержание	3	1
608	по аналогии	1	1
609	оно как	1	1
610	к действительности	3	1
611	и участника	1	1
612	том как	2	1
613	строго говоря	1	1
614	личности или	1	1
615	образом в	1	1
616	ослабляется и	1	1
617	становится вследствие	1	1
618	познания и	30	1
619	материала и	2	1
620	словесного искусства	2	1
621	и должно	3	1
622	его художественной	1	1
623	в самой	2	1
624	направленной на	4	1
625	слова как	1	1
626	и что	2	1
627	и поступком	1	1
628	себя самого	4	1
629	на что	1	1
630	эстетики становится	1	1
631	аналогии с	1	1
632	и во	2	1
633	или особенно	1	1
634	положения и	1	1
635	значимом познавательно	1	1
636	на отдельные	1	1
637	в которую	1	1
638	произведение является	1	1
639	и познания	2	1
640	творчества в	3	1
641	эти два	1	1
642	автор как	2	1
643	полноту и	1	1
644	во всей	1	1
645	и осознает	1	1
646	и только	4	1
647	базы систематико-философской	1	1
648	но нельзя	2	1
649	чисто внешним	1	1
650	и иных	1	1
651	все время	1	1
652	его то	1	1
653	мы вполне	1	1
654	вплоть до	1	1
655	человека как	2	1
656	быть найден	1	1
657	в работу	1	1
658	в него	2	1
659	как самостоятельную	1	1
660	следует однако	1	1
661	познания в	1	1
662	социально политически	1	1
663	в современной	2	1
664	предмета и	2	1
665	быть и	1	1
666	познания но	2	1
667	на которой	1	1
668	бытия красоты	1	1
669	мы увидим	3	1
670	друг друга	1	1
671	как нечто	3	1
672	деятельности созерцания	1	1
673	входит в	8	1
674	бытия в	3	1
675	живом и	1	1
676	впечатления но	1	1
677	произведения между	1	1
678	действительность но	1	1
679	событие на	1	1
680	все они	5	1
681	в эстетическом	3	1
682	объекта не	2	1
683	для всех	1	1
684	со своим	1	1
685	связи с	2	1
686	не можем	2	1
687	все многообразие	1	1
688	языка как	2	1
689	его жизненной	1	1
690	слова не	3	1
691	во втором	1	1
692	или даже	1	1
693	в душе	1	1
694	с единством	2	1
695	языка но	2	1
696	опасностью и	1	1
697	чего бы	1	1
698	к чему-то	2	1
699	и художественно	2	1
700	два направления	1	1
701	постановка проблемы	1	1
702	слова в	7	1
703	в одном	1	1
704	анализ произведения	1	1
705	имеются два	1	1
706	как событие	1	1
707	явлений в	1	1
708	есть выражение	2	1
709	целом с	1	1
710	эмпирически наличных	1	1
711	на научность	1	1
712	понимая под	1	1
713	только на	1	1
714	содержания эстетического	3	1
715	в особенности	2	1
716	она и	1	1
717	и даже	3	1
718	оцененной действительностью	1	1
719	выходит за	1	1
720	материала а	3	1
721	объяснение в	1	1
722	до сих	1	1
723	моменты и	1	1
724	может и	4	1
725	воображая что	1	1
726	эстетического созерцания	3	1
727	одну из	1	1
728	или иначе	1	1
729	здесь в	2	1
730	всякое высказывание	1	1
731	человека а	1	1
732	и быть	1	1
733	личной жизни	1	1
734	и др	8	1
735	от познания	3	1
736	не было	2	1
737	о художественном	2	1
738	и оценен	1	1
739	человеческой жизни	1	1
740	его как	3	1
741	моей личности	1	1
742	о чем	1	1
743	все последующие	1	1
744	эстетического резко	1	1
745	содержание эстетической	1	1
746	эстетического восприятия	1	1
747	предмету познания	1	1
748	в связи	2	1
749	и осмысленно	1	1
750	искусства то	1	1
751	для эстетики	2	1
752	связь с	3	1
753	не способна	4	1
754	найден ни	1	1
755	и особенно	1	1
756	как это	2	1
757	новом свете	1	1
758	все моменты	2	1
759	к своему	2	1
760	для искусства	1	1
761	по своему	1	1
762	для обозначения	1	1
763	если оно	1	1
764	искусства но	4	1
765	случае художественного	1	1
766	порядка это	1	1
767	которому оно	1	1
768	какою-то мистическою	1	1
769	смысле этого	1	1
770	с эстетическим	2	1
771	становится зыбкой	1	1
772	своеобразие эстетического	1	1
773	происходит в	1	1
774	в тот	1	1
775	да и	3	1
776	положительно-приемлющий характер	1	1
777	ли эта	1	1
778	форма в	1	1
779	эта автономия	1	1
780	теоретического рассмотрения	1	1
781	с предметом	2	1
782	историка литературы	1	1
783	в художественную	1	1
784	самом же	1	1
785	наукой не	1	1
786	значимо в	1	1
787	сих пор	1	1
788	получает от	2	1
789	позволяя нам	1	1
790	но форма	1	1
791	о мире	1	1
792	рецептивный положительно-приемлющий	1	1
793	этом смысле	3	1
794	мире тоже	1	1
795	и для	11	1
796	поступка его	1	1
797	искусства как	2	1
798	войти в	2	1
799	и от	3	1
800	и значимом	1	1
801	все что	3	1
802	не подлежит	1	1
803	или в	2	1
804	имеет дело	9	1
805	что оно	2	1
806	в результате	1	1
807	мира и	1	1
808	между ними	4	1
809	о котором	2	1
810	я не	2	1
811	но отнюдь	7	1
812	и смысловое	1	1
813	хотя и	3	1
814	напряженном и	1	1
815	чем является	1	1
816	на первый	2	1
817	ее и	1	1
818	для нас	1	1
819	от него	3	1
820	два эмпирически	1	1
821	или метафизическою	1	1
822	мы должны	2	1
823	только с	1	1
824	его уже	1	1
825	эстетическому анализу	2	1
826	отношению ко	1	1
827	есть уже	1	1
828	хотя в	1	1
829	отличающая его	1	1
830	в своих	2	1
831	момента внешнее	1	1
832	с людьми	1	1
833	лингвистическую определенность	1	1
834	личность и	1	1
835	жизни в	1	1
836	в свою	2	1
837	в романе	4	1
838	не знает	3	1
839	возможно лишь	1	1
840	отношением к	1	1
841	и активном	1	1
842	единство двух	1	1
843	связей и	1	1
844	совершенно не	7	1
845	быть признано	1	1
846	к его	2	1
847	из этого	1	1
848	в действительности	1	1
849	которой я	1	1
850	жизни и	1	1
851	поэтики в	1	1
852	особенность эстетического	2	1
853	политически экономически	1	1
854	по поводу	2	1
855	и эта	2	1
856	особенности же	1	1
857	это понятие	1	1
858	они не	3	1
