N	2gram	Tiupa_Narr_2	Istorich
133	а как	3	2
134	вопрос о	1	2
135	героя но	1	2
136	мы и	1	2
137	это время	1	2
138	а еще	1	2
139	время в	1	2
140	во всех	1	2
141	по отношению	5	2
142	очевидно что	1	2
143	до его	1	2
144	перед нами	4	2
145	когда он	1	2
146	на то	2	2
147	после этого	1	2
148	из него	1	2
149	и по	3	2
150	о чем	2	2
151	это было	1	2
152	в это	1	2
153	к которым	1	2
154	которой он	3	2
155	несмотря на	2	2
156	точки зрения	5	2
157	в своей	4	2
158	таким же	1	2
159	ее в	1	2
160	то его	1	2
161	от себя	1	2
162	но он	2	2
163	как можно	1	2
164	она не	1	2
165	одна из	3	2
166	в некотором	1	2
167	мы узнаем	2	2
168	его зовут	1	2
169	меня в	1	2
170	данном случае	6	2
171	роль в	2	2
172	и сам	3	2
173	на нее	1	2
174	особенно в	1	2
175	об этом	4	2
176	еще в	1	2
177	если бы	4	2
178	только у	1	2
179	ничего не	6	2
180	означает что	1	2
181	обратим внимание	1	2
182	или на	1	2
183	можно сказать	6	2
184	все его	4	2
185	на своих	1	2
186	же в	4	2
187	того что	6	2
188	в формах	1	2
189	том как	2	2
190	ли он	1	2
191	то в	1	2
192	именно на	1	2
193	так что	1	2
194	на одном	2	2
195	вовсе не	2	2
196	у него	6	2
197	в других	2	2
198	со стороны	6	2
199	до сих	1	2
200	как у	4	2
201	и быть	1	2
202	говорит о	2	2
203	а не	17	2
204	с которым	1	2
205	один из	3	2
206	со своими	2	2
207	что мы	1	2
208	и потому	1	2
209	в течение	2	2
210	есть на	1	2
211	как бы	6	2
212	с этой	3	2
213	сих пор	1	2
214	но для	2	2
215	и для	3	2
216	не объясняет	2	2
217	в дом	1	2
218	сказать что	3	2
219	к его	3	2
220	по которой	1	2
221	отношению к	5	2
222	к этому	1	2
223	жизни и	4	2
224	и вновь	2	2
225	также и	1	1
226	говорится в	1	1
227	относится и	1	1
228	рассматривается как	1	1
229	так у	1	1
230	говорилось выше	3	1
231	за которым	2	1
232	тем же	1	1
233	между двумя	1	1
234	здесь и	1	1
235	из его	1	1
236	должна быть	2	1
237	едва ли	3	1
238	в зависимости	1	1
239	той же	2	1
240	ни у	1	1
241	двух и	1	1
242	именно к	1	1
243	место в	5	1
244	время как	1	1
245	не вполне	2	1
246	я не	5	1
247	и другая	1	1
248	что можно	1	1
249	зависимости от	1	1
250	в сердце	2	1
251	быть в	1	1
252	на самом	2	1
253	ответ на	5	1
254	него с	1	1
255	отношение к	1	1
256	себе и	2	1
257	отличие от	5	1
258	что они	3	1
259	отнюдь не	4	1
260	чем же	1	1
261	как говорит	1	1
262	вследствие чего	1	1
263	другой день	1	1
264	в одной	1	1
265	стороны и	1	1
266	как к	3	1
267	что касается	1	1
268	встрече с	4	1
269	как уже	2	1
270	и наконец	1	1
271	и к	6	1
272	себе не	1	1
273	но в	6	1
274	за собой	1	1
275	только на	2	1
276	в себе	8	1
277	что она	2	1
278	при этом	14	1
279	который часто	1	1
280	состоит в	12	1
281	в силу	4	1
282	вниз все	1	1
283	уже говорилось	4	1
284	свидетельствует о	4	1
285	является тот	1	1
286	подобно тому	2	1
287	например мы	3	1
288	мы его	2	1
289	он входит	1	1
290	и характер	1	1
291	том свете	2	1
292	героя на	2	1
293	было бы	2	1
294	и деревья	1	1
295	выходя из	1	1
296	в жизни	6	1
297	он является	3	1
298	соответствии с	3	1
299	герой сказки	1	1
300	новые формы	1	1
301	и уже	4	1
302	птиц в	1	1
303	в развитии	1	1
304	в саду	1	1
305	только тем	1	1
306	в ходе	1	1
307	и сейчас	1	1
308	с точки	2	1
309	еще нет	1	1
310	она в	1	1
311	в своем	6	1
312	в отличие	5	1
313	от его	2	1
314	это сделал	1	1
315	в одном	1	1
316	пока еще	3	1
317	и более	2	1
318	в конце	4	1
319	же может	1	1
320	с которой	1	1
321	что есть	1	1
322	но они	1	1
323	тем самым	5	1
324	что с	2	1
325	извне и	1	1
326	как о	2	1
327	дело не	1	1
328	не имеет	2	1
329	на котором	1	1
330	не по	1	1
331	о них	2	1
332	иметь в	1	1
333	не могло	2	1
334	находятся в	1	1
335	же время	3	1
336	обычно бывает	1	1
337	к ней	3	1
338	за которой	1	1
339	связь и	1	1
340	в сознании	2	1
341	в процессе	2	1
342	тогда в	1	1
343	в каком	1	1
344	ли это	1	1
345	мира а	1	1
346	спрашивает у	1	1
347	к себе	7	1
348	истории не	1	1
349	чтобы сделать	1	1
350	как только	1	1
351	к тому	9	1
352	как для	1	1
353	ним о	1	1
354	него а	1	1
355	оно не	2	1
356	возвращается домой	1	1
357	где он	1	1
358	и о	1	1
359	в виду	1	1
360	здесь не	2	1
361	это единственный	1	1
362	на другой	1	1
363	другими словами	1	1
364	второго лица	2	1
365	то время	1	1
366	приводит к	1	1
367	на свой	2	1
368	с собой	1	1
369	собой по	1	1
370	он приносит	1	1
371	каждого из	1	1
372	здесь нет	1	1
373	во многом	1	1
374	как же	1	1
375	не мотивировано	1	1
376	утверждает что	1	1
377	это только	1	1
378	он сам	2	1
379	даже не	1	1
380	иного порядка	1	1
381	жил как	1	1
382	о ней	3	1
383	сводится к	9	1
384	и соответственно	1	1
385	уже никто	1	1
386	в состав	3	1
387	спать и	1	1
388	что перед	1	1
389	говорит об	1	1
390	вместе со	1	1
391	за пределами	3	1
392	никак не	3	1
393	к обряду	1	1
394	в которое	1	1
395	а также	6	1
396	о далеком	1	1
397	важно не	2	1
398	восходит к	2	1
399	его трудно	1	1
400	этот момент	1	1
401	эти два	2	1
402	это нужно	1	1
403	во всей	1	1
404	с матерью	3	1
405	вслед за	6	1
406	наконец в	1	1
407	он обладает	1	1
408	также в	1	1
409	как правило	3	1
410	может иметь	1	1
411	что искусство	1	1
412	в литературе	4	1
413	в этнографии	1	1
414	но с	1	1
415	хотя бы	2	1
416	одной из	1	1
417	которым он	1	1
418	за столом	2	1
419	даже если	1	1
420	и так	1	1
421	он уже	1	1
422	по мнению	1	1
423	всяком случае	1	1
424	это означает	1	1
425	но то	1	1
426	со своим	2	1
427	и у	4	1
428	героя с	1	1
429	в нашей	1	1
430	что не	1	1
431	а то	2	1
432	или даже	3	1
433	одно из	2	1
434	искать в	1	1
435	для него	4	1
436	в котором	5	1
437	которого служит	1	1
438	могут встречаться	1	1
439	и даже	3	1
440	или иной	3	1
441	есть не	1	1
442	что человек	1	1
443	не обязательно	2	1
444	я был	1	1
445	служит не	1	1
446	а с	2	1
447	героя о	1	1
448	уже забыл	1	1
449	по всей	1	1
450	мира это	2	1
451	или о	1	1
452	можно назвать	2	1
453	в соответствии	3	1
454	только по	2	1
455	то и	3	1
456	отца в	1	1
457	ей не	1	1
458	относится к	1	1
459	не знает	1	1
460	в стране	1	1
461	из наиболее	2	1
462	человек в	3	1
463	и оно	1	1
464	него можно	1	1
465	солнца и	1	1
466	уже давно	1	1
467	нет никаких	1	1
468	исходит от	1	1
469	как это	4	1
470	дела мы	1	1
471	не сразу	1	1
472	к своему	2	1
473	xix века	1	1
474	по своему	2	1
475	такого рода	12	1
476	тому как	2	1
477	а потом	2	1
478	даже с	1	1
479	матери а	1	1
480	на свете	1	1
481	в современной	2	1
482	как будто	1	1
483	том смысле	1	1
484	много лет	1	1
485	и видит	1	1
486	этом свете	1	1
487	к другим	1	1
488	легко можно	1	1
489	в прекрасном	1	1
490	которых он	1	1
491	потому не	2	1
492	происходит в	1	1
493	и от	1	1
494	это он	1	1
495	мира и	3	1
496	а все	1	1
497	в другое	1	1
498	в основе	1	1
499	не говорит	1	1
500	бы в	2	1
501	борьбы со	1	1
502	только что	2	1
503	хотя в	1	1
504	к ее	1	1
505	при встрече	3	1
506	две стороны	1	1
507	см в	1	1
508	того на	1	1
509	из этого	1	1
510	в самом	2	1
511	знание языка	1	1
512	себе но	1	1
513	а я	1	1
514	в своих	2	1
515	хотя более	1	1
516	как на	2	1
517	в таком	3	1
518	точно так	2	1
519	во всяком	1	1
520	все что	4	1
521	этой точки	1	1
