N	2gram	Bakhtin_Pr_1	Formalny
182	лучшем случае	2	3
183	они не	4	3
184	в отношении	2	3
185	не о	2	3
186	в основе	4	3
187	связи с	2	3
188	материала в	1	3
189	отличается от	3	3
190	всего в	1	3
191	к тому	1	3
192	здесь не	1	3
193	своеобразие и	2	3
194	бы в	3	3
195	говорит он	6	3
196	наконец в	2	3
197	и всякое	1	3
198	в лучшем	2	3
199	один из	2	3
200	особенно резко	1	3
201	или же	2	3
202	в большинстве	2	3
203	идеалистической философии	1	3
204	и других	1	3
205	для него	18	3
206	не для	1	3
207	в особенности	1	3
208	и даже	2	3
209	в области	1	3
210	и чем	1	3
211	бытия в	3	3
212	не было	4	3
213	его как	4	3
214	в россии	2	3
215	эти определения	2	3
216	ни на	1	3
217	или иного	1	3
218	в художественном	3	3
219	ничем не	1	3
220	этого слова	1	3
221	дело идет	5	3
222	в основном	1	3
223	но это	4	3
224	это последнее	1	3
225	более того	5	3
226	у них	1	3
227	с помощью	1	3
228	же в	2	3
229	между ними	2	3
230	от всех	1	3
231	что он	8	3
232	же как	1	2
233	и это	5	2
234	ее до	1	2
235	всякое иное	1	2
236	в зависимости	5	2
237	и должен	1	2
238	входящих в	1	2
239	его не	1	2
240	а как	7	2
241	совершенно справедливо	1	2
242	вопрос о	2	2
243	единство и	1	2
244	в создании	1	2
245	как если	1	2
246	своей работе	1	2
247	а только	1	2
248	и всякий	1	2
249	для других	2	2
250	менее всего	6	2
251	нет и	1	2
252	за пределы	7	2
253	во что	2	2
254	идет о	4	2
255	искусства не	1	2
256	из возможных	2	2
257	с этим	2	2
258	однако не	2	2
259	кругозора в	1	2
260	в действительности	1	2
261	стиля и	4	2
262	материалом и	1	2
263	глава вторая	1	2
264	от этого	1	2
265	впечатление что	1	2
266	в произведении	4	2
267	не приходится	1	2
268	в литературном	1	2
269	он в	3	2
270	в нашем	1	2
271	какую бы	2	2
272	и если	1	2
273	на его	2	2
274	к миру	1	2
275	а вовсе	1	2
276	мы полагаем	1	2
277	и вот	1	2
278	ни были	2	2
279	прямой значимости	1	2
280	о мире	6	2
281	но все	5	2
282	могла бы	1	2
283	быть поняты	1	2
284	единство произведения	2	2
285	каждый акт	1	2
286	того или	1	2
287	в работе	1	2
288	это не	9	2
289	действительности в	1	2
290	с начала	2	2
291	начала и	2	2
292	в художественную	1	2
293	ни в	3	2
294	мы видели	1	2
295	самые формы	1	2
296	нисколько не	2	2
297	не так	1	2
298	таким же	3	2
299	идеологической жизни	1	2
300	почти не	1	2
301	значение для	1	2
302	роман и	1	2
303	у тургенева	2	2
304	что было	4	2
305	войти в	2	2
306	человеческое сознание	1	2
307	бы быть	1	2
308	раз и	4	2
309	и художественной	1	2
310	мысли в	2	2
311	слово оно	1	2
312	на него	3	2
313	и форм	1	2
314	только не	1	2
315	следовательно и	2	2
316	ничего не	5	2
317	жизни не	2	2
318	одна из	3	2
319	до настоящего	1	2
320	в самой	6	2
321	на языке	2	2
322	чисто художественной	1	2
323	а лишь	2	2
324	убедиться в	1	2
325	нам важно	1	2
326	может и	1	2
327	содержания как	1	2
328	от того	4	2
329	настоящего времени	1	2
330	данного произведения	2	2
331	и определений	1	2
332	конструкции и	1	2
333	своей книге	1	2
334	его с	1	2
335	от нее	1	2
336	не есть	2	2
337	если же	3	2
338	ни стало	1	2
339	приводит к	3	2
340	как с	1	2
341	она была	1	2
342	с ним	5	2
343	на их	1	2
344	и что	2	2
345	лишь одною	1	2
346	и художественная	1	2
347	становящемуся ряду	2	2
348	все в	3	2
349	и лишь	1	2
350	между тем	5	2
351	ее от	1	2
352	функций в	1	2
353	что и	4	2
354	во всей	2	2
355	каждый элемент	3	2
356	вполне понятно	1	2
357	в другой	3	2
358	нем и	1	2
359	определение романа	2	2
360	действительности не	1	2
361	только в	10	2
362	уже не	13	2
363	если мы	1	2
364	ни одного	2	2
365	и чисто	1	2
366	не дает	3	2
367	большинстве случаев	2	2
368	его и	2	2
369	могло бы	1	2
370	как их	3	2
371	точка зрения	12	2
372	в одном	10	2
373	иначе как	1	2
374	сами по	3	2
375	и со	2	2
376	этот кругозор	2	2
377	как художник	1	2
378	непосредственно как	1	2
379	как раз	6	2
380	глава первая	1	2
381	полагаем что	1	2
382	перейти к	1	2
383	лишь для	1	2
384	различных художественных	1	2
385	здесь в	1	2
386	сама по	1	2
387	чтобы убедиться	1	2
388	она является	2	2
389	и самый	1	2
390	не на	4	2
391	все время	2	2
392	была бы	3	2
393	художественной формы	1	2
394	но есть	1	2
395	под влиянием	1	2
396	мира в	5	2
397	как элемент	1	2
398	бы оно	1	2
399	вступает в	1	2
400	входящая в	1	2
401	и особенно	1	2
402	почти совершенно	1	2
403	подхода к	1	2
404	целом ряде	3	2
405	по существу	3	2
406	действительности как	1	2
407	является для	2	2
408	мире а	3	2
409	к которому	1	2
410	прежде чем	1	2
411	в результате	4	2
412	художественного восприятия	1	2
413	места в	1	2
414	ни было	2	2
415	художественная конструкция	1	2
416	в своих	3	2
417	отношении к	3	2
418	одной из	1	2
419	но эта	4	2
420	только как	2	2
421	конструкции в	1	2
422	самого художественного	1	2
423	на своем	1	2
424	это та	1	2
425	смысле слова	1	1
426	этого в	1	1
427	б м	3	1
428	например в	3	1
429	мы замечаем	1	1
430	самостоятельность и	1	1
431	себя как	2	1
432	проблемы в	1	1
433	он может	3	1
434	показаться что	1	1
435	или к	2	1
436	он развивает	1	1
437	в чистой	1	1
438	и есть	2	1
439	нам кажется	2	1
440	было как	1	1
441	в первом	1	1
442	из самых	1	1
443	по преимуществу	2	1
444	также что	1	1
445	из его	2	1
446	проблему и	1	1
447	высшей степени	1	1
448	едва ли	1	1
449	мы уже	2	1
450	той же	5	1
451	со всех	1	1
452	бы уже	2	1
453	на материале	3	1
454	и само	1	1
455	элемент этого	1	1
456	на первом	1	1
457	самый художественный	1	1
458	не во	3	1
459	очерк и	1	1
460	единства как	1	1
461	художественную структуру	1	1
462	это делали	1	1
463	и идеологической	1	1
464	роман как	1	1
465	бродера христиансена	1	1
466	как объекта	1	1
467	принципов оформления	1	1
468	теоретические проблемы	1	1
469	в каждой	1	1
470	создать из	1	1
471	искать для	2	1
472	нет а	1	1
473	не поддаются	1	1
474	теряя своей	1	1
475	оно ни	2	1
476	является таким	1	1
477	des dichters	1	1
478	его действительности	1	1
479	тем как	4	1
480	которые сложились	1	1
481	но конечно	1	1
482	предисловии к	1	1
483	в данном	2	1
484	к которой	1	1
485	не входит	3	1
486	его сознания	2	1
487	эта особенность	4	1
488	неприемлемо и	1	1
489	тогда как	1	1
490	своих последних	1	1
491	всего это	1	1
492	были не	1	1
493	вот как	1	1
494	тем фоном	1	1
495	на минуту	1	1
496	как нам	1	1
497	что касается	1	1
498	перед нами	5	1
499	глубже чем	1	1
500	они или	1	1
501	в единый	1	1
502	прагматических связей	1	1
503	хотя и	1	1
504	и понимания	3	1
505	определения его	1	1
506	в точке	1	1
507	о самом	1	1
508	основная тенденция	1	1
509	художественный замысел	1	1
510	то в	1	1
511	в условиях	2	1
512	та же	1	1
513	бы и	4	1
514	ни один	3	1
515	позиции автора	1	1
516	его содержания	1	1
517	иначе и	1	1
518	из этих	1	1
519	и принципиальной	1	1
520	с их	5	1
521	слагающийся из	1	1
522	романа но	1	1
523	нами в	2	1
524	не изображают	1	1
525	было дано	1	1
526	воспитания и	1	1
527	замысел как	1	1
528	как он	1	1
529	быть только	1	1
530	противном случае	1	1
531	идей и	1	1
532	не следует	1	1
533	в статье	1	1
534	их а	1	1
535	все те	2	1
536	соприкасается с	1	1
537	своей изолированности	1	1
538	в первой	2	1
539	эту задачу	1	1
540	не значит	4	1
541	самой форме	1	1
542	к одному	1	1
543	его сознание	1	1
544	в идеалистической	1	1
545	вообще не	1	1
546	органического единства	1	1
547	еще мало	1	1
548	том и	1	1
549	чтобы в	2	1
550	какой бы	2	1
551	своего идеологического	1	1
552	и по	1	1
553	как момент	1	1
554	на этом	1	1
555	лишь с	1	1
556	или иных	1	1
557	последнее слово	8	1
558	для всей	1	1
559	иных и	1	1
560	и неизбежно	1	1
561	фоном на	1	1
562	этих форм	1	1
563	построения все	1	1
564	структуре произведения	2	1
565	заключается в	1	1
566	и единого	1	1
567	tertium non	1	1
568	время и	1	1
569	всеми своими	2	1
570	самой конструкции	1	1
571	форм их	1	1
572	может стать	1	1
573	но самый	1	1
574	этом смысле	10	1
575	мышления о	1	1
576	лишь на	3	1
577	чисто художественные	2	1
578	между отдельными	2	1
579	ведь в	1	1
580	для них	1	1
581	но уже	1	1
582	он является	1	1
583	нет в	1	1
584	героя или	1	1
585	она и	1	1
586	ни одной	2	1
587	в высшей	1	1
588	далеко не	3	1
589	он действительно	1	1
590	в контексте	2	1
591	их взаимоотношения	1	1
592	нами особенность	1	1
593	и уже	2	1
594	переходим к	1	1
595	он и	5	1
596	даны не	1	1
597	как целое	2	1
598	действительно не	1	1
599	такой же	1	1
600	роль и	1	1
601	смысл и	1	1
602	все должно	3	1
603	и другие	1	1
604	все элементы	1	1
605	художественного творчества	3	1
606	можно найти	1	1
607	к истории	1	1
608	не становится	5	1
609	в котором	2	1
610	бы к	2	1
611	к предмету	1	1
612	non datur	1	1
613	как романа	1	1
614	не столько	1	1
615	в первый	1	1
616	как совокупность	1	1
617	почва для	1	1
618	из конкретных	1	1
619	нему и	2	1
620	своего рода	1	1
621	своем собственном	1	1
622	пр каждый	1	1
623	как одна	1	1
624	но он	2	1
625	друг другу	2	1
626	важно лишь	1	1
627	не знает	3	1
628	тому что	3	1
629	и функции	1	1
630	всякое идеологическое	1	1
631	этом не	1	1
632	кругозора как	1	1
633	человека но	2	1
634	мира не	2	1
635	кругозор в	1	1
636	самого начала	2	1
637	в русской	1	1
638	не имеет	1	1
639	на котором	3	1
640	как определенный	1	1
641	и притом	1	1
642	к этим	2	1
643	и сама	1	1
644	у этой	1	1
645	которого он	1	1
646	его идеологического	1	1
647	но только	1	1
648	того чтобы	1	1
649	та или	1	1
650	в структуре	2	1
651	этого оно	1	1
652	самой жизни	1	1
653	правда в	2	1
654	на себя	2	1
655	или иная	1	1
656	существенного от	1	1
657	совершенно неправильно	2	1
658	изображаемой действительности	1	1
659	жизни как	1	1
660	потому что	8	1
661	идею в	1	1
662	в сознании	2	1
663	эти три	1	1
664	на которой	1	1
665	было не	1	1
666	уже и	2	1
667	этом отношении	3	1
668	может показаться	1	1
669	принципа в	2	1
670	где она	1	1
671	все то	4	1
672	в духе	3	1
673	не могут	6	1
674	могут быть	6	1
675	из самого	2	1
676	обычного типа	5	1
677	лежит в	1	1
678	же что	5	1
679	единства в	1	1
680	организации и	1	1
681	ведь прежде	1	1
682	произведении герой	1	1
683	стороны со	1	1
684	воля к	2	1
685	свое значение	1	1
686	только это	1	1
687	и материал	1	1
688	она дана	1	1
689	они вовсе	1	1
690	и самое	3	1
691	и входит	2	1
692	и о	5	1
693	потому не	1	1
694	то она	1	1
695	объединения и	1	1
696	и сами	1	1
697	как один	1	1
698	людей в	1	1
699	ни одно	1	1
700	ведь они	2	1
701	данном случае	2	1
702	только при	1	1
703	характер и	1	1
704	и всякой	1	1
705	же идея	1	1
706	с самого	1	1
707	сознания с	2	1
708	роль в	1	1
709	дано в	3	1
710	диалектическом становлении	1	1
711	слова а	2	1
712	что у	1	1
713	в нескольких	1	1
714	по природе	1	1
715	всего чисто	2	1
716	в борьбе	1	1
717	здесь нет	1	1
718	к постановке	1	1
719	во многом	1	1
720	идеологии в	1	1
721	структуры как	1	1
722	поэтому-то так	1	1
723	и всегда	1	1
724	подойти к	1	1
725	не должны	1	1
726	остается только	1	1
727	этого принципа	1	1
728	что дело	1	1
729	по сравнению	1	1
730	понятно что	1	1
731	из одного	4	1
732	мире в	3	1
733	не теряя	1	1
734	создается впечатление	1	1
735	не существовало	1	1
736	перестать быть	1	1
737	из изображенного	1	1
738	в другом	1	1
739	художественная воля	3	1
740	того он	1	1
741	другими словами	1	1
742	что каждый	1	1
743	можно сказать	1	1
744	герой является	1	1
745	в бытии	1	1
746	различны в	1	1
747	бытием и	1	1
748	ни принимало	1	1
749	быть дана	1	1
750	определение для	1	1
751	автора ибо	1	1
752	от них	2	1
753	вся эта	1	1
754	и во	2	1
755	творчества в	1	1
756	противоречия и	2	1
757	и взаимодействия	2	1
758	художников слова	1	1
759	в форме	7	1
760	как художественное	1	1
761	в художественной	2	1
762	резко отличается	1	1
763	зиждется на	1	1
764	в свете	4	1
765	их живого	1	1
766	правда на	1	1
767	для самого	2	1
768	строится в	1	1
769	вопросов и	1	1
770	как из	1	1
771	мысли не	1	1
772	не непосредственно	1	1
773	к нему	6	1
774	специфичность не	1	1
775	от этой	1	1
776	романа и	3	1
777	мы видим	2	1
778	согласиться с	1	1
779	сводить к	2	1
780	проникнуть в	1	1
781	и действительно	1	1
782	определенной художественной	1	1
783	который в	1	1
784	выбора и	1	1
785	данного художественного	1	1
786	он строится	1	1
787	сознанием и	1	1
788	именно на	2	1
789	так что	2	1
790	сколько в	2	1
791	делая их	1	1
792	к идее	2	1
793	его изображения	1	1
794	себя в	1	1
795	на конкретных	1	1
796	ведь если	1	1
797	от других	1	1
798	влиянием в	1	1
799	и разрушить	1	1
800	или даже	2	1
801	из них	1	1
802	произведения не	1	1
803	мир в	3	1
804	мир не	1	1
805	был бы	6	1
806	себе в	1	1
807	и художественно	1	1
808	и навсегда	1	1
809	нет она	1	1
810	от различных	1	1
811	так как	6	1
812	содержание романа	1	1
813	как его	1	1
814	но что	1	1
815	у него	5	1
816	и несет	2	1
817	видения и	10	1
818	а те	1	1
819	того она	2	1
820	но из	1	1
821	наличность и	1	1
822	бы тогда	1	1
823	имеет значение	2	1
824	дано не	2	1
825	действительно в	1	1
826	материал и	3	1
827	ней и	1	1
828	выходит за	1	1
829	даже не	1	1
830	одном месте	1	1
831	предмет изображения	3	1
832	как у	1	1
833	все идеологическое	1	1
834	на ее	1	1
835	и вступает	1	1
836	что они	1	1
837	а именно	1	1
838	завершенность и	1	1
839	во второй	1	1
840	быть прежде	1	1
841	а с	1	1
842	принадлежит лишь	1	1
843	единства произведения	2	1
844	что не	1	1
845	что для	1	1
846	эти идеи	1	1
847	нужно сказать	1	1
848	а на	1	1
849	зависит от	1	1
850	черты в	1	1
851	к своему	1	1
852	изображения в	3	1
853	при определении	1	1
854	ряда как	1	1
855	там где	10	1
856	следовать в	1	1
857	время оно	1	1
858	его художественная	1	1
859	типичное для	1	1
860	несмотря на	6	1
861	как материал	1	1
862	поэмы или	1	1
863	для социолога	1	1
864	развитии и	1	1
865	смысл может	1	1
866	к содержанию	1	1
867	художественное значение	1	1
868	деле это	1	1
869	к его	1	1
870	не выражают	1	1
871	критиков и	1	1
872	его на	2	1
873	жизни а	2	1
874	из которых	2	1
875	раскрыться и	1	1
876	и нисколько	1	1
877	если оно	1	1
878	сравнению с	1	1
879	они могли	1	1
880	предмету и	1	1
881	в постановке	1	1
882	в той	2	1
883	мы остановимся	2	1
884	во все	2	1
885	что же	4	1
886	действительность его	1	1
887	и тонкости	1	1
888	впервые в	1	1
889	что как	1	1
890	нем как	1	1
891	к следующему	1	1
892	дело здесь	2	1
893	и всех	1	1
894	тенденция к	1	1
895	весь этот	2	1
896	его именно	1	1
897	столько в	1	1
898	этот не	1	1
899	атмосферы в	1	1
900	но даже	1	1
901	свое своеобразие	2	1
902	как предмет	4	1
903	оценки и	1	1
904	зрения ее	1	1
905	романа с	2	1
906	в смысле	2	1
907	в противном	1	1
908	кроме того	3	1
909	положение его	1	1
910	тех или	1	1
911	в более	1	1
912	и для	4	1
913	и нужна	1	1
914	как живого	1	1
915	слова но	2	1
916	объективном мире	1	1
917	взаимодействие не	1	1
918	проблемы которые	1	1
919	что оно	2	1
920	сознания и	5	1
921	мира и	7	1
922	том что	7	1
923	к одной	1	1
924	отмеченный нами	1	1
925	уже совсем	1	1
926	последнего времени	1	1
927	ее и	1	1
928	романа в	3	1
929	увидим дальше	1	1
930	художественного изображения	2	1
931	которую он	1	1
932	его жизнь	2	1
933	только что	1	1
934	или совершенно	1	1
935	является своеобразным	1	1
936	они и	1	1
937	е в	2	1
938	от ее	2	1
939	а о	1	1
940	в какие	1	1
941	своем творчестве	1	1
942	с ней	1	1
943	возможно лишь	1	1
944	сказать что	3	1
945	другой стороны	3	1
946	только действительность	1	1
947	совершенно не	1	1
948	о себе	12	1
949	минуту не	1	1
950	автора в	3	1
951	очень важная	1	1
952	определения ни	1	1
953	предмета изображения	1	1
954	есть и	2	1
955	исторический очерк	1	1
956	значение не	1	1
957	время не	3	1
958	себе не	1	1
959	себе но	1	1
960	романной структуры	2	1
961	особенно отчетливо	1	1
962	также не	2	1
963	этой действительности	2	1
964	ее в	1	1
965	и эта	1	1
966	это в	1	1
967	к этому	1	1
968	этой точки	1	1
969	событий в	1	1
