N	2gram	Potebnia_M_1	Psycholo
115	столь же	3	4
116	у него	1	4
117	с на	1	4
118	формы в	1	4
119	в себе	13	4
120	и если	2	4
121	одной и	3	4
122	различие между	1	4
123	что я	1	4
124	тому что	3	4
125	только из	3	4
126	у нас	2	4
127	к тому	4	4
128	те же	1	4
129	со стороны	8	4
130	никак не	2	4
131	прежде всего	4	4
132	между тем	5	4
133	один из	1	4
134	мы увидим	3	4
135	для всех	5	4
136	могло бы	3	4
137	мы можем	2	4
138	там где	4	4
139	как нельзя	1	4
140	этого слова	1	4
141	с этой	2	4
142	и о	2	4
143	в результате	1	4
144	в этих	7	4
145	указывает на	1	4
146	психологической точки	1	4
147	и другие	1	4
148	в своих	4	4
149	к этому	1	4
150	например в	1	3
151	на деле	4	3
152	тем же	2	3
153	что эти	1	3
154	должна быть	3	3
155	собственном смысле	1	3
156	с в	5	3
157	той же	3	3
158	вопрос о	4	3
159	себе а	1	3
160	которые никак	1	3
161	в которых	1	3
162	именно эти	1	3
163	мысль что	5	3
164	но не	8	3
165	с психологической	1	3
166	с этим	7	3
167	стороны и	2	3
168	в своем	3	3
169	хотя и	3	3
170	что по	3	3
171	себе не	1	3
172	но в	9	3
173	психологии и	1	3
174	в произведении	1	3
175	та же	1	3
176	уже в	1	3
177	в этой	3	3
178	им в	1	3
179	и по	6	3
180	в каждом	4	3
181	не будет	2	3
182	разница между	3	3
183	может стать	1	3
184	с тем	5	3
185	в слове	8	3
186	в своей	3	3
187	представить себе	3	3
188	его действия	1	3
189	и той	3	3
190	задачи и	1	3
191	мысли в	9	3
192	точно так	11	3
193	только не	2	3
194	во всем	4	3
195	что на	6	3
196	все то	2	3
197	не могут	4	3
198	когда мы	2	3
199	чтобы показать	1	3
200	что оно	2	3
201	не есть	10	3
202	что при	5	3
203	и это	3	3
204	но только	1	3
205	что все	3	3
206	только при	2	3
207	индивидуальной психологии	1	3
208	в собственном	2	3
209	роль в	1	3
210	так и	13	3
211	что у	1	3
212	начинается там	1	3
213	что самое	2	3
214	он не	3	3
215	нуждается в	2	3
216	дело с	1	3
217	в обществе	1	3
218	не можем	2	3
219	только на	3	3
220	и других	4	3
221	мышления и	1	3
222	а потому	10	3
223	человека не	2	3
224	слова в	2	3
225	от того	4	3
226	и только	2	3
227	до сих	1	3
228	не было	4	3
229	под влиянием	2	3
230	в одной	1	3
231	из его	1	3
232	где начинается	1	3
233	в состоянии	3	3
234	сих пор	1	3
235	но это	5	3
236	должны быть	7	3
237	потому не	1	3
238	произведении искусства	1	3
239	это все	1	3
240	жизни и	2	3
241	все что	2	3
242	как на	3	3
243	в таком	5	3
244	то на	4	2
245	таком случае	2	2
246	того же	3	2
247	и то	3	2
248	и без	3	2
249	на самом	1	2
250	есть не	2	2
251	как мы	2	2
252	этом не	1	2
253	на эти	1	2
254	человека и	1	2
255	творчества с	1	2
256	есть нечто	4	2
257	в чем	1	2
258	только то	2	2
259	но как	3	2
260	а только	4	2
261	не то	1	2
262	что они	1	2
263	сама по	3	2
264	что само	1	2
265	независимо от	6	2
266	в полном	2	2
267	когда он	1	2
268	предмета с	1	2
269	более или	1	2
270	увидим что	4	2
271	действия и	1	2
272	есть для	2	2
273	в известном	1	2
274	как он	1	2
275	мы совершенно	1	2
276	в нем	20	2
277	чувственный образ	1	2
278	понятий и	1	2
279	из виду	1	2
280	и характер	1	2
281	и с	3	2
282	его в	1	2
283	но совершенно	2	2
284	с так	3	2
285	если при	1	2
286	этом смысле	4	2
287	и тем	3	2
288	в них	3	2
289	далеко не	1	2
290	не всегда	1	2
291	или менее	1	2
292	что такое	1	2
293	в такой	1	2
294	с точки	3	2
295	и понятия	2	2
296	иначе как	2	2
297	мысли и	9	2
298	бы мы	1	2
299	как одна	1	2
300	стало быть	2	2
301	одном из	1	2
302	тем не	6	2
303	их в	1	2
304	том и	2	2
305	том же	2	2
306	даже в	1	2
307	что есть	1	2
308	не менее	6	2
309	тем самым	4	2
310	начинает с	1	2
311	в науке	1	2
312	принадлежат к	1	2
313	ничего не	1	2
314	таким путем	1	2
315	личного творчества	1	2
316	и теперь	1	2
317	в сознании	3	2
318	что речь	2	2
319	уже и	1	2
320	этом отношении	1	2
321	в известных	1	2
322	может показаться	1	2
323	есть только	11	2
324	сходство с	1	2
325	отказаться от	1	2
326	на это	1	2
327	если же	5	2
328	в нас	7	2
329	в применении	2	2
330	выражения отношения	1	2
331	применить к	1	2
332	на вопрос	1	2
333	приводит к	1	2
334	развития языка	1	2
335	с ним	3	2
336	зрения на	1	2
337	утверждает что	2	2
338	там же	9	2
339	но и	20	2
340	случае не	1	2
341	нас в	1	2
342	и во	3	2
343	что с	1	2
344	или как	1	2
345	когда оно	1	2
346	в другой	3	2
347	двух направлений	1	2
348	наконец в	1	2
349	и следовательно	2	2
350	как она	3	2
351	психология с	1	2
352	к нему	1	2
353	как например	2	2
354	видели что	1	2
355	всякое произведение	2	2
356	и потому	5	2
357	в разные	2	2
358	по мнению	3	2
359	бы ни	4	2
360	по этому	2	2
361	из которого	3	2
362	к идее	1	2
363	уже не	2	2
364	в жизни	3	2
365	из них	1	2
366	что содержание	1	2
367	одно из	3	2
368	и их	3	2
369	в одном	8	2
370	к ним	2	2
371	но что	1	2
372	речь и	2	2
373	представлений в	1	2
374	напротив того	1	2
375	и вместе	2	2
376	быть совершенно	1	2
377	себе представить	7	2
378	в каком	6	2
379	с что	1	2
380	индивидуальная психология	1	2
381	себя и	1	2
382	что для	3	2
383	то и	7	2
384	и психология	1	2
385	во внимание	3	2
386	в связи	1	2
387	мы видели	4	2
388	такой степени	1	2
389	слова то	2	2
390	xviii в	2	2
391	выражения и	1	2
392	смысле этого	1	2
393	применении к	2	2
394	что же	2	2
395	и там	1	2
396	истины в	1	2
397	чувства и	13	2
398	может считаться	1	2
399	и таким	1	2
400	к другим	2	2
401	совершенно верно	1	2
402	это новое	1	2
403	одного и	2	2
404	и может	2	2
405	не существует	2	2
406	и от	3	2
407	его не	1	2
408	ее и	1	2
409	от него	4	2
410	бы в	4	2
411	к этой	3	2
412	и как	6	2
413	будто бы	1	2
414	только что	2	2
415	есть продукт	1	2
416	человека то	1	2
417	имеет место	2	2
418	всех других	1	2
419	что даже	2	2
420	из этого	2	2
421	только о	1	2
422	по поводу	3	2
423	обществе и	1	1
424	всегда в	1	1
425	только чувство	1	1
426	от этой	1	1
427	не иначе	3	1
428	говоря о	1	1
429	совершенно справедливо	2	1
430	субъективности и	1	1
431	к нашему	1	1
432	бы вместить	1	1
433	от какого	1	1
434	жизни мы	1	1
435	решительно все	1	1
436	смотрит на	3	1
437	которое мы	2	1
438	и всем	1	1
439	в первом	5	1
440	едва ли	1	1
441	и этот	1	1
442	и могут	1	1
443	что изучение	1	1
444	чувства которые	1	1
445	что если	3	1
446	который служит	1	1
447	именно к	1	1
448	есть необходимое	2	1
449	не была	1	1
450	что иное	2	1
451	чувственные образы	1	1
452	в полной	1	1
453	понятие к	1	1
454	и ее	1	1
455	же мало	1	1
456	ему в	1	1
457	то это	5	1
458	которое в	1	1
459	слова при	1	1
460	в ней	7	1
461	свою очередь	4	1
462	еще не	6	1
463	и на	1	1
464	и многие	1	1
465	бы то	2	1
466	служит для	2	1
467	с его	1	1
468	во всех	5	1
469	тем как	3	1
470	не без	1	1
471	то мы	2	1
472	а следовательно	1	1
473	то он	2	1
474	очевидно и	1	1
475	это слово	1	1
476	явлений и	3	1
477	одном и	2	1
478	всему человечеству	1	1
479	ответ на	1	1
480	есть по	1	1
481	для всякого	2	1
482	тогда как	2	1
483	нами при	1	1
484	за пределы	2	1
485	относится к	3	1
486	обратном отношении	1	1
487	каждое поколение	2	1
488	самое понятие	1	1
489	из следующих	1	1
490	только ее	1	1
491	и частей	1	1
492	что как	3	1
493	и нет	1	1
494	в одних	2	1
495	перед нами	1	1
496	на человека	1	1
497	и слова	2	1
498	общих законов	1	1
499	могли бы	2	1
500	с понятием	2	1
501	его к	2	1
502	прежде и	1	1
503	удовольствия и	4	1
504	вносит в	1	1
505	он на	1	1
506	и воды	1	1
507	и хотя	1	1
508	от самого	1	1
509	то в	5	1
510	при создании	1	1
511	а во-вторых	1	1
512	всякое понимание	1	1
513	бы сказать	1	1
514	в тех	1	1
515	с их	1	1
516	бы только	2	1
517	во многих	2	1
518	в образы	1	1
519	вследствие этого	1	1
520	можно себе	2	1
521	одно и	1	1
522	на его	1	1
523	по словам	1	1
524	как оно	1	1
525	не следует	5	1
526	задний план	1	1
527	человек не	1	1
528	он должен	2	1
529	и нравственные	1	1
530	к одному	2	1
531	все ее	2	1
532	найдена идея	1	1
533	ни было	2	1
534	природы человека	1	1
535	но вместе	2	1
536	имеют значение	1	1
537	теории и	2	1
538	что ни	1	1
539	словом или	2	1
540	заключает в	2	1
541	в нее	1	1
542	предполагается что	1	1
543	но все	2	1
544	а вместе	3	1
545	ограничивается и	1	1
546	могла бы	2	1
547	в мире	3	1
548	непременно должно	1	1
549	на все	2	1
550	времени и	2	1
551	а как	2	1
552	по выражению	1	1
553	мы на	1	1
554	чтобы все	1	1
555	это не	7	1
556	окажется что	1	1
557	органы и	1	1
558	и мы	1	1
559	он есть	2	1
560	чувство и	8	1
561	подобно всем	1	1
562	на этот	2	1
563	есть средство	1	1
564	тех которые	1	1
565	вышли из	1	1
566	все равно	1	1
567	отдельного лица	2	1
568	зависимым от	1	1
569	и уже	1	1
570	из груди	1	1
571	как сказано	1	1
572	для себя	3	1
573	значит не	1	1
574	чем в	2	1
575	ведет к	1	1
576	обратимся к	1	1
577	из круга	1	1
578	и того	2	1
579	понятия и	3	1
580	для него	4	1
581	та что	2	1
582	но если	2	1
583	из общего	1	1
584	и при	3	1
585	заключить что	2	1
586	на степени	1	1
587	мысли например	1	1
588	нас не	1	1
589	взгляд на	2	1
590	быть названы	2	1
591	мы называем	2	1
592	народного духа	2	1
593	языка от	1	1
594	значение слова	1	1
595	теперь как	1	1
596	прямым следствием	1	1
597	признать что	1	1
598	должны были	1	1
599	природы но	2	1
600	есть предмет	1	1
601	до такой	1	1
602	и представление	1	1
603	в памяти	1	1
604	а есть	1	1
605	образом и	2	1
606	такую же	1	1
607	некоторые черты	1	1
608	п с	1	1
609	и более	2	1
610	или что	1	1
611	не могли	2	1
612	однако в	4	1
613	и наоборот	6	1
614	что этот	1	1
615	из теории	1	1
616	есть всегда	1	1
617	случае мы	1	1
618	нас к	1	1
619	между людьми	1	1
620	в чувственных	1	1
621	ничего такого	1	1
622	оба эти	1	1
623	в таких	2	1
624	как можно	1	1
625	что сущность	1	1
626	виду что	1	1
627	в людях	1	1
628	самого начала	3	1
629	как чувства	1	1
630	как наоборот	1	1
631	то чего	2	1
632	уже из	1	1
633	дело в	2	1
634	к новым	2	1
635	результаты этой	1	1
636	должен бы	4	1
637	бытия и	3	1
638	и искусство	1	1
639	в самых	1	1
640	нам и	2	1
641	представлений как	1	1
642	того как	6	1
643	приведены в	1	1
644	или когда	1	1
645	не останется	1	1
646	убедиться в	1	1
647	столетия и	1	1
648	прибегать к	1	1
649	с но	4	1
650	связи с	3	1
651	может выражаться	1	1
652	следует что	1	1
653	и делает	1	1
654	только отдельные	1	1
655	не потому	2	1
656	ясно как	1	1
657	точке зрения	2	1
658	этот закон	1	1
659	в духе	1	1
660	восприятия или	1	1
661	сравнительно с	2	1
662	лежит в	1	1
663	как только	1	1
664	себя только	2	1
665	эстетическое впечатление	1	1
666	о происхождении	8	1
667	конечной цели	2	1
668	перейти к	2	1
669	оно не	3	1
670	из ее	1	1
671	особенности этого	1	1
672	можно и	1	1
673	как не	1	1
674	но при	3	1
675	на другой	1	1
676	лежит вне	1	1
677	языка и	17	1
678	мысль о	2	1
679	языка так	1	1
680	об отношении	3	1
681	с самого	3	1
682	духа и	7	1
683	всякая психологическая	1	1
684	мнение что	1	1
685	с если	2	1
686	следовательно и	2	1
687	с общим	1	1
688	то как	1	1
689	в нескольких	1	1
690	на нее	1	1
691	в психологических	1	1
692	больше в	1	1
693	столько же	3	1
694	здесь нет	1	1
695	произведения не	1	1
696	том как	3	1
697	начинается в	1	1
698	что от	1	1
699	мыслью и	2	1
700	понятно что	1	1
701	быть может	1	1
702	и вообще	3	1
703	смысле и	1	1
704	против этого	1	1
705	о нем	1	1
706	то должны	1	1
707	что мысль	4	1
708	общего закона	1	1
709	как ее	1	1
710	одного из	2	1
711	давать и	1	1
712	не имеем	2	1
713	в различных	1	1
714	людей как	1	1
715	аналогии с	1	1
716	звуков в	1	1
717	о законах	1	1
718	не заключает	1	1
719	образом мы	1	1
720	все в	2	1
721	самый процесс	2	1
722	действует и	1	1
723	не назовем	2	1
724	о влиянии	1	1
725	свести все	1	1
726	которые мы	5	1
727	при исследовании	1	1
728	во втором	5	1
729	предшествующим и	1	1
730	во всей	1	1
731	исторического развития	1	1
732	слов и	4	1
733	о предмете	3	1
734	мы хотим	1	1
735	и об	1	1
736	тех пор	1	1
737	в каждую	2	1
738	но так	1	1
739	бы был	1	1
740	образом как	1	1
741	но с	2	1
742	д и	1	1
743	каком он	1	1
744	само себе	1	1
745	и предполагает	1	1
746	что этого	1	1
747	как нечто	1	1
748	только содержание	1	1
749	должен быть	1	1
750	быть сведены	1	1
751	в стороне	4	1
752	и такое	1	1
753	но то	1	1
754	принять что	2	1
755	одна и	1	1
756	иное как	2	1
757	какой степени	1	1
758	без этого	1	1
759	впасть в	1	1
760	внимание что	2	1
761	нами и	1	1
762	научного исследования	1	1
763	и всякая	1	1
764	значение и	2	1
765	нужно еще	1	1
766	если в	1	1
767	но самое	1	1
768	каким образом	3	1
769	содержания есть	1	1
770	за ним	2	1
771	различных групп	1	1
772	предмет и	1	1
773	звука в	3	1
774	возможна и	1	1
775	не так	3	1
776	мы находим	1	1
777	сами по	1	1
778	прибавить что	1	1
779	и должна	1	1
780	произведения и	1	1
781	от тех	1	1
782	может служить	1	1
783	не найдем	1	1
784	влиянии на	2	1
785	этой системы	1	1
786	к цели	1	1
787	которые могут	1	1
788	заметить что	2	1
789	явлений в	2	1
790	ее на	1	1
791	в других	2	1
792	не противоречит	1	1
793	вся сила	1	1
794	чтобы убедиться	1	1
795	души не	2	1
796	если будем	1	1
797	его мысли	1	1
798	психологические теории	1	1
799	объяснение в	1	1
800	если признать	1	1
801	понимания как	1	1
802	что человек	5	1
803	именно в	1	1
804	как общая	1	1
805	один шаг	1	1
806	в свою	4	1
807	мысли с	3	1
808	еще и	1	1
809	такое же	1	1
810	к более	1	1
811	и последующим	1	1
812	чувства не	1	1
813	с однако	1	1
814	и опять	1	1
815	зависит от	5	1
816	если даже	1	1
817	его как	1	1
818	человек есть	1	1
819	была бы	2	1
820	понятие о	1	1
821	и том	2	1
822	системы как	2	1
823	языке слова	1	1
824	искусства то	1	1
825	виде в	1	1
826	так называемых	1	1
827	между собою	6	1
828	я хочу	1	1
829	будет совершенно	1	1
830	было в	1	1
831	в творчестве	1	1
832	тогда только	1	1
833	относятся к	1	1
834	без помощи	1	1
835	всем остальным	1	1
836	многих случаях	1	1
837	что именно	2	1
838	сведены к	1	1
839	их к	2	1
840	ни от	1	1
841	можем принять	1	1
842	другу и	1	1
843	он говорит	1	1
844	может как	1	1
845	быть во	1	1
846	она есть	1	1
847	выйти из	2	1
848	что бы	2	1
849	той теории	1	1
850	этот механизм	1	1
851	есть как	2	1
852	первом случае	1	1
853	быть только	5	1
854	в обратном	1	1
855	никакой возможности	1	1
856	развития но	1	1
857	должно быть	7	1
858	для души	4	1
859	смысл в	1	1
860	слова есть	1	1
861	слова и	4	1
862	быть признано	1	1
863	как предмет	2	1
864	судить о	3	1
865	о его	2	1
866	природу и	1	1
867	слова так	1	1
868	сила его	1	1
869	получает от	1	1
870	но для	1	1
871	д то	1	1
872	можно сравнить	1	1
873	в более	4	1
874	восприятия и	3	1
875	при таком	4	1
876	на задний	1	1
877	от субъекта	1	1
878	который ставит	1	1
879	сколько бы	1	1
880	или в	2	1
881	его с	2	1
882	группы только	1	1
883	форм в	1	1
884	как увидим	2	1
885	то не	3	1
886	понимание есть	2	1
887	место только	1	1
888	на других	1	1
889	исследование само	1	1
890	мы должны	3	1
891	с а	2	1
892	стороны в	1	1
893	хотя бы	2	1
894	скажем что	1	1
895	которой мы	1	1
896	на такой	1	1
897	будет признать	1	1
898	же в	2	1
899	как без	1	1
900	изменяется и	1	1
901	даже при	1	1
902	которые назовем	2	1
903	нужно для	1	1
904	между ними	1	1
905	необходимое условие	1	1
906	психологических фактов	1	1
907	в их	2	1
908	другим и	1	1
909	нас хотя	1	1
910	и составляют	1	1
911	от личной	1	1
912	предмете и	1	1
913	с ними	1	1
914	с такой	1	1
915	не что	2	1
916	языка то	4	1
917	в действительности	4	1
918	никто не	3	1
919	но эти	2	1
920	удовольствие и	3	1
921	природу человека	1	1
922	области психологии	1	1
923	думать что	3	1
924	событий в	1	1
