N	2gram	Bakhtin_Pr_1	Tragedij
278	значение для	1	1
279	и собирает	1	1
280	и вот	1	1
281	но он	2	1
282	смертной казни	1	1
283	не могли	1	1
284	того кто	1	1
285	и великого	1	1
286	по себе	8	1
287	тому что	3	1
288	достоевского так	1	1
289	особым образом	1	1
290	не раз	1	1
291	и художественной	1	1
292	xviii века	1	1
293	сам сознает	1	1
294	она не	7	1
295	самого начала	2	1
296	на котором	3	1
297	того как	1	1
298	него была	1	1
299	как его	1	1
300	он еще	1	1
301	творчества достоевского	8	1
302	но только	1	1
303	только не	1	1
304	как во	1	1
305	ним она	1	1
306	и всегда	1	1
307	в самой	6	1
308	или как	5	1
309	и притом	1	1
310	связь и	1	1
311	связи с	2	1
312	был так	1	1
313	собственной личности	1	1
314	входят в	2	1
315	в области	1	1
316	в стиле	1	1
317	в трагедии	1	1
318	в момент	1	1
319	к себе	2	1
320	значение только	1	1
321	своей книге	1	1
322	могут быть	6	1
323	появление второго	1	1
324	и ярко	1	1
325	что оно	2	1
326	его с	1	1
327	быть отнесены	1	1
328	не есть	2	1
329	свое значение	1	1
330	где он	1	1
331	с образом	1	1
332	как мы	4	1
333	и о	5	1
334	того чтобы	1	1
335	и образ	1	1
336	людей в	1	1
337	достоевского к	4	1
338	своих романов	1	1
339	с самого	1	1
340	роль в	1	1
341	в столкновение	1	1
342	можно было	2	1
343	по природе	1	1
344	в борьбе	1	1
345	начала и	2	1
346	во многом	1	1
347	по сравнению	1	1
348	собою но	1	1
349	является по	1	1
350	вот почему	1	1
351	мире достоевского	7	1
352	на вопрос	2	1
353	достоевского все	1	1
354	кто он	2	1
355	роман и	1	1
356	нет это	1	1
357	все в	3	1
358	романа как	3	1
359	между тем	5	1
360	отметить что	1	1
361	говорит он	6	1
362	в форме	7	1
363	мысль он	3	1
364	романа в	3	1
365	все время	2	1
366	и она	1	1
367	для самого	2	1
368	в литературе	4	1
369	того что	1	1
370	он есть	4	1
371	мы видим	2	1
372	согласиться с	1	1
373	что даже	1	1
374	всю ее	1	1
375	видение мира	1	1
376	только в	10	1
377	в самое	1	1
378	приходит в	1	1
379	именно на	2	1
380	вот что	1	1
381	эти черты	1	1
382	же была	1	1
383	героя с	3	1
384	и чисто	1	1
385	но самое	1	1
386	на столе	1	1
387	него нет	2	1
388	одно из	2	1
389	и их	1	1
390	всяком случае	3	1
391	могло бы	1	1
392	т п	3	1
393	чтобы она	1	1
394	не для	1	1
395	к ним	1	1
396	второй части	1	1
397	ту сторону	2	1
398	быть по	1	1
399	и герои	1	1
400	рядом с	14	1
401	в особенности	1	1
402	даже не	1	1
403	развития в	1	1
404	именно в	5	1
405	нет эта	1	1
406	что не	1	1
407	социальной жизни	2	1
408	не было	4	1
409	а на	1	1
410	на этот	2	1
411	а не	22	1
412	его как	4	1
413	этом случае	1	1
414	иван карамазов	1	1
415	с помощью	1	1
416	о себе	12	1
417	и особенно	1	1
418	и потому	6	1
419	в духе	3	1
420	совершенно в	1	1
421	в человеке	3	1
422	не из	3	1
423	над ним	1	1
424	не знал	1	1
425	б я	1	1
426	сравнению с	1	1
427	в романах	7	1
428	несколько раз	1	1
429	в той	2	1
430	слова он	1	1
431	столкновение с	1	1
432	понял что	1	1
433	него есть	1	1
434	для понимания	2	1
435	этого слова	1	1
436	и беспокойство	1	1
437	с этой	2	1
438	и от	2	1
439	в условиях	2	1
440	романа с	2	1
441	такой образ	3	1
442	в книге	1	1
443	любовь к	1	1
444	исключительное значение	1	1
445	известной степени	1	1
446	достоевского но	6	1
447	подполья это	1	1
448	в результате	4	1
449	о нем	9	1
450	бы в	3	1
451	и совершенно	1	1
452	у которого	1	1
453	случае и	1	1
454	но у	4	1
455	конце концов	5	1
456	хотя бы	2	1
457	только что	1	1
458	доминантой характера	1	1
459	я в	1	1
460	перед ее	1	1
461	героя и	10	1
462	из тех	2	1
463	совершенно не	1	1
464	эти же	1	1
465	идея в	1	1
466	т е	21	1
467	есть и	2	1
468	к этой	1	1
469	и эта	1	1
470	это в	1	1
471	во всяком	5	1
