N	2gram	Voloshinov_1	Dialekti
169	одна из	2	3
170	в основе	2	3
171	– все	3	3
172	же время	3	3
173	должны быть	3	3
174	вещь но	1	3
175	производственные отношения	1	3
176	из двух	1	3
177	к нему	1	3
178	или –	1	3
179	быть и	3	3
180	– или	1	3
181	или же	1	3
182	и ее	3	3
183	с одной	1	3
184	при помощи	1	3
185	из них	3	3
186	мы знаем	5	3
187	сами по	1	3
188	друг друга	8	3
189	тем что	2	3
190	для того	4	3
191	и сознание	2	3
192	в каком	3	3
193	эти две	1	3
194	и прежде	2	3
195	не было	3	3
196	его как	1	3
197	ни о	2	3
198	одной стороны	1	3
199	а если	1	3
200	как бы	15	3
201	– что	2	3
202	и от	3	3
203	мира и	2	3
204	и ни	1	3
205	ни к	2	3
206	ибо и	1	3
207	о примате	1	3
208	не знает	2	3
209	– как	2	3
210	в слове	10	3
211	также и	1	2
212	например в	1	2
213	же как	2	2
214	в частности	2	2
215	или к	2	2
216	в первом	3	2
217	субъект и	1	2
218	исходит из	1	2
219	не имеют	3	2
220	этого он	1	2
221	его не	1	2
222	как особого	1	2
223	социальная среда	1	2
224	так чтобы	1	2
225	и он	2	2
226	в ней	4	2
227	еще не	4	2
228	на них	1	2
229	бы то	8	2
230	с его	1	2
231	но не	1	2
232	было указано	1	2
233	в особом	1	2
234	его на	1	2
235	сознания в	1	2
236	целый ряд	3	2
237	и понимания	1	2
238	но в	7	2
239	то в	2	2
240	или процесс	2	2
241	в условиях	4	2
242	ни один	1	2
243	из этих	2	2
244	на стадии	2	2
245	и они	1	2
246	этот ряд	1	2
247	бы только	1	2
248	в себе	2	2
249	и если	1	2
250	вообще не	1	2
251	при этом	8	2
252	перестает быть	1	2
253	и вот	1	2
254	может существовать	2	2
255	и по	1	2
256	она и	1	2
257	все равно	1	2
258	– фикция	1	2
259	же самый	1	2
260	как таковой	1	2
261	мы как	1	2
262	же они	2	2
263	сознания но	1	2
264	к истории	1	2
265	– чисто	1	2
266	всяком случае	2	2
267	от его	1	2
268	– только	1	2
269	их в	1	2
270	бы быть	1	2
271	же мы	1	2
272	следовательно и	2	2
273	– для	1	2
274	и является	2	2
275	ничто не	1	2
276	могут быть	2	2
277	не видим	1	2
278	существует таким	1	2
279	той или	1	2
280	как мы	13	2
281	и необходимости	1	2
282	как с	2	2
283	то как	2	2
284	с первым	2	2
285	и всякого	1	2
286	для этого	1	2
287	и вообще	2	2
288	и здесь	6	2
289	этого мы	1	2
290	и во	2	2
291	нет это	1	2
292	в его	6	2
293	и следовательно	3	2
294	тех пор	2	2
295	вещь или	1	2
296	и тем	1	2
297	тот или	1	2
298	со всеми	1	2
299	же и	2	2
300	нового времени	2	2
301	не о	1	2
302	бытие –	2	2
303	он один	1	2
304	так или	1	2
305	со стороны	1	2
306	или иначе	2	2
307	именно в	5	2
308	следовательно не	2	2
309	еще и	1	2
310	бытия в	7	2
311	себя и	1	2
312	быть только	1	2
313	зависит от	2	2
314	в природе	1	2
315	однако не	2	2
316	но как	1	2
317	и потому	5	2
318	нет ни	2	2
319	в данном	4	2
320	этом вопросе	2	2
321	по существу	1	2
322	быть не	1	2
323	и формы	3	2
324	но для	2	2
325	в смысле	6	2
326	и для	11	2
327	или в	2	2
328	лишь как	1	2
329	бы в	2	2
330	зрения в	1	2
331	– еще	1	2
332	но вот	1	2
333	а в	4	2
334	слово в	3	2
335	слово –	4	2
336	другой стороны	6	2
337	совершенно не	3	2
338	из этого	2	2
339	к этой	2	2
340	ее в	1	2
341	в своих	2	2
342	во всяком	5	2
343	этой точки	1	2
344	и логикой	2	1
345	новое время	1	1
346	в объективном	1	1
347	от этой	1	1
348	ту же	2	1
349	этого в	1	1
350	в применении	1	1
351	этом отношении	3	1
352	науку об	4	1
353	людей на	1	1
354	на самом	3	1
355	он может	3	1
356	слова –	1	1
357	идет о	1	1
358	так уже	1	1
359	и так	1	1
360	конечно с	1	1
361	к другому	3	1
362	по которым	2	1
363	по преимуществу	5	1
364	мировоззрения и	1	1
365	можно лишь	1	1
366	ведь и	1	1
367	высшей степени	3	1
368	на науку	3	1
369	может идти	1	1
370	и должен	1	1
371	и этот	2	1
372	а как	3	1
373	из всего	1	1
374	или наоборот	1	1
375	и само	1	1
376	является наиболее	1	1
377	превратилась в	1	1
378	формами и	2	1
379	ответить на	1	1
380	этот предмет	1	1
381	субъективное сознание	1	1
382	существует ни	1	1
383	и становление	2	1
384	объективно –	1	1
385	материальных вещах	1	1
386	и самого	1	1
387	отношения и	1	1
388	но этого	1	1
389	во всех	7	1
390	есть такие	1	1
391	не воспринимает	1	1
392	то очевидно	1	1
393	то мы	2	1
394	а следовательно	1	1
395	и вопрос	1	1
396	этот живой	1	1
397	а только	1	1
398	в общем	1	1
399	себе и	2	1
400	и будет	1	1
401	от одной	1	1
402	чем же	4	1
403	исходным пунктом	1	1
404	независимо от	2	1
405	как образ	1	1
406	стороны и	1	1
407	как к	2	1
408	суть законы	2	1
409	просто как	1	1
410	и слова	1	1
411	и наконец	1	1
412	это тоже	1	1
413	более или	1	1
414	от этого	2	1
415	именно эта	1	1
416	со своей	1	1
417	– конечно	1	1
418	не приходится	2	1
419	та же	1	1
420	в которой	3	1
421	как то	1	1
422	не видят	1	1
423	во многих	1	1
424	если мы	11	1
425	в последнее	1	1
426	если есть	1	1
427	не те	1	1
428	эпохи и	1	1
429	материализм и	1	1
430	от необходимости	1	1
431	но ведь	1	1
432	если он	2	1
433	фактический материал	1	1
434	мы совершенно	1	1
435	он ни	2	1
436	после этого	1	1
437	а просто	1	1
438	как личность	1	1
439	мы можем	2	1
440	именно то	1	1
441	всех этих	1	1
442	явления так	1	1
443	них нет	1	1
444	первым и	2	1
445	в корне	3	1
446	как от	1	1
447	из него	2	1
448	его от	1	1
449	именно это	1	1
450	от нее	2	1
451	то ни	8	1
452	и может	1	1
453	в совершенно	1	1
454	мы увидели	1	1
455	материализма это	1	1
456	не сможет	2	1
457	– то	3	1
458	сознание не	1	1
459	его в	3	1
460	это вовсе	1	1
461	единственное и	1	1
462	– он	1	1
463	на почве	6	1
464	есть вещь	1	1
465	она становится	1	1
466	объяснить данное	1	1
467	не чем	1	1
468	двух сфер	1	1
469	нет в	1	1
470	далеко не	4	1
471	всегда и	1	1
472	между собою	1	1
473	о чем	1	1
474	легче всего	1	1
475	происходит как	1	1
476	жизни но	2	1
477	само сознание	1	1
478	нисколько не	1	1
479	она взятая	1	1
480	лучше всего	2	1
481	школы и	2	1
482	или менее	1	1
483	менее чем	1	1
484	или вообще	2	1
485	во время	1	1
486	не абстрактной	1	1
487	системе –	1	1
488	общества и	2	1
489	нас не	1	1
490	не зависит	1	1
491	в отношении	4	1
492	и помимо	1	1
493	не становится	3	1
494	почти не	1	1
495	в котором	3	1
496	бы к	1	1
497	то для	1	1
498	что вся	1	1
499	место в	3	1
500	до которых	1	1
501	как совокупность	1	1
502	не как	2	1
503	по своей	1	1
504	никакого иного	1	1
505	для всякого	1	1
506	и той	2	1
507	точку зрения	2	1
508	творчества и	1	1
509	друг другу	1	1
510	иным как	1	1
511	что было	1	1
512	и более	2	1
513	в устах	1	1
514	то с	1	1
515	если и	1	1
516	процесс достигает	1	1
517	виду что	1	1
518	она существует	1	1
519	того как	1	1
520	на него	1	1
521	существуют для	1	1
522	всей их	1	1
523	и бытия	1	1
524	в единство	4	1
525	и имеет	1	1
526	одной и	2	1
527	может только	1	1
528	в самой	1	1
529	этих двух	1	1
530	в науке	6	1
531	нее нет	1	1
532	природы в	1	1
533	такая же	1	1
534	не останется	1	1
535	связи с	11	1
536	ибо все	1	1
537	ни из	2	1
538	и при	3	1
539	из пределов	1	1
540	перед ним	1	1
541	движение или	1	1
542	точке зрения	2	1
543	только мы	1	1
544	чистом виде	1	1
545	от их	2	1
546	же необходимо	1	1
547	эти же	1	1
548	исходить из	1	1
549	но все	3	1
550	в телесном	1	1
551	как только	1	1
552	понятие то	1	1
553	же самое	3	1
554	всего в	1	1
555	эти законы	1	1
556	тот и	1	1
557	существует только	1	1
558	в каждой	1	1
559	должен быть	1	1
560	эта последняя	3	1
561	диалектического материализма	2	1
562	где нет	1	1
563	– продукт	2	1
564	с ее	2	1
565	стороны –	1	1
566	в ее	7	1
567	только при	3	1
568	были бы	1	1
569	же –	2	1
570	личности он	1	1
571	последнее время	1	1
572	он с	1	1
573	тело в	1	1
574	обычных условиях	1	1
575	уже с	1	1
576	только то	1	1
577	и совершенно	1	1
578	вещи и	1	1
579	мог бы	2	1
580	и глубоким	1	1
581	на которую	1	1
582	и реальный	1	1
583	это своеобразие	1	1
584	строго говоря	1	1
585	не будучи	1	1
586	во-первых с	1	1
587	и личность	1	1
588	является предметом	1	1
589	и та	2	1
590	– необходимо	1	1
591	с целью	1	1
592	можно сказать	3	1
593	как чисто	1	1
594	есть система	1	1
595	нам придется	2	1
596	не выходит	1	1
597	дают себе	2	1
598	логические и	1	1
599	все в	2	1
600	и требует	1	1
601	вся эта	1	1
602	такое нарушение	1	1
603	взятая сама	1	1
604	эти два	1	1
605	а потому	1	1
606	материальные вещи	1	1
607	бы и	2	1
608	еще только	2	1
609	знания и	1	1
610	к ней	1	1
611	в лучшем	1	1
612	в физической	1	1
613	и мир	1	1
614	или ничем	1	1
615	возможно лишь	1	1
616	сознание которое	1	1
617	образом как	1	1
618	социальной среды	1	1
619	оно и	1	1
620	физической вещи	2	1
621	отношения как	1	1
622	здесь не	1	1
623	тот же	4	1
624	одной из	3	1
625	этот вопрос	5	1
626	говорящего на	1	1
627	очень много	1	1
628	или они	1	1
629	нем нет	2	1
630	в качестве	2	1
631	собою все	1	1
632	факт как	1	1
633	формулы и	1	1
634	мы получим	1	1
635	чтобы он	1	1
636	и вещей	1	1
637	каким образом	1	1
638	жизнь данного	1	1
639	сознание есть	1	1
640	или просто	1	1
641	она –	1	1
642	конечно нет	1	1
643	процесс и	1	1
644	пр –	1	1
645	тогда он	1	1
646	представить себе	1	1
647	содержания и	1	1
648	в одном	1	1
649	вещи или	1	1
650	далек от	1	1
651	в систему	3	1
652	характерны для	1	1
653	в других	1	1
654	само собой	1	1
655	момент в	3	1
656	пришли к	1	1
657	до сих	8	1
658	одно понятие	1	1
659	в соответствующих	1	1
660	системы –	1	1
661	в каких	1	1
662	– к	1	1
663	мы еще	1	1
664	между ними	4	1
665	было движение	1	1
666	деле если	2	1
667	мы скажем	2	1
668	стремится к	1	1
669	самое слово	1	1
670	о сознании	1	1
671	процессы процессы	1	1
672	дальше –	1	1
673	пр и	2	1
674	одна и	1	1
675	и служит	1	1
676	в связи	7	1
677	воплощение в	1	1
678	уже давно	1	1
679	слово слово	1	1
680	историю как	1	1
681	чтобы и	2	1
682	других областях	1	1
683	для самого	1	1
684	нее это	1	1
685	влияния на	1	1
686	ровно не	1	1
687	ко всякому	2	1
688	явления если	1	1
689	применении к	1	1
690	данной эпохи	1	1
691	в явление	1	1
692	и всей	1	1
693	и стать	2	1
694	образ и	2	1
695	для понимания	1	1
696	зрения самого	1	1
697	ставится вопрос	1	1
698	внешнего мира	1	1
699	слова и	3	1
700	мы могли	1	1
701	сих пор	8	1
702	– по	1	1
703	ничего объяснить	1	1
704	понимают как	1	1
705	сознании и	1	1
706	здесь в	3	1
707	в обычных	1	1
708	мир –	1	1
709	и противоречие	1	1
710	в точном	1	1
711	какие существуют	1	1
712	в результате	9	1
713	а все	1	1
714	в силах	1	1
715	человек и	1	1
716	пр в	3	1
717	от него	2	1
718	в идеализме	2	1
719	то о	1	1
720	вовсе нет	1	1
721	история –	1	1
722	скажем что	1	1
723	своего бытия	1	1
724	ни было	10	1
725	объяснение должно	1	1
726	тело так	1	1
727	и очень	1	1
728	мы переходим	1	1
729	но всегда	1	1
730	становления и	1	1
731	не породят	1	1
732	состоит из	1	1
733	лишь тогда	2	1
734	материал и	1	1
735	имеет место	2	1
736	они еще	3	1
737	чем иным	1	1
738	вся история	2	1
739	всего –	1	1
740	это так	2	1
741	дает для	1	1
742	то оно	1	1
743	в процессе	14	1
744	и эта	4	1
745	которая не	1	1
