N	2gram	Vinokur_St_3	Formalny
135	в виду	2	3
136	и на	6	3
137	в которых	2	3
138	во всех	2	3
139	то мы	1	3
140	то он	2	3
141	а и	1	3
142	нет и	2	3
143	что это	16	3
144	формы в	2	3
145	и с	4	3
146	те же	1	3
147	это не	7	3
148	и тем	4	3
149	ее в	2	3
150	он и	2	3
151	в этих	11	3
152	творчества и	1	3
153	и более	3	3
154	тому что	3	3
155	случае в	2	3
156	для нас	1	3
157	ничто не	1	3
158	исторического процесса	2	3
159	этом отношении	4	3
160	же самое	1	3
161	а что	1	3
162	совершается в	1	3
163	в произведении	1	3
164	ясно что	1	3
165	в эпоху	1	3
166	и что	3	3
167	можно сказать	4	3
168	в них	5	3
169	в какой	3	3
170	уже не	3	3
171	в поэзии	2	3
172	в конце	6	3
173	произведения и	2	3
174	не о	1	3
175	пришли к	2	3
176	у нас	4	3
177	не на	2	3
178	на фоне	1	3
179	в той	1	3
180	того что	5	3
181	сказать что	4	3
182	и эта	1	3
183	смысле слова	1	2
184	ту же	1	2
185	отношения к	1	2
186	он считает	2	2
187	в такой	2	2
188	а иногда	1	2
189	он может	2	2
190	отношения между	5	2
191	в котором	5	2
192	значение он	2	2
193	из своих	1	2
194	в сущности	2	2
195	так чтобы	2	2
196	совпадает с	1	2
197	говорить о	3	2
198	эпохи в	1	2
199	и со	1	2
200	проявляется в	1	2
201	с его	3	2
202	россии и	2	2
203	в сторону	1	2
204	в общем	4	2
205	очевидно что	1	2
206	за пределы	1	2
207	чем же	1	2
208	в своем	1	2
209	не являются	1	2
210	материалом и	1	2
211	от этого	1	2
212	то в	4	2
213	бы не	1	2
214	из этих	6	2
215	в этой	14	2
216	говорят о	1	2
217	как он	1	2
218	что она	1	2
219	а несколько	1	2
220	всех этих	3	2
221	не как	2	2
222	в россии	6	2
223	какой бы	1	2
224	одной и	1	2
225	его от	1	2
226	что ни	1	2
227	на этом	3	2
228	форма в	1	2
229	это значит	1	2
230	в чисто	2	2
231	на протяжении	4	2
232	на почве	5	2
233	этом смысле	4	2
234	он является	1	2
235	произведение с	1	2
236	такой же	2	2
237	и тогда	2	2
238	нисколько не	1	2
239	в эту	4	2
240	том как	1	2
241	художественного творчества	1	2
242	то его	1	2
243	но эта	1	2
244	друг другу	1	2
245	что этот	3	2
246	даже в	1	2
247	сам он	2	2
248	и очень	1	2
249	в отношении	2	2
250	xviii века	1	2
251	как о	2	2
252	дело не	2	2
253	принадлежат к	1	2
254	дело в	1	2
255	одна из	2	2
256	и именно	1	2
257	не могло	1	2
258	только не	1	2
259	вытекает из	1	2
260	слова как	2	2
261	п в	1	2
262	тем не	2	2
263	в каком	4	2
264	из одного	1	2
265	на тему	3	2
266	отличается от	4	2
267	темы и	2	2
268	и это	5	2
269	с ее	2	2
270	здесь не	1	2
271	чисто литературном	1	2
272	и литературное	1	2
273	так в	1	2
274	в рамки	1	2
275	и необходимости	1	2
276	в окружающей	1	2
277	является в	1	2
278	поэтому в	1	2
279	для этого	2	2
280	ничего не	4	2
281	в самой	1	2
282	развития как	1	2
283	и во	2	2
284	в языке	8	2
285	что и	1	2
286	и только	2	2
287	человека как	1	2
288	в формах	1	2
289	но так	1	2
290	должен быть	2	2
291	поэтому и	1	2
292	именно на	1	2
293	же он	1	2
294	не можем	1	2
295	является не	1	2
296	за счет	1	2
297	от других	1	2
298	в данной	1	2
299	из них	1	2
300	тогда он	1	2
301	к более	1	2
302	он становится	1	2
303	говорить об	1	2
304	свое выражение	1	2
305	от того	2	2
306	или иной	2	2
307	в области	6	2
308	и из	1	2
309	связаны с	1	2
310	и тех	1	2
311	к которому	3	2
312	действующих лиц	4	2
313	и др	4	2
314	связано с	5	2
315	была бы	4	2
316	но уже	1	2
317	существуют в	2	2
318	без труда	2	2
319	понимает как	1	2
320	смысле этого	1	2
321	этого слова	2	2
322	а к	1	2
323	но это	4	2
324	ни для	1	2
325	но для	1	2
326	известной степени	1	2
327	чтобы создать	1	2
328	у них	1	2
329	конце концов	3	2
330	в стихах	2	2
331	одной из	2	2
332	слово в	2	2
333	является и	1	2
334	бы быть	1	2
335	в последнем	2	2
336	к этому	3	2
337	который должен	1	1
338	я и	3	1
339	являются выражением	1	1
340	языка с	1	1
341	хviii века	2	1
342	сам по	1	1
343	и то	1	1
344	а из	1	1
345	тех же	1	1
346	переход от	1	1
347	как произведения	1	1
348	в первом	1	1
349	слова является	1	1
350	и до	1	1
351	собственном смысле	1	1
352	видеть в	1	1
353	объясняется и	1	1
354	и этот	1	1
355	и искать	1	1
356	есть не	1	1
357	значения как	1	1
358	мы имеем	5	1
359	этого нет	1	1
360	дан в	1	1
361	нам в	1	1
362	этом не	1	1
363	не была	2	1
364	которой может	1	1
365	аудитории на	1	1
366	понять смысл	1	1
367	в большом	1	1
368	ему в	1	1
369	этого термина	2	1
370	то это	1	1
371	слова самого	1	1
372	в каждой	2	1
373	форм в	1	1
374	прав когда	1	1
375	так или	1	1
376	развитии в	1	1
377	не имел	2	1
378	установку на	1	1
379	тем как	2	1
380	как у	1	1
381	тот или	1	1
382	какова ее	1	1
383	только тогда	2	1
384	к слову	2	1
385	иногда и	1	1
386	не просто	2	1
387	из таких	1	1
388	писал не	1	1
389	с этим	7	1
390	совершенно очевидно	1	1
391	что как	1	1
392	и нет	1	1
393	в одних	1	1
394	кроме того	3	1
395	этом же	1	1
396	и внутреннюю	1	1
397	и художественного	1	1
398	это определение	1	1
399	из жизни	1	1
400	в литературном	1	1
401	то я	1	1
402	эпоху его	1	1
403	остановиться на	1	1
404	им в	2	1
405	было понято	1	1
406	и тот	2	1
407	имеем в	2	1
408	на то	5	1
409	всей его	1	1
410	и если	3	1
411	к искусству	1	1
412	это связано	3	1
413	а просто	1	1
414	он не	5	1
415	теперь это	1	1
416	этого вопроса	1	1
417	не к	1	1
418	по существу	1	1
419	очевидным что	1	1
420	и по	2	1
421	в нее	1	1
422	но все	2	1
423	что является	1	1
424	его произведения	1	1
425	указывали на	1	1
426	же касается	1	1
427	его не	2	1
428	поэтический язык	1	1
429	зрения на	1	1
430	к теме	1	1
431	знает что	1	1
432	того или	1	1
433	с так	1	1
434	быть не	2	1
435	с начала	1	1
436	вся литература	1	1
437	чаще всего	1	1
438	на сцене	1	1
439	еще одно	1	1
440	нет в	3	1
441	о которых	3	1
442	с этой	3	1
443	он чувствует	2	1
444	или из	3	1
445	чем в	1	1
446	в развитии	2	1
447	можно считать	1	1
448	должно быть	1	1
449	этого произведения	1	1
450	зрения ее	1	1
451	и того	1	1
452	не больше	1	1
453	вещи в	1	1
454	и при	1	1
455	их он	1	1
456	с различными	1	1
457	социальные отношения	2	1
458	в их	3	1
459	пушкина с	5	1
460	то было	1	1
461	могло бы	1	1
462	на аудиторию	1	1
463	и той	1	1
464	но он	3	1
465	и эти	1	1
466	том же	1	1
467	вместе со	1	1
468	важно лишь	1	1
469	нет никакого	3	1
470	на рубеже	1	1
471	ясностью и	1	1
472	еще один	1	1
473	с ним	1	1
474	что эта	2	1
475	история в	2	1
476	самого начала	2	1
477	того как	1	1
478	на себе	2	1
479	к этим	2	1
480	на него	1	1
481	чтобы стать	1	1
482	для кого	1	1
483	иметь в	1	1
484	пушкинской эпохи	2	1
485	этот тип	2	1
486	и каково	1	1
487	возможно и	1	1
488	в разных	1	1
489	явление в	1	1
490	пути и	1	1
491	как она	1	1
492	х годов	2	1
493	обычная манера	1	1
494	от единства	3	1
495	сюжет в	1	1
496	е не	1	1
497	поэзии а	1	1
498	этот образ	2	1
499	не потому	2	1
500	но там	1	1
501	как некоторая	1	1
502	действуют в	1	1
503	и другой	1	1
504	в определенную	2	1
505	первого и	1	1
506	по возможности	1	1
507	не встречается	2	1
508	той или	1	1
509	утверждать что	2	1
510	как известно	1	1
511	жизни уже	1	1
512	он ищет	1	1
513	можно и	1	1
514	своего развития	1	1
515	теми кто	1	1
516	эта борьба	1	1
517	всего этого	1	1
518	на основе	2	1
519	в в	3	1
520	только при	1	1
521	совершенно ясно	1	1
522	в собственном	1	1
523	как по	1	1
524	последнее время	1	1
525	этой схемы	1	1
526	своими средствами	1	1
527	и этим	1	1
528	с самого	2	1
529	не те	1	1
530	и может	2	1
531	что такой	1	1
532	выражения с	1	1
533	можно было	1	1
534	именно этот	1	1
535	для него	3	1
536	здесь слово	2	1
537	и вообще	1	1
538	что отдельные	2	1
539	по мере	1	1
540	к прошлому	1	1
541	об этом	5	1
542	все дело	1	1
543	и здесь	3	1
544	и должно	1	1
545	не был	2	1
546	сказкой а	1	1
547	это объясняется	2	1
548	это вполне	1	1
549	язык и	1	1
550	одного из	2	1
551	как тему	1	1
552	что его	2	1
553	и который	1	1
554	в значительной	1	1
555	не выходит	1	1
556	произведение является	1	1
557	этот элемент	1	1
558	от них	2	1
559	а потому	2	1
560	в форме	2	1
561	и понятно	1	1
562	того в	1	1
563	из одних	1	1
564	он создал	1	1
565	в лучшем	1	1
566	для самого	1	1
567	и самые	1	1
568	стиха и	1	1
569	ином контексте	1	1
570	не так	3	1
571	формой и	2	1
572	известно что	2	1
573	как например	8	1
574	моменты в	1	1
575	в двух	1	1
576	мы видим	4	1
577	в поэтическом	1	1
578	именно о	1	1
579	некоторые его	1	1
580	трагедии и	2	1
581	и так	1	1
582	это очень	1	1
583	который в	1	1
584	являются в	1	1
585	одних и	1	1
586	окружающей его	1	1
587	это же	1	1
588	с одной	2	1
589	в качестве	4	1
590	так что	11	1
591	целом это	1	1
592	определения и	1	1
593	для всех	1	1
594	есть в	2	1
595	оказывается в	1	1
596	вот что	3	1
597	литературы в	1	1
598	факт как	1	1
599	да еще	1	1
600	и у	2	1
601	то и	2	1
602	как человека	1	1
603	ни одного	1	1
604	в начале	4	1
605	поэзии но	1	1
606	целого ряда	1	1
607	здесь же	1	1
608	не из	1	1
609	а то	2	1
610	отражается в	1	1
611	и других	2	1
612	процесс и	1	1
613	одно из	2	1
614	говорит о	1	1
615	в особых	1	1
616	слова в	1	1
617	пушкина то	1	1
618	в одном	1	1
619	должен был	2	1
620	особенность на	1	1
621	современности и	1	1
622	в других	1	1
623	даже и	1	1
624	не противоречит	1	1
625	где в	1	1
626	с общим	1	1
627	из двух	1	1
628	ней и	1	1
629	в данный	1	1
630	до сих	2	1
631	или иначе	1	1
632	именно в	1	1
633	а о	1	1
634	и создает	1	1
635	как художественное	1	1
636	подсказана ему	1	1
637	еще и	1	1
638	выражено в	1	1
639	объясняется тем	1	1
640	что для	3	1
641	пушкин с	1	1
642	к сожалению	2	1
643	по тем	1	1
644	не было	4	1
645	одной стороны	3	1
646	в рассуждениях	1	1
647	она является	1	1
648	целым рядом	1	1
649	рядом других	1	1
650	о чем	1	1
651	тогда было	2	1
652	нужно иметь	1	1
653	что мы	3	1
654	и силы	1	1
655	для этой	1	1
656	в речи	4	1
657	между собою	2	1
658	делает попытку	1	1
659	все более	2	1
660	нет ничего	1	1
661	в творчестве	3	1
662	в частности	1	1
663	совершенно иное	1	1
664	найти и	1	1
665	границы между	1	1
666	этим образом	1	1
667	своеобразия и	1	1
668	требует от	1	1
669	для искусства	2	1
670	и пушкинской	1	1
671	он говорит	4	1
672	создается не	1	1
673	в течение	4	1
674	одновременно с	1	1
675	а потом	1	1
676	как основные	1	1
677	в словах	3	1
678	из отдельных	1	1
679	этих форм	1	1
680	указывает что	1	1
681	зрения своей	1	1
682	смысл в	1	1
683	в это	2	1
684	в контексте	1	1
685	на другое	2	1
686	язык в	1	1
687	служит уже	1	1
688	и о	1	1
689	сих пор	2	1
690	направления в	1	1
691	лучшем случае	1	1
692	является как	2	1
693	один из	2	1
694	слова с	1	1
695	более и	2	1
696	должна оставаться	1	1
697	каждой из	1	1
698	в тюрьме	1	1
699	становится понятным	1	1
700	и времени	1	1
701	на форму	1	1
702	тем и	1	1
703	при таком	1	1
704	его с	1	1
705	о котором	1	1
706	бы сделать	1	1
707	пр в	2	1
708	определенную эпоху	2	1
709	высоких жанров	1	1
710	возникает вопрос	1	1
711	в ином	1	1
712	вообще в	1	1
713	года в	2	1
714	же к	2	1
715	все они	3	1
716	на такой	1	1
717	очень хорошо	1	1
718	все то	1	1
719	а в	6	1
720	отношении к	1	1
721	не знает	1	1
722	состоит из	1	1
723	но этот	1	1
724	или иного	1	1
725	для одного	1	1
726	становится очевидным	1	1
727	в каком-то	1	1
728	как исторического	1	1
729	самое и	1	1
730	можно назвать	4	1
731	вполне понятно	1	1
732	не давала	1	1
733	как слово	1	1
734	это в	4	1
735	пушкин и	3	1
736	этой точки	1	1
