N	2gram	Bakhtin_Fr_3	Narrotol
198	участие в	1	2
199	одно из	3	2
200	на одном	1	2
201	по словам	1	2
202	вовсе не	12	2
203	в других	3	2
204	только на	4	2
205	с другим	1	2
206	именно в	2	2
207	мира это	1	2
208	нового времени	2	2
209	говорит о	1	2
210	превращается в	1	2
211	так же	1	2
212	в него	1	2
213	в строгом	1	2
214	к своему	1	2
215	о чем	2	2
216	в течение	2	2
217	тому как	1	2
218	главного героя	1	2
219	но это	3	2
220	видно что	4	2
221	ни для	4	2
222	и состоит	1	2
223	потому не	1	2
224	в результате	1	2
225	но также	1	2
226	хотя бы	2	2
227	во время	8	2
228	в свою	1	2
229	в своих	5	2
230	как на	1	2
231	они не	3	2
232	и шире	3	1
233	границы между	1	1
234	говоря о	1	1
235	отношения к	1	1
236	одним из	2	1
237	также и	4	1
238	например в	2	1
239	с с	1	1
240	предполагает что	1	1
241	области литературы	1	1
242	это и	2	1
243	так у	1	1
244	каждый из	1	1
245	тем же	2	1
246	от самого	1	1
247	рассказывает историю	1	1
248	из его	1	1
249	ведь и	1	1
250	века в	2	1
251	им самим	1	1
252	обновления и	1	1
253	и весело	1	1
254	знанием и	1	1
255	не была	1	1
256	а для	1	1
257	вместо того	1	1
258	и самого	1	1
259	в xix	1	1
260	на другом	1	1
261	иное как	1	1
262	быть в	2	1
263	это действительно	1	1
264	во всех	6	1
265	важный для	1	1
266	прошлого не	1	1
267	не входит	1	1
268	свою жизнь	1	1
269	в общем	1	1
270	отношение к	8	1
271	его произведение	1	1
272	относится к	1	1
273	не принимает	1	1
274	в одной	1	1
275	своей жизни	2	1
276	внешнего и	1	1
277	за этим	4	1
278	низа и	1	1
279	им в	1	1
280	по форме	1	1
281	виду и	1	1
282	и как	3	1
283	и наконец	3	1
284	его к	2	1
285	себе не	1	1
286	здесь и	5	1
287	шире и	3	1
288	в которой	2	1
289	бы и	1	1
290	ориентирована на	1	1
291	т.п но	1	1
292	тонах и	2	1
293	приобретает характер	1	1
294	по преимуществу	2	1
295	претендует на	1	1
296	не могла	1	1
297	быть только	1	1
298	на веселую	2	1
299	который часто	1	1
300	в формах	1	1
301	в плане	2	1
302	какой бы	2	1
303	что ни	1	1
304	на этом	2	1
305	прежде чем	1	1
306	без исключения	1	1
307	ее жизни	1	1
308	здесь мы	2	1
309	и ей	1	1
310	есть все	1	1
311	это весьма	1	1
312	городской площади	1	1
313	есть не	1	1
314	истории и	1	1
315	в новое	1	1
316	здесь нет	2	1
317	мы встречаемся	1	1
318	в это	1	1
319	смерть и	1	1
320	характерное в	1	1
321	ни в	4	1
322	сто лет	1	1
323	литературного произведения	1	1
324	церковь и	2	1
325	как об	1	1
326	и особенно	1	1
327	эту тему	1	1
328	не всегда	1	1
329	это система	1	1
330	строгом смысле	1	1
331	и небо	1	1
332	в развитии	1	1
333	мировой истории	2	1
334	должно быть	1	1
335	при виде	1	1
336	между ними	3	1
337	и конец	1	1
338	на первый	1	1
339	если их	2	1
340	своем роде	1	1
341	это делает	1	1
342	всяком случае	1	1
343	характер это	2	1
344	одним и	1	1
345	она в	1	1
346	в характеристике	2	1
347	то его	1	1
348	мысли и	1	1
349	его отношение	2	1
350	принимает участия	1	1
351	направлен на	1	1
352	мир и	1	1
353	остается вне	1	1
354	что было	2	1
355	их в	3	1
356	не могли	1	1
357	нельзя забывать	3	1
358	для нее	1	1
359	вам в	1	1
360	связи с	6	1
361	жизни то	1	1
362	раз и	1	1
363	в отношении	1	1
364	и нормам	1	1
365	вплоть до	3	1
366	но они	1	1
367	человека но	1	1
368	дело не	3	1
369	между жизнью	3	1
370	и притом	1	1
371	до поры	1	1
372	было не	1	1
373	в основе	5	1
374	т.п то	1	1
375	лишь то	1	1
376	что иное	1	1
377	слове и	1	1
378	такая же	1	1
379	эти три	1	1
380	и молитвы	1	1
381	как будто	1	1
382	xx века	5	1
383	принадлежит к	1	1
384	и друзей	1	1
385	не могут	1	1
386	на границе	1	1
387	во все	3	1
388	и смертью	4	1
389	сходство с	1	1
390	возможна только	1	1
391	убеждения в	1	1
392	как для	1	1
393	встречаются и	1	1
394	от которой	1	1
395	как мы	10	1
396	и о	4	1
397	в виду	7	1
398	и образ	1	1
399	распространяется на	1	1
400	языка и	1	1
401	конце четвертой	1	1
402	сознания в	1	1
403	например о	1	1
404	на нее	1	1
405	эпизода из	1	1
406	не с	1	1
407	было в	1	1
408	до времени	1	1
409	особенно в	4	1
410	каждого из	1	1
411	нет места	1	1
412	во многом	1	1
413	еще в	3	1
414	по сравнению	2	1
415	жизнь и	1	1
416	приобщается к	1	1
417	он остается	1	1
418	они носители	1	1
419	не на	1	1
420	и смерть	1	1
421	произведения как	1	1
422	тех кто	1	1
423	вот и	1	1
424	другими словами	3	1
425	говорит об	2	1
426	таким же	1	1
427	на что	1	1
428	с того	2	1
429	основе своей	2	1
430	это была	1	1
431	это было	1	1
432	нет это	1	1
433	к нему	2	1
434	в толпе	1	1
435	нем не	1	1
436	с одним	1	1
437	и во	4	1
438	этот момент	1	1
439	который и	1	1
440	во всей	3	1
441	в другой	1	1
442	в бытовой	1	1
443	от этих	1	1
444	наконец в	1	1
445	сложное и	1	1
446	все время	1	1
447	и она	1	1
448	говорит в	1	1
449	по содержанию	1	1
450	быть и	1	1
451	с той	1	1
452	что только	1	1
453	к различным	1	1
454	связь и	2	1
455	одной из	2	1
456	как нечто	2	1
457	к их	1	1
458	и так	2	1
459	временем и	2	1
460	так что	1	1
461	умирающего и	1	1
462	того же	2	1
463	характер ее	1	1
464	вернуться к	1	1
465	в нашей	2	1
466	нейтральных к	1	1
467	него и	2	1
468	от своей	1	1
469	этом в	1	1
470	и их	1	1
471	в одном	7	1
472	в прошлом	1	1
473	не для	1	1
474	но что	1	1
475	в системе	2	1
476	заметить что	1	1
477	тем что	3	1
478	с всего	1	1
479	для того	3	1
480	лет до	1	1
481	поскольку это	1	1
482	именно как	1	1
483	мир который	1	1
484	для художника	1	1
485	сверху вниз	1	1
486	до сих	4	1
487	которые по	1	1
488	а именно	1	1
489	чем он	2	1
490	себя со	1	1
491	как же	1	1
492	чем за	1	1
493	что не	1	1
494	связано с	1	1
495	ей не	1	1
496	а исключительно	1	1
497	его смерти	1	1
498	ничем не	1	1
499	более того	1	1
500	однако и	1	1
501	к обычному	1	1
502	и с	8	1
503	с помощью	2	1
504	не видит	4	1
505	вместе с	3	1
506	и потому	4	1
507	некоторые из	1	1
508	не сразу	1	1
509	в человеке	1	1
510	xix века	4	1
511	в плоскости	1	1
512	он говорит	6	1
513	к жизни	2	1
514	сравнению с	2	1
515	перехода от	2	1
516	не удалось	1	1
517	объектов и	1	1
518	за рамки	1	1
519	даже с	1	1
520	в первой	2	1
521	на свете	1	1
522	дело здесь	1	1
523	на ногах	1	1
524	слова и	2	1
525	не сливаются	1	1
526	и от	3	1
527	сих пор	4	1
528	все это	4	1
529	краткий эпизод	1	1
530	в связи	5	1
531	очень существенный	1	1
532	не подлежит	3	1
533	художника и	1	1
534	речи как	1	1
535	или в	1	1
536	в ноги	1	1
537	каждый год	1	1
538	когда он	1	1
539	в этих	6	1
540	еще более	4	1
541	же к	2	1
542	будто бы	1	1
543	мира поэтому	1	1
544	не забудьте	1	1
545	по ходу	1	1
546	хотя в	2	1
547	но оно	1	1
548	всего на	1	1
549	в романе	15	1
550	две стороны	1	1
551	не знает	1	1
552	поры до	1	1
553	с xvii	1	1
554	в последнем	2	1
555	с такой	1	1
556	одновременно и	2	1
557	не что	1	1
558	из этого	2	1
559	который не	1	1
560	время не	1	1
561	все подобные	1	1
562	имеет в	2	1
563	где он	1	1
564	ее в	1	1
565	к этому	6	1
566	во всяком	1	1
567	гораздо более	1	1
