N	2gram	Vygotskiy__3	Komedia
129	как и	8	3
130	и еще	1	3
131	но если	4	3
132	том как	2	3
133	с точки	9	3
134	стихов в	1	3
135	их в	2	3
136	к ним	3	3
137	не имеет	6	3
138	никогда не	4	3
139	ничего не	2	3
140	же самое	10	3
141	на это	3	3
142	в глаза	2	3
143	одного из	2	3
144	и мы	13	3
145	в двух	9	3
146	не о	1	3
147	нисколько не	1	3
148	с одной	6	3
149	в начале	1	3
150	что не	3	3
151	следует что	2	3
152	не так	3	3
153	всяком случае	2	3
154	мы можем	7	3
155	в других	1	3
156	и даже	4	3
157	один из	6	3
158	если не	1	3
159	в частности	1	3
160	не может	7	3
161	конечно не	4	3
162	по своему	4	3
163	одной стороны	5	3
164	в течение	4	3
165	как бы	14	3
166	с этой	2	3
167	в целом	4	3
168	еще больше	1	3
169	бы он	1	3
170	дело с	1	3
171	все что	1	3
172	в какой	5	3
173	во всяком	2	3
174	отношения к	2	2
175	такое же	3	2
176	из его	1	2
177	мы не	5	2
178	в сущности	10	2
179	время как	4	2
180	и он	1	2
181	но при	1	2
182	и на	6	2
183	во всех	4	2
184	в изображении	1	2
185	он говорит	6	2
186	отличие от	1	2
187	что они	4	2
188	и я	2	2
189	как в	4	2
190	целый ряд	2	2
191	в ожидании	1	2
192	в результате	1	2
193	бы не	3	2
194	раз в	4	2
195	только один	1	2
196	если он	4	2
197	и если	6	2
198	на его	1	2
199	состоит в	3	2
200	кто из	1	2
201	в силу	2	2
202	а затем	1	2
203	из всех	3	2
204	не с	1	2
205	с другими	1	2
206	это не	1	2
207	не ясно	1	2
208	на основании	1	2
209	я говорю	3	2
210	не мог	4	2
211	в котором	6	2
212	в их	1	2
213	сам себя	2	2
214	в одном	8	2
215	что эта	4	2
216	тому что	6	2
217	она не	6	2
218	что с	4	2
219	дело не	2	2
220	в основе	3	2
221	больше чем	4	2
222	к концу	3	2
223	бы по	1	2
224	одним из	1	2
225	он бы	1	2
226	все еще	1	2
227	отказаться от	1	2
228	и это	8	2
229	как мы	7	2
230	и о	3	2
231	в виду	4	2
232	вывод что	1	2
233	здесь не	3	2
234	то время	2	2
235	роль в	1	2
236	можно было	1	2
237	она была	4	2
238	наряду с	3	2
239	в другом	5	2
240	на вопрос	1	2
241	аналогии с	2	2
242	и во	2	2
243	в конечном	1	2
244	которой мы	1	2
245	между тем	7	2
246	этих слов	1	2
247	все время	30	2
248	своего господина	1	2
249	какой мере	2	2
250	не как	1	2
251	тот же	3	2
252	пор не	1	2
253	должен быть	3	2
254	трагедии и	1	2
255	по мнению	2	2
256	и ее	2	2
257	в качестве	2	2
258	если мы	6	2
259	за ним	1	2
260	мы знаем	1	2
261	был бы	3	2
262	этом отношении	1	2
263	они будут	1	2
264	к одной	1	2
265	представляют собой	2	2
266	или иначе	1	2
267	себя и	1	2
268	что для	1	2
269	не было	1	2
270	а на	1	2
271	а сам	1	2
272	что мы	1	2
273	ближе к	1	2
274	он и	1	2
275	и особенно	1	2
276	из которых	4	2
277	к своему	2	2
278	не могут	2	2
279	сравнению с	1	2
280	по существу	2	2
281	для понимания	1	2
282	только для	3	2
283	о его	1	2
284	все остальные	1	2
285	видит себя	1	2
286	ли в	1	2
287	и все	10	2
288	из этой	1	2
289	уверен в	1	2
290	не будет	1	2
291	между ними	1	2
292	только как	1	2
293	другой стороны	5	2
294	совершенно не	5	2
295	равно как	1	2
296	из этого	8	2
297	к этой	2	2
298	по сравнению	1	2
299	в своих	4	2
300	это в	1	2
301	в таком	3	2
302	например в	2	1
303	он считает	1	1
304	чтобы не	1	1
305	и грубой	1	1
306	как противоречие	2	1
307	представлял собой	1	1
308	ее сопоставление	1	1
309	в первом	1	1
310	которую они	2	1
311	он требует	1	1
312	и остальные	1	1
313	и до	1	1
314	в действие	1	1
315	в зависимости	1	1
316	как надо	1	1
317	возводимых на	1	1
318	мы имеем	1	1
319	это совершенно	1	1
320	вот о	1	1
321	с более	1	1
322	трагический фон	1	1
323	чем ты	1	1
324	на глазах	1	1
325	становится совершенно	1	1
326	своему герою	1	1
327	я не	5	1
328	для нашей	1	1
329	зависимости от	1	1
330	разве не	2	1
331	из ее	1	1
332	в сцене	1	1
333	эта заимствована	1	1
334	все эти	4	1
335	я на	1	1
336	в чем	1	1
337	придать своим	1	1
338	и главное	1	1
339	одним словом	2	1
340	но не	1	1
341	нападение на	1	1
342	но как	2	1
343	в сторону	1	1
344	которую она	1	1
345	должны были	2	1
346	очевидно что	2	1
347	можем не	2	1
348	зритель не	1	1
349	в комментариях	1	1
350	предположение что	1	1
351	виду конечно	1	1
352	относится к	1	1
353	которые не	1	1
354	мы обязаны	1	1
355	в истории	2	1
356	тем больше	2	1
357	в одной	2	1
358	независимо от	1	1
359	их характера	2	1
360	по содержанию	1	1
361	как к	2	1
362	это был	2	1
363	перед нами	8	1
364	заставляет зрителя	1	1
365	и как	8	1
366	что по	3	1
367	и наконец	2	1
368	всех предыдущих	2	1
369	себе дело	1	1
370	более или	1	1
371	в действительности	1	1
372	от этого	1	1
373	следует остановиться	1	1
374	ход действия	1	1
375	для которого	1	1
376	стороны мы	1	1
377	внес в	2	1
378	чем больше	1	1
379	за это	1	1
380	из этих	3	1
381	имеем в	1	1
382	и те	1	1
383	сказать в	1	1
384	т д	4	1
385	образом для	1	1
386	чтобы они	1	1
387	в понимании	1	1
388	не к	3	1
389	том чтобы	1	1
390	стихам придает	1	1
391	не кажется	1	1
392	принадлежат к	1	1
393	на этом	5	1
394	в нее	2	1
395	именно это	3	1
396	с такими	1	1
397	собой две	1	1
398	что все	3	1
399	вызвать у	1	1
400	то чтобы	1	1
401	другой раз	1	1
402	есть все	1	1
403	значение в	1	1
404	и дальше	2	1
405	конечно в	3	1
406	той же	2	1
407	это было	1	1
408	образом если	1	1
409	и тем	3	1
410	другому а	1	1
411	те самые	1	1
412	чаще всего	1	1
413	из первых	1	1
414	участие в	1	1
415	для них	1	1
416	когда я	1	1
417	с сильным	1	1
418	отвращение к	3	1
419	такой же	2	1
420	одно из	2	1
421	внимания с	1	1
422	из общего	1	1
423	от своего	2	1
424	таким же	1	1
425	человек и	1	1
426	как все	2	1
427	в следующем	1	1
428	это делает	1	1
429	место в	3	1
430	не столько	1	1
431	цели поэтому	1	1
432	не от	1	1
433	в отличие	1	1
434	знаем что	1	1
435	герои трагедий	1	1
436	признать что	2	1
437	образом и	2	1
438	но он	2	1
439	над ними	1	1
440	друг другу	2	1
441	теми же	1	1
442	весь механизм	1	1
443	это дело	1	1
444	том и	2	1
445	намека на	1	1
446	а вот	1	1
447	этого мало	1	1
448	и вся	1	1
449	своим героям	1	1
450	ему как	1	1
451	и второе	1	1
452	весь в	1	1
453	в людях	1	1
454	ее не	3	1
455	с которой	1	1
456	я тебя	1	1
457	то чего	1	1
458	того как	3	1
459	и притом	1	1
460	к этим	1	1
461	путь между	1	1
462	в самых	1	1
463	предыдущих стихах	1	1
464	не могло	1	1
465	он с	1	1
466	этому что	1	1
467	смысл его	1	1
468	так много	1	1
469	находятся в	2	1
470	на тему	3	1
471	и по	2	1
472	явно в	1	1
473	он хочет	2	1
474	прибегать к	2	1
475	вот что	1	1
476	с новой	1	1
477	двух словах	1	1
478	понять почему	1	1
479	что на	1	1
480	ли это	2	1
481	явно не	1	1
482	у меня	1	1
483	мы встречаем	1	1
484	в трагедии	1	1
485	все то	7	1
486	сталкиваемся с	1	1
487	как только	3	1
488	всего в	1	1
489	что наш	1	1
490	указывает на	6	1
491	это я	1	1
492	что при	1	1
493	которой она	1	1
494	здесь мы	4	1
495	из чего	1	1
496	подобно тому	1	1
497	нас важно	1	1
498	а тот	1	1
499	мог сказать	1	1
500	можно сделать	1	1
501	в себя	1	1
502	действия и	2	1
503	и может	2	1
504	и совершенно	4	1
505	и когда	5	1
506	что у	7	1
507	те же	1	1
508	мог бы	1	1
509	к его	2	1
510	когда в	4	1
511	вошел в	2	1
512	полном согласии	1	1
513	остается только	1	1
514	ничего подобного	1	1
515	это только	3	1
516	мы в	2	1
517	истинная причина	1	1
518	он к	1	1
519	для этого	2	1
520	из одного	3	1
521	ней как	1	1
522	могла не	1	1
523	и та	2	1
524	язык и	1	1
525	никак не	7	1
526	это первый	1	1
527	от смерти	2	1
528	все их	1	1
529	основе своей	1	1
530	в пользу	1	1
531	может не	1	1
532	нас в	1	1
533	мы понимаем	1	1
534	он направляется	1	1
535	и результатом	1	1
536	же нет	1	1
537	то в	1	1
538	которых в	1	1
539	этому поводу	1	1
540	этот момент	1	1
541	вслед за	1	1
542	сказать и	1	1
543	которой в	1	1
544	в лучшем	2	1
545	и она	1	1
546	что здесь	2	1
547	там и	1	1
548	мы видим	12	1
549	признаться что	1	1
550	всю свою	1	1
551	наш поэт	2	1
552	только в	4	1
553	моменты в	1	1
554	средний путь	1	1
555	по этому	1	1
556	это же	2	1
557	которая была	1	1
558	со всеми	2	1
559	образов в	1	1
560	в построении	1	1
561	мысли что	1	1
562	и у	1	1
563	только на	1	1
564	ни одного	1	1
565	больше не	3	1
566	в нашей	1	1
567	эти события	2	1
568	действий и	1	1
569	целого ряда	1	1
570	не из	1	1
571	сочувствие к	2	1
572	рассказывает о	3	1
573	и два	1	1
574	и других	1	1
575	к своим	2	1
576	что герои	2	1
577	к каким	2	1
578	высшей точки	1	1
579	на спасение	2	1
580	и их	1	1
581	она превратилась	1	1
582	с этими	1	1
583	к первой	2	1
584	дела до	1	1
585	может служить	7	1
586	меня то	1	1
587	служить в	1	1
588	в некоторых	1	1
589	истинную сущность	2	1
590	следует понимать	2	1
591	которым они	1	1
592	образом что	1	1
593	и давая	1	1
594	из своей	2	1
595	из двух	3	1
596	ней и	1	1
597	чтобы между	1	1
598	что человек	1	1
599	а именно	1	1
600	с той	4	1
601	чем он	1	1
602	действующих лиц	5	1
603	и между	4	1
604	а с	2	1
605	показывает что	2	1
606	говорит о	2	1
607	противоречие между	2	1
608	превращается в	1	1
609	понимаем что	1	1
610	он только	1	1
611	был в	1	1
612	это сообщение	1	1
613	на которых	1	1
614	однако и	2	1
615	же точно	2	1
616	в слове	1	1
617	на время	2	1
618	которые как	1	1
619	явствует из	1	1
620	тебя и	1	1
621	действия в	1	1
622	именно поэтому	1	1
623	этот рассказ	3	1
624	эти слова	2	1
625	как эти	1	1
626	других случаях	1	1
627	и потому	1	1
628	от кого	1	1
629	относятся к	1	1
630	надо было	2	1
631	то дело	1	1
632	не одно	1	1
633	решение вопроса	1	1
634	ним как	1	1
635	мы опять	1	1
636	слишком много	1	1
637	в сборнике	3	1
638	одновременно с	1	1
639	не произведя	1	1
640	тому как	1	1
641	в тех	4	1
642	и там	1	1
643	когда же	1	1
644	быть только	1	1
645	эту мысль	1	1
646	в первой	2	1
647	с тобой	1	1
648	хотя он	1	1
649	своего времени	1	1
650	на свете	1	1
651	быть не	2	1
652	в гибели	1	1
653	разговор с	1	1
654	еще раз	1	1
655	ненужным в	1	1
656	что из	1	1
657	можно сказать	1	1
658	от героев	1	1
659	ход событий	1	1
660	в достаточной	1	1
661	это ясно	1	1
662	другой смысл	2	1
663	она должна	3	1
664	убеждает его	1	1
665	перед собой	2	1
666	не знаем	2	1
667	или в	5	1
668	в другой	1	1
669	о котором	5	1
670	для нас	8	1
671	могли бы	5	1
672	или менее	1	1
673	у них	2	1
674	всякого рода	1	1
675	в этих	2	1
676	на предыдущих	1	1
677	ли что	2	1
678	все они	2	1
679	места в	2	1
680	большее чем	1	1
681	бы на	1	1
682	отношении к	1	1
683	к самому	2	1
684	сведения о	1	1
685	с ней	1	1
686	сказать что	4	1
687	и только	3	1
688	была бы	2	1
689	вспоминает что	1	1
690	это на	1	1
691	жизни а	1	1
692	почему он	1	1
693	положений и	1	1
694	жизнь в	1	1
695	спасает от	1	1
696	жизни и	1	1
697	но еще	1	1
698	указывают на	2	1
699	и эта	1	1
700	во сне	1	1
701	можно назвать	2	1
702	как на	3	1
703	этой точки	1	1
704	они не	2	1
705	ничего общего	1	1
