N	2gram	Losev_Prob_2	Psycholo
268	на всю	2	2
269	не совпадает	2	2
270	он действительно	1	2
271	и уже	1	2
272	же самый	1	2
273	такой же	1	2
274	перед собой	1	2
275	и ее	2	2
276	говорил о	1	2
277	сама собой	4	2
278	должны были	3	2
279	и той	4	2
280	образом и	1	2
281	но они	1	2
282	есть именно	5	2
283	и более	5	2
284	их в	4	2
285	в этих	4	2
286	или если	1	2
287	и очень	1	2
288	нет никакого	1	2
289	все более	1	2
290	и всегда	1	2
291	ничего не	10	2
292	под этим	5	2
293	находятся в	1	2
294	в противоречие	1	2
295	на те	1	2
296	то это	3	2
297	ли это	2	2
298	у нас	18	2
299	не могут	4	2
300	когда мы	6	2
301	что оно	2	2
302	ли что	1	2
303	утверждать что	2	2
304	рассказа и	1	2
305	с ее	1	2
306	данном случае	5	2
307	только то	3	2
308	то время	1	2
309	то как	1	2
310	одного из	1	2
311	том как	1	2
312	мы в	3	2
313	для этого	3	2
314	со стороны	1	2
315	с ним	1	2
316	при такой	2	2
317	внимание на	3	2
318	и та	1	2
319	но мы	3	2
320	и который	1	2
321	и во	1	2
322	у них	1	2
323	слов и	1	2
324	и следовательно	4	2
325	что здесь	1	2
326	и одновременно	1	2
327	что даже	1	2
328	и действительно	2	2
329	должен был	1	2
330	сам собой	2	2
331	это же	1	2
332	все они	1	2
333	одно что	1	2
334	в качестве	2	2
335	для всех	2	2
336	есть в	4	2
337	уже не	8	2
338	или не	2	2
339	чтобы он	1	2
340	самый этот	1	2
341	в виде	6	2
342	который как	1	2
343	всяком случае	10	2
344	в конце	7	2
345	но что	1	2
346	к самому	1	2
347	это будет	3	2
348	без всякой	5	2
349	здесь в	1	2
350	как же	4	2
351	еще и	5	2
352	а с	1	2
353	говорит о	1	2
354	до конца	1	2
355	однако и	1	2
356	уже давно	5	2
357	к его	1	2
358	противоречие с	1	2
359	хотя бы	12	2
360	к своему	1	2
361	в данном	10	2
362	есть только	8	2
363	что всякое	2	2
364	это есть	1	2
365	что же	9	2
366	о человеке	1	2
367	чувства и	1	2
368	заставляет нас	2	2
369	не знаем	3	2
370	при таком	2	2
371	вовсе нет	1	2
372	же в	1	2
373	лежит в	1	2
374	так же	5	2
375	была бы	1	2
376	какой мере	1	2
377	к этой	1	2
378	они не	1	2
379	можно назвать	1	2
380	во всяком	13	2
381	значения этого	2	1
382	говорили о	1	1
383	ли мы	2	1
384	отношении и	1	1
385	в обычном	1	1
386	о каких	1	1
387	для построения	1	1
388	же как	1	1
389	в движение	1	1
390	относится и	1	1
391	чтобы не	2	1
392	и потому	1	1
393	дело обстоит	1	1
394	это и	3	1
395	ответить что	1	1
396	относятся к	3	1
397	и есть	4	1
398	нам кажется	2	1
399	этой теории	4	1
400	и до	1	1
401	и самое	1	1
402	структуре и	1	1
403	от которых	1	1
404	в зависимости	2	1
405	что мы	14	1
406	их и	1	1
407	говоря мы	2	1
408	часто бывает	2	1
409	мы имеем	1	1
410	это совершенно	2	1
411	и тут	4	1
412	это что	1	1
413	бы что	2	1
414	большую роль	2	1
415	нас важно	1	1
416	что самый	1	1
417	наша мысль	2	1
418	что многие	2	1
419	отдельных частей	1	1
420	на себя	1	1
421	и такой	1	1
422	на практике	1	1
423	между этими	2	1
424	и другая	1	1
425	себе что	2	1
426	исследователи уже	1	1
427	следовательно он	1	1
428	и ясности	1	1
429	что оба	1	1
430	которую можно	1	1
431	еще не	10	1
432	здесь нет	1	1
433	не имел	2	1
434	это возможно	2	1
435	которое он	1	1
436	с его	1	1
437	то мы	1	1
438	и главное	1	1
439	что никаких	1	1
440	но не	4	1
441	мы будем	1	1
442	это видно	1	1
443	не все	4	1
444	для всякой	1	1
445	отношение к	1	1
446	тут же	8	1
447	при их	1	1
448	мы сейчас	1	1
449	нет и	3	1
450	один и	2	1
451	относится к	6	1
452	которые не	2	1
453	деле она	1	1
454	и вовсе	6	1
455	независимо от	2	1
456	ней или	1	1
457	как нам	2	1
458	всей этой	3	1
459	кроме того	5	1
460	от нашего	1	1
461	еще больше	1	1
462	в мысли	1	1
463	хотя и	3	1
464	мы находили	1	1
465	а оно	1	1
466	более или	4	1
467	в действительности	2	1
468	образом ни	2	1
469	о самом	1	1
470	дело только	1	1
471	то в	1	1
472	для которого	1	1
473	хотя она	2	1
474	в известном	1	1
475	стороны это	1	1
476	имеет для	1	1
477	и тот	3	1
478	зависимости от	2	1
479	только один	3	1
480	имеем в	2	1
481	думается что	2	1
482	и те	1	1
483	что без	2	1
484	теории и	3	1
485	не следует	1	1
486	же именно	4	1
487	они получают	1	1
488	на одну	1	1
489	и еще	1	1
490	в понимании	2	1
491	с нашим	2	1
492	в корне	2	1
493	того целого	1	1
494	что тут	1	1
495	так уж	2	1
496	подобно тому	2	1
497	которых эти	1	1
498	но все	2	1
499	русском языке	2	1
500	всех отношениях	1	1
501	тут не	1	1
502	однако все	2	1
503	как они	2	1
504	не будет	11	1
505	бы дать	1	1
506	то чтобы	2	1
507	значение в	4	1
508	том случае	2	1
509	только не	3	1
510	и с	10	1
511	слова или	1	1
512	на этой	2	1
513	того или	7	1
514	с другими	5	1
515	есть не	6	1
516	это не	1	1
517	указанием на	1	1
518	не какой-нибудь	1	1
519	отражение в	1	1
520	здесь это	1	1
521	кажется что	1	1
522	для них	3	1
523	но уже	5	1
524	она и	2	1
525	все равно	3	1
526	нашего исследования	3	1
527	предыдущих трех	1	1
528	нас к	1	1
529	в обратном	1	1
530	в слове	3	1
531	и ненужным	1	1
532	о чем	6	1
533	а если	1	1
534	должно быть	2	1
535	мере не	1	1
536	и тогда	1	1
537	еще раз	1	1
538	или менее	4	1
539	именно он	3	1
540	и при	2	1
541	мы опять	1	1
542	сказать так	1	1
543	что такое	18	1
544	представить себе	4	1
545	нас не	3	1
546	в следующем	1	1
547	с историей	2	1
548	в их	3	1
549	если можно	1	1
550	то для	1	1
551	на каждом	1	1
552	собой все	2	1
553	что до	2	1
554	оказывается что	3	1
555	мысли и	2	1
556	бы мы	2	1
557	которой они	1	1
558	но эта	3	1
559	был не	1	1
560	оказалось бы	2	1
561	с такими	1	1
562	тому чтобы	1	1
563	и почти	1	1
564	бы быть	1	1
565	и вообще	16	1
566	никакого отношения	1	1
567	даже в	2	1
568	можно ли	6	1
569	в таких	3	1
570	ничего нового	2	1
571	с которой	3	1
572	как о	3	1
573	в определении	2	1
574	и вместо	1	1
575	и притом	3	1
576	на него	2	1
577	что каждое	1	1
578	и два	1	1
579	свою роль	1	1
580	уж тем	5	1
581	как здесь	1	1
582	своей речью	1	1
583	совершенно правильно	2	1
584	и отношений	1	1
585	что ни	1	1
586	это то	5	1
587	этих двух	1	1
588	или как	2	1
589	собой напрашивается	1	1
590	в другую	1	1
591	это слово	1	1
592	бы по	1	1
593	с таким	1	1
594	этом отношении	1	1
595	что на	4	1
596	точном смысле	2	1
597	за ними	1	1
598	для нашей	3	1
599	одним из	1	1
600	представлять себе	1	1
601	такие же	1	1
602	ни о	4	1
603	относиться к	2	1
604	и другой	1	1
605	что является	1	1
606	достаточно только	1	1
607	бы он	1	1
608	мы отнюдь	1	1
609	не есть	33	1
610	все еще	4	1
611	что при	4	1
612	которой она	1	1
613	отказаться от	1	1
614	ничего общего	3	1
615	от той	1	1
616	всегда в	1	1
617	значения и	11	1
618	но по	1	1
619	то она	1	1
620	но при	2	1
621	как один	1	1
622	только при	2	1
623	в собственном	1	1
624	характер и	1	1
625	который может	1	1
626	мысль о	2	1
627	уже с	2	1
628	бы этих	1	1
629	говорили что	1	1
630	идет речь	2	1
631	роль в	2	1
632	можно было	5	1
633	так и	7	1
634	это вовсе	2	1
635	этого небольшого	1	1
636	и каждый	1	1
637	и глубины	1	1
638	же эти	1	1
639	во все	2	1
640	то язык	1	1
641	в результате	4	1
642	нам необходимо	1	1
643	смысле то	1	1
644	он к	1	1
645	весьма мало	1	1
646	всегда имеет	1	1
647	будет уже	1	1
648	могут стать	1	1
649	и нужно	1	1
650	и самым	1	1
651	может не	1	1
652	и делается	1	1
653	язык и	2	1
654	определенным образом	2	1
655	можно сказать	6	1
656	времени в	1	1
657	нас в	3	1
658	знает что	2	1
659	это было	2	1
660	мы понимаем	1	1
661	никакого дела	1	1
662	и всю	1	1
663	этому поводу	2	1
664	и хочет	1	1
665	этот момент	1	1
666	или иначе	6	1
667	в глазах	1	1
668	и можно	3	1
669	еще более	2	1
670	ее элементов	1	1
671	и всякое	2	1
672	и она	1	1
673	этими совершенно	1	1
674	по содержанию	2	1
675	смысле его	1	1
676	быть и	2	1
677	но с	1	1
678	которых она	1	1
679	какой же	1	1
680	всякого рода	4	1
681	о двух	2	1
682	дошло до	1	1
683	простым и	2	1
684	этот вопрос	1	1
685	дело с	1	1
686	исследования мы	1	1
687	и этих	1	1
688	будто бы	5	1
689	сказали что	2	1
690	деле здесь	1	1
691	вернее сказать	1	1
692	по этому	3	1
693	без этого	1	1
694	до наших	2	1
695	один вывод	1	1
696	только на	9	1
697	понимать и	1	1
698	себя и	1	1
699	в нашей	3	1
700	от других	1	1
701	создается и	1	1
702	чем сложнее	1	1
703	она действительно	1	1
704	не будут	1	1
705	совсем другое	1	1
706	и их	3	1
707	эти три	1	1
708	ведь это	2	1
709	что нам	1	1
710	том единственном	2	1
711	с этими	2	1
712	для меня	5	1
713	не о	6	1
714	друг друга	1	1
715	каждый из	2	1
716	каждого слова	1	1
717	образом что	1	1
718	указание на	3	1
719	на стене	1	1
720	само собой	1	1
721	не было	3	1
722	именно как	4	1
723	со всем	1	1
724	в головах	1	1
725	а на	1	1
726	обычном смысле	1	1
727	которые можно	1	1
728	именно в	1	1
729	а именно	6	1
730	будет ли	1	1
731	не потому	1	1
732	и прежде	2	1
733	которой ничего	1	1
734	тому как	3	1
735	ни на	1	1
736	что для	3	1
737	бы никакого	1	1
738	деле если	1	1
739	превращается в	1	1
740	от этого	1	1
741	который с	1	1
742	и опять	1	1
743	ничем не	2	1
744	и самый	4	1
745	в теории	1	1
746	на эту	2	1
747	воды и	1	1
748	вероятно не	1	1
749	что из	2	1
750	ближе к	1	1
751	если не	4	1
752	для этой	1	1
753	как именно	3	1
754	тем чтобы	1	1
755	в момент	1	1
756	в частности	5	1
757	с первого	1	1
758	и особенно	2	1
759	смысл что	1	1
760	мы говорим	4	1
761	нас такое	2	1
762	уже то	2	1
763	скажем прямо	1	1
764	единичному и	1	1
765	решение вопроса	1	1
766	много или	1	1
767	ни от	2	1
768	в область	4	1
769	на тот	2	1
770	тело и	1	1
771	молния это	1	1
772	логического порядка	1	1
773	совершенно разных	1	1
774	быть только	3	1
775	в тот	1	1
776	для понимания	1	1
777	на свете	4	1
778	это значит	4	1
779	требует для	3	1
780	который он	2	1
781	смысл в	1	1
782	каждый раз	3	1
783	действительность в	1	1
784	оба они	1	1
785	о его	1	1
786	отличается от	2	1
787	между прочим	1	1
788	при построении	1	1
789	это последнее	1	1
790	пока еще	9	1
791	это ясно	1	1
792	случае он	1	1
793	не является	7	1
794	ли в	2	1
795	уже на	1	1
796	для автора	1	1
797	тем и	1	1
798	в точном	1	1
799	человека это	1	1
800	как не	1	1
801	в отдельных	1	1
802	к одной	1	1
803	собственно говоря	2	1
804	когда под	1	1
805	и ни	3	1
806	и смысл	1	1
807	иначе он	1	1
808	случае и	2	1
809	мы должны	3	1
810	же к	1	1
811	бы на	1	1
812	по контрасту	1	1
813	ее только	1	1
814	сведения о	1	1
815	и эта	1	1
816	только как	3	1
817	то здесь	1	1
818	и так	1	1
819	или иного	5	1
820	мере в	2	1
821	до какой	1	1
822	в отдельности	1	1
823	тот и	1	1
824	есть и	1	1
825	в заключение	2	1
826	как результат	1	1
827	разговоре с	1	1
828	случае если	2	1
829	попросту говоря	4	1
830	это в	2	1
831	тем самым	7	1
832	по причине	1	1
833	каждое слово	1	1
834	все что	3	1
835	гораздо более	4	1
836	слова это	2	1
