N	2gram	Vinokur_St_3	Myshleni
118	не имеет	2	4
119	казалось бы	1	4
120	могут быть	2	4
121	же самое	1	4
122	в пределах	1	4
123	еще не	2	4
124	и т.д	1	4
125	не означает	1	4
126	в свете	1	4
127	в качестве	4	4
128	так что	11	4
129	и их	1	4
130	обучения в	1	4
131	то время	4	4
132	с другой	5	4
133	именно в	1	4
134	к которому	3	4
135	что мы	3	4
136	вместе с	2	4
137	тому как	1	4
138	это есть	4	4
139	в состоянии	1	4
140	с этой	3	4
141	в целом	4	4
142	мы видим	4	4
143	в результате	2	4
144	бы в	1	4
145	тем более	3	4
146	в системе	3	4
147	в свою	2	4
148	этой точки	1	4
149	самом деле	2	3
150	в первом	1	3
151	отношения между	5	3
152	мы не	2	3
153	говорить о	3	3
154	как я	2	3
155	развитии в	1	3
156	он может	2	3
157	но как	2	3
158	если в	2	3
159	ответ на	5	3
160	с этим	7	3
161	показать что	1	3
162	все же	4	3
163	и как	1	3
164	то в	4	3
165	и тот	2	3
166	чем его	1	3
167	как с	1	3
168	этого вопроса	1	3
169	на этом	3	3
170	как они	1	3
171	и может	2	3
172	и тем	4	3
173	с тем	4	3
174	мы видели	1	3
175	и того	1	3
176	что значит	1	3
177	в этих	11	3
178	в их	3	3
179	собой как	1	3
180	сих пор	2	3
181	и более	3	3
182	нас к	2	3
183	из которых	4	3
184	не менее	2	3
185	до конца	3	3
186	что эта	2	3
187	в смысле	4	3
188	но что	1	3
189	идет в	1	3
190	только не	1	3
191	вытекает из	1	3
192	как она	1	3
193	по своей	1	3
194	и его	3	3
195	связи с	3	3
196	приходит к	1	3
197	свою очередь	1	3
198	то как	1	3
199	и с	4	3
200	вот почему	1	3
201	до сих	2	3
202	в чем	4	3
203	этих двух	2	3
204	к нему	4	3
205	раньше чем	3	3
206	а потому	2	3
207	что и	1	3
208	в лучшем	1	3
209	одной из	2	3
210	между тем	6	3
211	вопрос об	1	3
212	с одной	2	3
213	мы знаем	1	3
214	в известной	1	3
215	в одном	1	3
216	а в	6	3
217	от того	2	3
218	перейти к	1	3
219	на примере	1	3
220	еще и	1	3
221	на которые	1	3
222	говорит о	1	3
223	прежде всего	10	3
224	не на	2	3
225	в частности	1	3
226	требует от	1	3
227	к жизни	1	3
228	чем в	1	3
229	по существу	1	3
230	но это	4	3
231	процесса в	1	3
232	одной стороны	3	3
233	я это	1	3
234	как на	6	3
235	к этой	2	3
236	ее в	2	3
237	к этому	3	3
238	они не	1	3
239	ту же	1	2
240	отношения к	1	2
241	одним из	1	2
242	мы имели	2	2
243	такое же	2	2
244	что эти	4	2
245	все дело	1	2
246	есть не	1	2
247	при анализе	1	2
248	совпадает с	1	2
249	в ней	4	2
250	быть в	1	2
251	во всех	2	2
252	с каким	1	2
253	что я	3	2
254	не требует	1	2
255	а тем	1	2
256	мы будем	1	2
257	очевидно что	1	2
258	которые не	1	2
259	в центре	4	2
260	когда он	1	2
261	и к	4	2
262	поэтому он	1	2
263	то обстоятельство	5	2
264	то и	2	2
265	он делает	2	2
266	на его	4	2
267	что она	1	2
268	свое время	1	2
269	но все	2	2
270	что является	1	2
271	те же	1	2
272	на протяжении	4	2
273	которая как	1	2
274	в жизни	4	2
275	в них	5	2
276	к которым	1	2
277	в своей	4	2
278	это делаю	1	2
279	в котором	5	2
280	его отношение	2	2
281	друг другу	1	2
282	и эти	1	2
283	все это	8	2
284	но они	2	2
285	мы научимся	1	2
286	ничто не	1	2
287	до того	1	2
288	то это	1	2
289	обстоятельство что	5	2
290	и здесь	3	2
291	действуют в	1	2
292	знает что	1	2
293	для его	2	2
294	в виду	2	2
295	на основе	2	2
296	совершенно ясно	1	2
297	в истории	1	2
298	что у	2	2
299	этот период	1	2
300	на нее	2	2
301	том как	1	2
302	по мере	1	2
303	связанная с	1	2
304	находится в	1	2
305	первый и	1	2
306	язык и	1	2
307	и из	1	2
308	образом в	1	2
309	его в	1	2
310	эта фраза	1	2
311	на отдельные	1	2
312	тем или	1	2
313	которое дает	1	2
314	со всеми	1	2
315	с которыми	2	2
316	ни одного	1	2
317	является не	1	2
318	не дает	1	2
319	из них	1	2
320	вовсе не	2	2
321	представляют собой	1	2
322	в ряде	2	2
323	а с	2	2
324	себя и	2	2
325	что для	3	2
326	у нас	4	2
327	языка не	1	2
328	о чем	1	2
329	во внимание	1	2
330	совершенно очевидно	1	2
331	ни на	2	2
332	этой последней	1	2
333	об особенностях	1	2
334	совершается в	1	2
335	об отношении	1	2
336	чтобы понять	1	2
337	или иным	1	2
338	совершенно иной	1	2
339	и другие	1	2
340	отдает себе	1	2
341	отношением к	1	2
342	другой стороны	5	2
343	но этот	1	2
344	из этого	4	2
345	в свое	1	2
346	жизни и	1	2
347	в своих	8	2
348	во всяком	4	2
349	все что	1	2
350	смысле слова	1	1
351	также и	1	1
352	например в	4	1
353	обычно в	1	1
354	связана с	4	1
355	сам по	1	1
356	на самом	1	1
357	что когда	1	1
358	считаться с	1	1
359	его же	1	1
360	из его	7	1
361	собственном смысле	1	1
362	и больше	1	1
363	прав когда	1	1
364	системы и	1	1
365	подлежащее и	1	1
366	еще на	1	1
367	для своего	1	1
368	мы имеем	5	1
369	и о	1	1
370	речи чем	1	1
371	на эти	3	1
372	он действует	1	1
373	которого мы	1	1
374	но уже	1	1
375	и ее	2	1
376	событий и	1	1
377	он был	3	1
378	по линии	1	1
379	что его	2	1
380	которое он	2	1
381	и значит	1	1
382	является таким	1	1
383	это означало	1	1
384	с его	3	1
385	то мы	1	1
386	такова точка	1	1
387	в ее	1	1
388	мышления как	1	1
389	которых один	1	1
390	понятно почему	1	1
391	в общем	4	1
392	которые они	1	1
393	в собственном	1	1
394	что хотя	1	1
395	как по	1	1
396	независимо от	5	1
397	что именно	2	1
398	более и	2	1
399	что совершается	1	1
400	кроме того	3	1
401	целый ряд	1	1
402	и наконец	3	1
403	сказать об	2	1
404	более или	1	1
405	сказать по	1	1
406	значения как	1	1
407	точку зрения	2	1
408	что это	16	1
409	формы в	2	1
410	думать что	1	1
411	еще один	1	1
412	другом случае	1	1
413	имеем в	2	1
414	на то	5	1
415	но на	1	1
416	так сказать	2	1
417	заменяет его	1	1
418	от которого	1	1
419	характеризуется тем	1	1
420	и почему	1	1
421	именно то	1	1
422	и социальной	1	1
423	с повторением	1	1
424	свою собственную	1	1
425	общий итог	1	1
426	не как	2	1
427	том чтобы	2	1
428	свою силу	1	1
429	в плане	2	1
430	одной и	1	1
431	это один	1	1
432	от нее	3	1
433	в каждом	4	1
434	повторяет в	1	1
435	тем же	1	1
436	совпадают с	1	1
437	конечно в	1	1
438	об этом	5	1
439	принять во	1	1
440	к другу	1	1
441	зрения на	1	1
442	лишь в	4	1
443	том в	1	1
444	и других	2	1
445	этом смысле	4	1
446	моменты в	1	1
447	этот человек	2	1
448	должен был	2	1
449	в ином	1	1
450	и этим	1	1
451	ни в	5	1
452	о которых	3	1
453	рядом с	1	1
454	несмотря на	3	1
455	смысле с	1	1
456	которые я	1	1
457	нисколько не	1	1
458	их на	1	1
459	места в	1	1
460	в связь	1	1
461	сказать так	1	1
462	мы встретились	1	1
463	взгляд на	2	1
464	о той	1	1
465	же это	1	1
466	если можно	1	1
467	место в	6	1
468	не столько	2	1
469	том смысле	2	1
470	понимал что	2	1
471	то его	1	1
472	они уже	1	1
473	которые в	2	1
474	в прямом	2	1
475	это относится	1	1
476	тем не	2	1
477	перевод на	1	1
478	том же	1	1
479	этой области	2	1
480	чтобы иметь	1	1
481	о значении	1	1
482	как можно	2	1
483	с теми	1	1
484	что ему	1	1
485	дело не	2	1
486	он говорил	5	1
487	отличается от	4	1
488	много общего	2	1
489	к этим	2	1
490	как его	1	1
491	которого он	1	1
492	иметь в	1	1
493	не могло	1	1
494	он мог	1	1
495	это с	1	1
496	на котором	2	1
497	области где	1	1
498	что ни	1	1
499	благодаря тому	1	1
500	в самой	1	1
501	того в	1	1
502	к ней	4	1
503	относится к	4	1
504	такая же	1	1
505	в каком	4	1
506	перед ним	1	1
507	вот в	1	1
508	что можно	1	1
509	начиная с	2	1
510	в духе	2	1
511	и другой	1	1
512	является одним	1	1
513	тот и	1	1
514	и он	1	1
515	в применении	1	1
516	для себя	1	1
517	с ее	2	1
518	всего этого	1	1
519	без всякого	2	1
520	только при	1	1
521	если попытаться	1	1
522	вопрос что	1	1
523	не те	1	1
524	с языком	1	1
525	прямом смысле	1	1
526	до самого	1	1
527	по аналогии	1	1
528	тем которые	1	1
529	ясно что	1	1
530	и которые	2	1
531	которая была	1	1
532	в окружающей	1	1
533	часто в	1	1
534	мы в	1	1
535	в общих	2	1
536	требующая от	1	1
537	для этого	2	1
538	что отдельные	2	1
539	но может	1	1
540	его через	1	1
541	тем чем	1	1
542	работы над	2	1
543	которые распадается	1	1
544	и той	1	1
545	или только	1	1
546	в раннем	1	1
547	развития как	1	1
548	чего она	1	1
549	одного из	2	1
550	на что	2	1
551	все его	1	1
552	может не	1	1
553	вопросу о	1	1
554	и во	2	1
555	теорий в	1	1
556	этого у	2	1
557	которых в	1	1
558	являются в	1	1
559	если принять	1	1
560	во втором	2	1
561	и только	2	1
562	язык в	1	1
563	которая и	1	1
564	из одних	1	1
565	уже до	1	1
566	все время	2	1
567	жизнь но	1	1
568	функции они	1	1
569	известно что	2	1
570	показывают что	1	1
571	но так	1	1
572	один из	2	1
573	мы сталкиваемся	1	1
574	которым мы	1	1
575	внутреннее единство	1	1
576	смысле является	2	1
577	связаны с	1	1
578	согласно которой	1	1
579	который в	1	1
580	всяком случае	4	1
581	это слово	3	1
582	между этими	1	1
583	он старался	1	1
584	с самой	1	1
585	это же	1	1
586	какой степени	1	1
587	где они	1	1
588	для всех	1	1
589	действие на	1	1
590	есть в	2	1
591	оказывается в	1	1
592	с двумя	1	1
593	отражение в	1	1
594	не имеющие	1	1
595	могут иметь	1	1
596	не можем	1	1
597	уже в	3	1
598	и они	1	1
599	как например	8	1
600	в виде	3	1
601	в начале	4	1
602	что не	2	1
603	время является	1	1
604	а это	1	1
605	внимание уделялось	1	1
606	а то	2	1
607	при помощи	2	1
608	языка но	1	1
609	он принадлежит	1	1
610	только одно	1	1
611	несомненно в	2	1
612	это обстоятельство	1	1
613	не так	3	1
614	содержания и	1	1
615	мы находим	2	1
616	в конце	6	1
617	его развитии	1	1
618	на четыре	2	1
619	отношении к	1	1
620	это было	8	1
621	как раз	3	1
622	он является	1	1
623	тесно связана	3	1
624	в других	1	1
625	в форме	2	1
626	уступает место	1	1
627	из двух	1	1
628	связан с	3	1
629	со стороны	3	1
630	или иной	2	1
631	этого основного	1	1
632	влияние на	1	1
633	или иначе	1	1
634	и русская	1	1
635	нельзя сказать	3	1
636	и тех	1	1
637	не потому	2	1
638	говорил что	5	1
639	на родную	1	1
640	не было	4	1
641	этого не	1	1
642	целым рядом	1	1
643	это но	1	1
644	с которым	3	1
645	которые происходят	1	1
646	долгое время	1	1
647	там где	1	1
648	означало бы	1	1
649	в трех	1	1
650	если не	1	1
651	в связи	3	1
652	в речи	4	1
653	виде в	1	1
654	является совершенно	1	1
655	именно поэтому	2	1
656	все более	2	1
657	критики которые	1	1
658	связь с	4	1
659	уже о	1	1
660	я говорю	1	1
661	внимания к	1	1
662	в немногих	1	1
663	с первого	1	1
664	в одной	2	1
665	его мышления	1	1
666	решение вопроса	1	1
667	он говорит	4	1
668	в данном	1	1
669	что за	1	1
670	есть свои	1	1
671	в европейской	2	1
672	смысле этого	1	1
673	применении к	1	1
674	одновременно с	1	1
675	что же	1	1
676	а потом	1	1
677	т.е он	1	1
678	или менее	1	1
679	даже с	1	1
680	из отдельных	1	1
681	и примитивными	1	1
682	этого слова	2	1
683	эти вопросы	1	1
684	быть применимо	2	1
685	из потребности	1	1
686	этом и	1	1
687	но для	1	1
688	с ритмом	1	1
689	к вопросу	1	1
690	становится понятным	1	1
691	известной степени	1	1
692	и для	4	1
693	анализа и	1	1
694	тем и	1	1
695	при таком	1	1
696	для этой	1	1
697	к кому	1	1
698	том виде	1	1
699	на большую	1	1
700	это как	1	1
701	своей собственной	1	1
702	в отдельных	4	1
703	для нас	1	1
704	особого рода	1	1
705	и все	1	1
706	или нет	1	1
707	той или	1	1
708	вообще в	1	1
709	но зато	1	1
710	находим в	1	1
711	потом он	1	1
712	разницу между	1	1
713	не являются	1	1
714	что этот	3	1
715	была бы	4	1
716	или иного	1	1
717	ли он	1	1
718	которая существует	1	1
719	но эти	1	1
720	и это	5	1
721	того или	1	1
722	это в	4	1
723	по которому	1	1
724	гораздо более	2	1
725	которая не	1	1
726	смысле что	1	1
