N	3gram	Tiupa_Disk_1	Narrotol
524	до нас в	1	1
525	достоверным но не	1	1
526	формах косвенной речи	1	1
527	событии которое мы	1	1
528	некий нравственный закон	1	1
529	в молчание бахтин	1	1
530	собственно и составляющий	1	1
531	категориям а не	1	1
532	родовых феноменов событий	2	1
533	коммуникативного события в	1	1
534	составляющий морализаторскую премудрость	1	1
535	типа есть монолог	1	1
536	сказания это позиция	1	1
537	о котором рассказано	1	1
538	морализаторскую премудрость притчевого	1	1
539	уже не таково	1	1
540	а с другой	3	1
541	оно живет в	1	1
542	и как бы	3	1
543	языковые с еще	1	1
544	целого следовательно предметно-смысловые	1	1
545	суть то что	1	1
546	отметить что не	1	1
547	имеем дело с	1	1
548	и языковые с	1	1
549	премудрость притчевого назидания	1	1
550	здесь только исполнитель	1	1
551	по выражению бахтина	1	1
552	сами участвуем как	1	1
553	порождаемых динамизмом произведения	1	1
554	смешное но обязательно	1	1
555	отца к сыну	1	1
556	мир эксцессов и	1	1
557	время они неразрывно	1	1
558	лично для себя	1	1
559	что случилось однажды	1	1
560	несут в себе	1	1
561	однозначности и прежде	1	1
562	в качестве нарратива	1	1
563	некоего ценностного урока	1	1
564	к ценностной однозначности	1	1
565	поучаемого это разделение	1	1
566	восприятия со стороны	1	1
567	действием существом словом	1	1
568	а не как	1	1
569	столь пассивным как	1	1
570	система смыслов оно	1	1
571	закон собственно и	1	1
572	сделала его персонажем	1	1
573	проблема речевых жанров	1	1
574	притчевого назидания притча	1	1
575	судьбы а некий	1	1
576	несет в себе	1	1
577	и рассказывающим притчу	1	1
578	строим свою речь	1	1
579	событие самого рассказывания	2	1
580	участвуем как слушатели-читатели	1	1
581	содержанию анекдота ни	1	1
582	но в противовес	1	1
583	стороны адресата притчи	1	1
584	хранения и передачи	1	1
585	имеем дело не	1	1
586	составляет один из	1	1
587	места времени и	1	1
588	которое не может	1	1
589	коммуникативные стратегии и	1	1
590	так и от	1	1
591	и до сего	1	1
592	рассказано в произведении	1	1
593	слово сказания еще	1	1
594	предначертанность судьбы а	1	1
595	любого дискурса а	1	1
596	нем звучит один	1	1
597	по слову бахтина	1	1
598	о блудном сыне	4	1
599	и во второй	1	1
600	в интригуемости читателя	1	1
601	непосредственной формой человеческого	1	1
602	фрейденберг был всем	1	1
603	целое нашего высказывания	1	1
604	кристаллизацией личного опыта	1	1
605	котором рассказано в	1	1
606	может быть определена	2	1
607	предполагает внутренне свободного	1	1
608	чужой речи и	1	1
609	перед нами два	1	1
610	в произведении и	1	1
611	его персонажем сценарием	1	1
612	здесь пока еще	1	1
613	объединены в едином	1	1
614	трактовали не об	1	1
615	речевой деятельности персонажа	1	1
616	эти происходят в	1	1
617	приятия не удовлетворяясь	1	1
618	форма высказывания соответствующая	2	1
619	не в рассказе	1	1
620	способности прослеживать историю	1	1
621	природой нерасторжимой с	1	1
622	определенные задания реализуют	1	1
623	нашего высказывания и	1	1
624	с прахудожественными речевыми	1	1
625	будучи порой фактически	1	1
626	вторичные идеологические жанры	1	1
627	ситуации рассказывания а	1	1
628	было и не	1	1
629	адресата занимающего позицию	1	1
630	к повторению архетипических	1	1
631	не выбирают а	1	1
632	выступает в качестве	1	1
633	в свое время	1	1
634	покидающих свою родину	1	1
635	стилевых формах косвенной	1	1
636	былой инвентарь мифа	2	1
637	по себе не	2	1
638	природе суть то	1	1
639	занимательное неожиданное маловероятное	1	1
640	в коммуникативной ситуации	1	1
641	нашей способности прослеживать	1	1
642	формы целого следовательно	1	1
643	слове писал бахтин	1	1
644	готовом стабильно дифференцированном	1	1
645	качестве свидетеля но	1	1
646	есть монолог в	1	1
647	внеязыковое и потому	1	1
648	сознаний встречающихся в	1	1
649	как формы целого	2	1
650	еще не развившимся	1	1
651	активизации воспринимающего сознания	1	1
652	едином но сложном	1	1
653	событие поскольку выполнение	1	1
654	текста да и	1	1
655	целью и ситуацией	3	1
656	не от отца	1	1
657	это пока еще	1	1
658	над проблемой речевых	1	1
659	как слушатели-читатели события	1	1
660	вещью действием существом	1	1
661	притче универсального опыта	1	1
662	сказания не от	1	1
663	следовательно предметно-смысловые формы	1	1
664	жанр в свою	1	1
665	разделение иерархично оно	1	1
666	интернациональны в то	1	1
667	компетентность восприятия со	1	1
668	они неразрывно объединены	1	1
669	в дискурсе речевой	1	1
670	от тестя к	1	1
671	они и не	1	1
672	случае его вступление	1	1
673	и поучаемого это	1	1
674	ощущаться завершенная и	1	1
675	в чужой стране	1	1
676	как регулятивная отношение	1	1
677	внутренняя активность адресата	1	1
678	приложение запечатленного в	1	1
679	свою родину чтобы	1	1
680	родину чтобы воцариться	1	1
681	в какой перечислены	1	1
682	не предначертанность судьбы	1	1
683	механизмом активизации воспринимающего	1	1
684	события свидетель и	2	1
685	так и в	1	1
686	в новейшее время	1	1
687	в том чтобы	2	1
688	жанровые зародыши тематические	1	1
689	говорения или письма	2	1
690	хоровое слово общенародной	1	1
691	дискурса а не	2	1
692	запечатленного в притче	1	1
693	высказывания соответствующая типическим	2	1
694	знакомством с повествовательной	1	1
695	организующий принцип любого	1	1
696	языку поэтому жанры	1	1
697	в опознании ее	1	1
698	к общенародной хвале	1	1
699	что жанр это	1	1
700	напряжении событийного ряда	1	1
701	от божья повеленья	1	1
702	общим знанием поэтому	1	1
703	удовлетворяясь репродуктивной рецепцией	1	1
704	прежде всего к	1	1
705	наррация появляется в	1	1
706	выбирают а по	1	1
707	по композиции по	5	1
708	хотят и свершают	1	1
709	характеристике о.м фрейденберг	1	1
710	иерархично оно не	1	1
711	не ценностно дистанцированной	1	1
712	в нарративном тексте	1	1
713	акт притчевого типа	1	1
714	форме индивидуального речевого	1	1
715	не будет адекватным	1	1
716	как субъекты этического	1	1
717	определенное в сущности	1	1
718	не случайно напоминает	1	1
719	опыта в том	1	1
720	сюжетных сами по	1	1
721	зависит от понятия	1	1
722	который окружал человека	1	1
723	нормы событием не	1	1
724	дискурс в его	1	1
725	неожиданное маловероятное беспрецедентное	1	1
726	времени и состава	1	1
727	и тем более	1	1
728	обладает достоверным но	1	1
729	то есть событие	1	1
730	в современной передаче	1	1
731	мифа сделала его	1	1
732	и не могло	1	1
733	притче о блудном	1	1
734	с языком ставят	1	1
735	а с прахудожественными	1	1
736	далеко не все	1	1
737	отношение слушателя к	1	1
738	во всех его	1	1
739	но не самой	1	1
740	отграниченная система смыслов	1	1
741	наррация сохранив весь	1	1
742	но не верифицируемым	1	1
743	слово анекдота уже	1	1
744	но обязательно курьезное	1	1
745	понятия нормы а	1	1
746	и прежде всего	1	1
747	том что бывает	1	1
748	божья повеленья сказание	1	1
749	универсального опыта к	1	1
750	тогда как наррация	1	1
751	и сами участвуем	1	1
752	событий связывающего начало	1	1
753	притча разъединяет участников	1	1
754	домонологично оно объединяет	1	1
755	ее а не	1	1
756	жанровой схемы и	1	1
757	целенаправленно устремленный от	1	1
758	косвенной речи хотя	1	1
759	не удовлетворяясь репродуктивной	1	1
760	в этом своем	2	1
761	формы междуязычны интернациональны	1	1
762	персонажем в акте	1	1
763	лишь в стилевых	1	1
764	нормы а последнее	1	1
765	одного и того	2	1
766	а.ж греймасом и	1	1
767	бахтин может ощущаться	1	1
768	быть проделано и	1	1
769	преждевременно поскольку мы	1	1
770	нарративный дискурс представляет	1	1
771	неодинаковым историческим возрастом	1	1
772	произведение в его	1	1
773	преданий о царских	1	1
774	интрига нарративного высказывания	1	1
775	архетипических деяний то	1	1
776	композиционным костяком так	1	1
777	на статус знания	1	1
778	в напряжении событийного	1	1
779	иносказательность является своего	1	1
780	неотделимо от его	1	1
781	не верифицируемым знанием	1	1
782	сущности застывшее целое	1	1
783	имеет своим следствием	1	1
784	выходит новое и	1	1
785	в слове писал	1	1
786	мыслью вещью действием	1	1
787	адресата при этом	2	1
788	и по длительности	1	1
789	которая своей карнавальной	1	1
790	осуществлено только самим	1	1
791	норме и устройству	1	1
792	как уже говорилось	1	1
793	можем обозначить как	1	1
794	в недискурсивных формах	1	1
795	единством места времени	1	1
796	и оцененном мире	1	1
797	смыслов оно стремится	1	1
798	свидетеля и судии	1	1
799	поскольку мы имеем	1	1
800	фактически точными они	1	1
801	ожиданий порождаемых динамизмом	1	1
802	в силу своей	2	1
803	форме определенной жанровой	1	1
804	о.м фрейденберг был	1	1
805	как композиционно определенное	1	1
806	приобретают вид сюжетных	1	1
807	речевой акт притчевого	1	1
808	зародыши тематические и	1	1
809	возможна только в	1	1
810	связи с наррацией	1	1
811	в нарративном дискурсе	1	1
812	деяний то есть	1	1
813	и ж курте	1	1
814	свободным как к	1	1
815	действующие лица по	1	1
816	тех или иных	1	1
817	персонажи сказания не	1	1
818	интриги не в	1	1
819	таком случае его	1	1
820	ее иносказательностью требует	1	1
821	звучит один голос	1	1
822	то что они	1	1
823	так сказать первофеномены	1	1
824	рассказе о ней	1	1
825	самого рассказывания в	2	1
826	композиции по стилю	5	1
827	то есть к	1	1
828	уст в уста	1	1
829	в соответствии с	2	1
830	а не ценностно	1	1
831	свою очередь определяется	2	1
832	неразрывно объединены в	1	1
833	а некий нравственный	1	1
834	мифа который по	1	1
835	вместе со всеми	1	1
836	что касается ментальной	1	1
837	к индивидуальной жизненной	1	1
838	разъединяет участников коммуникативного	1	1
839	и дискурсивные практики	2	1
840	слухи или сплетни	1	1
841	принадлежит некоторому субъекту	1	1
842	продуктивный тип высказывания	1	1
843	сложном событии которое	1	1
844	адресата притчи может	1	1
845	как и в	1	1
846	реализуют в нем	1	1
847	здесь как и	1	1
848	содержанию сказания это	1	1
849	по стилю в	1	1
850	в себе не	1	1
851	до сего времени	2	1
852	оно существует благодаря	1	1
853	нормативное приложение запечатленного	1	1
854	нарратива повествование существует	1	1
855	сказание в известном	1	1
856	развившимся твердым композиционным	1	1
857	говорить о поэтике	1	1
858	новое и главное	1	1
859	пассивным как к	1	1
860	пристрастной интерпретации в	1	1
861	в нем звучит	1	1
862	исторически продуктивный тип	1	1
863	тестя к зятю	1	1
864	прахудожественными речевыми жанрами	1	1
865	человеческого сознания в	1	1
866	пока еще не	3	1
867	дискурс представляет собой	1	1
868	правило лишь в	1	1
869	как мы видели	1	1
870	смысле домонологично оно	1	1
871	не об однократных	1	1
872	слушатель читатель может	1	1
873	связи с кристаллизацией	1	1
874	жизненной практике может	1	1
875	не в интриганстве	1	1
