N	2gram	Bakhtin_Pr_2	Hudozhes
193	мысли и	3	2
194	но именно	1	2
195	не как	6	2
196	на этом	1	2
197	могла бы	1	2
198	его характера	1	2
199	же не	1	2
200	а по	1	2
201	зрения на	5	2
202	не с	1	2
203	лишь в	2	2
204	его в	3	2
205	это было	2	2
206	автора и	2	2
207	со всей	2	2
208	же я	1	2
209	место в	1	2
210	от своего	1	2
211	с точки	9	2
212	она в	1	2
213	знает и	1	2
214	жизни с	1	2
215	что я	1	2
216	сам он	2	2
217	ибо в	1	2
218	того как	3	2
219	одна из	3	2
220	не по	3	2
221	в основе	2	2
222	и внешнюю	1	2
223	мысли о	1	2
224	они и	2	2
225	как мы	8	2
226	данном случае	1	2
227	самим собою	1	2
228	она может	1	2
229	приводит к	1	2
230	те же	2	2
231	с самим	2	2
232	которая была	1	2
233	до сих	2	2
234	одно это	1	2
235	все те	2	2
236	поэтому она	1	2
237	о нем	6	2
238	жизни не	1	2
239	и т.д	3	2
240	в другом	1	2
241	я а	1	2
242	и только	1	2
243	с матерью	2	2
244	говорит в	1	2
245	один из	2	2
246	о двух	2	2
247	здесь не	2	2
248	он уже	2	2
249	же и	1	2
250	и у	2	2
251	ни одного	3	2
252	в виде	1	2
253	с женой	1	2
254	его и	3	2
255	человеческих отношений	2	2
256	ни с	2	2
257	из них	9	2
258	вовсе не	7	2
259	жизни на	1	2
260	сих пор	2	2
261	другого и	1	2
262	или иной	3	2
263	как у	2	2
264	именно в	3	2
265	как же	2	2
266	личной жизни	1	2
267	себя и	2	2
268	что не	5	2
269	в воздухе	1	2
270	а за	2	2
271	жизнь в	1	2
272	два человека	1	2
273	вместе с	1	2
274	в данном	1	2
275	видит в	1	2
276	рассказа это	1	2
277	главного героя	1	2
278	что же	4	2
279	в контексте	2	2
280	писателя в	1	2
281	и от	3	2
282	только для	2	2
283	не является	3	2
284	и для	2	2
285	это уже	1	2
286	за него	1	2
287	потому что	8	2
288	хотя бы	5	2
289	точки зрения	19	2
290	а о	3	2
291	между ними	4	2
292	и эта	3	2
293	сказать что	5	2
294	и внутренне	2	2
295	они все	1	2
296	я это	2	2
297	себе но	1	2
298	как на	2	2
299	тем самым	2	2
300	эта новая	2	1
301	свою будущую	1	1
302	отношения к	2	1
303	одним из	3	1
304	например в	2	1
305	в сфере	2	1
306	таком случае	1	1
307	функции в	1	1
308	и через	2	1
309	не остается	1	1
310	это и	1	1
311	бы для	1	1
312	мысли к	1	1
313	было как	1	1
314	здесь и	2	1
315	и так	1	1
316	на две	1	1
317	высшей степени	1	1
318	собою в	1	1
319	ее кругозор	1	1
320	на материале	3	1
321	мы имеем	2	1
322	мы не	1	1
323	личностным и	1	1
324	что если	3	1
325	истины и	3	1
326	не была	1	1
327	иметь никакого	1	1
328	в сущности	7	1
329	время как	1	1
330	принадлежит к	1	1
331	не совсем	2	1
332	в каждой	1	1
333	в xix	2	1
334	двух или	1	1
335	на них	2	1
336	между собой	1	1
337	во всех	4	1
338	в сюжете	1	1
339	сознания а	2	1
340	нею в	1	1
341	самой природы	1	1
342	точка зрения	7	1
343	в сторону	2	1
344	свою жизнь	2	1
345	его сознания	1	1
346	автора но	2	1
347	с собою	1	1
348	иногда и	1	1
349	глава четвертая	1	1
350	друг от	2	1
351	нет и	3	1
352	в свои	1	1
353	за пределы	5	1
354	в настоящем	1	1
355	ни одна	1	1
356	в одной	5	1
357	в той	3	1
358	показать что	2	1
359	как к	2	1
360	ранее не	1	1
361	художественного видения	1	1
362	и нет	1	1
363	ней в	1	1
364	хотя и	2	1
365	но для	1	1
366	напомним что	1	1
367	это просто	1	1
368	самом начале	3	1
369	себе не	1	1
370	от этого	1	1
371	от своей	1	1
372	за собой	2	1
373	вещное бытие	1	1
374	в разобранном	1	1
375	не дано	1	1
376	в которой	2	1
377	отношения между	1	1
378	ни один	3	1
379	он в	1	1
380	все эти	4	1
381	не оставляет	3	1
382	чужих слов	2	1
383	чужое слово	3	1
384	нами в	4	1
385	и тот	1	1
386	будто и	1	1
387	говорить с	1	1
388	ее как	1	1
389	но ведь	3	1
390	действительно становится	1	1
391	человек не	1	1
392	так сказать	7	1
393	частности и	1	1
394	его но	3	1
395	сказать в	1	1
396	автора не	3	1
397	или нескольких	1	1
398	к миру	1	1
399	из этой	1	1
400	мыслей в	1	1
401	же это	1	1
402	и когда	1	1
403	не способно	2	1
404	которому она	1	1
405	и неприятие	1	1
406	их в	7	1
407	на земле	1	1
408	свое время	2	1
409	него в	1	1
410	людей и	2	1
411	лишь с	1	1
412	в большой	3	1
413	смерти все	2	1
414	дистанции между	1	1
415	ни был	1	1
416	но все	4	1
417	тут не	2	1
418	в каждом	4	1
419	здесь мы	1	1
420	смысле в	1	1
421	самим собой	1	1
422	то есть	50	1
423	не умеет	1	1
424	и других	3	1
425	пока с	1	1
426	которая как	1	1
427	то все	1	1
428	и чувствовать	1	1
429	зрения и	1	1
430	столь характерное	1	1
431	всю свою	1	1
432	даже в	6	1
433	никакого следа	2	1
434	который никогда	1	1
435	к области	1	1
436	человека здесь	1	1
437	на уровне	1	1
438	быть только	2	1
439	она и	3	1
440	достоевского и	2	1
441	в самую	2	1
442	всю жизнь	1	1
443	в слове	1	1
444	не всегда	1	1
445	которой он	1	1
446	он и	4	1
447	для чего	1	1
448	чужих голосов	1	1
449	выйти за	1	1
450	вопроса а	1	1
451	думает о	2	1
452	рождается и	2	1
453	я ты	1	1
454	жизнь а	1	1
455	героя нельзя	1	1
456	несет в	1	1
457	и еще	1	1
458	никак не	1	1
459	таким же	2	1
460	о герое	4	1
461	и смерть	1	1
462	установка на	1	1
463	самого героя	2	1
464	от себя	1	1
465	от его	2	1
466	рядом в	1	1
467	характерное для	1	1
468	стало быть	3	1
469	одном из	1	1
470	но он	1	1
471	не превращает	1	1
472	и более	2	1
473	лежит не	1	1
474	не могли	1	1
475	в конце	4	1
476	что сам	1	1
477	не должна	3	1
478	в словах	2	1
479	слов о	1	1
480	же мы	2	1
481	своей смерти	1	1
482	произведения и	1	1
483	раз и	1	1
484	в атмосфере	1	1
485	и притом	1	1
486	а иногда	1	1
487	что с	1	1
488	самого начала	1	1
489	дело в	1	1
490	ее с	3	1
491	на себе	1	1
492	от жизни	1	1
493	художественное открытие	1	1
494	и над	1	1
495	каждым из	1	1
496	например не	1	1
497	внутреннего монолога	1	1
498	найти в	1	1
499	человека от	2	1
500	и всегда	2	1
501	контакт с	1	1
502	в самой	3	1
503	о ней	1	1
504	нее нет	1	1
505	точке этого	2	1
506	мыслей и	1	1
507	как она	1	1
508	героя это	1	1
509	а лишь	3	1
510	рождается в	1	1
511	но теперь	2	1
512	для осуществления	1	1
513	хочет быть	1	1
514	героя а	1	1
515	без любви	1	1
516	в области	2	1
517	человеком а	1	1
518	может показаться	1	1
519	бытия не	1	1
520	в момент	3	1
521	в разговоре	1	1
522	мое я	2	1
523	его знакомых	1	1
524	его внутренней	1	1
525	есть только	4	1
526	во все	2	1
527	последнее слово	1	1
528	ли не	1	1
529	отличается от	1	1
530	числе и	2	1
531	всего в	1	1
532	с авторской	2	1
533	его с	2	1
534	от нее	1	1
535	бы он	2	1
536	той или	3	1
537	это я	1	1
538	не предполагает	1	1
539	все еще	1	1
540	тот и	1	1
541	на это	1	1
542	героев в	3	1
543	в безличной	1	1
544	в героях	1	1
545	потому не	1	1
546	от друга	2	1
547	человеку в	1	1
548	его святая	1	1
549	не вступает	1	1
550	себе самом	3	1
551	которым она	1	1
552	с самого	1	1
553	в дальнейшем	2	1
554	и про	2	1
555	и необходимости	1	1
556	как ее	2	1
557	нельзя сказать	1	1
558	на нее	1	1
559	в плоскости	1	1
560	его героев	1	1
561	иногда в	1	1
562	еще в	1	1
563	но у	3	1
564	жизнь и	3	1
565	а там	1	1
566	был не	1	1
567	сама она	1	1
568	остановимся на	2	1
569	по себе	8	1
570	смысле и	1	1
571	образом в	2	1
572	автор не	4	1
573	именно потому	1	1
574	и здесь	2	1
575	и что	2	1
576	позиция личности	1	1
577	отчаяния и	1	1
578	и умирает	1	1
579	времени в	1	1
580	других людей	1	1
581	а во	1	1
582	заключается в	1	1
583	все в	1	1
584	не понимал	1	1
585	его личности	2	1
586	на одном	1	1
587	природы этого	1	1
588	в другой	1	1
589	тотчас же	2	1
590	еще более	1	1
591	внешнее и	1	1
592	которая и	1	1
593	художественном мире	3	1
594	того что	3	1
595	трагическим мотивом	1	1
596	обычный для	1	1
597	но с	3	1
598	обе эти	1	1
599	контакта с	3	1
600	и одновременно	2	1
601	вне себя	1	1
602	согласиться с	1	1
603	только сам	1	1
604	меня и	1	1
605	был использован	1	1
606	всю ее	1	1
607	проникнуть в	1	1
608	но ни	1	1
609	в самое	1	1
610	и потому	6	1
611	бы его	1	1
612	всей жизни	1	1
613	но как	2	1
614	за себя	2	1
615	во времени	1	1
616	и теперь	1	1
617	на мир	2	1
618	в уста	3	1
619	значимость и	2	1
620	так что	2	1
621	в точке	5	1
622	не знающего	1	1
623	оказывается в	1	1
624	к идее	3	1
625	по убеждению	1	1
626	уже в	4	1
627	его художественной	1	1
628	же из	1	1
629	героя с	2	1
630	вопрос и	1	1
631	в начале	2	1
632	до предела	1	1
633	еще одну	1	1
634	как писал	1	1
635	по выражению	2	1
636	за ним	1	1
637	превращаются в	1	1
638	к своим	1	1
639	их как	1	1
640	ведь это	1	1
641	могло бы	1	1
642	смерти своих	1	1
643	знакомимся с	1	1
644	так как	5	1
645	для меня	2	1
646	то время	1	1
647	не правда	1	1
648	при всей	1	1
649	не о	2	1
650	может служить	1	1
651	отношении к	1	1
652	независимо от	1	1
653	принципиально не	2	1
654	и никогда	1	1
655	людей не	1	1
656	этом отношении	2	1
657	от того	2	1
658	на том	1	1
659	и героя	1	1
660	лишь для	1	1
661	нет своей	1	1
662	при внутренней	1	1
663	были бы	2	1
664	человеческой мысли	3	1
665	и даже	3	1
666	и т.п	6	1
667	что человек	1	1
668	по своим	2	1
669	а именно	3	1
670	человека а	1	1
671	это все	1	1
672	чужой мысли	1	1
673	бытия в	2	1
674	наконец в	1	1
675	героя о	1	1
676	перед ним	2	1
677	по всей	1	1
678	воспоминания о	1	1
679	церкви и	1	1
680	необходимости в	1	1
681	а на	2	1
682	у меня	3	1
683	на которых	1	1
684	до конца	7	1
685	более того	5	1
686	с которым	1	1
687	а так	1	1
688	там где	6	1
689	слова без	1	1
690	его характер	1	1
691	вовлекается в	1	1
692	своей личности	2	1
693	настоящее и	1	1
694	не видит	1	1
695	этот рассказ	1	1
696	вступает в	4	1
697	в лесу	1	1
698	как одно	2	1
699	между характером	1	1
700	да я	1	1
701	внутреннего человека	1	1
702	в пределах	4	1
703	это были	1	1
704	чем в	1	1
705	это за	1	1
706	человеке в	1	1
707	по существу	1	1
708	думать о	1	1
709	присутствует в	1	1
710	другого человека	1	1
711	лежит в	2	1
712	рассказ в	1	1
713	и смерти	7	1
714	глава третья	1	1
715	слова и	1	1
716	еще раз	3	1
717	этом случае	1	1
718	его личность	1	1
719	в условиях	2	1
720	но это	2	1
721	ареной борьбы	1	1
722	авторское сознание	2	1
723	сознания это	1	1
724	видят в	1	1
725	его собственная	1	1
726	в полном	1	1
727	он видел	1	1
728	для автора	4	1
729	этого сознания	2	1
730	и среди	2	1
731	мира и	1	1
732	ее и	1	1
733	всего что	1	1
734	как теперь	1	1
735	бы в	5	1
736	в конторе	1	1
737	человека она	1	1
738	но зато	1	1
739	по самой	2	1
740	сообщением о	1	1
741	же в	1	1
742	чем же	2	1
743	образ человека	2	1
744	в творчестве	1	1
745	с сыном	1	1
746	лишь по	1	1
747	не знает	4	1
748	другой стороны	1	1
749	совершенно не	1	1
750	жизни а	1	1
751	и героем	1	1
752	он получил	1	1
753	и жизнь	1	1
754	у толстого	1	1
755	героя в	5	1
756	не сказал	1	1
757	смерти каждого	1	1
758	к этой	2	1
759	а я	1	1
760	случае если	1	1
761	в своих	4	1
762	том числе	2	1
763	не субъективное	1	1
764	героя как	1	1
765	это в	1	1
766	за личностью	1	1
767	который не	1	1
768	к этому	4	1
769	которая не	2	1
770	в таком	3	1
