N	2gram	Tiupa_Disk_1	Myshleni
234	отличие от	5	2
235	его на	1	2
236	стороны и	2	2
237	когда он	2	2
238	в образовании	1	2
239	и к	4	2
240	учение о	1	2
241	речи но	1	2
242	то и	1	2
243	тому же	5	2
244	в случае	1	2
245	на его	4	2
246	что она	1	2
247	к одному	1	2
248	из виду	1	2
249	свое время	1	2
250	одному и	1	2
251	но все	1	2
252	те же	1	2
253	на протяжении	2	2
254	которая как	1	2
255	в речевом	1	2
256	в жизни	1	2
257	в них	4	2
258	что представляет	2	2
259	оно имеет	1	2
260	во второй	1	2
261	в своей	5	2
262	в котором	5	2
263	к предмету	1	2
264	как совокупность	1	2
265	в отличие	5	2
266	должны были	1	2
267	и эти	1	2
268	но они	2	2
269	в определенной	1	2
270	но только	1	2
271	данное понятие	1	2
272	во всем	1	2
273	в момент	2	2
274	лежит в	1	2
275	должны быть	3	2
276	и другим	1	2
277	указывает на	2	2
278	в виду	2	2
279	но при	3	2
280	в истории	4	2
281	своей мысли	1	2
282	не с	3	2
283	в плоскости	1	2
284	том как	1	2
285	по мере	2	2
286	образом в	1	2
287	тем или	1	2
288	и требует	2	2
289	с устной	1	2
290	вслед за	1	2
291	представления о	2	2
292	со всеми	1	2
293	только на	1	2
294	из них	3	2
295	речи что	1	2
296	к ним	3	2
297	самой природой	1	2
298	как будто	1	2
299	представляют собой	1	2
300	и даже	3	2
301	а с	5	2
302	себя и	1	2
303	может ли	1	2
304	о чем	2	2
305	действия в	1	2
306	на который	1	2
307	и потому	3	2
308	в область	1	2
309	научной мысли	1	2
310	и тому	1	2
311	и от	1	2
312	того положения	1	2
313	которая в	1	2
314	или иным	1	2
315	для современной	1	2
316	чем он	2	2
317	или не	1	2
318	и другие	1	2
319	отношением к	1	2
320	другой стороны	3	2
321	имеет место	3	2
322	в свое	1	2
323	в своих	3	2
324	это понятие	3	2
325	во всяком	2	2
326	второй из	1	1
327	лежат в	1	1
328	также и	3	1
329	например в	2	1
330	обычно в	1	1
331	в тех	2	1
332	сам по	1	1
333	чем-то существенно	1	1
334	на самом	1	1
335	только потому	1	1
336	мысли а	1	1
337	к другому	2	1
338	более позднем	1	1
339	из его	1	1
340	и должен	1	1
341	одним и	1	1
342	между сциллой	1	1
343	речевой деятельности	1	1
344	для своего	2	1
345	мы имеем	2	1
346	речь письменная	1	1
347	и о	4	1
348	этим связан	1	1
349	во внутреннем	1	1
350	но она	1	1
351	самого говорящего	1	1
352	в полной	1	1
353	на целую	1	1
354	но уже	1	1
355	и ее	2	1
356	событий и	1	1
357	непосредственное отношение	1	1
358	более глубокий	1	1
359	он сам	1	1
360	что его	1	1
361	с его	4	1
362	мыслятся как	1	1
363	этом пункте	1	1
364	как правило	4	1
365	различия между	3	1
366	в ее	3	1
367	система не	1	1
368	высказывание и	1	1
369	мере развития	1	1
370	они имеют	1	1
371	из важнейших	1	1
372	отличаются от	1	1
373	по исторической	1	1
374	были не	1	1
375	результате этого	1	1
376	что хотя	1	1
377	и должны	1	1
378	более чем	2	1
379	независимо от	1	1
380	даже сказать	1	1
381	как к	2	1
382	построения целого	1	1
383	перед нами	3	1
384	просто как	1	1
385	целый ряд	2	1
386	с понятием	2	1
387	к числу	1	1
388	более или	2	1
389	следующим образом	1	1
390	следует сказать	1	1
391	в себе	7	1
392	сложный процесс	1	1
393	не приходится	2	1
394	что это	1	1
395	является акт	1	1
396	в нашем	1	1
397	это разделение	1	1
398	всяком новом	1	1
399	стороны это	2	1
400	что к	1	1
401	другом случае	1	1
402	и те	1	1
403	на то	1	1
404	так сказать	2	1
405	в проблеме	1	1
406	к некоторому	1	1
407	в первую	1	1
408	не как	4	1
409	собой не	1	1
410	понимания и	1	1
411	том чтобы	2	1
412	в понятии	1	1
413	как предметом	1	1
414	можно даже	1	1
415	легко показать	1	1
416	или иных	1	1
417	которое как	1	1
418	одно и	1	1
419	и заключается	1	1
420	значительной степени	2	1
421	этом последнем	1	1
422	в каждом	2	1
423	которые уже	1	1
424	тем же	1	1
425	совпадают с	1	1
426	есть все	1	1
427	об этом	2	1
428	полной мере	1	1
429	зрения на	3	1
430	всех областях	1	1
431	лишь в	4	1
432	том в	1	1
433	и других	1	1
434	первую очередь	1	1
435	может стать	1	1
436	говоря мы	1	1
437	этом смысле	1	1
438	приходит в	1	1
439	мог бы	1	1
440	который по	1	1
441	слово имеет	1	1
442	о которых	1	1
443	в слове	1	1
444	которой он	1	1
445	несмотря на	1	1
446	как целое	1	1
447	протекает в	1	1
448	как таковой	1	1
449	можно так	1	1
450	в понимании	1	1
451	смысле можно	1	1
452	звено в	1	1
453	если можно	1	1
454	не столько	1	1
455	равной мере	1	1
456	представление о	1	1
457	а представляет	1	1
458	от его	1	1
459	вопрос на	1	1
460	в основном	1	1
461	качестве своих	1	1
462	образом и	1	1
463	которые в	1	1
464	тем не	1	1
465	возникающих в	1	1
466	лежит не	1	1
467	и предполагает	2	1
468	действие или	1	1
469	возможно только	2	1
470	однако в	3	1
471	письма в	1	1
472	мере и	1	1
473	как можно	1	1
474	передний план	1	1
475	дело не	2	1
476	отличается от	2	1
477	и притом	1	1
478	речь или	1	1
479	как его	2	1
480	различия в	1	1
481	в структуре	1	1
482	не могло	2	1
483	он мог	3	1
484	всю область	1	1
485	что ни	1	1
486	такова что	1	1
487	в изложении	1	1
488	позицию и	1	1
489	входят в	1	1
490	и делает	1	1
491	которому мы	1	1
492	что на	1	1
493	в каком	1	1
494	факта в	1	1
495	перед ним	1	1
496	такие же	1	1
497	чистом виде	1	1
498	в специальном	1	1
499	т.п и	1	1
500	и принадлежит	1	1
501	одном ряду	1	1
502	и другой	1	1
503	числе и	2	1
504	характеризует как	1	1
505	постановки вопроса	1	1
506	если же	1	1
507	и он	2	1
508	ради чего	1	1
509	для себя	4	1
510	настолько что	1	1
511	не делает	1	1
512	слово не	2	1
513	более не	1	1
514	за самим	1	1
515	но по	1	1
516	с ее	2	1
517	не существует	1	1
518	не могу	1	1
519	только при	1	1
520	мысль о	1	1
521	только то	1	1
522	своим происхождением	2	1
523	своей речи	1	1
524	с языком	1	1
525	природе своей	5	1
526	по аналогии	1	1
527	собой по	1	1
528	этого как	1	1
529	его точка	1	1
530	означает не	1	1
531	и письмо	1	1
532	в отношениях	1	1
533	строго говоря	2	1
534	лежали в	1	1
535	слова или	1	1
536	собой и	1	1
537	тем чем	1	1
538	сводится к	5	1
539	развития как	1	1
540	к одной	1	1
541	чего она	1	1
542	существенные моменты	1	1
543	что каждый	1	1
544	одного из	2	1
545	или на	3	1
546	требует для	2	1
547	на что	1	1
548	понятие и	1	1
549	аналогии с	1	1
550	и во	2	1
551	нет у	1	1
552	и харибдой	1	1
553	во втором	4	1
554	не более	2	1
555	которая и	1	1
556	теории в	1	1
557	в сферу	3	1
558	один из	3	1
559	в большей	1	1
560	с ними	1	1
561	определенную позицию	1	1
562	что даже	2	1
563	деятельности по	1	1
564	могло быть	1	1
565	непосредственно из	1	1
566	связаны с	1	1
567	всяком случае	1	1
568	это слово	1	1
569	состоит не	1	1
570	одни и	1	1
571	для всех	1	1
572	есть в	2	1
573	оказывается в	1	1
574	с двумя	1	1
575	может с	1	1
576	уже в	2	1
577	себя в	2	1
578	ту самую	1	1
579	оно в	1	1
580	в виде	1	1
581	в начале	2	1
582	что не	4	1
583	или даже	2	1
584	при помощи	1	1
585	за ним	1	1
586	это обстоятельство	1	1
587	что означает	1	1
588	тогда как	19	1
589	не совпадают	1	1
590	в прошлом	1	1
591	в конце	1	1
592	отношении к	1	1
593	самое непосредственное	2	1
594	каждый из	1	1
595	при отсутствии	1	1
596	это было	2	1
597	как раз	1	1
598	этого понятия	1	1
599	в форме	2	1
600	в готовом	1	1
601	принадлежность к	1	1
602	быть названа	1	1
603	из двух	2	1
604	со стороны	7	1
605	себе а	1	1
606	или иной	5	1
607	даже не	1	1
608	и наблюдения	1	1
609	между которыми	1	1
610	и т.п	12	1
611	меру нашего	1	1
612	с другим	1	1
613	его себе	1	1
614	здесь в	2	1
615	и прежде	1	1
616	в воображении	1	1
617	его из	1	1
618	только по	1	1
619	не было	7	1
620	понятие как	1	1
621	на которых	1	1
622	отношения в	1	1
623	более того	2	1
624	которое по	1	1
625	на передний	1	1
626	одну из	2	1
627	его собственной	1	1
628	в изучении	1	1
629	здесь имеет	1	1
630	всю совокупность	1	1
631	что сила	1	1
632	в связи	1	1
633	и психологической	1	1
634	уже о	2	1
635	и речью	1	1
636	до этого	1	1
637	случае по	1	1
638	в одной	3	1
639	на область	1	1
640	самых сложных	1	1
641	только его	1	1
642	не удается	1	1
643	чем то	1	1
644	ибо это	1	1
645	влияния на	2	1
646	речь только	1	1
647	он говорит	1	1
648	в данном	5	1
649	для обозначения	3	1
650	понятие о	3	1
651	что всякое	1	1
652	одновременно с	2	1
653	что же	2	1
654	или менее	2	1
655	да и	1	1
656	согласно которому	1	1
657	исходя из	2	1
658	той последовательности	1	1
659	значение или	1	1
660	иначе говоря	2	1
661	этого слова	1	1
662	в чистом	1	1
663	памяти в	1	1
664	поэтому что	1	1
665	самой теории	1	1
666	выход из	1	1
667	но для	1	1
668	к другим	2	1
669	тех или	1	1
670	тех случаях	1	1
671	в следующей	1	1
672	известной степени	2	1
673	случаях когда	1	1
674	речевом общении	1	1
675	при таком	1	1
676	более ранних	1	1
677	того о	1	1
678	это как	1	1
679	своей собственной	2	1
680	особого рода	2	1
681	и все	2	1
682	или нет	1	1
683	той или	3	1
684	к признанию	1	1
685	вообще в	1	1
686	но зато	2	1
687	на более	1	1
688	исключительно в	1	1
689	хотя в	2	1
690	в равной	2	1
691	так выразиться	1	1
692	не являются	1	1
693	с ней	1	1
694	дело с	2	1
695	или иного	1	1
696	оно не	2	1
697	и состоит	1	1
698	но эти	1	1
699	возникает как	1	1
700	и это	1	1
701	того или	2	1
702	том числе	2	1
703	это в	2	1
