N	2gram	Bakhtin_Pr_3	VerxiiNi
128	из которого	1	3
129	уже не	2	3
130	что эти	1	3
131	для него	13	3
132	в одном	5	3
133	случае не	1	3
134	и даже	7	3
135	с ней	1	3
136	а так	2	3
137	с этой	2	3
138	конце концов	3	3
139	отношению к	6	3
140	одним из	1	2
141	и это	4	2
142	и больше	1	2
143	надо было	2	2
144	так чтобы	3	2
145	и заставляет	1	2
146	еще не	4	2
147	и на	6	2
148	бы то	4	2
149	с его	6	2
150	во всех	2	2
151	друг на	2	2
152	силы и	1	2
153	оно является	1	2
154	и наконец	5	2
155	еще на	1	2
156	ни один	1	2
157	он в	4	2
158	на то	1	2
159	не могла	1	2
160	не как	3	2
161	из него	1	2
162	его можно	1	2
163	заключает в	1	2
164	связан с	2	2
165	то ни	4	2
166	те же	2	2
167	к другу	1	2
168	них не	1	2
169	на все	1	2
170	в них	2	2
171	на друга	2	2
172	мы видели	3	2
173	признать что	2	2
174	которые в	2	2
175	не в	9	2
176	характер носят	1	2
177	самого начала	8	2
178	этими двумя	2	2
179	для каждого	1	2
180	тогда когда	1	2
181	героев и	1	2
182	только не	1	2
183	в разных	1	2
184	же время	12	2
185	так например	1	2
186	этом отношении	1	2
187	ли это	2	2
188	не могут	1	2
189	в среде	1	2
190	отличается от	2	2
191	той или	2	2
192	пор еще	1	2
193	время он	1	2
194	но при	1	2
195	приводит к	1	2
196	не с	2	2
197	особенно в	2	2
198	по сравнению	1	2
199	должны признать	1	2
200	для этого	3	2
201	мысль о	1	2
202	в виду	3	2
203	в пользу	1	2
204	должно было	1	2
205	между тем	3	2
206	быть даже	3	2
207	наконец в	3	2
208	еще только	1	2
209	быть и	2	2
210	по своей	1	2
211	один из	2	2
212	тот же	2	2
213	и действительно	1	2
214	между этими	1	2
215	иной характер	2	2
216	со всеми	2	2
217	для всех	1	2
218	конечно не	2	2
219	уже в	3	2
220	эти черты	1	2
221	в начале	4	2
222	мы можем	1	2
223	или иной	2	2
224	к которому	2	2
225	прежде всего	15	2
226	не было	2	2
227	может ли	1	2
228	перед которой	1	2
229	и все	19	2
230	среди них	1	2
231	всех других	1	2
232	тем с	1	2
233	если не	3	2
234	должна была	2	2
235	уже давно	1	2
236	требует от	1	2
237	и мир	2	2
238	по своему	3	2
239	были слишком	1	2
240	особенно к	1	2
241	благодаря этому	2	2
242	только для	1	2
243	в эту	1	2
244	только что	3	2
245	ни было	4	2
246	в свою	1	2
247	в процессе	1	2
248	сказать что	2	2
249	к его	1	2
250	ко всему	1	2
251	из этого	1	2
252	жизни и	3	2
253	себя как	2	1
254	от этой	2	1
255	женщины и	1	1
256	можно говорить	1	1
257	чтобы не	1	1
258	в этот	2	1
259	начинается с	1	1
260	а между	3	1
261	самом деле	13	1
262	он может	2	1
263	своей основной	1	1
264	это и	2	1
265	но тем	1	1
266	в первом	1	1
267	и до	1	1
268	органически и	1	1
269	все те	2	1
270	и требует	1	1
271	причиной и	1	1
272	где я	1	1
273	и этот	2	1
274	несколько иной	1	1
275	этом направлении	1	1
276	мы уже	6	1
277	той же	2	1
278	а как	2	1
279	он знает	2	1
280	что уже	1	1
281	бы и	4	1
282	он как	4	1
283	не находил	1	1
284	в сущности	11	1
285	время как	1	1
286	совпадает с	2	1
287	его о	1	1
288	отвернувшись от	1	1
289	мы и	2	1
290	не совсем	1	1
291	кто же	2	1
292	в ней	3	1
293	на них	5	1
294	за это	1	1
295	что его	3	1
296	в чем	5	1
297	сказать и	1	1
298	он умеет	2	1
299	друг к	1	1
300	видели что	1	1
301	в сторону	2	1
302	эта особенность	2	1
303	в план	1	1
304	по отношению	5	1
305	а и	1	1
306	уже как	1	1
307	вступают в	1	1
308	отличие от	2	1
309	что они	6	1
310	себя в	1	1
311	один и	1	1
312	идет о	1	1
313	материалом для	2	1
314	трудно сказать	1	1
315	в одной	3	1
316	как в	4	1
317	некоторое время	1	1
318	как к	4	1
319	с их	1	1
320	более и	1	1
321	что касается	1	1
322	всей этой	1	1
323	могли бы	1	1
324	его к	3	1
325	себе не	1	1
326	и отчасти	1	1
327	то в	2	1
328	них как	1	1
329	к чему	2	1
330	тон но	1	1
331	та же	2	1
332	разве я	1	1
333	а во-вторых	1	1
334	бы с	2	1
335	близости к	1	1
336	тоже не	1	1
337	его может	1	1
338	и тот	1	1
339	вследствие этого	2	1
340	так сказать	2	1
341	роли в	1	1
342	на его	4	1
343	образ его	1	1
344	но именно	2	1
345	чтобы они	1	1
346	всех этих	2	1
347	он должен	2	1
348	к одному	3	1
349	что еще	1	1
350	в корне	1	1
351	и более	1	1
352	чтобы в	1	1
353	на этом	4	1
354	человека в	1	1
355	том же	1	1
356	больше никогда	1	1
357	бы быть	1	1
358	еще хуже	1	1
359	его в	4	1
360	входит в	2	1
361	это было	3	1
362	было в	2	1
363	себя что	1	1
364	мире как	1	1
365	это не	5	1
366	было бы	2	1
367	в свой	1	1
368	лишь на	2	1
369	есть несколько	1	1
370	а просто	2	1
371	в жизни	2	1
372	ни в	4	1
373	нет в	2	1
374	друга что	1	1
375	она и	1	1
376	его все	1	1
377	в слове	5	1
378	как и	18	1
379	этим и	1	1
380	даже там	1	1
381	такою же	1	1
382	должно быть	3	1
383	она была	1	1
384	и того	2	1
385	одного и	1	1
386	перед собой	1	1
387	его образ	1	1
388	ибо не	1	1
389	его нельзя	2	1
390	в своей	3	1
391	что такое	2	1
392	таким же	1	1
393	никто не	1	1
394	в такой	3	1
395	в их	1	1
396	человеком и	1	1
397	знает и	7	1
398	все и	4	1
399	в отличие	2	1
400	должны были	1	1
401	он тоже	1	1
402	но эта	1	1
403	в прямом	1	1
404	их в	3	1
405	однако в	2	1
406	радости и	1	1
407	по себе	3	1
408	даже в	5	1
409	заставляет его	1	1
410	народом в	1	1
411	вернемся к	1	1
412	всех их	1	1
413	случае в	1	1
414	эта мысль	1	1
415	что с	3	1
416	является лишь	1	1
417	всех тех	2	1
418	уже очень	1	1
419	было лишь	1	1
420	ничего не	4	1
421	и весь	1	1
422	за исключением	1	1
423	и остается	1	1
424	уже говорили	3	1
425	другой стороны	3	1
426	и любовь	1	1
427	это слово	5	1
428	мире и	2	1
429	замечательно что	1	1
430	только с	3	1
431	и делает	2	1
432	но даже	1	1
433	эту сторону	1	1
434	и несколько	1	1
435	когда их	1	1
436	и религиозная	1	1
437	когда мы	1	1
438	лежит в	2	1
439	и другим	1	1
440	этого и	2	1
441	а вместе	1	1
442	мысли о	2	1
443	встречаются и	1	1
444	слова с	3	1
445	в строгом	1	1
446	эти явления	1	1
447	в каждой	1	1
448	конкретные формы	1	1
449	для себя	6	1
450	которого мы	1	1
451	с ее	3	1
452	как не	1	1
453	свою очередь	1	1
454	здесь не	1	1
455	всего этого	2	1
456	без всякого	1	1
457	в ее	3	1
458	данном случае	1	1
459	в себя	1	1
460	роль в	1	1
461	как с	1	1
462	и совершенно	1	1
463	котором он	1	1
464	с собой	1	1
465	наконец на	1	1
466	найти в	1	1
467	это мы	1	1
468	жизнь это	1	1
469	между собой	1	1
470	он сам	5	1
471	собой и	2	1
472	из одного	1	1
473	с ним	8	1
474	именно потому	2	1
475	а самому	1	1
476	и должно	2	1
477	и других	1	1
478	характер этого	1	1
479	в глаза	3	1
480	его тело	1	1
481	после того	1	1
482	и во	3	1
483	все в	1	1
484	связь между	1	1
485	и лишь	2	1
486	же очень	1	1
487	на одном	2	1
488	у другого	2	1
489	что человек	1	1
490	ними в	1	1
491	во всей	1	1
492	именно тем	2	1
493	сил на	1	1
494	в ту	1	1
495	не удалось	2	1
496	и об	2	1
497	как она	2	1
498	лицом в	1	1
499	происходит в	1	1
500	эти последние	2	1
501	оставаясь в	1	1
502	что здесь	1	1
503	его уже	1	1
504	и прежде	4	1
505	в позднейших	1	1
506	нужного ему	1	1
507	совсем не	3	1
508	с ними	6	1
509	которым он	6	1
510	что даже	2	1
511	друг друга	2	1
512	и открыто	2	1
513	еще и	1	1
514	происходит дело	1	1
515	и так	5	1
516	всех его	1	1
517	и ее	2	1
518	в уста	1	1
519	и его	16	1
520	конечно очень	1	1
521	тогда ей	1	1
522	только на	4	1
523	чтобы он	1	1
524	в душе	2	1
525	участие в	1	1
526	ибо он	2	1
527	тоже в	1	1
528	мы знаем	2	1
529	не так	1	1
530	себе в	1	1
531	и их	1	1
532	уже почти	1	1
533	чтобы она	1	1
534	не для	2	1
535	на душу	1	1
536	после себя	1	1
537	власти над	1	1
538	у него	4	1
539	как раз	4	1
540	тем что	4	1
541	быть по	1	1
542	в очень	1	1
543	другой с	1	1
544	не были	1	1
545	со всем	2	1
546	здесь к	1	1
547	такое же	1	1
548	или о	1	1
549	и пр	1	1
550	их можно	1	1
551	и своего	3	1
552	слове о	2	1
553	других для	2	1
554	жизнь в	1	1
555	всей своей	2	1
556	одну из	1	1
557	о чем	2	1
558	все оно	1	1
559	когда она	2	1
560	все более	1	1
561	к лицу	1	1
562	нет ничего	1	1
563	него в	1	1
564	эти слова	3	1
565	ни на	1	1
566	тоже с	1	1
567	бы этому	1	1
568	с этим	2	1
569	без труда	2	1
570	с внутренней	1	1
571	в данном	1	1
572	увеличивается еще	1	1
573	лицом к	1	1
574	в той	2	1
575	смысле этого	2	1
576	да и	4	1
577	отношения к	1	1
578	как средство	1	1
579	там где	7	1
580	человека и	1	1
581	этого слова	7	1
582	сейчас же	1	1
583	призыв к	1	1
584	такой же	3	1
585	на которой	1	1
586	но это	4	1
587	в одних	1	1
588	не замечая	1	1
589	только еще	1	1
590	но для	3	1
591	о мире	8	1
592	не является	2	1
593	которых он	2	1
594	убеждения в	1	1
595	которых каждый	1	1
596	его с	4	1
597	лишь о	3	1
598	это как	3	1
599	это уже	2	1
600	после окончательного	1	1
601	бы в	3	1
602	же есть	1	1
603	ибо в	2	1
604	но зато	3	1
605	все они	1	1
606	этот раз	1	1
607	теперь же	2	1
608	давно уже	1	1
609	может и	1	1
610	они всегда	1	1
611	в своих	1	1
612	с первого	1	1
613	значение в	1	1
614	и вновь	1	1
