N	2gram	Losev_Prob_1	Literetu
402	оказывается общим	1	1
403	как высь	1	1
404	поэтому в	1	1
405	слова ведь	1	1
406	и внешней	1	1
407	в определенной	1	1
408	нас и	1	1
409	в таком	9	1
410	находится в	1	1
411	сводится к	1	1
412	искусства и	3	1
413	оказываются не	1	1
414	все прочие	2	1
415	притом в	1	1
416	одного из	1	1
417	на что	2	1
418	и просто	1	1
419	можно сказать	5	1
420	основе своей	1	1
421	что иначе	1	1
422	времени в	1	1
423	советского государства	1	1
424	с момента	1	1
425	переходит в	1	1
426	во втором	1	1
427	и хорошо	1	1
428	чем и	1	1
429	в ту	1	1
430	еще только	1	1
431	переживаний и	1	1
432	нового типа	1	1
433	в литературе	4	1
434	и мыслить	1	1
435	по собственному	1	1
436	это порождение	1	1
437	поэтому для	2	1
438	он стал	1	1
439	но зато	1	1
440	которое мы	1	1
441	но то	1	1
442	мировой революции	2	1
443	меня самого	1	1
444	же он	1	1
445	человека с	1	1
446	не можем	2	1
447	вопроса о	2	1
448	только на	4	1
449	красоты и	1	1
450	эти характеристики	1	1
451	от других	2	1
452	а то	1	1
453	рода смысл	1	1
454	мышления и	4	1
455	чего и	1	1
456	мир в	1	1
457	оказывается вполне	1	1
458	от читателя	1	1
459	нас только	1	1
460	мы находим	2	1
461	чтобы она	1	1
462	не для	2	1
463	дело и	1	1
464	во всей	3	1
465	образом не	1	1
466	к той	1	1
467	еще вполне	1	1
468	нет и	2	1
469	или иной	5	1
470	в данный	1	1
471	мы это	1	1
472	что человек	1	1
473	не просто	23	1
474	именно в	4	1
475	человека а	2	1
476	как же	3	1
477	еще и	5	1
478	например о	2	1
479	в романе	1	1
480	говорит о	3	1
481	чувствовал что	1	1
482	к человеку	1	1
483	усилием и	1	1
484	кто не	1	1
485	что находится	1	1
486	несколько примеров	1	1
487	однако и	3	1
488	мысли так	1	1
489	человек в	1	1
490	все время	2	1
491	подобного рода	5	1
492	он становится	1	1
493	что мы	13	1
494	и п	1	1
495	для этой	1	1
496	с первого	1	1
497	так же	9	1
498	но факт	1	1
499	который бы	2	1
500	и потому	2	1
501	мы говорим	3	1
502	требует от	1	1
503	раз его	1	1
504	быть это	1	1
505	для искусства	1	1
506	он говорит	1	1
507	наряду с	1	1
508	последнем случае	1	1
509	одновременно с	1	1
510	что же	9	1
511	сам поэт	1	1
512	вокруг себя	1	1
513	остался в	1	1
514	и менее	3	1
515	в своем	5	1
516	в это	2	1
517	его в	6	1
518	и от	1	1
519	и некоторые	1	1
520	друга а	1	1
521	в основном	1	1
522	силу и	1	1
523	в смысле	1	1
524	имел в	2	1
525	пока еще	3	1
526	тех или	3	1
527	этом же	1	1
528	тут ни	1	1
529	и другим	2	1
530	которое и	1	1
531	войти в	1	1
532	на самом	6	1
533	представляется что	1	1
534	которая в	1	1
535	сам является	1	1
536	нечто противоположное	1	1
537	ее и	1	1
538	особого рода	2	1
539	от него	1	1
540	и все	7	1
541	той или	5	1
542	не будучи	1	1
543	ни к	1	1
544	от всего	3	1
545	что а	2	1
546	бы за	1	1
547	полное тождество	1	1
548	в системе	1	1
549	нами не	1	1
550	нет ничего	10	1
551	о своем	2	1
552	опять к	1	1
553	но разве	1	1
554	только и	3	1
555	только как	1	1
556	имеет ничего	2	1
557	от всех	2	1
558	к его	2	1
559	переход от	1	1
560	по которой	1	1
561	именно к	1	1
562	у которых	1	1
563	есть и	3	1
564	который в	1	1
565	определенность в	1	1
566	а я	1	1
567	ее в	2	1
568	до общности	1	1
569	и эта	1	1
570	к этому	1	1
571	гораздо более	2	1
572	мной и	1	1
