N	2gram	Vinokur_St_2	FransuaR
309	отличие от	2	1
310	высота и	1	1
311	за пределы	1	1
312	что они	2	1
313	писался в	1	1
314	всего это	1	1
315	прямую связь	1	1
316	в истории	2	1
317	что во	1	1
318	что именно	2	1
319	вот как	1	1
320	в июне	1	1
321	будущих поколений	1	1
322	все же	6	1
323	я должен	1	1
324	новую жизнь	1	1
325	силе и	1	1
326	он на	1	1
327	легенде о	1	1
328	что слово	1	1
329	в самом	7	1
330	не приходится	4	1
331	точкой зрения	1	1
332	дело однако	1	1
333	тому же	3	1
334	у своего	1	1
335	то обстоятельство	4	1
336	всего к	1	1
337	с их	1	1
338	им в	1	1
339	своем романе	1	1
340	не годится	1	1
341	говорят о	1	1
342	к молодому	1	1
343	вследствие этого	1	1
344	по словам	4	1
345	когда увидел	1	1
346	справиться с	1	1
347	написанная в	1	1
348	не как	1	1
349	том чтобы	1	1
350	и которые	1	1
351	новое и	1	1
352	на совершенно	1	1
353	влево от	1	1
354	его от	1	1
355	в основу	1	1
356	что является	1	1
357	том же	2	1
358	в каждом	1	1
359	не будет	1	1
360	где нет	2	1
361	в совершенно	1	1
362	и лица	1	1
363	традиции и	1	1
364	не нашел	2	1
365	первая глава	2	1
366	как царь	1	1
367	и отдельные	1	1
368	известно что	1	1
369	форму и	1	1
370	этом смысле	1	1
371	намека на	1	1
372	и тем	1	1
373	данном случае	1	1
374	против этой	1	1
375	не соответствует	1	1
376	еще одно	1	1
377	для них	1	1
378	но уже	1	1
379	это написано	1	1
380	к которым	1	1
381	с тем	7	1
382	и уже	1	1
383	говорится о	1	1
384	начало этой	1	1
385	знать и	1	1
386	с такой	1	1
387	поблизости от	1	1
388	ею не	1	1
389	и некоторые	1	1
390	не пользовался	1	1
391	к первому	2	1
392	не так	1	1
393	июне года	1	1
394	почти за	1	1
395	и без	1	1
396	всяком случае	3	1
397	которого является	1	1
398	в котором	7	1
399	его современников	1	1
400	языке но	1	1
401	представление о	1	1
402	что я	2	1
403	что тот	1	1
404	нельзя было	1	1
405	не будем	1	1
406	времени не	2	1
407	в прямом	1	1
408	что было	2	1
409	был тесно	1	1
410	по себе	3	1
411	даже в	2	1
412	при помощи	4	1
413	при всех	1	1
414	народа это	1	1
415	но они	2	1
416	она не	1	1
417	иной раз	1	1
418	смешно как	1	1
419	самого начала	3	1
420	мысли в	1	1
421	к новым	1	1
422	у кого	1	1
423	на него	1	1
424	в основе	1	1
425	взглянуть на	2	1
426	и снова	1	1
427	что вы	1	1
428	и автор	1	1
429	для всего	1	1
430	найти в	1	1
431	первая часть	1	1
432	таким путем	1	1
433	к концу	1	1
434	и народной	1	1
435	это слово	3	1
436	так например	7	1
437	связи с	4	1
438	нужно отметить	1	1
439	не по	2	1
440	был чужд	1	1
441	ведут в	1	1
442	что на	3	1
443	ему не	2	1
444	имеет ничего	1	1
445	в стиле	1	1
446	у нас	3	1
447	у меня	3	1
448	предположение о	1	1
449	не могут	1	1
450	он и	1	1
451	его за	1	1
452	вокруг него	1	1
453	с полной	1	1
454	для такого	1	1
455	из монастыря	1	1
456	ничего общего	1	1
457	тогда я	1	1
458	и о	4	1
459	значения и	1	1
460	элементы этого	1	1
461	заимствовал из	1	1
462	слава богу	1	1
463	здесь не	1	1
464	книги и	1	1
465	характер и	1	1
466	эпизода в	1	1
467	мысль о	1	1
468	так в	1	1
469	различие между	1	1
470	котором мы	1	1
471	с собой	1	1
472	их стиля	1	1
473	гл iii	1	1
474	не трудно	1	1
475	времени и	4	1
476	не с	1	1
477	которым в	1	1
478	на которую	1	1
479	однако ж	1	1
480	же духе	1	1
481	поэтому в	1	1
482	отдельных образов	1	1
483	об этом	6	1
484	образом в	1	1
485	в таком	1	1
486	именно потому	1	1
487	было не	1	1
488	на все	1	1
489	вот почему	1	1
490	в другом	4	1
491	но к	1	1
492	второй половине	1	1
493	и что	6	1
494	я могу	1	1
495	от своего	1	1
496	элементы ее	1	1
497	но только	1	1
498	употребляются в	1	1
499	по их	2	1
500	этого эпизода	1	1
501	от них	1	1
502	этому поводу	2	1
503	наконец в	3	1
504	века и	2	1
505	действительности в	1	1
506	в ту	1	1
507	у всех	2	1
508	и об	1	1
509	для самого	1	1
510	находим и	1	1
511	по содержанию	1	1
512	в заключительной	2	1
513	к которому	1	1
514	в двух	1	1
515	что только	1	1
516	этот вопрос	2	1
517	что один	1	1
518	еще и	3	1
519	те которые	1	1
520	очень много	1	1
521	помощи которого	1	1
522	он уже	1	1
523	который в	1	1
524	между тем	5	1
525	в контексте	1	1
526	с которыми	1	1
527	в стихотворных	1	1
528	так что	3	1
529	да еще	1	1
530	в чисто	2	1
531	для кого	1	1
532	во втором	1	1
533	и рядом	1	1
534	конце года	1	1
535	одно из	1	1
536	себе в	1	1
537	ведь это	1	1
538	этом сам	1	1
539	в известной	1	1
540	то место	1	1
541	это почти	1	1
542	свое выражение	2	1
543	дошедшие до	1	1
544	и герои	1	1
545	чтобы показать	1	1
546	и занятия	1	1
547	но эти	1	1
548	возможно что	1	1
549	и даже	3	1
550	о своей	2	1
551	как у	3	1
552	что человек	1	1
553	могла появиться	1	1
554	на этот	2	1
555	по своим	1	1
556	уходит в	1	1
557	мысли об	1	1
558	такого понимания	1	1
559	такое же	2	1
560	или о	1	1
561	говорит о	2	1
562	и стал	1	1
563	лучше других	1	1
564	переходил на	1	1
565	попал в	1	1
566	положению и	1	1
567	и самый	2	1
568	в прозаических	2	1
569	один из	1	1
570	обстоятельство что	4	1
571	о чем	5	1
572	литература в	1	1
573	и слово	1	1
574	именно поэтому	1	1
575	но оно	1	1
576	связь с	2	1
577	в частности	4	1
578	раза и	1	1
579	не были	1	1
580	как это	2	1
581	относятся к	3	1
582	общего с	1	1
583	форме в	1	1
584	приводит в	1	1
585	что теперь	1	1
586	xix века	3	1
587	к другому	1	1
588	это были	2	1
589	этих словах	2	1
590	такого рода	2	1
591	тесно связан	1	1
592	в тех	2	1
593	к образу	1	1
594	всем в	1	1
595	и всей	1	1
596	из этой	2	1
597	с этой	2	1
598	не принимал	1	1
599	еще раз	1	1
600	части своего	1	1
601	характера в	1	1
602	между прочим	12	1
603	имел в	1	1
604	в начале	3	1
605	ни для	1	1
606	я от	1	1
607	при всем	1	1
608	писал в	1	1
609	к будущему	1	1
610	котором он	1	1
611	и избрал	1	1
612	в речи	4	1
613	от него	1	1
614	показать его	1	1
615	не должен	2	1
616	находим в	2	1
617	по пути	2	1
618	чем же	1	1
619	в период	2	1
620	между ними	1	1
621	неотделим от	1	1
622	сказать что	2	1
623	ведь ни	1	1
624	к его	1	1
625	героя в	1	1
626	в последнем	1	1
627	из этого	1	1
628	в трех	1	1
629	описаний в	1	1
630	в каком	2	1
631	заметить что	1	1
632	пользовался при	1	1
633	ее в	2	1
634	того времени	4	1
635	в своих	1	1
636	своей части	1	1
637	бы думать	1	1
638	яркое выражение	1	1
639	как на	9	1
640	они не	2	1
641	которая не	1	1
