N	2gram	Losev_Prob_1	Problemy
491	в нее	1	1
492	и заключается	2	1
493	человека в	1	1
494	что почти	1	1
495	что этот	2	1
496	об этом	10	1
497	говорил что	1	1
498	в глубине	1	1
499	них не	1	1
500	здесь то	2	1
501	а его	1	1
502	себя не	1	1
503	с целью	4	1
504	входит в	4	1
505	понять его	2	1
506	может стать	1	1
507	же если	1	1
508	делает его	2	1
509	отражение в	1	1
510	стоит на	1	1
511	не чем	1	1
512	и осуществить	1	1
513	очень любят	1	1
514	далеко не	5	1
515	дела и	1	1
516	и само	1	1
517	этим и	1	1
518	для чего	2	1
519	и было	1	1
520	как таковой	1	1
521	нисколько не	3	1
522	одного и	2	1
523	поэтому здесь	1	1
524	том как	2	1
525	несколько слов	1	1
526	или точнее	1	1
527	что такое	6	1
528	и ее	8	1
529	всего только	1	1
530	свой смысл	1	1
531	признать что	1	1
532	его построения	1	1
533	знал и	1	1
534	на первой	1	1
535	которые в	2	1
536	ко всему	1	1
537	иным как	1	1
538	тем не	18	1
539	по крайней	2	1
540	есть именно	5	1
541	что никакой	1	1
542	без всяких	2	1
543	есть еще	3	1
544	том и	1	1
545	с такими	2	1
546	том же	1	1
547	впрочем я	1	1
548	и почти	1	1
549	все мельчайшие	1	1
550	для нее	1	1
551	же такое	1	1
552	и очень	2	1
553	собою но	1	1
554	силен в	1	1
555	однако уже	2	1
556	в таких	2	1
557	она не	2	1
558	иной раз	1	1
559	от нас	3	1
560	на котором	1	1
561	правда в	1	1
562	дело в	3	1
563	одна из	1	1
564	что их	2	1
565	в процессе	1	1
566	в основе	1	1
567	покамест только	1	1
568	и такого	1	1
569	во всякой	2	1
570	того чтобы	9	1
571	для всего	2	1
572	только не	3	1
573	и всегда	2	1
574	смысл то	1	1
575	в самой	3	1
576	именно с	1	1
577	и весь	4	1
578	и существенное	1	1
579	это именно	1	1
580	не говорит	1	1
581	ее внутренняя	1	1
582	вот что	1	1
583	связи с	5	1
584	хотя правда	1	1
585	мы бы	1	1
586	своей статье	1	1
587	другой но	1	1
588	и при	2	1
589	этом отношении	1	1
590	зрение и	1	1
591	когда к	1	1
592	вот в	2	1
593	но кто	1	1
594	не могут	2	1
595	когда мы	8	1
596	сказать только	2	1
597	или слово	1	1
598	же самое	9	1
599	и другим	2	1
600	первом и	1	1
601	как для	2	1
602	да впрочем	1	1
603	мысли о	1	1
604	он оказывается	1	1
605	и свое	1	1
606	для того	8	1
607	оно не	3	1
608	время он	1	1
609	из нее	1	1
610	с голядкиным	1	1
611	можно и	1	1
612	но по	1	1
613	в некоторых	1	1
614	здесь не	7	1
615	говорит и	3	1
616	данном случае	8	1
617	для читателя	1	1
618	не объективно	1	1
619	сознания то	1	1
620	то время	1	1
621	или тип	1	1
622	и может	2	1
623	мы наблюдаем	2	1
624	в собственных	1	1
625	же касается	3	1
626	что может	2	1
627	почти каждый	1	1
628	которыми мы	1	1
629	очень долго	1	1
630	это вовсе	2	1
631	здесь как	1	1
632	мы приведем	1	1
633	до бесконечности	1	1
634	является в	2	1
635	поэтому в	1	1
636	был не	1	1
637	если бы	4	1
638	ведь вот	1	1
639	он остается	1	1
640	смысле и	2	1
641	находится в	1	1
642	все дело	1	1
643	же было	1	1
644	каждый раз	1	1
645	же необходимо	1	1
646	и должно	2	1
647	и поэтому	1	1
648	никак не	4	1
649	голядкина ведь	1	1
650	или на	3	1
651	образом в	1	1
652	их на	1	1
653	не выходит	1	1
654	нас в	2	1
655	не хочется	1	1
656	и требует	1	1
657	функций в	1	1
658	во втором	1	1
659	на одном	2	1
660	что человек	1	1
661	во всей	3	1
662	мыслей и	1	1
663	и только	4	1
664	крайней мере	2	1
665	этот последний	2	1
666	выше в	1	1
667	в ту	1	1
668	но она	3	1
669	бы вполне	2	1
670	есть субъект	1	1
671	одно место	1	1
672	эти последние	2	1
673	известно что	1	1
674	что здесь	3	1
675	что будет	2	1
676	один из	4	1
677	но с	1	1
678	же все	1	1
679	сразу же	2	1
680	поэтому для	2	1
681	видели что	1	1
682	этот вопрос	1	1
683	будь то	3	1
684	i в	1	1
685	и часто	2	1
686	еще и	5	1
687	очень много	3	1
688	это с	1	1
689	есть ни	5	1
690	не то	2	1
691	же он	1	1
692	определения и	1	1
693	для всех	1	1
694	есть в	5	1
695	точно и	1	1
696	выражение с	1	1
697	то и	6	1
698	всем его	1	1
699	или не	3	1
700	записках из	1	1
701	чтобы он	1	1
702	есть уже	1	1
703	а то	1	1
704	до последней	1	1
705	и других	1	1
706	и никаких	1	1
707	больше и	1	1
708	свой собственный	2	1
709	ведь это	2	1
710	и навсегда	1	1
711	чтобы она	1	1
712	не для	2	1
713	дело и	1	1
714	случае не	3	1
715	и столь	1	1
716	предмета вне	1	1
717	к той	1	1
718	в других	5	1
719	с омерзением	1	1
720	момент в	2	1
721	со всем	2	1
722	без всякой	2	1
723	до сих	3	1
724	для правильного	1	1
725	таком выражении	3	1
726	уже при	1	1
727	мы скажем	1	1
728	и нельзя	2	1
729	а именно	12	1
730	человека а	2	1
731	форме и	1	1
732	а наоборот	3	1
733	чем он	1	1
734	при всей	1	1
735	действующих лиц	2	1
736	мы еще	1	1
737	к его	2	1
738	но о	2	1
739	предмет и	1	1
740	же есть	1	1
741	и их	1	1
742	ей не	1	1
743	потом в	1	1
744	мы так	1	1
745	тоже ведь	1	1
746	не на	3	1
747	и считает	1	1
748	изображения в	1	1
749	я ищу	1	1
750	отсутствуют в	1	1
751	в идиоте	1	1
752	о чем	6	1
753	мы сейчас	1	1
754	своей структуре	1	1
755	произведение в	1	1
756	все такого	1	1
757	что из	1	1
758	есть ее	24	1
759	если не	4	1
760	в символ	3	1
761	но оно	1	1
762	нет ничего	10	1
763	человек в	1	1
764	на который	1	1
765	слова то	1	1
766	с первого	1	1
767	и особенно	2	1
768	зачем же	1	1
769	и потому	2	1
770	в москве	1	1
771	речь не	1	1
772	требует от	1	1
773	из которых	1	1
774	они сливаются	1	1
775	без труда	1	1
776	он говорит	1	1
777	в данном	9	1
778	на глаз	1	1
779	вас в	1	1
780	мы сразу	1	1
781	находятся в	1	1
782	образ и	1	1
783	образом на	1	1
784	в бесах	1	1
785	конечно и	1	1
786	мы сказали	1	1
787	понимаю в	1	1
788	всего то	1	1
789	сейчас же	3	1
790	его из	1	1
791	этом случае	2	1
792	художественное произведение	1	1
793	внутренняя жизнь	2	1
794	и некоторые	1	1
795	можно сказать	5	1
796	сих пор	3	1
797	в основном	1	1
798	только для	3	1
799	о его	2	1
800	у вас	2	1
801	имел в	2	1
802	остается в	1	1
803	при всем	1	1
804	не является	5	1
805	и раздражает	1	1
806	в результате	2	1
807	которая в	1	1
808	своей собственной	1	1
809	бы даже	1	1
810	говорят не	1	1
811	мысль о	1	1
812	который является	2	1
813	в третьем	1	1
814	в романе	1	1
815	смысле нет	1	1
816	уже давно	2	1
817	же в	4	1
818	нем и	1	1
819	но вот	1	1
820	к лицу	1	1
821	здесь только	2	1
822	может и	3	1
823	это все	1	1
824	из тех	1	1
825	а ведь	1	1
826	алеши и	1	1
827	они все	1	1
828	чем иным	1	1
829	себе не	3	1
830	того или	2	1
831	и эта	1	1
832	лиц в	1	1
833	к этому	1	1
834	после окончания	1	1
835	как на	1	1
