N	2gram	Nazirov_Tv_1	Dialekti
422	у читателя	1	1
423	свобода и	1	1
424	без особой	1	1
425	даже в	3	1
426	его движения	1	1
427	в историческом	1	1
428	вплоть до	1	1
429	и время	2	1
430	в сознательной	1	1
431	что эта	1	1
432	человека но	3	1
433	что с	1	1
434	вместе и	1	1
435	считает что	1	1
436	дело не	3	1
437	что ему	1	1
438	на него	1	1
439	мы все	1	1
440	и имеет	1	1
441	в нас	1	1
442	в вечность	1	1
443	существует также	1	1
444	казалось бы	1	1
445	больше чем	2	1
446	жизни не	1	1
447	что сами	1	1
448	в самой	1	1
449	природы в	1	1
450	он хочет	1	1
451	связи с	1	1
452	поэтому совершенно	1	1
453	входят в	1	1
454	и чего	1	1
455	что на	1	1
456	за ними	1	1
457	ли это	1	1
458	в движении	2	1
459	выразить в	1	1
460	которую не	1	1
461	и времени	1	1
462	в основу	1	1
463	но все	1	1
464	есть признак	1	1
465	же самое	1	1
466	откуда же	1	1
467	с ее	3	1
468	это само	1	1
469	не могу	2	1
470	в ее	1	1
471	данном случае	2	1
472	личности он	2	1
473	он с	1	1
474	и говорит	1	1
475	только то	1	1
476	в себя	2	1
477	верит в	2	1
478	и сам	1	1
479	ли это?	1	1
480	было в	2	1
481	во многом	7	1
482	личности на	1	1
483	с ним	3	1
484	трактуется как	1	1
485	против этого	1	1
486	связанное с	1	1
487	то есть	12	1
488	слова из	2	1
489	вот почему	3	1
490	внимание на	1	1
491	и та	2	1
492	что каждый	1	1
493	слова об	1	1
494	ясным что	1	1
495	или на	1	1
496	скажу что	1	1
497	можно сказать	2	1
498	мы понимаем	1	1
499	в конечном	4	1
500	себе мир	1	1
501	жизни он	2	1
502	вся эта	1	1
503	эти два	1	1
504	вообще и	1	1
505	бы и	1	1
506	наконец в	1	1
507	он был	1	1
508	представления о	1	1
509	свои личные	1	1
510	к ней	2	1
511	мы никогда	1	1
512	раз на	2	1
513	в другую	1	1
514	в лице	2	1
515	и мир	2	1
516	социальной среды	1	1
517	но с	1	1
518	но тот	1	1
519	тот же	2	1
520	одной из	4	1
521	этот вопрос	1	1
522	очень много	1	1
523	в качестве	2	1
524	вот что	1	1
525	от живой	1	1
526	а это	1	1
527	и обратно	1	1
528	бытия но	1	1
529	был бы	2	1
530	не так	3	1
531	жизнь для	1	1
532	мы находим	2	1
533	представлений о	2	1
534	в одном	1	1
535	у нее	1	1
536	к ним	1	1
537	пусть даже	1	1
538	далек от	1	1
539	заметить что	1	1
540	и делает	1	1
541	в других	1	1
542	само собой	1	1
543	науки в	1	1
544	живой жизни	2	1
545	до сих	1	1
546	к которому	1	1
547	с той	1	1
548	тут-то и	1	1
549	с презрением	1	1
550	мир а	1	1
551	а наоборот	1	1
552	стремится к	3	1
553	пока что	1	1
554	а так	1	1
555	когда она	1	1
556	одна и	1	1
557	мира в	2	1
558	когда я	2	1
559	в связи	1	1
560	связь с	1	1
561	в миру	1	1
562	вместе с	2	1
563	историю как	1	1
564	свой опыт	1	1
565	надо было	2	1
566	смерть но	1	1
567	если так	1	1
568	по своему	1	1
569	в область	1	1
570	не дают	1	1
571	чем в	1	1
572	религии и	1	1
573	утверждая что	1	1
574	самого себя	1	1
575	и всей	1	1
576	да и	1	1
577	него есть	2	1
578	и философии	1	1
579	и смерти	1	1
580	к нравственному	1	1
581	время есть	1	1
582	первом плане	2	1
583	слова и	1	1
584	сих пор	1	1
585	оба они	1	1
586	не мог	2	1
587	частей и	1	1
588	глубине души	1	1
589	процесса в	4	1
590	и часто	1	1
591	живет и	1	1
592	бы говорить	1	1
593	решить вопрос	1	1
594	имеют для	1	1
595	в точном	1	1
596	о котором	2	1
597	которая в	1	1
598	человек и	1	1
599	но когда	1	1
600	от него	1	1
601	сущее но	1	1
602	в этих	2	1
603	чтобы его	1	1
604	вовсе нет	1	1
605	философы считают	1	1
606	ни было	1	1
607	мы переходим	1	1
608	очень хорошо	1	1
609	тезис о	1	1
610	это все	1	1
611	вся вселенная	1	1
612	имеет место	1	1
613	не сами	1	1
614	которую только	1	1
615	одновременно и	2	1
616	вся история	2	1
617	просто не	3	1
618	а может	1	1
619	земной жизни	1	1
620	в процессе	1	1
621	на лице	1	1
622	как результат	1	1
623	и личности	1	1
624	с самим	1	1
