N	3gram	Tiupa_Teor_1	Analitik
360	конфликтного характера как	1	1
361	характеризуется тем или	1	1
362	очевидно а между	1	1
363	оказываться повтор у	1	1
364	парадокс характеризует всех	1	1
365	оппозиция повторов звонкого	1	1
366	гегелевское определение личности	1	1
367	града чрънигова отня	1	1
368	в соседстве со	1	1
369	второй строфе гласным	1	1
370	стопе заключительный стих	1	1
371	что скрыто под	1	1
372	факультативность комизма для	1	1
373	предлогов союзов и	1	1
374	вмещает в себя	1	1
375	пересиливает аллитерацию д	1	1
376	картина жизни всегда	1	1
377	как способу высказывания	1	1
378	же стихотворения аллитерация	1	1
379	на третьей стопе	1	1
380	второй стих этот	1	1
381	напротив в тексте	1	1
382	лицом миропорядка трагическая	1	1
383	свободы т.е возможности	1	1
384	вертикальный хронотоп высшей	1	1
385	о своих именах	1	1
386	русской поэзии образуется	1	1
387	стиха на конец	1	1
388	в частности с	1	1
389	сверхсхемным ударением во	1	1
390	причастностью к сверхличному	1	1
391	первой строфой из	1	1
392	интонацию обремененного ответственностью	1	1
393	шиллер в статье	1	1
394	осуществлению той же	1	1
395	т доминировала в	1	1
396	и первый является	1	1
397	от ситуации ожидания	1	1
398	чья фигура могла	1	1
399	не возникает в	1	1
400	только не становится	1	1
401	ударных строк смятенного	1	1
402	обладают ключевой значимостью	1	1
403	искусство никогда не	1	1
404	музы поэтому оно	1	1
405	т закономерно и	1	1
406	от своего достоинства	1	1
407	за минуту до	1	1
408	принадлежат и внимательно	1	1
409	всеобщие полюса человеческого	1	1
410	гоголевский хома брут	1	1
411	ее ролевой претензией	1	1
412	большинства строк многообразны	1	1
413	борющихся сторон чего	1	1
414	в конце первого	1	1
415	чем троекратные в	1	1
416	полностью идентичен ритму	1	1
417	в этом смысле	2	1
418	нести на себе	1	1
419	судьба выражает внеличную	1	1
420	ролевых границах это	1	1
421	и политического четко	1	1
422	пребывания а в	1	1
423	может быть признано	1	1
424	глядела всеми чувствами	1	1
425	чего еще нет	1	1
426	у не подвергающегося	1	1
427	внутренней готовностью этого	1	1
428	спондея а всего	1	1
429	пустым звуком бессодержательной	1	1
430	всеобъемлющая эстетическая ситуация	1	1
431	границах это жертвенное	1	1
432	строка вмещает в	1	1
433	низкой данности апостолов	1	1
434	коллизий эта встреча	1	1
435	следует подчеркнуть факультативность	1	1
436	как откровение того	1	1
437	приходится точка золотого	1	1
438	не носит конфликтного	1	1
439	составляет своего рода	1	1
440	ходом ибо герои	1	1
441	ревизора имитирующей сцену	1	1
442	целостности своего условного	1	1
443	внешней среды объединяющее	1	1
444	часто знаменует полюс	1	1
445	правило обладают ключевой	1	1
446	за субъективную избыточность	1	1
447	котором внутренняя данность	1	1
448	ощутимые сверхсхемные ударения	1	1
449	здесь отнюдь не	1	1
450	субститутом ключевого слова	1	1
451	а гоголевский хома	1	1
452	лирической героини-поэтессы ассонансная	1	1
453	в третьих строках	1	1
454	данного во мне	1	1
455	в момент свершения	1	1
456	обладает семантическим ореолом	1	1
457	метапоэтическое я музы	1	1
458	четвертой стопах однако	1	1
459	в качестве монологического	1	1
460	другими звуками в	1	1
461	два полюса лирической	1	1
462	всегда осложнена наличием	1	1
463	соотнесены между собой	1	1
464	универсальной диады в	1	1
465	внешней заданности ролевая	1	1
466	ситуация есть ситуация	1	1
467	и т.п типах	1	1
468	по преимуществу ночной	1	1
469	имя в скрижали	1	1
470	глоссализации интонационно-ритмически не	1	1
471	единое целое представляет	1	1
472	героини обесценивающее привычные	1	1
473	н из и	1	1
474	лирическим субъектом и	1	1
475	композиционно и ритмически	1	1
476	даже предательство совершается	1	1
477	обоснована эстетическая позиция	1	1
478	его известную аналогичность	1	1
479	не случайно во	1	1
480	дорога братiе забывъ	1	1
481	целого однако в	1	1
482	границы присутствия я	1	1
483	самая яркая индивидуальность	1	1
484	художественного содержания к	1	1
485	персонажа чья роль	1	1
486	сатирический художник обретает	1	1
487	татаро-монгольским нашествием приводит	1	1
488	князи же? такы	1	1
489	так эдип в	1	1
490	о грядущем неблагополучии	1	1
491	как это нередко	1	1
492	когда на обломках	1	1
493	полюса лирической ситуации	1	1
494	а а а	1	1
495	героизации наделяется обликом	1	1
496	к ситуации явления	1	1
497	как об архитектонических	1	1
498	в миропорядке т.е	1	1
499	как способу мышления	1	1
500	ль данту диктовала	2	1
501	своей природе суть	1	1
502	искусства это всеобъемлющая	1	1
503	трагической интонации диссонанса	1	1
504	субъективно оправданном а	1	1
505	тдтдт ттт утяжеленный	1	1
506	я оказывается объектом	1	1
507	архитектонических формах эстетического	1	1
508	а и сгустившимся	1	1
509	при одном пиррихии	1	1
510	могла наглядеться героична	1	1
511	границ разделяющих и	1	1
512	бытия каждым живущим	1	1
513	и безударного слогов	1	1
514	с архаикой традиционалистского	1	1
515	случается с героем	1	1
516	скрыть обличают себя	1	1
517	персонажа фонетически готовится	1	1
518	судьба или долг	1	1
519	и ритмически ключевых	1	1
520	я носитель сверхсхемного	1	1
521	поэтической глоссализации так	1	1
522	жизни диктовка как	1	1
523	в большой круг	1	1
524	полюс лирического я	1	1
525	ратным духом в	1	1
526	к которому впервые	1	1
527	начальном стихе представлено	1	1
528	авторства неотделима от	1	1
529	внимательно взглянула но	1	1
530	конце первого стиха	1	1
531	принадлежит к какому-либо	1	1
532	роль в лирическом	1	1
533	систему ценностей и	1	1
534	звуков в пределах	1	1
535	трагически повел себя	1	1
536	финальной немой сцене	1	1
537	себя эдип внутренне	1	1
538	разрушает себя в	1	1
539	том под каким	1	1
540	сверхличной защищенностью в	1	1
541	составе пиррихий на	1	1
542	надиндивидуальным трансцендентным восходит	1	1
543	феодальными междоусобицами и	1	1
544	того же персонажа	2	1
545	былинах и в	1	1
546	не все повторы	1	1
547	от соседства с	1	1
548	поход одновременно подвергается	1	1
549	в маркированном положении	1	1
550	судьбе как трагически	1	1
551	летописных версиях превращается	1	1
552	они сопоставлены или	1	1
553	и свою собственную	1	1
554	обладают не все	1	1
555	предательство совершается героически	1	1
556	данности бытия я	1	1
557	ситуация управляемая единым	1	1
558	идет полным ходом	1	1
559	обликом подвига чего	1	1
560	адекватное созерцание сатирического	1	1
561	и становится сама	1	1
562	толпой столичных балетоманов	1	1
563	на волоске ценностей	1	1
564	две строфы два	1	1
565	активная авторская позиция	1	1
566	законом художественной целостности	1	1
567	два анаграмматических поля	1	1
568	оказывается ложной границей	1	1
569	ситуации ожидания к	1	1
570	повтором ч первоначально	1	1
571	искусству как способу	1	1
572	для сатиры как	1	1
573	именно те два	1	1
574	ей внешнего мира	1	1
575	жизнь второй стих	1	1
576	типу так и	1	1
577	соседстве со словом	1	1
578	слов способных нести	1	1
579	однако никакой трагической	1	1
580	характеристика художественного целого	1	1
581	перестают быть значимыми	1	1
582	и отпочкованию от	1	1
583	выделить ритмическую доминанту	1	1
584	самоустранением фельетонного я	1	1
585	со стороны метапоэтического	1	1
586	перед художественно воспринимающим	1	1
587	тогда как финальная	1	1
588	и знаменательна ддд	1	1
589	героев или соответствующих	1	1
590	миропорядка и частной	1	1
591	героизирована ратная удаль	1	1
592	субъективную избыточность я	1	1
593	существенно сглаживается семантическая	1	1
594	т.е такого несовпадения	1	1
595	на первом слоге	1	1
596	субструктура текста весьма	1	1
597	однако с не	1	1
598	отсутствует сверхсхемное ударение	1	1
599	форма искусства говорит	1	1
600	сверхсхемные ударения на	1	1
601	личностью и себя	1	1
602	эстетической константой текста	1	1
603	сечения текста полностью	1	1
604	между тем в	1	1
605	стать полноценной личностью	1	1
606	свободы но дело	1	1
607	позиции а трепетность	1	1
608	не размежеваны а	1	1
609	сопровождающим повтором ч	1	1
610	ю.н тыняновым законом	1	1
611	гневно порицает злонравных	1	1
612	размежеваны а напротив	1	1
613	позиции исчезает чтобы	1	1
614	литературы нередко сводятся	1	1
615	инициатива авторства неотделима	1	1
616	строф ритмически выделяют	1	1
617	мира распространяет некую	1	1
618	над собою смеетесь	1	1
619	очевидным образом доминирует	1	1
620	и связывающих ее	1	1
621	особенно личные в	1	1
622	открытие и постепенное	1	1
623	же добронравный автор	1	1
624	два сверхсхемных ударения	1	1
625	сатирического изображения жизни	1	1
626	ценностей и соответствующую	1	1
627	всеволод сами поидоша	1	1
628	сгущением ударных о	1	1
629	такова а а	1	1
630	не друг перед	1	1
631	и любое произведение	1	1
632	передает очевидное смятение	1	1
633	обращаемые к хлестакову	1	1
634	гостья появление этого	1	1
635	совпадение личного самоопределения	1	1
636	личность и становится	1	1
637	том что лирическое	1	1
638	героическому архетипу подвига	1	1
639	дегероизация сама по	1	1
640	вследствие этой внутренней	1	1
641	равно героизирована ратная	1	1
642	с тем же	1	1
643	праведного козацкого миропорядка	1	1
644	в романе достоевского	1	1
645	но наоборот приводит	1	1
646	и мир суть	1	1
647	случайно за минуту	1	1
648	могли бы служить	1	1
649	ее сатирическим несоответствием	1	1
650	свычая и обычая	1	1
651	не случайно за	1	1
652	строфе соответствующей первому	1	1
653	в одно зрение	1	1
654	поэзии очень часто	1	1
655	ролью при котором	1	1
656	д ограничено лишь	1	1
657	неутолимой жажде остаться	1	1
658	произведением художественным означает	1	1
659	тем же показателем	1	1
660	хоти красныя глебовны	1	1
661	этого я открытого	1	1
662	аллитерационная утяжеленность стиха	1	1
663	под каким диалогическим	1	1
664	пути самоутверждения неумолимо	1	1
665	карамазов в романе	1	1
666	совпадения этих моментов	1	1
667	отдельной жизнью но	1	1
668	является в нежданной	1	1
669	характерно однако что	1	1
670	повтора следует признать	1	1
671	ео прихода характерно	1	1
672	пиррихий на третьей	1	1
673	первом слоге строки	1	1
674	музы с личностным	1	1
675	ухода рука которая	1	1
676	а о у	1	1
677	стопного ямба со	1	1
678	с нею когда	1	1
679	не отделимая от	1	1
680	олицетворением ее судьбы	1	1
681	забвение личностью и	1	1
682	в стихе имеются	1	1
683	с осознания неполного	1	1
684	о и о	1	1
685	пластика статуарного жеста	1	1
686	художественная картина жизни	1	1
687	как в другом	1	1
688	уточненная таким образом	1	1
689	к адресату сатирической	1	1
690	точке этого несовпадения	1	1
691	и соответствующую ей	1	1
692	с доминирующим во	1	1
693	героична пластика статуарного	1	1
694	лирического мы по	1	1
695	с публицистикой нередко	1	1
696	киевскому поход одновременно	1	1
697	злонравных персонажей то	1	1
698	совпадения самоопределения человека	1	1
699	в совершенном произведении	1	1
700	реплик текста смеховая	1	1
701	же персонажа чья	1	1
702	ряда стиховедов мы	1	1
703	присуща самовлюбленность не	1	1
704	в гомеровой илиаде	1	1
705	страстны когда же	1	1
706	имеющихся в тексте	1	1
707	весьма наглядна и	1	1
708	также единственный в	1	1
709	и добчинским а	1	1
710	е ключевыми словами	1	1
711	и ада связанные	1	1
712	невольно проговариваясь о	1	1
713	при этом что	1	1
714	а е у	1	1
715	не приносит хотя	1	1
716	деянии субъективно оправданном	1	1
717	местом в христианском	1	1
718	каким диалогическим углом	1	1
719	интонации диссонанса раскола	1	1
720	ритм пятого стиха	1	1
721	быть понижены в	1	1
722	чем существенно сглаживается	1	1
723	гласная фонема о	1	1
724	модусом художественности способом	1	1
725	что произведение искусства	1	1
726	хронотоп ожидания как	1	1
727	венчает тройной повтор	1	1
728	остается в тени	1	1
729	и позволяет говорить	1	1
730	сводится к жизненному	1	1
731	очерченном с молитвою	1	1
732	как эстетической константой	1	1
733	строки выделяют именно	1	1
734	и его мира	1	1
735	мифологемы божественной вести	1	1
736	и о у	1	1
737	из случаев ее	1	1
738	в европейской традиции	1	1
739	что фонема т	1	1
740	своем лингвистическом статусе	1	1
741	в нежданной ипостаси	1	1
742	этого текста где	1	1
743	качестве полноударных слов	1	1
744	прослеживается в слове	1	1
745	подвигов воспевание их	1	1
746	миропорядка непростительно то	1	1
747	жизни героя вытесненные	1	1
748	обе эти стороны	1	1
749	как внутренняя граница	1	1
750	различного рода многослойных	1	1
751	между этим малым	1	1
752	со словом жизнь	1	1
753	художественностью могут обладать	1	1
754	явлены не в	1	1
755	модуса было введено	1	1
756	аристофану который выставляет	1	1
757	зрителя слушателя развертыванием	1	1
758	строку в стихе	1	1
759	о о у	1	1
760	только ритм пятого	1	1
761	чувствами вся превратилась	1	1
762	скрыто под покровом	1	1
763	я означает самоопределиться	1	1
764	утрачивающего стабильность собственной	1	1
765	наиболее глубинным семантическим	1	1
766	первому эпизоду лирического	1	1
767	оболочкой я ср	1	1
768	сопрягающая и размежевывающая	1	1
769	мы по пути	1	1
770	наиболее ощутимые сверхсхемные	1	1
771	рамках одного текста	1	1
772	ее действительного не	1	1
773	центр миропорядка непростительно	1	1
774	в строке н	1	1
775	ты и без	1	1
776	ассонанс могли бы	1	1
777	звучит ритмическим курсивом	1	1
778	ценностей ради вещей	1	1
779	вписанность осуществляется в	1	1
780	озвучивает отречение от	1	1
781	сверхличной одушевленности жизни	1	1
782	эстетический объект восхищенного	1	1
783	выражает внеличную сторону	1	1
784	повел себя эдип	1	1
785	местоимения особенно личные	1	1
786	божественной вести художественная	1	1
787	русской поэзии очень	1	1
788	эта вписанность осуществляется	1	1
789	дохудожественное мифологическое сознание	1	1
790	финальное я стихотворение	1	1
791	не удовлетворясь своим	1	1
792	добудем однако впоследствии	1	1
793	теперь в заданных	1	1
794	ореолом трагедии однако	1	1
795	центральной стопе ударный	1	1
796	в финале же	1	1
797	трагедийности и комедийности	1	1
798	строк многообразны выделить	1	1
799	ей открывается в	1	1
800	откровение того что	1	1
801	державинское но вы	1	1
802	метапоэтического сверх-я аллитерация	1	1
803	понижены в своем	1	1
804	обозначенного им лирического	1	1
805	имеем не явно	1	1
806	незыблемого миропорядка проступает	1	1
807	доминанту невозможно практически	1	1
808	и оказываясь тем	1	1
809	она глядела на	1	1
810	гоголевского ревизора имитирующей	1	1
811	нею когда на	1	1
812	стиха по два	1	1
813	на осмеяние и	1	1
814	форма трагедии вполне	1	1
815	этот ассонанс могли	1	1
816	как правило обладают	1	1
817	при фонемах а	1	1
818	гостья оказывается хозяйкой	1	1
819	вполне факультативна замечательный	1	1
820	по пути освобождения	1	1
821	отня злата стола	1	1
822	прибегающей к псевдохудожественной	1	1
823	рода это уже	1	1
824	в динамике становления	1	1
825	и противостоящего ей	1	1
826	фонема т доминировала	1	1
827	аллитерация в несомненно	1	1
828	с решимостью несокрушимого	1	1
829	исчезает встречается лишь	1	1
830	знаменует полюс лирического	1	1
831	литературных произведений такого	1	1
832	никогда не ограничивается	1	1
833	полюса эстетическая культура	1	1
834	личность с миропорядком	1	1
835	ада связанные анаграмматической	1	1
836	словами гегеля есть	1	1
837	эхом стиха по	1	1
838	повторами стих передает	1	1
839	виде многого множества	1	1
840	с самим собою	1	1
841	в традициях общечеловеческой	1	1
842	ужасошася и величанья	1	1
843	текста смеховая ревизия	1	1
844	это сопряжение индивидуального	1	1
845	духовно-практического модуса личностного	1	1
846	изображается так что	1	1
847	собой так эдип	1	1
848	конец повторам с	1	1
849	законом тесноты стихового	1	1
850	кульминацией текста но	1	1
851	первых двух звуков	1	1
852	такы же собе	1	1
853	забвение злата стола	1	1
854	организованный ритмически симметрично	1	1
855	инверсия ударного и	1	1
856	ему о грядущем	1	1
857	в этой малости	1	1
858	я из картины	1	1
859	героика трагизм комизм	1	1
860	обладать и роман	1	1
861	пустым разбуханием субъективности	1	1
862	организовано художественное целое	1	1
863	себя сами но	1	1
864	к преступлению переступанию	1	1
865	в своем лингвистическом	1	1
866	в большинстве своем	1	1
867	героической системе ценностей	1	1
868	романа горького мать	1	1
869	поэзии весьма существенно	1	1
870	внутреннего мира героев	1	1
871	глоссализации так и	1	1
872	стопе ударный стих	1	1
873	суть всеобщие полюса	1	1
874	иного рода это	1	1
875	субструктура стихотворения муза	1	1
876	и здесь мы	1	1
877	от морального и	1	1
878	идентичен ритму четвертого	1	1
879	русской поэтической традиции	1	1
880	исключительные случаи совпадения	1	1
881	преступлению переступанию границы	1	1
882	тебе моем? имя	1	1
883	в статике пребывания	1	1
884	соответствии со сформулированным	1	1
885	она разрушает себя	1	1
886	во весь голос	1	1
887	стиху и здесь	1	1
888	жития протопопа аввакума	1	1
889	и без остатка	1	1
890	второй и четвертой	1	1
891	и большим я	1	1
892	утяжеленный повторами стих	1	1
893	в его летописных	1	1
894	собе хвалы добудем	1	1
895	оправданно ведь это	1	1
896	другой стороны полноценной	1	1
897	как анаграмматического субститута	1	1
898	ритмически выделяют окказиональные	1	1
899	индивидуальной души-личности и	1	1
900	являет летописная повесть	1	1
901	ссс чтчстчтстчтс ддд	1	1
902	героем толстовской смерти	1	1
903	образом аллитерационная субструктура	1	1
904	если в первом	1	1
905	сознание не знает	1	1
906	в бою князя	1	1
907	ср державинское но	1	1
908	лично для него	1	1
909	в основе своей	1	1
910	своих поистине героически	1	1
911	меньшими основаниями можно	1	1
912	ситуации административный ревизор	1	1
913	жеста интонация героично	1	1
914	испорченности изображается так	1	1
915	располагается я жизнь	1	1
916	не обретшего свою	1	1
917	второй строфе с	1	1
918	они хотят и	1	1
919	приводит к усложнению	1	1
920	скрижали миропорядка и	1	1
921	и не возникает	1	1
922	ценностной позиции а	1	1
923	лишь осуществляет свой	1	1
924	материнской любви она	1	1
925	наглядна и знаменательна	1	1
926	а в русской	1	1
927	личностности в неутолимой	1	1
928	диктовала ассонанс а	1	1
929	приводящего к самоотрицанию	1	1
930	дорожит своей отдельной	1	1
