N	2gram	Vinokur_Ku_1	Problemy
178	слова как	3	3
179	могут быть	1	3
180	той или	1	3
181	не менее	7	3
182	в себя	1	3
183	чужой речи	1	3
184	можно было	6	3
185	так и	7	3
186	если бы	9	3
187	и даже	3	3
188	с ним	5	3
189	и здесь	3	3
190	в различных	1	3
191	между тем	5	3
192	что и	4	3
193	и только	1	3
194	здесь в	1	3
195	и следовательно	1	3
196	его в	1	3
197	тот же	2	3
198	теперь в	1	3
199	устной речи	2	3
200	себя в	1	3
201	есть в	4	3
202	уже не	8	3
203	достоевского не	1	3
204	тем что	8	3
205	не укладывается	1	3
206	или иной	3	3
207	по своим	2	3
208	современная стилистика	1	3
209	себя и	1	3
210	по существу	4	3
211	но для	1	3
212	все же	12	3
213	и для	2	3
214	это все	1	3
215	не знает	1	3
216	другой стороны	6	3
217	в такие	1	3
218	того же	4	3
219	в последнем	2	3
220	есть и	1	3
221	я и	1	2
222	ту же	1	2
223	положение в	1	2
224	словом как	1	2
225	из его	1	2
226	почти всегда	1	2
227	на материале	1	2
228	вопрос о	2	2
229	во внутреннем	1	2
230	на себя	3	2
231	от друга	1	2
232	мы и	1	2
233	то это	3	2
234	в каждой	1	2
235	с большим	3	2
236	и сами	2	2
237	не нужно	1	2
238	всем этим	1	2
239	быть в	2	2
240	этих случаях	2	2
241	он говорит	1	2
242	в сторону	2	2
243	отношение к	1	2
244	друг от	1	2
245	не входят	1	2
246	как в	4	2
247	с этим	4	2
248	целый ряд	5	2
249	и как	2	2
250	его к	3	2
251	зрения как	1	2
252	в первом	3	2
253	та же	1	2
254	бы и	2	2
255	что это	5	2
256	в целом	4	2
257	же слово	1	2
258	бы не	1	2
259	из этих	4	2
260	литературной речи	1	2
261	с их	3	2
262	отношение между	1	2
263	как он	1	2
264	но на	1	2
265	при всякой	1	2
266	и еще	2	2
267	на том	3	2
268	слова т	1	2
269	одно и	1	2
270	но все	2	2
271	конечно в	1	2
272	об этом	1	2
273	из них	4	2
274	речь а	1	2
275	на почве	1	2
276	он есть	3	2
277	лишь на	1	2
278	слова без	1	2
279	ни в	2	2
280	он является	1	2
281	для чего	1	2
282	мы с	1	2
283	для своих	1	2
284	том что	21	2
285	и при	2	2
286	что такое	6	2
287	в такой	1	2
288	в которых	6	2
289	мысли и	1	2
290	мы сказали	1	2
291	что было	2	2
292	что этот	1	2
293	и то	3	2
294	а вот	1	2
295	раз и	1	2
296	слова мы	1	2
297	иной раз	2	2
298	речь и	1	2
299	дело в	1	2
300	того как	4	2
301	одна из	1	2
302	на себе	6	2
303	в процессе	1	2
304	и без	1	2
305	его речи	1	2
306	данной социальной	1	2
307	тем не	4	2
308	меня и	3	2
309	и является	4	2
310	а лишь	1	2
311	из истории	1	2
312	что на	1	2
313	перед ним	1	2
314	у нас	10	2
315	должны быть	2	2
316	в письме	1	2
317	указывает на	1	2
318	для себя	1	2
319	и самое	1	2
320	в конце	1	2
321	без всякого	1	2
322	настоящее время	1	2
323	мы наблюдаем	2	2
324	что у	1	2
325	для этого	3	2
326	как выражение	1	2
327	не был	1	2
328	переходит в	1	2
329	в форме	1	2
330	того что	9	2
331	этом смысле	3	2
332	в стороне	2	2
333	и так	1	2
334	и мысли	2	2
335	если уж	1	2
336	конечно не	2	2
337	уже в	3	2
338	если мы	2	2
339	то и	2	2
340	же явления	1	2
341	а то	2	2
342	речь в	4	2
343	его и	1	2
344	может служить	2	2
345	мы можем	1	2
346	каждый из	1	2
347	уже и	3	2
348	именно как	1	2
349	как же	1	2
350	а с	3	2
351	что не	5	2
352	и пр	15	2
353	превращается в	2	2
354	несколько иное	1	2
355	него не	1	2
356	теперь он	1	2
357	так же	4	2
358	по своему	1	2
359	слов в	2	2
360	например в	5	2
361	чтобы сделать	1	2
362	этого слова	3	2
363	своей жизни	1	2
364	является как	1	2
365	так ли	1	2
366	письме к	1	2
367	я очень	1	2
368	слова но	2	2
369	в настоящее	1	2
370	эти проблемы	1	2
371	для нас	2	2
372	лишь как	2	2
373	бы он	1	2
374	еще более	1	2
375	хотя бы	10	2
376	укладывается в	1	2
377	отношении к	1	2
378	не есть	4	2
379	среди других	1	2
380	с ними	4	2
381	сказать что	1	2
382	была бы	3	2
383	ведь он	1	2
384	их с	1	2
385	речи как	1	2
386	ее в	2	2
387	в своих	1	2
388	значение в	1	2
389	в таком	3	2
390	во всяком	5	2
391	смысле слова	1	1
392	если б	2	1
393	слова второй	1	1
394	предполагает что	1	1
395	лишь после	1	1
396	е как	4	1
397	выражения в	1	1
398	на самом	2	1
399	или к	1	1
400	это и	4	1
401	но тем	1	1
402	и должны	1	1
403	и есть	2	1
404	п так	2	1
405	мысли а	2	1
406	всякой социальной	1	1
407	все те	2	1
408	собственном смысле	1	1
409	и больше	1	1
410	одним из	2	1
411	есть не	1	1
412	вы не	1	1
413	бы уже	2	1
414	для достижения	1	1
415	же как	1	1
416	говорящего коллектива	1	1
417	до крайности	1	1
418	настолько тесно	1	1
419	из своих	1	1
420	именно к	1	1
421	не даром	1	1
422	пределах данного	1	1
423	есть нечто	1	1
424	и тем	2	1
425	слова например	1	1
426	вместо того	1	1
427	в некотором	1	1
428	один пример	2	1
429	конечно и	1	1
430	речь эта	1	1
431	эти языковые	1	1
432	бы сказать	1	1
433	своих положений	1	1
434	в прямой	1	1
435	к их	1	1
436	до и	1	1
437	это действительно	1	1
438	от себя	2	1
439	тем как	1	1
440	то мы	3	1
441	его так	2	1
442	отчетлива и	1	1
443	с одной	1	1
444	то он	1	1
445	но как	1	1
446	очевидно и	1	1
447	если в	2	1
448	в общем	3	1
449	менее всего	1	1
450	в новом	1	1
451	большое значение	2	1
452	учение о	4	1
453	к сожалению	1	1
454	заключено в	1	1
455	в собственном	2	1
456	идет о	2	1
457	в рамках	4	1
458	однако не	6	1
459	и понимания	1	1
460	увидим что	2	1
461	догадки о	1	1
462	автор в	1	1
463	так или	2	1
464	в ответ	1	1
465	в нашем	1	1
466	которые в	1	1
467	не сделал	3	1
468	в этой	3	1
469	все слова	1	1
470	будто и	1	1
471	п с	1	1
472	слово это	5	1
473	его но	1	1
474	может уже	1	1
475	а вовсе	1	1
476	и если	3	1
477	но прежде	1	1
478	вообще не	1	1
479	что она	3	1
480	из этой	1	1
481	и социальной	2	1
482	он должен	1	1
483	однако он	1	1
484	нет ведь	1	1
485	так уж	1	1
486	и единство	1	1
487	и по	1	1
488	на этом	1	1
489	но дело	1	1
490	однако в	1	1
491	конца и	1	1
492	от нее	1	1
493	не следует	1	1
494	то ни	1	1
495	что все	2	1
496	связанных с	1	1
497	этот основной	1	1
498	из своего	1	1
499	друг другу	1	1
500	как к	1	1
501	деле в	1	1
502	и иных	1	1
503	и мы	2	1
504	связанная с	2	1
505	неизбежно должен	1	1
506	уж не	1	1
507	он приходит	1	1
508	стоит на	1	1
509	он несет	1	1
510	постоянное и	1	1
511	нет в	1	1
512	в прямом	1	1
513	все равно	2	1
514	к которым	1	1
515	их как	1	1
516	берет на	1	1
517	в ее	1	1
518	не всегда	2	1
519	и уже	1	1
520	несмотря на	3	1
521	о чем	2	1
522	как целое	1	1
523	и тогда	4	1
524	в научной	1	1
525	убедиться что	2	1
526	не мог	2	1
527	здесь само	1	1
528	к мысли	1	1
529	в г	3	1
530	мысль а	1	1
531	во второй	1	1
532	которую мы	1	1
533	это только	3	1
534	бы привести	1	1
535	вот он	1	1
536	что вся	1	1
537	мыслью в	1	1
538	необходимо указать	1	1
539	пример с	1	1
540	их вообще	1	1
541	в последней	1	1
542	что еще	1	1
543	точку зрения	1	1
544	требуют в	1	1
545	по крайней	5	1
546	и эти	3	1
547	него должно	1	1
548	том и	2	1
549	с такими	1	1
550	и всякую	1	1
551	человека но	1	1
552	здесь следовательно	1	1
553	вернемся к	1	1
554	стоит в	4	1
555	не раз	2	1
556	в идеологическом	1	1
557	но они	1	1
558	в таких	4	1
559	отчетливо и	1	1
560	что с	2	1
561	слово без	1	1
562	что ему	1	1
563	мысли в	1	1
564	освободиться от	1	1
565	тогда когда	6	1
566	что их	2	1
567	ними и	2	1
568	само по	1	1
569	иметь в	1	1
570	того чтобы	17	1
571	в структуре	2	1
572	это еще	1	1
573	не могло	1	1
574	только не	1	1
575	не имеет	2	1
576	нельзя не	1	1
577	не достигается	1	1
578	только и	3	1
579	находятся в	1	1
580	речи не	2	1
581	всего на	1	1
582	на речи	1	1
583	пушкина но	1	1
584	и после	1	1
585	связи с	7	1
586	в сознании	1	1
587	его собственное	1	1
588	что речь	1	1
589	до того	2	1
590	здесь возможны	1	1
591	их по	1	1
592	особое внимание	1	1
593	такие же	1	1
594	языка в	12	1
595	все то	1	1
596	типа но	1	1
597	да рядом	1	1
598	всех произведений	2	1
599	мере того	3	1
600	переходит и	1	1
601	когда они	1	1
602	строго и	1	1
603	где он	1	1
604	слов но	1	1
605	где нет	1	1
606	но только	1	1
607	как не	1	1
608	прямое и	1	1
609	из главных	1	1
610	боится чтобы	1	1
611	или еще	1	1
612	и говорит	2	1
613	идет речь	2	1
614	в письменной	1	1
615	собственно не	1	1
616	если они	1	1
617	новый оттенок	1	1
618	узнает себя	1	1
619	не с	3	1
620	здесь как	2	1
621	стилистика в	1	1
622	мог бы	1	1
623	во многом	1	1
624	из достоевского	1	1
625	же эти	1	1
626	речь как	1	1
627	поэтому в	1	1
628	совершенно невозможно	1	1
629	которая в	1	1
630	он если	1	1
631	все дело	1	1
632	в смысле	2	1
633	с полным	1	1
634	часто и	1	1
635	здесь даже	1	1
636	за пределами	1	1
637	социального общения	3	1
638	после того	1	1
639	можно сказать	3	1
640	слово второй	1	1
641	может называть	1	1
642	любви к	2	1
643	нас в	1	1
644	не умеет	1	1
645	эту фразу	1	1
646	и во	1	1
647	и всякая	1	1
648	во втором	2	1
649	помимо того	1	1
650	в языке	8	1
651	не найдем	1	1
652	говорит он	1	1
653	сюда же	1	1
654	крайней мере	5	1
655	это лишь	1	1
656	смысле это	2	1
657	может иметь	2	1
658	нет он	1	1
659	поэтому все	1	1
660	все больше	1	1
661	но тут	1	1
662	в каких	1	1
663	сюда относится	1	1
664	в каждую	1	1
665	что здесь	1	1
666	один из	4	1
667	явления как	1	1
668	важное значение	1	1
669	явления в	1	1
670	в какой	6	1
671	в устах	1	1
672	еще и	5	1
673	очень много	2	1
674	сознания можно	1	1
675	всяком случае	5	1
676	с которыми	1	1
677	в эти	1	1
678	в качестве	7	1
679	действительно может	1	1
680	значение рядом	1	1
681	вот что	1	1
682	вопроса о	1	1
683	мысль от	1	1
684	чем с	1	1
685	рано или	2	1
686	или даже	1	1
687	в данной	1	1
688	на своего	1	1
689	как справедливо	1	1
690	бы совершенно	1	1
691	в известной	1	1
692	в прозе	1	1
693	мы находим	1	1
694	иначе как	2	1
695	сами по	1	1
696	я в	1	1
697	но что	1	1
698	не случайно	6	1
699	но уже	5	1
700	она имеет	1	1
701	как будто	1	1
702	и делает	1	1
703	русский язык	4	1
704	в других	1	1
705	и строго	1	1
706	не было	3	1
707	были бы	2	1
708	или поздно	2	1
709	связан с	1	1
710	одной стороны	1	1
711	или то	1	1
712	уже при	1	1
713	или иначе	2	1
714	каждом из	2	1
715	и тех	1	1
716	а именно	2	1
717	том как	3	1
718	к которому	3	1
719	случаев в	1	1
720	на которые	1	1
721	содержание его	1	1
722	что для	1	1
723	говорит о	1	1
724	к установке	1	1
725	связано с	3	1
726	от этого	2	1
727	основной вопрос	1	1
728	был в	2	1
729	однако и	1	1
730	слово из	1	1
731	жизнь в	1	1
732	его как	1	1
733	найдем ни	1	1
734	так называемой	2	1
735	основное и	1	1
736	все время	1	1
737	а ведь	1	1
738	самый факт	1	1
739	речи сюда	1	1
740	не то	1	1
741	есть лишь	3	1
742	лишь тогда	1	1
743	в абстракции	1	1
744	в связи	3	1
745	с помощью	7	1
746	на этой	1	1
747	все более	1	1
748	человек в	1	1
749	вместе с	7	1
750	но кроме	1	1
751	и потому	4	1
752	как это	3	1
753	в духе	3	1
754	в европе	1	1
755	со словом	3	1
756	учению о	1	1
757	к своему	2	1
758	принципиальное значение	1	1
759	коллектива к	1	1
760	смысле этого	3	1
761	это есть	2	1
762	даже с	1	1
763	иногда лишь	1	1
764	развивается как	1	1
765	действительно не	1	1
766	историка литературы	1	1
767	в это	2	1
768	ли не	3	1
769	нас интересует	1	1
770	его собственном	1	1
771	является для	1	1
772	сплошь да	1	1
773	в основном	1	1
774	слово для	1	1
775	о его	1	1
776	всей совокупности	1	1
777	в начале	1	1
778	они требуют	1	1
779	нисколько не	3	1
780	к другим	1	1
781	при всем	1	1
782	но с	2	1
783	тут уже	1	1
784	сюжета и	1	1
785	предмет как	1	1
786	мы сразу	1	1
787	и от	1	1
788	от мысли	1	1
789	тем более	2	1
790	о котором	2	1
791	это как	1	1
792	в двух	1	1
793	она уже	1	1
794	не имеется	1	1
795	себя самого	2	1
796	ничего общего	1	1
797	этот раз	1	1
798	какой они	1	1
799	же в	4	1
800	есть уже	1	1
801	обстоит дело	1	1
802	но вот	2	1
803	что слова	1	1
804	иное чем	1	1
805	е в	2	1
806	сдвигов в	1	1
807	на более	2	1
808	же относится	1	1
809	речи здесь	1	1
810	которых слово	1	1
811	характерные и	1	1
812	лишает их	1	1
813	выходят за	1	1
814	эти слова	1	1
815	сознания а	1	1
816	котором идет	2	1
817	жизни и	1	1
818	а может	1	1
819	на ту	1	1
820	все что	1	1
821	языка если	2	1
822	этой точки	2	1
823	к этому	1	1
824	как на	3	1
825	они не	3	1
