N	2gram	Tiupa_Hudo_1	KulturaY
390	он должен	1	1
391	к одному	1	1
392	понятий и	1	1
393	что еще	1	1
394	и вот	1	1
395	вообще не	1	1
396	наших глазах	1	1
397	и по	3	1
398	на этом	3	1
399	от нее	1	1
400	тому чтобы	1	1
401	то ни	1	1
402	же не	1	1
403	то чтобы	2	1
404	том случае	1	1
405	об этом	5	1
406	среды и	1	1
407	а их	1	1
408	на этой	1	1
409	в данной	2	1
410	том смысле	1	1
411	деле в	2	1
412	вот например	1	1
413	может стать	1	1
414	истории и	1	1
415	уж не	1	1
416	не соответствует	1	1
417	в жизни	1	1
418	мы встречаемся	1	1
419	бы совершенно	1	1
420	под ред	2	1
421	к которым	1	1
422	далеко не	1	1
423	с внешней	2	1
424	для своего	2	1
425	и уже	1	1
426	например или	1	1
427	случай но	1	1
428	можно считать	1	1
429	раз и	1	1
430	истории русской	1	1
431	стороне от	1	1
432	на первый	1	1
433	них уже	1	1
434	во второй	5	1
435	в ходе	3	1
436	что среди	1	1
437	самих этих	1	1
438	в следующем	2	1
439	в такой	2	1
440	и без	1	1
441	каким был	1	1
442	в прозе	1	1
443	в отличие	1	1
444	мысли и	1	1
445	своего рода	7	1
446	всякий раз	1	1
447	несет на	2	1
448	случайно ведь	1	1
449	точку зрения	1	1
450	подлинный смысл	1	1
451	но это	1	1
452	но он	3	1
453	друг другу	1	1
454	но они	1	1
455	делает их	1	1
456	чем собственно	1	1
457	однако в	2	1
458	с такими	2	1
459	что этот	1	1
460	не скучно	1	1
461	утверждения на	1	1
462	сам он	1	1
463	из нас	3	1
464	закрывая глаза	1	1
465	мысли в	1	1
466	к нашей	1	1
467	и остается	1	1
468	каждый день	1	1
469	например что	1	1
470	без конца	1	1
471	та или	3	1
472	это еще	1	1
473	со слов	1	1
474	не могло	1	1
475	только не	1	1
476	дело в	1	1
477	одна из	2	1
478	отнестись к	1	1
479	положения этой	1	1
480	и существенное	1	1
481	вследствие того	1	1
482	или иная	3	1
483	как она	2	1
484	с таким	1	1
485	науке о	1	1
486	как будто	4	1
487	тогда в	1	1
488	может и	3	1
489	когда ему	1	1
490	что на	2	1
491	как новая	1	1
492	xx века	1	1
493	относиться к	1	1
494	могут быть	1	1
495	знание о	1	1
496	и рассказывает	1	1
497	это ему	1	1
498	его внутреннему	1	1
499	в самых	1	1
500	ничего общего	1	1
501	на наших	1	1
502	как мы	3	1
503	убеждает нас	1	1
504	эти не	1	1
505	по определению	1	1
506	от друга	1	1
507	в ее	3	1
508	на основе	2	1
509	и от	4	1
510	на некоторую	1	1
511	отличаясь от	1	1
512	в себя	2	1
513	далее к	1	1
514	когда знаешь	1	1
515	и когда	3	1
516	что у	3	1
517	по аналогии	1	1
518	нельзя не	1	1
519	за то	1	1
520	чехова не	1	1
521	раз он	1	1
522	мог бы	1	1
523	во многом	1	1
524	но у	1	1
525	которого они	1	1
526	рассказать и	1	1
527	не будучи	1	1
528	в каждой	1	1
529	даже не	1	1
530	находится в	1	1
531	все дело	1	1
532	а его	2	1
533	тех кто	2	1
534	себе печать	1	1
535	то во	1	1
536	жизнь которой	1	1
537	за пределами	1	1
538	тех его	1	1
539	одного из	1	1
540	п все	1	1
541	два разных	1	1
542	а также	3	1
543	не умеет	2	1
544	нас в	1	1
545	в которую	1	1
546	всего на	1	1
547	всегда предполагает	1	1
548	и своей	1	1
549	во всех	1	1
550	переходит в	1	1
551	в конечном	2	1
552	и хорошо	1	1
553	как его	3	1
554	не видел	1	1
555	в форме	2	1
556	и только	1	1
557	рассказа что	1	1
558	своему содержанию	1	1
559	в него	2	1
560	в лице	3	1
561	вероятно это	1	1
562	в литературе	3	1
563	другое не	1	1
564	он видел	1	1
565	которое было	1	1
566	сразу же	1	1
567	в двух	1	1
568	установке на	1	1
569	совсем не	1	1
570	и дело	2	1
571	речь о	1	1
572	среди других	1	1
573	субъекта в	1	1
574	и так	2	1
575	поэтому и	2	1
576	все той	1	1
577	очевидно и	1	1
578	с одной	1	1
579	глупо и	1	1
580	литературы в	1	1
581	и у	1	1
582	каждый из	1	1
583	себя в	4	1
584	только на	2	1
585	себя и	2	1
586	действующего лица	1	1
587	является не	1	1
588	не дает	1	1
589	этого процесса	1	1
590	или даже	1	1
591	в разряд	1	1
592	связывается с	1	1
593	его и	1	1
594	их как	1	1
595	этом в	1	1
596	для него	10	1
597	в письме	1	1
598	могло бы	1	1
599	слова в	2	1
600	сами по	1	1
601	в конце	4	1
602	слова на	1	1
603	гораздо большей	1	1
604	не составляет	1	1
605	не из	1	1
606	явно не	2	1
607	к той	1	1
608	же это	1	1
609	не укладывается	1	1
610	отношения но	1	1
611	он понял	1	1
612	одной стороны	1	1
613	пока еще	2	1
614	тотчас же	1	1
615	живой и	1	1
616	влияние на	2	1
617	от другой	2	1
618	сюда же	1	1
619	и тех	1	1
620	было и	1	1
621	в природе	1	1
622	перед ним	1	1
623	что для	1	1
624	говорит о	1	1
625	ничем не	3	1
626	часть своей	1	1
627	к сожалению	1	1
628	воспоминаниями об	1	1
629	человека но	1	1
630	из наиболее	1	1
631	однако и	3	1
632	человеческой жизни	4	1
633	слов и	1	1
634	человек в	2	1
635	а ведь	1	1
636	было ему	1	1
637	долгое время	1	1
638	отнюдь не	3	1
639	и своим	1	1
640	различие между	1	1
641	но как	2	1
642	так называемых	1	1
643	где как	1	1
644	нет ничего	2	1
645	теперь он	1	1
646	и представлений	1	1
647	эти слова	2	1
648	к его	1	1
649	вопрос этот	1	1
650	что именно	1	1
651	нимало не	1	1
652	по своему	3	1
653	была нужна	1	1
654	но тут	1	1
655	в ответ	2	1
656	ни то	1	1
657	быть только	1	1
658	матери и	2	1
659	для человека	1	1
660	да и	2	1
661	н а	2	1
662	которым он	1	1
663	и там	1	1
664	только о	1	1
665	этот не	1	1
666	еще раз	2	1
667	совсем недавно	1	1
668	его в	3	1
669	чехов не	1	1
670	является для	1	1
671	что мы	1	1
672	своей жизни	2	1
673	только для	2	1
674	в начале	2	1
675	но для	1	1
676	к другим	1	1
677	письме к	1	1
678	всего лишь	4	1
679	г а	1	1
680	было ясно	1	1
681	имеют для	1	1
682	вообще однако	1	1
683	поэзии в	1	1
684	интерес к	5	1
685	и н	4	1
686	главным образом	1	1
687	будто бы	3	1
688	только что	4	1
689	чувствовал себя	1	1
690	если можно	2	1
691	показывает в	1	1
692	укладывается в	1	1
693	я в	1	1
694	давно уже	1	1
695	здесь даже	1	1
696	всегда есть	1	1
697	которую всякий	1	1
698	является его	1	1
699	жизни в	6	1
700	ни другое	1	1
701	и чехов	1	1
702	не знает	2	1
703	сказать что	1	1
704	это на	1	1
705	их с	1	1
706	также в	2	1
707	например и	1	1
708	забывать что	1	1
709	с такой	1	1
710	школа в	1	1
711	первом случае	1	1
712	культуры в	1	1
713	та же	4	1
714	мы ставим	1	1
715	жизнь в	1	1
716	которой я	1	1
717	жизни и	5	1
718	в роли	1	1
719	случае если	1	1
720	в своих	3	1
721	кажется ему	1	1
722	я могу	1	1
723	все что	1	1
