N	2gram	Potebnia_M_4	StatiiOP
132	не было	12	4
133	даже не	2	4
134	к которому	1	4
135	на эту	1	4
136	должна была	1	4
137	в частности	1	4
138	как бы	5	4
139	тем более	5	4
140	еще более	2	4
141	это в	1	4
142	того же	1	3
143	и без	2	3
144	тем же	1	3
145	должна быть	1	3
146	и за	1	3
147	то это	8	3
148	в ней	2	3
149	еще не	3	3
150	в чем	1	3
151	из двух	1	3
152	своего рода	1	3
153	но не	1	3
154	не все	1	3
155	по отношению	10	3
156	и я	2	3
157	в истории	4	3
158	общего с	1	3
159	с этим	7	3
160	то в	3	3
161	это можно	2	3
162	меньшей мере	1	3
163	что так	2	3
164	во многих	2	3
165	не значит	2	3
166	же это	1	3
167	в каждом	3	3
168	же касается	1	3
169	в другом	1	3
170	и с	4	3
171	лишь в	3	3
172	и тем	4	3
173	даже в	2	3
174	чем в	2	3
175	что не	6	3
176	тому что	2	3
177	во время	2	3
178	о значении	1	3
179	по меньшей	1	3
180	не по	1	3
181	этих двух	1	3
182	из истории	1	3
183	в каком	4	3
184	в остальных	2	3
185	и вполне	2	3
186	должны быть	3	3
187	никакого сомнения	1	3
188	в применении	1	3
189	об этом	2	3
190	и вообще	2	3
191	внимание на	5	3
192	между тем	9	3
193	и только	3	3
194	но с	1	3
195	в двух	2	3
196	и так	3	3
197	по мнению	1	3
198	по этому	1	3
199	с одной	1	3
200	если это	1	3
201	в виде	2	3
202	бы все	1	3
203	а именно	4	3
204	а с	1	3
205	на этот	2	3
206	да и	4	3
207	видно что	4	3
208	и для	2	3
209	не существует	2	3
210	люди которые	2	3
211	отношению к	8	3
212	в таком	4	3
213	ничего общего	1	3
214	них это	1	2
215	в первом	3	2
216	а как	2	2
217	мы имеем	4	2
218	мы не	8	2
219	не была	1	2
220	оба эти	1	2
221	в сущности	2	2
222	или же	1	2
223	ответа на	1	2
224	быть в	1	2
225	отношение к	2	2
226	иногда и	1	2
227	этой категории	1	2
228	и речи	1	2
229	за пределы	1	2
230	идет о	1	2
231	более чем	3	2
232	что как	4	2
233	в своем	8	2
234	есть в	5	2
235	что нет	1	2
236	смысле этого	1	2
237	это их	1	2
238	вот несколько	1	2
239	так или	2	2
240	бы не	3	2
241	очевидно только	1	2
242	думать что	4	2
243	в себе	14	2
244	но он	1	2
245	и те	1	2
246	но на	1	2
247	в наших	2	2
248	вообще не	1	2
249	при этом	15	2
250	он не	2	2
251	и более	4	2
252	свое время	1	2
253	что ни	1	2
254	что все	4	2
255	разница между	1	2
256	при помощи	3	2
257	его в	4	2
258	должен был	1	2
259	словам в	1	2
260	не всегда	3	2
261	до недавнего	1	2
262	перед собой	1	2
263	недавнего времени	1	2
264	в такой	1	2
265	одним и	1	2
266	что до	2	2
267	далее в	1	2
268	бы мы	1	2
269	которые в	1	2
270	их в	3	2
271	наших глазах	1	2
272	тем самым	4	2
273	дело когда	1	2
274	что эта	1	2
275	она не	2	2
276	что с	1	2
277	как о	1	2
278	говорить о	5	2
279	вытекает из	1	2
280	судя по	2	2
281	не имели	2	2
282	ничего не	1	2
283	имеем дело	2	2
284	тем не	4	2
285	в сознании	4	2
286	только с	1	2
287	что на	2	2
288	начиная с	1	2
289	есть только	5	2
290	числе и	1	2
291	и такие	1	2
292	что при	1	2
293	в отделе	1	2
294	и это	2	2
295	без всякого	1	2
296	то время	1	2
297	и иные	1	2
298	и сам	1	2
299	нужно было	1	2
300	что от	2	2
301	то есть	34	2
302	а также	1	2
303	может не	1	2
304	и научной	1	2
305	и все	4	2
306	все в	2	2
307	и во	1	2
308	а потому	1	2
309	крайней мере	5	2
310	и можно	1	2
311	следовало бы	1	2
312	к нему	5	2
313	что здесь	1	2
314	быть и	2	2
315	на которой	1	2
316	история литературы	1	2
317	достаточно для	1	2
318	из которого	1	2
319	конечно не	2	2
320	и у	2	2
321	уже в	5	2
322	свидетельствует о	1	2
323	который как	1	2
324	одно из	1	2
325	могло бы	1	2
326	это место	1	2
327	допустим что	5	2
328	у него	1	2
329	в других	2	2
330	даже и	3	2
331	никем не	2	2
332	бы это	1	2
333	или иначе	2	2
334	превращается в	2	2
335	одной стороны	1	2
336	здесь дело	1	2
337	по крайней	5	2
338	если не	1	2
339	стороны в	1	2
340	в представлении	4	2
341	на который	2	2
342	и потому	10	2
343	и их	3	2
344	а если	2	2
345	я с	1	2
346	том смысле	2	2
347	этого слова	7	2
348	в свое	1	2
349	этом случае	5	2
350	над тем	1	2
351	между прочим	3	2
352	и тогда	1	2
353	но для	1	2
354	это явление	1	2
355	что то	3	2
356	при таком	1	2
357	о котором	1	2
358	то не	1	2
359	зрения в	1	2
360	в этих	3	2
361	хотя в	2	2
362	что этот	1	2
363	дело с	1	2
364	не знает	1	2
365	в своих	2	2
366	можно назвать	2	2
367	том числе	1	2
368	в вопросе	1	1
369	а между	4	1
370	показаться странным	1	1
371	если б	4	1
372	можно говорить	1	1
373	этого в	1	1
374	до него	1	1
375	художественного произведения	1	1
376	есть очень	1	1
377	посмотрим на	1	1
378	художественных произведений	1	1
379	на деле	2	1
380	и есть	3	1
381	что эти	3	1
382	том какое	1	1
383	живой речи	1	1
384	мы называем	1	1
385	поэзии и	7	1
386	его не	1	1
387	полагает что	1	1
388	очень далеко	1	1
389	им самим	1	1
390	если я	1	1
391	уже после	1	1
392	и язык	1	1
393	из сказанного	3	1
394	достаточно привести	1	1
395	и другая	1	1
396	от друга	1	1
397	но даже	2	1
398	степени как	1	1
399	с нашими	1	1
400	зависимости от	1	1
401	так а	1	1
402	это время	1	1
403	во мне	1	1
404	что оба	1	1
405	и на	3	1
406	на них	1	1
407	мысль что	3	1
408	о языке	2	1
409	но как	1	1
410	очевидно что	7	1
411	нужно быть	1	1
412	этого последнего	2	1
413	друг от	1	1
414	нет и	1	1
415	и таким	3	1
416	делу не	1	1
417	как говорит	1	1
418	они ни	1	1
419	есть явный	1	1
420	показать что	1	1
421	предполагает в	1	1
422	перед нами	1	1
423	кроме того	3	1
424	на память	1	1
425	хотя и	5	1
426	что по	2	1
427	та и	1	1
428	и к	6	1
429	котором она	2	1
430	себе как	1	1
431	а во-вторых	1	1
432	существует лишь	1	1
433	нельзя то	1	1
434	он в	1	1
435	в нашем	2	1
436	не оставляет	1	1
437	то я	1	1
438	что пока	1	1
439	так в	3	1
440	многое в	1	1
441	чтобы думать	1	1
442	в известном	1	1
443	в обширном	1	1
444	им в	1	1
445	вообще а	1	1
446	бы только	2	1
447	и до	3	1
448	иначе и	1	1
449	от необходимости	1	1
450	имеет для	5	1
451	если он	1	1
452	выходя за	1	1
453	время и	1	1
454	те люди	1	1
455	зрения той	1	1
456	что сколько	1	1
457	раз когда	1	1
458	времени для	1	1
459	на одну	1	1
460	одно целое	1	1
461	не как	2	1
462	что современные	1	1
463	довольно часто	1	1
464	нашего времени	3	1
465	какой бы	1	1
466	приходим к	1	1
467	имел бы	1	1
468	действительно так	1	1
469	что нельзя	1	1
470	ни был	3	1
471	значительной степени	2	1
472	том же	2	1
473	бы они	2	1
474	находятся и	1	1
475	том случае	3	1
476	что создание	1	1
477	по первому	1	1
478	в таких	2	1
479	а по	1	1
480	на все	1	1
481	с целью	1	1
482	которое с	1	1
483	между одним	1	1
484	второй половины	1	1
485	входит в	1	1
486	это было	2	1
487	всякого внимания	1	1
488	в глазах	2	1
489	известно что	6	1
490	выше на	1	1
491	только одно	1	1
492	в них	3	1
493	это положение	1	1
494	далеко не	1	1
495	показывает что	1	1
496	но вытекает	1	1
497	на основании	4	1
498	с тем	7	1
499	всю жизнь	1	1
500	утверждать только	1	1
501	во внимание	1	1
502	п но	1	1
503	в развитии	1	1
504	можно считать	2	1
505	и было	1	1
506	значение как	1	1
507	что значит	2	1
508	бы на	1	1
509	и другом	1	1
510	от своего	1	1
511	и при	2	1
512	а главное	1	1
513	что такое	7	1
514	трудная и	1	1
515	представить себе	2	1
516	это только	1	1
517	мы в	3	1
518	время своего	1	1
519	значение то	2	1
520	от себя	1	1
521	что я	11	1
522	значение для	1	1
523	несомненно что	1	1
524	одном из	2	1
525	такое мнение	1	1
526	а есть	1	1
527	том чтобы	1	1
528	в прямом	1	1
529	том и	2	1
530	и наоборот	1	1
531	быть не	2	1
532	бы быть	1	1
533	по себе	11	1
534	же мы	2	1
535	всего его	1	1
536	слово как	1	1
537	есть известная	1	1
538	если и	2	1
539	слова до	1	1
540	потому не	1	1
541	но они	1	1
542	и другое	2	1
543	на котором	4	1
544	тогда когда	8	1
545	что их	1	1
546	в науке	3	1
547	и притом	2	1
548	почему я	1	1
549	к этим	1	1
550	одной только	1	1
551	в процессе	3	1
552	чем та	1	1
553	и имеет	1	1
554	для кого	1	1
555	во всякой	1	1
556	значение этого	2	1
557	не могло	1	1
558	же значение	1	1
559	человек обращается	1	1
560	казалось бы	1	1
561	в разных	3	1
562	того как	6	1
563	отнестись к	1	1
564	это то	1	1
565	с одним	1	1
566	таким путем	1	1
567	того в	1	1
568	какой же	1	1
569	уже и	2	1
570	так то	3	1
571	к изучению	1	1
572	не потому	1	1
573	половины xix	1	1
574	освобождается от	2	1
575	не могут	2	1
576	когда мы	6	1
577	и другим	3	1
578	к тому	3	1
579	слова с	3	1
580	отказаться от	1	1
581	правда не	1	1
582	первое впечатление	1	1
583	как мы	2	1
584	и о	4	1
585	в виду	3	1
586	но при	1	1
587	проявляется в	2	1
588	и говорить	2	1
589	не могу	2	1
590	к нам	1	1
591	на основе	1	1
592	мысль о	6	1
593	можно сделать	1	1
594	на той	2	1
595	с самого	1	1
596	не подлежит	1	1
597	разной мере	1	1
598	на том	2	1
599	и когда	2	1
600	времени и	1	1
601	было в	3	1
602	на которую	1	1
603	в научном	1	1
604	можно только	2	1
605	является в	1	1
606	общие и	1	1
607	и лишена	1	1
608	образом в	5	1
609	сделано до	1	1
610	о ней	1	1
611	о нем	1	1
612	зависеть от	1	1
613	и та	4	1
614	настоящее время	1	1
615	при котором	1	1
616	в глаза	1	1
617	после того	2	1
618	что его	2	1
619	можно сказать	4	1
620	все его	1	1
621	там же	3	1
622	то тем	1	1
623	времени в	1	1
624	образом мы	3	1
625	которые мы	2	1
626	и всякая	1	1
627	но нет	2	1
628	это нужно	1	1
629	в форме	1	1
630	в другой	2	1
631	словами не	1	1
632	них в	1	1
633	что бы	1	1
634	еще только	1	1
635	самостоятельно и	1	1
636	судить по	2	1
637	что будет	2	1
638	или нет	1	1
639	что только	2	1
640	тот же	2	1
641	время когда	2	1
642	уже довольно	1	1
643	пор не	3	1
644	как нечто	1	1
645	самые разнообразные	1	1
646	бы ни	2	1
647	тот что	1	1
648	место из	2	1
649	и из	3	1
650	именно на	2	1
651	далеко от	1	1
652	уже не	3	1
653	том чем	1	1
654	и насколько	1	1
655	если мы	2	1
656	отношений к	1	1
657	в значении	3	1
658	чтобы он	1	1
659	слова не	3	1
660	каким образом	2	1
661	языка может	1	1
662	и обратно	1	1
663	и других	3	1
664	если судить	1	1
665	не так	2	1
666	к чему-то	1	1
667	себе в	3	1
668	слова в	3	1
669	в одном	4	1
670	сами по	2	1
671	и стремится	1	1
672	можно с	1	1
673	к ним	2	1
674	вообще можно	1	1
675	которые могут	1	1
676	и никогда	1	1
677	не выходя	1	1
678	значение есть	1	1
679	от того	4	1
680	в нечто	1	1
681	указание на	1	1
682	представляю себе	3	1
683	были бы	1	1
684	более для	2	1
685	что могло	1	1
686	не были	2	1
687	говорим о	1	1
688	с другим	1	1
689	уже при	1	1
690	с известным	2	1
691	и против	1	1
692	здесь в	1	1
693	с той	1	1
694	такое же	2	1
695	не отдает	1	1
696	и др	2	1
697	но о	1	1
698	совершенно правильные	1	1
699	больше и	1	1
700	обратить внимание	2	1
701	новый и	1	1
702	самое слово	4	1
703	именно так	1	1
704	рядом других	1	1
705	в руках	1	1
706	цельное и	1	1
707	меньше всего	1	1
708	еще до	3	1
709	в подобных	1	1
710	бы совершенно	1	1
711	в одно	1	1
712	которая на	1	1
713	но что	2	1
714	направлении и	1	1
715	ряда наук	1	1
716	из следующего	1	1
717	можно утверждать	1	1
718	вместе с	6	1
719	вопрос можно	1	1
720	на чем	1	1
721	мы говорим	7	1
722	в разной	1	1
723	конечно есть	1	1
724	того чем	1	1
725	из которых	2	1
726	поэзия и	5	1
727	к своему	1	1
728	п и	1	1
729	xix века	1	1
730	той и	2	1
731	как чего-то	1	1
732	в течение	2	1
733	пример в	1	1
734	то нужно	1	1
735	чтобы читатель	1	1
736	для понимания	2	1
737	сам не	1	1
738	и другой	1	1
739	то на	1	1
740	в последнем	1	1
741	в это	2	1
742	несколько слов	2	1
743	каждое из	1	1
744	говорить что	1	1
745	похоже на	2	1
746	в наше	1	1
747	относиться к	1	1
748	имеет такое	1	1
749	тем и	6	1
750	быть результатом	1	1
751	или в	1	1
752	которая в	1	1
753	в настоящее	1	1
754	при посредстве	2	1
755	деле я	1	1
756	в голову	2	1
757	в отдельных	2	1
758	обращается к	1	1
759	у них	1	1
760	виде в	2	1
761	но еще	1	1
762	той или	1	1
763	бы в	2	1
764	разве только	1	1
765	я в	2	1
766	впечатление которое	1	1
767	могли быть	1	1
768	которым мы	1	1
769	бы оно	1	1
770	отношении к	1	1
771	одной из	1	1
772	простым и	1	1
773	значения в	1	1
774	слово в	4	1
775	но эта	2	1
776	же будет	1	1
777	не быть	1	1
778	состоит из	1	1
779	совершенно серьезно	1	1
780	от всех	1	1
781	их с	1	1
782	к его	2	1
783	внимания к	1	1
784	оно не	2	1
785	из этого	2	1
786	быть объединены	1	1
787	а может	2	1
788	основана на	1	1
789	как на	1	1
790	точно так	2	1
791	смысле что	1	1
