N	2gram	Ircho_Kome_2	FransuaR
412	это слово	4	1
413	со своим	1	1
414	связи с	3	1
415	в сознании	1	1
416	не по	4	1
417	и старой	1	1
418	человеческую жизнь	1	1
419	что на	3	1
420	у нас	1	1
421	среди них	1	1
422	но там	3	1
423	его для	1	1
424	он и	1	1
425	встречается в	1	1
426	и дал	1	1
427	вошли в	1	1
428	и всех	1	1
429	в других	2	1
430	что его	3	1
431	кого не	1	1
432	своего отца	2	1
433	время он	1	1
434	пира в	1	1
435	от которой	2	1
436	от друга	1	1
437	происходит и	1	1
438	в комедиях	5	1
439	мысль о	1	1
440	сильных мира	1	1
441	так в	2	1
442	на свой	1	1
443	в v	5	1
444	с собой	2	1
445	эти факты	1	1
446	времени и	1	1
447	не с	1	1
448	в последующих	1	1
449	что был	1	1
450	образы в	1	1
451	достаточной степени	1	1
452	об этом	2	1
453	является по	1	1
454	еще во	1	1
455	на все	1	1
456	в другом	1	1
457	и та	1	1
458	второй половине	1	1
459	и что	2	1
460	его жизни	1	1
461	от своего	1	1
462	имеет значения	1	1
463	в различных	1	1
464	вместе они	1	1
465	там же	1	1
466	времени в	2	1
467	авторов в	1	1
468	царство и	1	1
469	от них	1	1
470	комедии и	4	1
471	для той	1	1
472	я вижу	1	1
473	в другой	2	1
474	них в	1	1
475	наконец в	2	1
476	также в	2	1
477	представления о	2	1
478	действительности в	1	1
479	два с	1	1
480	по содержанию	2	1
481	к которому	1	1
482	в двух	6	1
483	образов и	1	1
484	еще тем	1	1
485	есть для	2	1
486	очень много	1	1
487	и после	2	1
488	между тем	4	1
489	в контексте	1	1
490	на которые	1	1
491	с которыми	2	1
492	типов но	1	1
493	себя в	3	1
494	так что	5	1
495	да еще	2	1
496	если мы	1	1
497	в чисто	1	1
498	не обходится	1	1
499	чем они	1	1
500	античного мира	2	1
501	что по	2	1
502	этому вопросу	1	1
503	здесь же	1	1
504	не дошло	1	1
505	одно из	2	1
506	изображается в	1	1
507	в известной	1	1
508	к той	1	1
509	дошедших до	2	1
510	ее на	1	1
511	само собой	1	1
512	дошедшие до	1	1
513	возможно что	3	1
514	другого и	1	1
515	и даже	1	1
516	мольбой о	1	1
517	и из	1	1
518	сожаление что	1	1
519	на этот	4	1
520	нельзя сказать	1	1
521	здесь в	3	1
522	и создает	1	1
523	в античной	2	1
524	по всей	1	1
525	к ее	1	1
526	но о	1	1
527	героя и	1	1
528	говорит о	1	1
529	же для	1	1
530	выступает в	1	1
531	у других	2	1
532	и самый	1	1
533	однако и	1	1
534	один из	5	1
535	обстоятельство что	1	1
536	и фигура	1	1
537	о чем	3	1
538	из названных	1	1
539	ближе к	1	1
540	его помощью	1	1
541	мы находим	2	1
542	на фоне	1	1
543	связь с	1	1
544	нет ничего	1	1
545	в частности	4	1
546	него в	1	1
547	ближе всего	1	1
548	и особенно	3	1
549	как это	4	1
550	к себе	1	1
551	только его	1	1
552	или по	1	1
553	прошлого к	1	1
554	общего с	1	1
555	чем на	2	1
556	приводит в	1	1
557	с людьми	1	1
558	в столь	1	1
559	в речах	2	1
560	он говорит	1	1
561	этих словах	1	1
562	такого рода	1	1
563	что весь	1	1
564	в тех	3	1
565	и там	1	1
566	примеров этого	1	1
567	первом случае	1	1
568	в тот	1	1
569	образом на	1	1
570	в остальном	1	1
571	с этой	3	1
572	еще раз	1	1
573	решается судьба	1	1
574	для изображения	1	1
575	элемента в	1	1
576	только для	1	1
577	оба они	1	1
578	в начале	4	1
579	здесь есть	1	1
580	свою роль	1	1
581	в достаточной	1	1
582	при всем	3	1
583	в одно	1	1
584	это уже	1	1
585	от человека	1	1
586	к будущему	1	1
587	и слова	1	1
588	напомнить что	1	1
589	тем более	1	1
590	не должен	1	1
591	находим в	1	1
592	в знаменитом	1	1
593	предназначены для	1	1
594	в системе	1	1
595	чем же	1	1
596	в период	3	1
597	между ними	1	1
598	этого времени	2	1
599	игры слов	1	1
600	из тех	1	1
601	сказать что	1	1
602	от всех	2	1
603	ведь он	1	1
604	дело с	3	1
605	к его	2	1
606	все к	1	1
607	всех других	1	1
608	в последнем	1	1
609	ко всему	1	1
610	из этого	2	1
611	в каком	1	1
612	того времени	3	1
613	для эпохи	1	1
614	как на	1	1
