N	2gram	Tiupa_Hudo_2	Istorich
160	могло быть	1	2
161	то он	1	2
162	по отношению	7	2
163	тогда как	7	2
164	в свои	1	2
165	в одной	1	2
166	в своем	5	2
167	то или	1	2
168	такова же	1	2
169	перед нами	11	2
170	к иному	1	2
171	что это	5	2
172	в этой	5	2
173	то и	4	2
174	но он	1	2
175	он не	4	2
176	пор мы	1	2
177	так часто	1	2
178	людей и	1	2
179	с этой	1	2
180	можно было	3	2
181	но все	1	2
182	человека в	4	2
183	же не	2	2
184	было бы	3	2
185	вовсе не	2	2
186	а потом	1	2
187	человеком и	1	2
188	она в	2	2
189	семейных отношений	1	2
190	знаем что	1	2
191	своего рода	16	2
192	образом и	1	2
193	самое время	1	2
194	однако в	2	2
195	даже в	1	2
196	тем самым	2	2
197	и другое	1	2
198	которых он	1	2
199	одна из	2	2
200	на него	3	2
201	не могло	1	2
202	это то	1	2
203	в городе	4	2
204	ее на	2	2
205	отличается от	1	2
206	об одном	1	2
207	к тому	7	2
208	от нее	1	2
209	происходит и	1	2
210	но при	3	2
211	здесь не	2	2
212	и сам	5	2
213	что у	3	2
214	с собой	2	2
215	когда в	3	2
216	а там	1	2
217	ничего не	5	2
218	сводится к	6	2
219	как существо	1	2
220	но мы	1	2
221	после того	1	2
222	можно сказать	6	2
223	как у	2	2
224	эти два	1	2
225	борьбе с	1	2
226	все время	3	2
227	того что	1	2
228	это означает	1	2
229	ее имя	1	2
230	именно на	2	2
231	деталь с	1	2
232	еще одну	1	2
233	мы знаем	2	2
234	никого не	2	2
235	что они	4	2
236	а с	3	2
237	что не	2	2
238	не означает	1	2
239	а не	14	2
240	о чем	8	2
241	он и	1	2
242	уже давно	1	2
243	него в	1	2
244	здесь кроется	1	2
245	так же	3	2
246	к себе	3	2
247	когда мы	1	2
248	что же	2	2
249	отношению к	7	2
250	быть только	1	2
251	видно что	1	2
252	но для	1	2
253	еще яснее	1	2
254	я глава	1	2
255	мира и	1	2
256	для нас	3	2
257	в этих	3	2
258	смерти в	1	2
259	деревья и	1	2
260	с ними	3	2
261	героя в	1	2
262	жизни и	6	2
263	точно так	1	2
264	соответствии с	3	1
265	отношения к	1	1
266	одним из	1	1
267	также и	1	1
268	таком случае	1	1
269	они вместе	1	1
270	любовь не	1	1
271	страх перед	2	1
272	все те	2	1
273	а как	2	1
274	пока он	1	1
275	при анализе	1	1
276	что если	1	1
277	ответить на	1	1
278	нам в	1	1
279	со смертью	1	1
280	находится у	1	1
281	но то	1	1
282	не совсем	1	1
283	что можно	1	1
284	деревья уже	1	1
285	бы с	2	1
286	думая о	2	1
287	так или	1	1
288	может дать	1	1
289	а другие	1	1
290	на них	1	1
291	мы читаем	2	1
292	во всех	1	1
293	природы и	1	1
294	молодом человеке	1	1
295	жизнь ее	1	1
296	только тогда	1	1
297	не все	3	1
298	он будет	2	1
299	иногда и	1	1
300	не просто	1	1
301	ему нужны	1	1
302	возникает мотив	1	1
303	представляется в	2	1
304	более чем	2	1
305	же с	1	1
306	так скоро	1	1
307	и нет	1	1
308	как нам	1	1
309	в полном	1	1
310	хотя и	1	1
311	как уже	2	1
312	его к	1	1
313	и к	2	1
314	ним происходит	1	1
315	на противоположном	1	1
316	ни один	1	1
317	он в	1	1
318	и бросали	1	1
319	раз в	3	1
320	и тот	1	1
321	быть объяснена	1	1
322	на высокую	1	1
323	ее как	1	1
324	лица и	1	1
325	по имени	1	1
326	действительно становится	1	1
327	жизнью и	1	1
328	так смерть	1	1
329	тем не	4	1
330	в силу	1	1
331	ее и	1	1
332	никак не	1	1
333	свое время	1	1
334	смертью в	1	1
335	подобно тому	4	1
336	на этом	2	1
337	смерти все	1	1
338	тексте мы	1	1
339	жить в	3	1
340	встречаются и	1	1
341	а затем	1	1
342	что все	3	1
343	другого человека	1	1
344	этом он	1	1
345	в мире	7	1
346	мире не	2	1
347	то есть	1	1
348	того или	2	1
349	которого не	1	1
350	с неба	1	1
351	город где	1	1
352	а позднее	1	1
353	и деревья	1	1
354	выходя из	1	1
355	в жизни	8	1
356	который никогда	1	1
357	по существу	1	1
358	его места	1	1
359	о которых	2	1
360	она и	1	1
361	совершенно иного	1	1
362	не видно	1	1
363	с такой	2	1
364	чем в	1	1
365	такою же	1	1
366	мы с	3	1
367	обратимся к	2	1
368	в один	1	1
369	в саду	1	1
370	и становится	2	1
371	одно из	5	1
372	словами из	1	1
373	же никогда	1	1
374	искать в	1	1
375	точки зрения	2	1
376	от своего	2	1
377	и при	1	1
378	этой связи	2	1
379	женщин и	1	1
380	где мы	1	1
381	на месте	1	1
382	в котором	6	1
383	не столько	2	1
384	на свою	1	1
385	самого героя	1	1
386	что я	2	1
387	от его	1	1
388	который всегда	1	1
389	другом и	1	1
390	обращение к	1	1
391	на языке	1	1
392	все это	3	1
393	и более	1	1
394	что сам	1	1
395	он увидел	1	1
396	сам он	2	1
397	не менее	5	1
398	а иногда	1	1
399	что с	1	1
400	ее с	1	1
401	в основе	2	1
402	не случайно	10	1
403	того чтобы	4	1
404	и смерть	1	1
405	казалось бы	6	1
406	не видели	1	1
407	отметим еще	1	1
408	в противоречие	1	1
409	а во	1	1
410	к ней	2	1
411	как она	1	1
412	по своей	1	1
413	такая же	1	1
414	со своим	3	1
415	и встречает	1	1
416	дом с	1	1
417	героя а	1	1
418	что на	3	1
419	в области	1	1
420	перед ним	1	1
421	места для	1	1
422	есть только	1	1
423	которая живет	2	1
424	похож на	1	1
425	числе и	1	1
426	большой дом	1	1
427	тех же	1	1
428	бы он	1	1
429	кто же	1	1
430	мысли о	2	1
431	все еще	1	1
432	для героя	1	1
433	время он	1	1
434	от которой	1	1
435	вот и	5	1
436	и о	4	1
437	тому что	4	1
438	с ее	5	1
439	не могу	3	1
440	в ее	18	1
441	амуре и	1	1
442	приводит к	2	1
443	и когда	1	1
444	те же	2	1
445	не с	2	1
446	которая была	2	1
447	это только	1	1
448	наше внимание	1	1
449	что от	1	1
450	жизнь и	1	1
451	не случайна	1	1
452	и лишена	1	1
453	об этом	7	1
454	образом в	1	1
455	сказывается и	1	1
456	а по	2	1
457	перед нею	1	1
458	и здесь	1	1
459	в другом	2	1
460	настолько что	1	1
461	его тело	1	1
462	с того	2	1
463	все его	3	1
464	не спят	1	1
465	этих двух	1	1
466	это была	3	1
467	должно было	1	1
468	нет у	1	1
469	к нему	3	1
470	между тем	8	1
471	он прямо	1	1
472	здесь по	1	1
473	на одном	1	1
474	бы она	1	1
475	это нужно	1	1
476	наконец в	1	1
477	от которого	2	1
478	чтобы ответить	1	1
479	быть и	1	1
480	т с	2	1
481	но с	1	1
482	не как	2	1
483	идет по	2	1
484	ее то	1	1
485	зная что	2	1
486	вне себя	1	1
487	время когда	1	1
488	на другие	1	1
489	дело с	2	1
490	только сам	1	1
491	что даже	2	1
492	ли он	2	1
493	тот или	1	1
494	по всей	1	1
495	было так	2	1
496	же и	2	1
497	говорит то	2	1
498	одной из	3	1
499	уже в	1	1
500	не узнаем	1	1
501	обстоит дело	1	1
502	о ней	1	1
503	в классической	1	1
504	или даже	1	1
505	его и	2	1
506	где бы	1	1
507	на своего	1	1
508	и психее	1	1
509	характерно что	3	1
510	горах и	1	1
511	для него	5	1
512	вообще ничего	1	1
513	у нее	10	1
514	отношение к	2	1
515	весь сад	1	1
516	при всей	1	1
517	может служить	1	1
518	оно носит	1	1
519	на меня	1	1
520	и никогда	1	1
521	почему это	1	1
522	существовании но	1	1
523	образом не	1	1
524	для того	4	1
525	где в	1	1
526	были бы	1	1
527	за этим	1	1
528	и даже	1	1
529	а на	1	1
530	на примере	1	1
531	объяснение в	1	1
532	или иначе	1	1
533	именно в	2	1
534	о своем	4	1
535	еще и	2	1
536	такое же	1	1
537	возвращается в	1	1
538	в самую	1	1
539	и животные	1	1
540	это прежде	1	1
541	не знает	1	1
542	в воздухе	2	1
543	на которых	1	1
544	долгое время	1	1
545	образом это	1	1
546	как о	3	1
547	и мотив	1	1
548	именно смерть	1	1
549	несмотря на	3	1
550	живую и	1	1
551	вступает в	1	1
552	еще раз	1	1
553	в лесу	1	1
554	противоречие с	3	1
555	нем своего	1	1
556	не удается	1	1
557	этого момента	1	1
558	во всю	1	1
559	о молодом	1	1
560	почему он	1	1
561	к другому	1	1
562	видит в	2	1
563	а если	1	1
564	это так	1	1
565	тому как	4	1
566	и такие	1	1
567	проходит мимо	1	1
568	при переходе	1	1
569	было ни	1	1
570	своей жизни	4	1
571	о его	2	1
572	не является	2	1
573	и для	2	1
574	еще одна	2	1
575	однако и	2	1
576	случае если	1	1
577	не существует	1	1
578	место для	1	1
579	она сидит	1	1
580	то не	1	1
581	из себя	1	1
582	играют роль	1	1
583	бы в	1	1
584	шла об	1	1
585	но зато	1	1
586	будто бы	3	1
587	вдруг на	1	1
588	же в	1	1
589	давно уже	2	1
590	от ее	1	1
591	между ними	2	1
592	они были	2	1
593	они все	2	1
594	немного погодя	1	1
595	в точности	1	1
596	долго не	1	1
597	оно не	2	1
598	говорит это	1	1
599	себе не	1	1
600	и думает	2	1
601	следующим образом	3	1
602	но еще	2	1
603	к этой	1	1
604	это в	1	1
605	в таком	1	1
606	том числе	1	1
607	и вновь	1	1
608	смысле что	1	1
