N	2gram	Vinokur_St_1	Psycholo
347	уже в	2	2
348	ни одного	2	2
349	чтобы он	1	2
350	не все	3	2
351	кажется что	3	2
352	его и	1	2
353	одно из	2	2
354	значении которое	1	2
355	это нужно	1	2
356	дело и	1	2
357	не хотел	1	2
358	даже не	4	2
359	с другой	9	2
360	на ее	1	2
361	именно в	6	2
362	с той	1	2
363	это кажется	1	2
364	а с	3	2
365	прежде всего	7	2
366	а на	3	2
367	не на	1	2
368	в руках	1	2
369	была бы	5	2
370	ни на	2	2
371	и потому	2	2
372	некоторые из	1	2
373	в тех	3	2
374	по существу	2	2
375	для понимания	1	2
376	критики и	1	2
377	в это	1	2
378	и другом	1	2
379	же мнения	1	2
380	со всей	1	2
381	не является	3	2
382	и от	1	2
383	в результате	3	2
384	его не	1	2
385	хотя бы	6	2
386	впечатление которое	1	2
387	слово в	1	2
388	что форма	1	2
389	другой стороны	7	2
390	те которые	1	2
391	который не	2	2
392	ли можно	1	1
393	этого в	1	1
394	не сомневаюсь	1	1
395	художественного произведения	1	1
396	того же	3	1
397	на деле	1	1
398	тем же	3	1
399	в первом	2	1
400	не хочет	2	1
401	две точки	1	1
402	не имеют	1	1
403	в какой-то	1	1
404	материала который	1	1
405	от которых	1	1
406	смотреть на	1	1
407	правильного понимания	1	1
408	не была	2	1
409	каком случае	1	1
410	одной только	1	1
411	в деле	3	1
412	и другая	1	1
413	но даже	1	1
414	в сцене	1	1
415	следовательно в	1	1
416	во мне	1	1
417	еще не	3	1
418	его словам	1	1
419	но как	1	1
420	нет не	1	1
421	в стихе	1	1
422	виноват в	1	1
423	если в	2	1
424	а вместо	1	1
425	по отношению	3	1
426	очевидно что	1	1
427	словами и	1	1
428	несмотря на	2	1
429	и речи	2	1
430	евгений онегин	2	1
431	за пределы	2	1
432	в настоящем	1	1
433	отступлениями от	1	1
434	то обстоятельство	2	1
435	и я	3	1
436	каждого произведения	1	1
437	в истории	3	1
438	более чем	2	1
439	что могло	1	1
440	что во	2	1
441	общего с	3	1
442	стороны и	1	1
443	как к	3	1
444	такого рода	2	1
445	один только	1	1
446	этой стороны	1	1
447	сделали бы	1	1
448	для ее	1	1
449	дело только	1	1
450	значения как	1	1
451	точку зрения	3	1
452	так или	2	1
453	сюжет и	1	1
454	в нашем	1	1
455	или во	1	1
456	не оставляет	1	1
457	но без	1	1
458	звуков а	1	1
459	он делает	1	1
460	литературная критика	2	1
461	и те	2	1
462	но ведь	8	1
463	так с	1	1
464	не могла	2	1
465	он должен	2	1
466	в корне	1	1
467	у читателя	1	1
468	вообще не	2	1
469	и сам	2	1
470	наших глазах	2	1
471	в плане	1	1
472	и исключительно	1	1
473	такого же	1	1
474	одной точки	1	1
475	в одну	1	1
476	то ни	1	1
477	факт что	1	1
478	в другом	3	1
479	что никакого	1	1
480	те или	1	1
481	что лицо	1	1
482	нечего и	1	1
483	этом смысле	1	1
484	и смерти	1	1
485	эту тему	4	1
486	можно считать	1	1
487	и было	1	1
488	и некоторые	1	1
489	отсюда что	1	1
490	перед собой	2	1
491	и обработки	1	1
492	любопытно в	1	1
493	в этих	2	1
494	для него	6	1
495	но что	1	1
496	о шекспире	1	1
497	что такая	1	1
498	что такое	1	1
499	против его	1	1
500	своем роде	1	1
501	все одинаково	1	1
502	и без	3	1
503	почти не	1	1
504	во времена	4	1
505	больше никаких	1	1
506	его современников	1	1
507	не столько	1	1
508	что до	2	1
509	бы что	2	1
510	является еще	1	1
511	значение для	1	1
512	одном из	1	1
513	которых эта	1	1
514	которые в	2	1
515	без всяких	2	1
516	и более	2	1
517	том и	1	1
518	с такими	1	1
519	бы быть	1	1
520	и общей	1	1
521	иначе обстояло	1	1
522	и очень	4	1
523	правы были	1	1
524	нет никакого	1	1
525	приемы для	1	1
526	из писателей	1	1
527	в отношении	9	1
528	но они	1	1
529	а иногда	2	1
530	можно с	1	1
531	что с	2	1
532	нам во	1	1
533	тогда когда	1	1
534	правда в	1	1
535	того как	1	1
536	в язвы	1	1
537	к этим	1	1
538	тогда и	1	1
539	он еще	1	1
540	но только	1	1
541	значение этого	1	1
542	вытекает из	2	1
543	вообще нет	1	1
544	на язык	1	1
545	дело в	6	1
546	с одним	1	1
547	показывает как	1	1
548	к концу	2	1
549	за исключением	1	1
550	вернее сказать	1	1
551	не нужен	1	1
552	в сознании	2	1
553	из того	2	1
554	считать что	1	1
555	так то	1	1
556	что на	2	1
557	что нельзя	1	1
558	виде так	1	1
559	обстоятельство что	3	1
560	один раз	1	1
561	уже о	5	1
562	начиная с	2	1
563	и такие	2	1
564	всего что	1	1
565	им по	1	1
566	должен быть	3	1
567	не могу	1	1
568	чем из	1	1
569	критика о	1	1
570	они ни	1	1
571	мысль о	1	1
572	только то	1	1
573	на той	1	1
574	эйхенбаум почему-то	1	1
575	только тот	1	1
576	не трудно	3	1
577	каждого из	2	1
578	нужно было	2	1
579	чем все	1	1
580	она была	1	1
581	это только	1	1
582	что от	2	1
583	но у	1	1
584	является в	1	1
585	таких примеров	1	1
586	и вообще	3	1
587	стремление к	3	1
588	из другой	1	1
589	потому чтобы	1	1
590	быть в	2	1
591	вопроса и	1	1
592	и просто	1	1
593	и который	1	1
594	а также	2	1
595	может не	2	1
596	время не	1	1
597	это была	1	1
598	и во	2	1
599	том значении	1	1
600	к истине	1	1
601	все в	2	1
602	к нему	2	1
603	на протяжении	1	1
604	которые мы	1	1
605	того материала	1	1
606	не считаясь	1	1
607	делает в	2	1
608	никаких сомнений	2	1
609	в другой	1	1
610	сомневаюсь что	1	1
611	и сложном	1	1
612	при совершенно	1	1
613	следовало бы	2	1
614	без малейшего	1	1
615	статье о	2	1
616	психология и	1	1
617	истории литературы	2	1
618	но с	3	1
619	что только	1	1
620	совсем не	2	1
621	этого материала	1	1
622	одной из	1	1
623	или иные	1	1
624	в свой	2	1
625	знак в	1	1
626	между тем	3	1
627	деле не	1	1
628	исключительно для	1	1
629	бы ни	1	1
630	именно на	1	1
631	чтобы найти	1	1
632	с которыми	2	1
633	же и	4	1
634	есть в	2	1
635	мы очень	1	1
636	если это	3	1
637	и у	2	1
638	видеть что	1	1
639	и насколько	1	1
640	всем его	1	1
641	слова в	1	1
642	еще очень	1	1
643	он эту	1	1
644	а то	2	1
645	его текст	1	1
646	прямую линию	1	1
647	будто к	1	1
648	персты в	1	1
649	просто его	1	1
650	не так	1	1
651	себе в	1	1
652	и их	2	1
653	но нет	1	1
654	для правильного	1	1
655	в хронологическом	1	1
656	с этими	1	1
657	и никогда	1	1
658	лежащий в	1	1
659	сцены у	1	1
660	были бы	1	1
661	к его	1	1
662	стилистический прием	1	1
663	ссылками на	1	1
664	и даже	5	1
665	дают в	1	1
666	с другим	1	1
667	или иначе	2	1
668	не один	1	1
669	совершенно точно	1	1
670	в недостаточной	1	1
671	к которому	4	1
672	во второй	9	1
673	позволяет себе	2	1
674	и др	1	1
675	которое имеет	1	1
676	ли отсюда	1	1
677	в некоторых	1	1
678	этот термин	1	1
679	превращается в	2	1
680	здесь дело	2	1
681	которых мы	1	1
682	однако и	2	1
683	вопрос можно	1	1
684	его собственной	2	1
685	нашей современной	1	1
686	ни о	1	1
687	и своим	1	1
688	него не	1	1
689	которая лежит	1	1
690	нами по	1	1
691	ближе к	1	1
692	важное перед	1	1
693	и об	7	1
694	материалом для	1	1
695	уже давно	1	1
696	него в	1	1
697	а есть	1	1
698	я уже	3	1
699	так в	1	1
700	тот факт	1	1
701	который видит	1	1
702	которые стояли	1	1
703	приводит в	1	1
704	не заслуживают	1	1
705	чем то	1	1
706	он приводит	1	1
707	целом ряде	1	1
708	в течение	1	1
709	на эту	4	1
710	которые по	1	1
711	на какой-то	1	1
712	отношению к	3	1
713	это его	1	1
714	с толку	1	1
715	доходят до	1	1
716	там где	5	1
717	сам не	1	1
718	что слишком	1	1
719	непременно в	1	1
720	с историей	2	1
721	но это	6	1
722	и таким	1	1
723	отличается от	1	1
724	в чем	3	1
725	им в	1	1
726	в один	1	1
727	но для	2	1
728	и всю	1	1
729	дела в	1	1
730	но разумеется	1	1
731	не станет	1	1
732	которых он	1	1
733	ли в	2	1
734	это можно	3	1
735	или в	1	1
736	та и	1	1
737	которая в	1	1
738	вот это	1	1
739	по одной	1	1
740	бы в	1	1
741	приемы в	1	1
742	не должен	1	1
743	будто бы	3	1
744	которое должно	1	1
745	но разве	2	1
746	правду которая	1	1
747	и другие	1	1
748	в нечто	1	1
749	научного значения	2	1
750	гораздо больше	2	1
751	с окончанием	3	1
752	когда говорит	1	1
753	с ней	1	1
754	новый и	1	1
755	не быть	1	1
756	прием который	1	1
757	ту критику	1	1
758	то здесь	1	1
759	начать с	1	1
760	их с	1	1
761	в глаза	1	1
762	внимания к	1	1
763	решительно ни	1	1
764	просто не	1	1
765	другом случае	1	1
766	но еще	1	1
767	а может	1	1
768	стих и	1	1
769	того времени	5	1
770	мы приходим	1	1
771	ничего общего	3	1
772	гораздо более	4	1
