N	2gram	Vygotskiy__7	Komedia
356	его от	2	1
357	к выводу	3	1
358	в понятие	1	1
359	в основу	1	1
360	его предшественники	1	1
361	от нее	2	1
362	в другом	1	1
363	к женщине	1	1
364	а по	2	1
365	самим собой	2	1
366	на все	1	1
367	входит в	2	1
368	не умеет	1	1
369	обстоятельством что	1	1
370	в соответствии	1	1
371	действительности в	2	1
372	и мы	1	1
373	возможность судить	1	1
374	всю свою	1	1
375	по себе	3	1
376	из первых	1	1
377	до ни	1	1
378	идет от	1	1
379	самый характер	1	1
380	соответствии с	1	1
381	со своими	1	1
382	и уже	1	1
383	которой он	1	1
384	он и	1	1
385	мы видели	3	1
386	выражение в	6	1
387	как таковой	1	1
388	и тогда	1	1
389	не мог	2	1
390	во второй	5	1
391	и при	2	1
392	мысль и	3	1
393	таким же	1	1
394	ни у	1	1
395	нас не	1	1
396	и без	1	1
397	между людьми	1	1
398	пор в	1	1
399	еще с	1	1
400	от его	1	1
401	должны были	2	1
402	в памяти	2	1
403	из области	1	1
404	нельзя было	2	1
405	только для	1	1
406	другом и	1	1
407	нам в	1	1
408	тем не	3	1
409	их в	1	1
410	вещей и	1	1
411	том же	2	1
412	для нее	3	1
413	дело как	1	1
414	с точки	21	1
415	случае в	3	1
416	ситуации как	1	1
417	значение слова	13	1
418	не раз	2	1
419	тем самым	8	1
420	что эта	6	1
421	благоприятные условия	1	1
422	она могла	1	1
423	речи из	2	1
424	правда в	1	1
425	на два	1	1
426	на себе	1	1
427	в основе	3	1
428	и внутренней	1	1
429	никогда не	4	1
430	ничего не	2	1
431	благодаря тому	2	1
432	в разных	1	1
433	имеем дело	1	1
434	в углу	1	1
435	она с	1	1
436	и является	3	1
437	представление об	1	1
438	из того	3	1
439	иногда не	1	1
440	эти три	2	1
441	без слов	1	1
442	встречаем у	1	1
443	в области	4	1
444	в каком	1	1
445	недоразумений и	1	1
446	представляется нам	3	1
447	и другой	3	1
448	чтобы сделать	2	1
449	разницей что	1	1
450	отличается от	3	1
451	числе и	1	1
452	его с	3	1
453	как для	2	1
454	той или	1	1
455	для его	1	1
456	именно таким	1	1
457	они и	1	1
458	в деятельности	1	1
459	для себя	24	1
460	мы слышим	1	1
461	же образом	1	1
462	от друга	2	1
463	поймет что	1	1
464	такое что	3	1
465	ни одно	1	1
466	на основе	1	1
467	его противниками	1	1
468	в собственном	3	1
469	представим себе	1	1
470	мысль о	1	1
471	в себя	1	1
472	приводит к	4	1
473	огромное количество	1	1
474	нельзя сказать	1	1
475	в нескольких	1	1
476	эти факты	1	1
477	времени и	1	1
478	мог бы	3	1
479	о связи	1	1
480	речь как	3	1
481	к самой	1	1
482	других и	1	1
483	по сравнению	9	1
484	не имели	1	1
485	является в	5	1
486	о котором	1	1
487	остановимся на	1	1
488	с ним	3	1
489	выводу что	2	1
490	внимание на	2	1
491	но мы	3	1
492	никак не	5	1
493	одного из	2	1
494	пор пока	1	1
495	нас в	2	1
496	этих двух	2	1
497	различие в	1	1
498	от них	1	1
499	за основу	1	1
500	полагали что	1	1
501	нуждается в	3	1
502	когда дело	1	1
503	во всей	2	1
504	что же	2	1
505	них в	1	1
506	от внешнего	1	1
507	и следовательно	5	1
508	если это	1	1
509	условия для	1	1
510	в литературе	1	1
511	к которому	1	1
512	еще несколько	1	1
513	по своей	10	1
514	мы видим	3	1
515	речи о	4	1
516	к внутреннему	1	1
517	что различные	1	1
518	даже если	2	1
519	по этому	4	1
520	человека с	1	1
521	внимание в	1	1
522	конечно не	1	1
523	в большинстве	2	1
524	только на	3	1
525	то и	4	1
526	отношений к	1	1
527	этого понятия	2	1
528	в сознании	6	1
529	целого ряда	1	1
530	от других	1	1
531	речь в	4	1
532	причина того	1	1
533	большинстве случаев	2	1
534	не сходят	1	1
535	не так	1	1
536	для него	3	1
537	монолога в	1	1
538	его речь	1	1
539	как его	1	1
540	идет в	3	1
541	речь и	5	1
542	этими словами	1	1
543	и представим	1	1
544	как раз	3	1
545	к той	1	1
546	ее на	1	1
547	само собой	2	1
548	о которых	2	1
549	в очень	1	1
550	к самому	1	1
551	на стороне	1	1
552	были бы	3	1
553	из двух	3	1
554	ни до	1	1
555	другого и	1	1
556	или иной	1	1
557	и из	1	1
558	тем обстоятельством	1	1
559	на ее	2	1
560	и создает	1	1
561	из других	1	1
562	а с	1	1
563	что несколько	1	1
564	относящихся к	4	1
565	которое так	1	1
566	что не	2	1
567	приближаться к	1	1
568	ни после	1	1
569	к более	1	1
570	противоречие между	2	1
571	у нас	2	1
572	этого не	1	1
573	она является	2	1
574	до конца	5	1
575	выше и	1	1
576	не означает	3	1
577	а не	6	1
578	другой стороны	1	1
579	одну из	1	1
580	ни о	1	1
581	там где	1	1
582	самого начала	7	1
583	для каждой	1	1
584	речи и	30	1
585	несмотря на	2	1
586	всего этого	1	1
587	с помощью	13	1
588	нечто такое	2	1
589	свою очередь	2	1
590	может привести	1	1
591	связь с	1	1
592	всех трех	1	1
593	со словом	1	1
594	предположить что	1	1
595	он говорит	1	1
596	в сферу	1	1
597	и там	1	1
598	именно в	6	1
599	образом на	1	1
600	по существу	1	1
601	то к	1	1
602	исходя из	1	1
603	из отдельных	1	1
604	в состоянии	1	1
605	в современной	2	1
606	быть не	1	1
607	аналогичное положение	1	1
608	показывают что	2	1
609	судить о	1	1
610	общественной жизни	1	1
611	у вас	1	1
612	за ним	1	1
613	содержится в	1	1
614	ближе к	1	1
615	в одно	1	1
616	при таком	1	1
617	углу комнаты	1	1
618	которое и	2	1
619	отношений и	1	1
620	разговор двух	1	1
621	в новой	3	1
622	само по	1	1
623	в результате	1	1
624	поэтому она	4	1
625	то при	1	1
626	они говорят	2	1
627	огромную роль	1	1
628	как две	1	1
629	то о	4	1
630	представляли собой	1	1
631	не должен	1	1
632	и как	1	1
633	находим в	2	1
634	все более	1	1
635	но всегда	2	1
636	человека не	1	1
637	за этим	1	1
638	сделать вывод	2	1
639	к ее	1	1
640	этой области	1	1
641	иначе чем	2	1
642	от первого	1	1
643	в общих	1	1
644	чтобы убедить	1	1
645	между ними	3	1
646	из тех	1	1
647	сказать что	8	1
648	и старого	1	1
649	только как	1	1
650	была бы	1	1
651	с детьми	1	1
652	в свою	2	1
653	какой мере	2	1
654	первом случае	3	1
655	ко всему	2	1
656	внешние проявления	1	1
657	точно так	2	1
658	котором по	1	1
659	б для	1	1
660	думать что	1	1
661	так же	14	1
662	как на	6	1
663	они опять	1	1
664	все что	6	1
